,ticker,tradeDate,real_return,market_value,pred
340,600435,2014-06-30,0.91836735,9122085000.0,-0.10964823
24,600157,2014-06-30,0.75949367,8378232172.2,-0.6837712
310,600210,2014-06-30,0.56418919,4252739027.68,-0.18209632
735,600262,2014-06-30,0.5328693,2198100000.0,-0.026177071
240,600405,2014-06-30,0.52257333,3416575980.09,-0.2913643
753,600399,2014-06-30,0.51171326,4778800000.0,-1.7875389
590,601777,2014-06-30,0.48669797,6456379875.93,-0.35164872
396,601918,2014-06-30,0.45519713,7227611622.0,-0.66240007
257,600711,2014-06-30,0.44098573,4616909308.62,0.18660353
531,600490,2014-06-30,0.42062193,9036690000.0,-0.16548418
247,600531,2014-06-30,0.39371728,2819644910.8,-0.20606725
849,600595,2014-06-30,0.39226519,6304376258.86,0.08058454
827,600319,2014-06-30,0.37712895,1297091340.0,-0.13475321
393,601567,2014-06-30,0.37247342,4145175000.0,0.049199656
2,600071,2014-06-30,0.35028249,2942283729.84,-0.12979706
20,600152,2014-06-30,0.35001479,1702266360.0,-0.66379917
714,600067,2014-06-30,0.34530938,5964695875.59,-0.32817727
556,600686,2014-06-30,0.34413408,3961244018.15,-0.2618212
428,600418,2014-06-30,0.34117647,13106039425.2,-0.24716078
739,600268,2014-06-30,0.33650915,3150822312.64,-0.081141725
436,600485,2014-06-30,0.33607908,2523651060.0,-0.036880553
699,603766,2014-06-30,0.33371041,7072000000.0,0.040203586
131,600556,2014-06-30,0.33179724,1713404692.72,-0.1244167
260,600714,2014-06-30,0.33163914,2151693737.67,-0.04914674
69,600726,2014-06-30,0.33088235,5349356416.16,0.048643366
90,600987,2014-06-30,0.30909091,3494205000.0,-0.105682336
363,600733,2014-06-30,0.3089172,4342940280.0,0.096441716
900,600135,2014-06-30,0.30890643,3033540000.0,-0.071684614
711,600063,2014-06-30,0.30612245,3669740536.0,-0.065668084
566,600773,2014-06-30,0.30030334,5693722430.22,-0.29410648
879,600767,2014-06-30,0.29485396,2451863208.58,-0.082486086
166,600850,2014-06-30,0.29192229,6293329989.72,-0.03194528
412,600133,2014-06-30,0.28515625,3247399854.08,0.06664352
651,600549,2014-06-30,0.28228346,17322292000.0,-0.612472
89,600986,2014-06-30,0.27731092,1595883810.08,-0.24211341
289,601328,2014-06-30,0.27025037,288139379383.0,-0.49025744
120,600366,2014-06-30,0.26549865,7635146610.0,-0.10350346
197,601718,2014-06-30,0.26396538,9488220000.0,-0.13999172
533,600501,2014-06-30,0.26372549,3970692720.0,-0.46017963
313,600213,2014-06-30,0.26353276,1544400000.0,-0.15419811
270,600816,2014-06-30,0.25866506,6539180803.2,-0.30139953
281,600976,2014-06-30,0.25525526,3064904028.0,-0.12912633
689,601377,2014-06-30,0.25406032,22412000000.0,-0.13378271
751,600397,2014-06-30,0.25368732,3355963999.98,-0.47342575
421,600259,2014-06-30,0.24771122,9534562000.0,-1.1725128
626,600338,2014-06-30,0.24626122,1588083329.99,-0.47936535
309,600169,2014-06-30,0.24296778,6884032200.0,-0.15670213
296,601958,2014-06-30,0.2407932,22779827064.0,-0.5787626
190,601188,2014-06-30,0.24078343,3171267356.11,0.18693452
923,600802,2014-06-30,0.23706177,2287423259.34,0.0952283
536,600546,2014-06-30,0.23463687,7097192981.2,-0.7922464
269,600815,2014-06-30,0.23287671,3500240459.85,-0.16101399
748,600391,2014-06-30,0.23277737,4552483970.93,-0.20865673
663,600737,2014-06-30,0.23221757,9807968020.9,-0.06942928
