,ticker,tradeDate,real_return,market_value,pred
171,600759,2011-07-29,0.44508671,6332410058.55,0.0821788
861,600807,2011-07-29,0.39878788,2649497400.0,0.1070351
114,600273,2011-07-29,0.22083805,2781450000.0,0.3675862
333,600366,2011-07-29,0.20813679,8725881840.0,-0.32314074
507,600088,2011-07-29,0.19663866,3943921800.0,0.25059932
771,600766,2011-07-29,0.1942029,1771563059.55,-0.3714211
212,600146,2011-07-29,0.19303926,4942000000.0,-0.25844347
463,600706,2011-07-29,0.18865248,1231401518.1,0.0096980035
525,600199,2011-07-29,0.18644068,9837217535.4,0.032420814
635,600340,2011-07-29,0.183161,3148313759.2,-0.56076753
349,600560,2011-07-29,0.18270799,1827929220.0,0.44056493
845,600438,2011-07-29,0.17385621,5259528000.0,0.43140453
9,600078,2011-07-29,0.16363636,7174617736.0,-0.5515983
638,600493,2011-07-29,0.15299026,1955680000.0,-0.07972358
154,600613,2011-07-29,0.14864865,1751195176.32,0.8373491
658,600645,2011-07-29,0.13917526,6936375580.2,-0.1490602
264,600780,2011-07-29,0.1389271,8335073342.21,-0.08860774
708,600163,2011-07-29,0.13857678,3852382586.4,-0.04322557
531,600226,2011-07-29,0.13624679,4732759724.16,-0.7042942
562,600511,2011-07-29,0.13366033,7809228000.0,-0.28814957
323,600287,2011-07-29,0.13168724,4245657839.28,0.04517466
209,600141,2011-07-29,0.13159061,8248884209.39,-0.034478292
15,600096,2011-07-29,0.12864658,14503897604.1,-0.2943227
439,600490,2011-07-29,0.12572986,3391080000.0,-0.105560645
112,600271,2011-07-29,0.12462575,24673248000.0,-0.41395828
38,600371,2011-07-29,0.12447079,2013605000.0,0.557702
781,600847,2011-07-29,0.124,1108250000.0,-0.079510674
707,600162,2011-07-29,0.11847390000000001,3823706842.62,0.28039747
548,600356,2011-07-29,0.11599512,1896804000.0,0.438901
412,600138,2011-07-29,0.10821918,6064110000.0,-0.3241399
592,600779,2011-07-29,0.10629921,11168154656.3,-0.1496999
761,600694,2011-07-29,0.10554089999999999,12245130643.6,-0.40556592
276,600816,2011-07-29,0.10484274,9095818853.34,0.03582257
827,600234,2011-07-29,0.10120069,1180259480.4,0.03809139
703,600016,2011-07-29,0.10110294,145328147449.0,-0.17153543
431,600478,2011-07-29,0.09956539,7968181899.15,-0.31369722
30,600250,2011-07-29,0.09845288,1839303390.6,0.6880445
789,600867,2011-07-29,0.09801634,6652141304.97,0.39968973
51,600422,2011-07-29,0.09670638,4483291520.0,-0.067185044
866,601888,2011-07-29,0.09480813,23390400000.0,-0.39166898
837,600337,2011-07-29,0.09477912,7876871216.55,-0.41291636
134,600538,2011-07-29,0.09379509,1934966880.0,0.6809971
630,600305,2011-07-29,0.09048257,1897078000.0,0.7764172
410,600136,2011-07-29,0.09028459,1064284360.0,0.4149204
452,600570,2011-07-29,0.09025788,8707555584.0,-0.17485666
287,600979,2011-07-29,0.08906883,4393330801.86,0.267546
725,600393,2011-07-29,0.08836524,2037000000.0,0.012855411
42,600381,2011-07-29,0.08726839,4936761478.44,-0.53333426
295,601933,2011-07-29,0.08563949,20533646000.0,-0.23738635
98,601369,2011-07-29,0.08347245,19632467391.3,-0.23978604
529,600223,2011-07-29,0.0828877,7487240640.0,0.1266473
479,600962,2011-07-29,0.08207343,2801613000.0,0.7383263
335,600368,2011-07-29,0.08123249,3968895292.32,0.23176149
7,600076,2011-07-29,0.08103448,2120108800.0,-0.10430744
568,600518,2011-07-29,0.07900068,32562961493.2,-0.40804875
221,600241,2011-07-29,0.07711239,1292140000.0,0.853172
546,600353,2011-07-29,0.07482305,2688695400.0,-0.13319647
138,600552,2011-07-29,0.07480315,2971800000.0,-0.21913579
166,600754,2011-07-29,0.07415485,11063435171.6,-0.3124938
772,600767,2011-07-29,0.07210031,2175644961.16,-0.5417161
151,600610,2011-07-29,0.07201759,6495495021.65,0.15834916
436,600485,2011-07-29,0.07196198,2041371780.0,0.14644542
47,600387,2011-07-29,0.06903915,5424705000.0,-0.22633143
621,600125,2011-07-29,0.06823028,12245795178.1,0.030128956
730,600456,2011-07-29,0.06809905,11815096122.0,-0.15733476
841,600348,2011-07-29,0.06768122,60052850000.0,-0.43796742
331,600363,2011-07-29,0.06695279,4319898637.5,-0.11034311
