,ticker,tradeDate,real_return,market_value,pred
110,600275,2016-08-31,0.64896074,4406530152.0,-0.0021497458
303,600146,2016-08-31,0.35462735,4884000000.0,0.01063022
911,600182,2016-08-31,0.34110290000000004,5980600000.0,0.31430233
1014,600233,2016-08-31,0.26435247,7415100000.0,-0.7732314
223,600248,2016-08-31,0.25880551,4021147880.0,0.65969443
569,600965,2016-08-31,0.25387755,10029086025.0,0.33507568
602,600053,2016-08-31,0.25042493,15303990240.0,0.2830961
125,600477,2016-08-31,0.23151515,8698614375.0,-0.22523448
884,600997,2016-08-31,0.22975207,7469572000.0,0.23945904
829,600126,2016-08-31,0.22869318,18288778112.0,-0.5303016
977,600847,2016-08-31,0.22362556,4190377968.0,0.3578498
122,600421,2016-08-31,0.22345391,3352584000.0,-0.084139496
995,603519,2016-08-31,0.21473684,3800000000.0,-0.19656149
529,600419,2016-08-31,0.21352006,5989748448.0,0.30701327
645,600678,2016-08-31,0.21287129,4229758800.0,0.5802566
266,600817,2016-08-31,0.20611183,2474797338.0,0.17387363
444,600746,2016-08-31,0.20387454,3321607976.0,0.20273161
222,600247,2016-08-31,0.19969857,4464580032.0,0.3232785
955,600693,2016-08-31,0.19946092,6664859922.0,-0.6697495
428,600620,2016-08-31,0.19935949,8576596979.0,-0.09564236
519,600258,2016-08-31,0.19781312,4655768000.0,0.81126714
8,600077,2016-08-31,0.19774011,7116049413.0,0.30341262
528,600418,2016-08-31,0.1955211,21981353481.0,0.47313124
15,600095,2016-08-31,0.18769883,3406715748.0,0.77628183
1033,600439,2016-08-31,0.18471338,5924057136.0,-0.19606003
275,600979,2016-08-31,0.18370607,5933804546.0,0.4610972
708,600227,2016-08-31,0.18226601,5787890325.0,0.38590333
709,600228,2016-08-31,0.18124006,3035805600.0,-0.05260399
1005,600116,2016-08-31,0.18066158,7805023230.0,0.284993
1003,600113,2016-08-31,0.17452229,5002020000.0,-0.11605516
564,600917,2016-08-31,0.1730934,18158520000.0,-0.99767244
619,600179,2016-08-31,0.17251908,12650798380.0,-0.44334504
816,600069,2016-08-31,0.17193426,9880403939.0,-0.9373491
33,600370,2016-08-31,0.17162872,4552264382.0,0.15986037
1011,600230,2016-08-31,0.17145136,3689120028.0,-0.022630036
723,600339,2016-08-31,0.17100372,3110472286.0,-0.086713046
1019,600238,2016-08-31,0.16779089,5315652000.0,0.39731127
950,600608,2016-08-31,0.16762452,3433313016.0,0.56851935
951,600609,2016-08-31,0.16535433,5550748868.0,-1.013298
74,600898,2016-08-31,0.16072727,3472202250.0,0.26187098
471,601216,2016-08-31,0.15914489,35524053254.0,-0.7981144
848,600423,2016-08-31,0.15026596,3003093200.0,-0.5784179
173,600896,2016-08-31,0.14800759,9204440764.0,-0.19393834
492,603366,2016-08-31,0.14399093,7056000000.0,0.7289698
1044,600806,2016-08-31,0.140625,3738810944.0,-0.10388836
1060,603008,2016-08-31,0.13911182,5887350000.0,-0.12934831
765,600885,2016-08-31,0.13862364,16156004825.0,0.34041518
50,600653,2016-08-31,0.13740458,7649274579.0,0.06903058
629,600455,2016-08-31,0.13736264,3069186120.0,-0.033243775
797,603669,2016-08-31,0.13683844,7467200000.0,0.6781116
189,601678,2016-08-31,0.13384321,6213240000.0,0.68211234
219,600242,2016-08-31,0.13170401,6157304976.0,-0.51822615
37,600375,2016-08-31,0.12993421,3378902848.0,-0.030116111
495,603558,2016-08-31,0.12969454,7398885000.0,-0.6421406
726,600355,2016-08-31,0.12738854,3862900220.0,0.1982022
857,600498,2016-08-31,0.12593762,26512743822.0,0.2352833
592,603066,2016-08-31,0.12478223,4624603200.0,0.67126304
526,600415,2016-08-31,0.12465374,39300006524.0,-0.35405228
1015,600234,2016-08-31,0.12426036,3079202139.0,0.47861812
637,600546,2016-08-31,0.12386707,6561929691.0,0.16234088
421,600289,2016-08-31,0.12252125,7990828524.0,0.4883817
1018,600237,2016-08-31,0.12239583,4334358528.0,0.12752375
487,603017,2016-08-31,0.12196284,5780093963.0,-0.18064234
438,600740,2016-08-31,0.12066574,5520697000.0,-1.05714
164,600856,2016-08-31,0.11849711,11774357856.0,-0.024506569
258,600758,2016-08-31,0.11819307,21668611104.0,-1.0415206
