,ticker,tradeDate,real_return,market_value,pred
26,600200,2011-02-28,0.79863946,4584195000.0,0.06589043
699,600010,2011-02-28,0.56158664,30769253126.6,0.33077896
169,600757,2011-02-28,0.54013605,4058465868.45,0.13072452
658,600645,2011-02-28,0.49904762,3412930815.0,0.19596466
362,600636,2011-02-28,0.48404576,5767453625.12,0.1486561
225,600247,2011-02-28,0.47644928,1857157632.0,0.20974755
499,600051,2011-02-28,0.43937924,3117744000.0,0.77660465
478,600961,2011-02-28,0.40809969,8465699519.7,0.66369057
479,600962,2011-02-28,0.38586031,2367958000.0,0.49523178
367,600740,2011-02-28,0.35808383,4723595000.0,0.31389827
734,600466,2011-02-28,0.32005900000000004,2381167757.52,0.08275479
683,600889,2011-02-28,0.3,2456554264.0,0.44293213
501,600053,2011-02-28,0.29570552,2944464600.0,0.3275131
314,600217,2011-02-28,0.29480737,3944976000.0,0.21491668
67,600656,2011-02-28,0.27638191,1515135676.88,0.21810272
456,600683,2011-02-28,0.27581121,5022472107.66,0.6747848
717,600266,2011-02-28,0.2652027,10528128000.0,0.56934255
559,600505,2011-02-28,0.25229826,3569115825.0,0.2258502
372,600745,2011-02-28,0.25029656,2759770373.28,0.61744297
641,600497,2011-02-28,0.24922547,29275601167.0,0.35948876
855,600801,2011-02-28,0.24782284,16220684000.0,0.782449
820,600188,2011-02-28,0.23966942,136879072000.0,0.53043133
82,600796,2011-02-28,0.23946785,2471497579.98,0.49927634
762,600695,2011-02-28,0.23833333,4057834176.0,0.25967267
504,600056,2011-02-28,0.23789346,5137024838.4,0.5709243
763,600696,2011-02-28,0.23613312,2148968620.5,0.49218425
230,600322,2011-02-28,0.23588710000000002,5484272000.0,0.39761168
120,600290,2011-02-28,0.23072657,6333141569.16,0.16887668
163,600724,2011-02-28,0.22756410000000002,9018304283.04,0.5816107
374,600747,2011-02-28,0.22727273,6556262937.84,0.42454875
343,600448,2011-02-28,0.22657581,1877226000.0,0.39349967
189,601008,2011-02-28,0.2259542,3521280000.0,0.44043967
609,600080,2011-02-28,0.22122571,2042429383.68,0.5186297
424,600318,2011-02-28,0.2159025,4169660000.0,0.6298716
550,600425,2011-02-28,0.21564694,9545179157.42,0.6136147
380,600823,2011-02-28,0.21549079999999998,15264563207.5,0.3193314
416,600255,2011-02-28,0.21538462,4674800000.0,0.6446525
161,600720,2011-02-28,0.21351351,8785693142.0,0.3536603
803,600111,2011-02-28,0.19641145,58944477480.0,0.3332129
232,600325,2011-02-28,0.19425173,8243990305.8,0.8461653
9,600078,2011-02-28,0.19289941,5504932316.0,0.16126151
804,600112,2011-02-28,0.18705882,7213735324.0,0.27314454
211,600145,2011-02-28,0.18624339,3569123250.0,0.37068772
608,600069,2011-02-28,0.18384697,7766770695.04,0.10314017
771,600766,2011-02-28,0.18089172,1343649277.05,0.31667888
826,600233,2011-02-28,0.17931498,2456850000.0,0.80330074
670,600831,2011-02-28,0.17763845,5392106799.09,0.4108773
755,600608,2011-02-28,0.1774461,1983034489.23,0.8732525
814,600180,2011-02-28,0.17581187,2241341414.4,0.29240936
773,600768,2011-02-28,0.17215728,1258561152.0,0.6467935
146,600585,2011-02-28,0.1707599,122272574839.0,0.18655568
578,600679,2011-02-28,0.16795866,4105524275.82,0.33001605
829,600236,2011-02-28,0.16210938,11675901511.7,0.36108184
628,600302,2011-02-28,0.16204986,2498190784.88,0.65486395
359,600626,2011-02-28,0.16176471,3541744178.28,0.46778253
728,600398,2011-02-28,0.15873016,3666245122.26,0.439538
68,600657,2011-02-28,0.15870307,8932166190.12,0.55252326
1,600070,2011-02-28,0.15808824,1530552268.8,0.46294177
252,600666,2011-02-28,0.15710503,2191571700.45,0.39799643
515,600176,2011-02-28,0.15546676,11766101760.0,0.78212714
612,600083,2011-02-28,0.15251799,1598500000.0,0.6323776
707,600162,2011-02-28,0.15250965,3977269366.42,0.37161028
315,600218,2011-02-28,0.14717188,5160714000.0,0.21840586
196,601678,2011-02-28,0.14427921,11880000000.0,0.32627317
243,600470,2011-02-28,0.14306254,4534660000.0,0.76526403
334,600367,2011-02-28,0.14179796,6284096000.0,0.3202291
142,600581,2011-02-28,0.14093428,9680250049.05,0.2779315
336,600376,2011-02-28,0.14082687,17798130000.0,0.7311679
722,600390,2011-02-28,0.13992707,3511497000.0,0.7592331
859,600805,2011-02-28,0.13741637,10598000002.8,0.26747233
214,600149,2011-02-28,0.13740458,1992038400.0,0.5802877
766,600699,2011-02-28,0.13622902,1881381172.17,0.74583113
505,600058,2011-02-28,0.13250715,33733030075.2,0.13779914
133,600537,2011-02-28,0.1319765,10963420440.0,0.24077305
84,600891,2011-02-28,0.13157895,2776631128.0,0.48893014
553,600455,2011-02-28,0.13155894,821322700.0,0.5289999
155,600614,2011-02-28,0.13106445,7835829850.76,0.071343705
533,600228,2011-02-28,0.1278962,2603842800.0,0.40670356
793,601088,2011-02-28,0.12708253,513351103944.0,0.21866237
586,600773,2011-02-28,0.12512563,11456529460.2,0.40094623
345,600469,2011-02-28,0.12330097,3861904124.4,0.6509234
538,600297,2011-02-28,0.11895911,3766000000.0,0.28987384
301,600027,2011-02-28,0.11764706,21870601966.0,0.178206
653,600640,2011-02-28,0.11729323,5338236800.4,0.122704916
304,600160,2011-02-28,0.11710611,17927289600.0,0.10080736
267,600784,2011-02-28,0.11555556,2793452321.25,0.6564125
165,600753,2011-02-28,0.11547619,1075200000.0,0.63848996
606,600067,2011-02-28,0.11320755,6237061513.76,0.5558934
377,600798,2011-02-28,0.11111111,3998558763.0,0.610264
259,600714,2011-02-28,0.10997442,3207035265.93,0.6248518
134,600538,2011-02-28,0.10900474,1767437280.0,0.2416717
242,600409,2011-02-28,0.10796074,9716351580.25,0.2837
101,600031,2011-02-28,0.10793651,127574263102.0,-0.06143543
158,600617,2011-02-28,0.10781893,2031416820.0,0.6726624
173,600851,2011-02-28,0.10698497,13651811186.5,0.16864818
332,600365,2011-02-28,0.106929,1636600000.0,0.3392334
12,600091,2011-02-28,0.1042654,2130209580.0,0.37586123
355,600569,2011-02-28,0.10422535,8497579935.95,0.45600963
205,600105,2011-02-28,0.10354223,5592414203.28,0.5184116
182,600894,2011-02-28,0.10344828,5306370976.08,0.904811
769,600764,2011-02-28,0.10340776,2805976633.84,0.4426844
561,600510,2011-02-28,0.10208127,8026824043.0,0.3375858
662,600730,2011-02-28,0.10179076,3112210090.61,0.1860863
130,600533,2011-02-28,0.1003861,5439000000.0,0.4548478
592,600779,2011-02-28,0.10023529,10381596082.5,0.5742656
389,600882,2011-02-28,0.1,1966283082.4,0.3229457
794,601166,2011-02-28,0.1,156402961443.0,0.3200754
702,600015,2011-02-28,0.09991236,56941928085.6,0.31145623
854,600800,2011-02-28,0.09968847,3924360121.74,0.12328261
30,600250,2011-02-28,0.09886364,2276493648.0,0.6527397
260,600715,2011-02-28,0.09881061,2451118080.0,0.09608748
758,600691,2011-02-28,0.09847328,1499675266.8,0.2602042
287,600979,2011-02-28,0.09741882,3560317336.73,0.46008974
822,600216,2011-02-28,0.09714633,14824976400.0,0.5017131
188,601007,2011-02-28,0.09674027,2853000000.0,0.98280096
197,601699,2011-02-28,0.09490275,68618324880.0,0.22703433
104,600036,2011-02-28,0.09479409,277690956350.0,0.25173712
791,600991,2011-02-28,0.09452736,7328660457.3,0.39050403
703,600016,2011-02-28,0.09393346,136512285564.0,0.15763202
258,600713,2011-02-28,0.09367089,4109465529.0,0.36214602
430,600476,2011-02-28,0.0928,2013375000.0,0.624972
477,600960,2011-02-28,0.09155844,2507481900.0,0.7640635
319,600282,2011-02-28,0.09116022,14030223894.3,0.8589524
39,600373,2011-02-28,0.09106529,9904098014.28,0.47927138
580,600684,2011-02-28,0.09090909,2057433257.0,0.6958891
198,601718,2011-02-28,0.09048724,16623670000.0,0.36940396
124,600395,2011-02-28,0.08718104,36322871498.4,0.19121097
311,600212,2011-02-28,0.08631579,2430561761.75,0.5014286
0,600048,2011-02-28,0.08569119,56600635009.1,0.5482657
29,600206,2011-02-28,0.08551069,3662700000.0,0.49916056
754,600606,2011-02-28,0.08516129,3326692080.25,0.5528896
19,600152,2011-02-28,0.08438287,2330343948.0,0.40654624
468,600870,2011-02-28,0.0842627,2992507030.05,0.20523487
47,600387,2011-02-28,0.08384819,4374513000.0,0.22652365
207,600107,2011-02-28,0.08325952,4064400000.0,0.48365286
117,600277,2011-02-28,0.08251058,12789438300.0,0.47453034
407,600130,2011-02-28,0.08245243,3632640000.0,0.2860799
220,600240,2011-02-28,0.08148148,4353750000.0,0.85799813
543,600338,2011-02-28,0.08144796,2099499995.58,0.8223463
63,600652,2011-02-28,0.08006536,3408855691.68,0.25255597
423,600317,2011-02-28,0.07899160000000001,6530551174.7,0.33314538
323,600287,2011-02-28,0.07889546,4429112190.36,0.30832875
644,600549,2011-02-28,0.07850115,32578184600.0,0.30144942
156,600615,2011-02-28,0.07807487,1757991749.8,0.5691061
109,600208,2011-02-28,0.07779886,27053458777.5,0.5839548
665,600736,2011-02-28,0.07763158,6699916800.0,0.051668704
751,600603,2011-02-28,0.07692308,1568813875.2,0.51241696
730,600456,2011-02-28,0.07687098,12705746121.0,0.18312004
637,600491,2011-02-28,0.0762987,5837216000.0,0.7993102
752,600604,2011-02-28,0.07596899,3653597275.5,0.28719226
819,600187,2011-02-28,0.07577808,6314385500.0,0.75348735
266,600782,2011-02-28,0.07544141,8681072694.07,0.3818355
181,600890,2011-02-28,0.07534247,3382498362.0,0.3038821
627,600301,2011-02-28,0.07402597,1810640678.0,0.20304805
466,600783,2011-02-28,0.07387289999999999,13703654602.5,0.86833084
497,601998,2011-02-28,0.07386364,206096056605.0,0.51100206
400,600000,2011-02-28,0.07159717,182373555137.0,0.3535719
178,600857,2011-02-28,0.07150715,2039068063.71,0.42707676
474,600876,2011-02-28,0.07103825,3660133531.44,0.32818416
212,600146,2011-02-28,0.07102978,6448000000.0,0.58233905
775,600791,2011-02-28,0.06980803,2595002400.0,0.9083799
175,600854,2011-02-28,0.06891271,3392064253.14,0.7461394
11,600090,2011-02-28,0.06828194,5011024718.52,0.13012806
28,600203,2011-02-28,0.06821282,1763188253.0,0.8286104
171,600759,2011-02-28,0.06802721,7174291164.6,0.22022125
815,600182,2011-02-28,0.06766917,3165400000.0,0.54260886
371,600744,2011-02-28,0.06748466,3479958720.0,0.370557
71,600721,2011-02-28,0.06698565,3933304101.65,0.16303709
657,600644,2011-02-28,0.06686747,5419570174.6,0.10523469
56,600572,2011-02-28,0.06673785,6589214000.0,0.53662235
201,600101,2011-02-28,0.06641604,5173896472.92,0.17260513
151,600610,2011-02-28,0.06542056,8023846791.45,0.2122854
45,600385,2011-02-28,0.06514658,909377888.72,0.38352132
114,600273,2011-02-28,0.06470165,4381650000.0,0.1147851
622,600126,2011-02-28,0.06367041,4479932925.0,0.66060305
115,600275,2011-02-28,0.0634058,2808781553.76,0.09888961
233,600326,2011-02-28,0.06320811,9176544000.0,0.223849
532,600227,2011-02-28,0.06231003,6253582821.08,0.19773862
364,600731,2011-02-28,0.062043799999999996,2106901885.56,0.22511198
226,600248,2011-02-28,0.06134454,5069271480.0,0.5610875
554,600459,2011-02-28,0.06120888,4381129350.0,0.8592975
419,600259,2011-02-28,0.06087081,17413108000.0,0.17327565
328,600358,2011-02-28,0.06071429,2419200000.0,0.20359905
190,601009,2011-02-28,0.06034483,30995662545.4,0.52303195
449,600547,2011-02-28,0.06017771,70470545644.2,0.29507214
77,600790,2011-02-28,0.06006322,5872185957.69,0.33056232
382,600825,2011-02-28,0.05979644,8212818501.0,0.22823247
725,600393,2011-02-28,0.05864662,1995000000.0,0.7659433
652,600639,2011-02-28,0.05809129,8953873385.6,0.38046366
695,601600,2011-02-28,0.05767442,145388244839.0,0.24027494
20,600153,2011-02-28,0.05764411,17857250913.2,-0.052083075
195,601288,2011-02-28,0.05747126,847712645370.0,0.21137044
43,600382,2011-02-28,0.05714286,3468727990.0,0.6069825
836,600336,2011-02-28,0.05703883,2810136640.0,0.41633373
263,600719,2011-02-28,0.05677291,2031089992.0,0.64151347
805,600113,2011-02-28,0.05665937,2178280000.0,0.41427812
79,600793,2011-02-28,0.05635148,1102491000.0,0.27258825
530,600225,2011-02-28,0.05570652,4610316563.52,0.45675904
277,600818,2011-02-28,0.05463475,4760351326.17,0.5561055
587,600774,2011-02-28,0.05450734,1665449182.44,0.17581218
470,600872,2011-02-28,0.05405405,6484626759.16,0.19068536
823,600230,2011-02-28,0.05340161,3545063245.4,0.87623525
73,600725,2011-02-28,0.05283757,6297921700.0,0.3444064
373,600746,2011-02-28,0.05196305,2653609774.32,0.65805507
724,600392,2011-02-28,0.05177578,3659742000.0,0.6907723
93,600984,2011-02-28,0.05159166,1289575160.0,0.36266476
409,600132,2011-02-28,0.05132122,31685594333.1,0.14146408
335,600368,2011-02-28,0.05034014,4085627506.8,0.7735733
221,600241,2011-02-28,0.05010737,1480820000.0,0.91054106
183,600897,2011-02-28,0.04993598,4651792200.0,0.5700525
7,600076,2011-02-28,0.04966887,2207837440.0,0.29105622
44,600383,2011-02-28,0.04945904,28930660460.8,0.45856524
520,600192,2011-02-28,0.04931794,3256858440.0,0.47327062
291,601398,2011-02-28,0.04929577,1486819005220.0,0.14055589
741,600593,2011-02-28,0.04924681,1587920000.0,1.0948179
23,600157,2011-02-28,0.04902352,7415214816.88,0.6738179
843,600432,2011-02-28,0.047429400000000004,22403176990.0,0.23786211
808,600117,2011-02-28,0.04731861,7048995086.52,0.14596952
680,600885,2011-02-28,0.0471464,1239174802.32,0.5687295
715,600263,2011-02-28,0.04684173,5750594110.9,0.63409686
331,600363,2011-02-28,0.04641694,4553506890.0,0.42722756
541,600330,2011-02-28,0.04640095,9898037304.0,0.3652892
516,600177,2011-02-28,0.04626335,25027115451.8,0.33795464
812,600135,2011-02-28,0.04594767,5359140000.0,0.69991887
772,600767,2011-02-28,0.045889099999999995,1783483251.86,0.41696674
94,600985,2011-02-28,0.04563836,1869480000.0,1.0171756
863,600809,2011-02-28,0.04538501,25468926744.4,0.48021004
716,600265,2011-02-28,0.0450045,1442078000.0,0.6190245
721,600319,2011-02-28,0.04467806,2401670340.0,0.2676448
219,600201,2011-02-28,0.04374057,3723605971.8,0.611009
733,600463,2011-02-28,0.04370861,1902600000.0,0.6285337
631,600306,2011-02-28,0.04321809,2679209326.72,0.382689
864,601857,2011-02-28,0.04294479,2088269356900.0,0.24458927
139,600555,2011-02-28,0.04267161,7025865000.0,0.76431036
227,600249,2011-02-28,0.04263094,3694500000.0,0.3394849
246,600566,2011-02-28,0.04248088,1626618708.0,0.4393278
128,600531,2011-02-28,0.04233807,9344687060.4,0.51738846
