,ticker,tradeDate,real_return,market_value,pred
868,601313,2017-10-31,4.56313993,3491233296.0,0.18896273
623,600559,2017-10-31,0.37045253,9873876908.0,0.18543491
343,600782,2017-10-31,0.35379061,15439404948.0,0.35332316
144,600581,2017-10-31,0.35275081,9473308404.0,-0.79988754
660,601233,2017-10-31,0.34454829,19772577615.0,0.49200007
1101,600216,2017-10-31,0.27521206,10210512280.0,0.12152033
503,600029,2017-10-31,0.26949541,87968871176.0,0.43586385
979,601015,2017-10-31,0.25838926,11207936748.0,-0.2613839
752,600507,2017-10-31,0.2421875,16973990400.0,0.33897245
86,601636,2017-10-31,0.2392638,13107488520.0,0.4451047
1125,600460,2017-10-31,0.23138833,12396849920.0,-0.876714
906,600019,2017-10-31,0.22294654,169527378423.0,0.4982233
1127,600801,2017-10-31,0.21709531,19797892586.0,0.19389254
541,600621,2017-10-31,0.21527778,12221559936.0,0.36578107
658,601155,2017-10-31,0.21302644,46118247364.0,0.26436132
148,600585,2017-10-31,0.19908116,138417783912.0,0.60094684
713,600171,2017-10-31,0.19484702,8368692876.0,0.32192767
1085,603005,2017-10-31,0.19022688,6667055550.0,0.30378175
1119,600346,2017-10-31,0.18440464,26815768681.0,0.34720135
549,600740,2017-10-31,0.18224852,6470165000.0,-0.34241542
408,600215,2017-10-31,0.17738791,4771237554.0,-0.4773045
592,603399,2017-10-31,0.17716263,7849971170.0,0.0067323744
107,600271,2017-10-31,0.17600000000000002,34928471250.0,0.45518437
103,600206,2017-10-31,0.1744066,8127761727.0,0.21754704
863,601111,2017-10-31,0.17386723,137840496248.0,0.43092752
104,600208,2017-10-31,0.17056075,36805190180.0,0.37010717
461,601100,2017-10-31,0.17054986,13519800000.0,0.25074193
414,600282,2017-10-31,0.16880342,20634014700.0,0.28248724
1021,600188,2017-10-31,0.16652720000000001,58698591200.0,0.38056198
0,600048,2017-10-31,0.15702479,129138422490.0,0.31726778
848,600835,2017-10-31,0.15602145,20976383043.0,0.47570017
736,600330,2017-10-31,0.1556701,8055572580.0,0.21723154
813,600295,2017-10-31,0.15029762,13870080000.0,0.12827882
258,600751,2017-10-31,0.14735099,17512000312.0,0.44950727
1075,601088,2017-10-31,0.14588349,413107417785.0,0.5719372
864,601113,2017-10-31,0.14581536,9655049500.0,0.26151115
1053,600695,2017-10-31,0.14537902,6848202123.0,-0.1944598
1123,600438,2017-10-31,0.14227642,38202542448.0,0.51110727
439,600569,2017-10-31,0.13769752,10604022335.0,0.16799247
155,600851,2017-10-31,0.13733469,11865367361.0,0.0972283
1134,600808,2017-10-31,0.13157895,32188847416.0,0.3894019
534,600522,2017-10-31,0.12934947,40533478450.0,0.25705823
529,600487,2017-10-31,0.12472767,49930960032.0,0.40774506
187,601699,2017-10-31,0.124197,27939761928.0,0.34067178
554,600745,2017-10-31,0.12419355,19755258400.0,-0.0013701469
793,603729,2017-10-31,0.12283440000000001,4271546900.0,-0.07364413
236,600406,2017-10-31,0.12056738,41097889836.0,0.44227207
342,600781,2017-10-31,0.11850803,3761417622.0,0.077979505
984,603019,2017-10-31,0.11478350000000001,25097222817.0,-0.59691596
1133,600807,2017-10-31,0.11460259,9571748536.0,-0.056987435
839,600735,2017-10-31,0.10945274,4534467138.0,0.17629388
200,600030,2017-10-31,0.10796767,209864853488.0,0.24524303
1157,603703,2017-10-31,0.10612691,4198917828.0,0.22978437
222,600247,2017-10-31,0.10386473,2785736448.0,0.15130481
972,600990,2017-10-31,0.1015625,9576214656.0,0.39772466
484,603299,2017-10-31,0.10028653,5857336800.0,0.17148346
105,600209,2017-10-31,0.1001506,5830068736.0,-0.27672842
