,ticker,tradeDate,real_return,market_value,pred
289,603686,2019-05-31,0.70980441,3516298800.0,0.5110976
90,603738,2019-05-31,0.63670886,2507872380.0,-0.06267893
1168,603258,2019-05-31,0.58610451,4041600000.0,0.5113162
521,600363,2019-05-31,0.48280417,4013465040.0,0.5265079
461,601038,2019-05-31,0.44871795,6151704000.0,-0.17555198
249,601330,2019-05-31,0.38871609,13051888000.0,-0.12305313
494,603797,2019-05-31,0.38124363,2930011560.0,0.31476313
166,603106,2019-05-31,0.37628746,3806880000.0,0.23155618
266,603027,2019-05-31,0.35011312,8073299728.0,0.0775816
141,601200,2019-05-31,0.33693517,9297466278.0,0.6071384
213,600311,2019-05-31,0.33055556,2396160000.0,0.35661477
343,600547,2019-05-31,0.32422001,68833518047.0,0.17813219
978,603501,2019-05-31,0.30738095,19139563800.0,0.6245718
1076,603283,2019-05-31,0.29426311,3291086058.0,-0.35137352
377,603169,2019-05-31,0.29181495,5909444050.0,0.37771457
108,600489,2019-05-31,0.26790123,27954211320.0,0.3734379
714,600186,2019-05-31,0.26428571,1486834020.0,0.52111965
321,600305,2019-05-31,0.26250857,11432131646.0,0.045714706
1155,600864,2019-05-31,0.248,13178211250.0,0.4685176
371,603160,2019-05-31,0.23553498,51227747742.0,0.38449392
941,600882,2019-05-31,0.23529412,3759384420.0,0.5316464
1338,600845,2019-05-31,0.23259445,26626294765.0,0.42331767
759,600766,2019-05-31,0.23012048,1861083270.0,0.33707902
1317,600593,2019-05-31,0.22596468,3938704000.0,0.5962727
553,600870,2019-05-31,0.22222222,1365551217.0,0.79190063
361,600809,2019-05-31,0.22169144,49258779516.0,0.4614151
1426,601881,2019-05-31,0.22028393,102690430631.0,0.5156925
633,600422,2019-05-31,0.21864324,7277242168.0,0.46263993
110,600621,2019-05-31,0.21742837,12985407432.0,0.396842
202,600009,2019-05-31,0.21174429,133229910690.0,0.13894798
542,600687,2019-05-31,0.20967742,2769010458.0,0.78010094
400,600150,2019-05-31,0.20963608,26887074376.0,0.5682391
1345,600866,2019-05-31,0.20449898,3613803888.0,0.4937374
394,603787,2019-05-31,0.20345776,2552040000.0,-0.03820014
1376,603232,2019-05-31,0.20209974,2772186480.0,0.71399957
146,601688,2019-05-31,0.19806763,153725445000.0,0.29895788
1170,603383,2019-05-31,0.1972808,8665010704.0,0.36316922
767,600988,2019-05-31,0.19066148,7331600910.0,0.10453439
149,601858,2019-05-31,0.18965517,8711310000.0,0.10610065
630,600359,2019-05-31,0.1869783,2285261672.0,0.37202972
0,600030,2019-05-31,0.18281172,243913366092.0,0.27230343
161,603039,2019-05-31,0.18134055,9529124935.0,0.4608528
28,600588,2019-05-31,0.17739816,56758452918.0,0.3380629
45,600853,2019-05-31,0.17690418,2621762539.0,0.47655508
774,601162,2019-05-31,0.17562352,47811400000.0,-0.24223796
685,603338,2019-05-31,0.17537538,17321431230.0,-0.025127023
242,600837,2019-05-31,0.17272727,139170570000.0,0.41253108
1398,603908,2019-05-31,0.16858013,1635238800.0,-0.18161237
522,600365,2019-05-31,0.16530612,1960000000.0,0.54418963
989,603619,2019-05-31,0.16467391,7360001840.0,-0.23774353
363,601233,2019-05-31,0.16266867,24304587554.0,0.39373517
500,600004,2019-05-31,0.16145501,32426252235.0,0.17723417
589,603098,2019-05-31,0.16076294,5284932120.0,0.6480577
1361,601899,2019-05-31,0.16,74851461425.0,0.38829538
74,603222,2019-05-31,0.15484765,11552000000.0,0.18168874
1337,600844,2019-05-31,0.15306122,3984774864.0,0.31367275
1429,601888,2019-05-31,0.15295361,151102078945.0,-0.22990176
922,600529,2019-05-31,0.15095388,11899356000.0,-0.012954414
1021,600260,2019-05-31,0.15092166,12408865504.0,0.48363447
190,603696,2019-05-31,0.14941302,2203824000.0,0.3814361
62,601388,2019-05-31,0.148543,3969784000.0,0.76424885
615,600199,2019-05-31,0.14637904,4269101232.0,0.5107253
929,600739,2019-05-31,0.14488189,19427314460.0,0.33457956
1313,600458,2019-05-31,0.14460928,7321519584.0,0.36182082
57,601211,2019-05-31,0.14187928,143150724360.0,0.56655145
1001,600061,2019-05-31,0.14157034,52162780498.0,0.4678195
475,603177,2019-05-31,0.14090020000000003,2064440000.0,0.3538866
949,601116,2019-05-31,0.13986537,7431995888.0,0.2893449
178,603369,2019-05-31,0.13929739,30710160000.0,0.52400213
750,600696,2019-05-31,0.13924051,2690468240.0,-0.020983815
701,600161,2019-05-31,0.13789995,23241988520.0,-0.044195414
1174,603388,2019-05-31,0.13782638,2143158600.0,0.64052224
1082,603517,2019-05-31,0.13539539,19921900000.0,0.065250665
912,600419,2019-05-31,0.13510214,2874747872.0,0.62064016
396,603789,2019-05-31,0.13367421,3559400000.0,0.10398884
677,603156,2019-05-31,0.13325183,34505792160.0,0.5735199
298,603978,2019-05-31,0.1319547,3249600000.0,0.50335944
947,601111,2019-05-31,0.13120567,122879936592.0,0.34722877
18,600326,2019-05-31,0.13074365,5875960755.0,0.43651104
92,603825,2019-05-31,0.13033524,2841242235.0,0.37319583
889,603986,2019-05-31,0.12993614,21939725445.0,0.23963273
352,600639,2019-05-31,0.12918994,16072952728.0,0.4399181
1136,600475,2019-05-31,0.12863071,5392540808.0,0.61114264
278,603208,2019-05-31,0.12700491,2468931855.0,0.43685904
339,600540,2019-05-31,0.12655602,2269850306.0,0.6577736
185,603589,2019-05-31,0.1264207,34314000000.0,0.37949756
184,603588,2019-05-31,0.12552743,6358006584.0,0.4940552
991,603721,2019-05-31,0.12537433,1924000000.0,0.66397786
1172,603386,2019-05-31,0.12523441,3170278000.0,0.12268925
325,600309,2019-05-31,0.12486856,119435960664.0,0.26389056
985,603615,2019-05-31,0.12486428,2253318600.0,0.652068
1069,603042,2019-05-31,0.12471483,1788400000.0,0.52810454
1396,603903,2019-05-31,0.12439912,2089678080.0,0.63141394
187,603638,2019-05-31,0.12387612,7717918208.0,0.22295256
1299,603939,2019-05-31,0.12341699,23595591720.0,0.08352843
645,600519,2019-05-31,0.1219915,1118016042000.0,0.180573
789,603520,2019-05-31,0.12185695,3489600000.0,0.46226165
864,601318,2019-05-31,0.12164557,1444139070600.0,0.08363706
706,600167,2019-05-31,0.12076271,21599848080.0,0.19922675
848,600983,2019-05-31,0.11895911,4123441820.0,0.6201259
33,600613,2019-05-31,0.11847673,3786567644.0,0.45965093
490,603777,2019-05-31,0.11843137,4344644100.0,0.19560006
89,603737,2019-05-31,0.11734961,7335402390.0,0.6241735
540,600685,2019-05-31,0.11638251,19068201336.0,0.60800874
634,600425,2019-05-31,0.11557789,5487584598.0,0.29760918
988,603618,2019-05-31,0.11548325,4471651947.0,0.1672247
53,600936,2019-05-31,0.11494253,7268963970.0,0.40392557
1265,603060,2019-05-31,0.11452824,5951000000.0,-0.07287291
763,600861,2019-05-31,0.11402359,2417221387.0,0.552563
515,600217,2019-05-31,0.11402157,9012402102.0,0.09328583
837,600887,2019-05-31,0.11329557,182960655563.0,0.23000626
79,603228,2019-05-31,0.11077179,21697425032.0,0.55719674
234,600559,2019-05-31,0.11044399,10719133683.0,0.53961194
921,600528,2019-05-31,0.11036468,23148567672.0,0.47610515
138,601069,2019-05-31,0.10948231,8834040000.0,0.36490646
592,603322,2019-05-31,0.10946013,3160138800.0,0.4475522
389,603568,2019-05-31,0.10927835,18011361580.0,-0.05177459
1192,603817,2019-05-31,0.10872675,3145500000.0,0.6626358
1353,601088,2019-05-31,0.10821098,365770120995.0,0.249924
613,600197,2019-05-31,0.10728629,7686630000.0,0.53383636
182,603586,2019-05-31,0.10650069,2946061602.0,0.4839177
601,600171,2019-05-31,0.10619469,10277263555.0,0.062136784
555,600872,2019-05-31,0.10586109,30853758756.0,0.013838321
662,600999,2019-05-31,0.10543338,103572867778.0,0.61047375
743,600509,2019-05-31,0.10515464,5584362750.0,0.2917206
1380,603345,2019-05-31,0.10496807,10128067712.0,0.0895848
785,603181,2019-05-31,0.10491071,3763200000.0,0.4982888
195,603960,2019-05-31,0.10441117,4343029600.0,0.44590113
722,600234,2019-05-31,0.10438729,1338167399.0,0.83529437
1144,600653,2019-05-31,0.10434783,4476674690.0,0.5264487
1103,600071,2019-05-31,0.10429448,2322481050.0,0.6542975
