date,close
2010-10-28,13326.9
2010-10-29,13168.68
2010-11-01,13508.17
2010-11-02,13523.21
2010-11-03,13820.99
2010-11-04,13948.49
2010-11-05,14107.29
2010-11-08,14204.13
2010-11-09,14022.95
2010-11-10,13889.32
2010-11-11,14088.03
2010-11-12,13663.14
2010-11-15,13416.25
2010-11-16,13192.58
2010-11-17,12876.34
2010-11-18,13168.49
2010-11-19,13170.65
2010-11-22,13193.71
2010-11-23,12817.32
2010-11-24,12872.05
2010-11-25,12931.11
2010-11-26,12757.1
2010-11-29,12888.27
2010-11-30,12817.59
2010-12-01,12949.85
2010-12-02,13087.4
2010-12-03,12937.1
2010-12-06,12804.77
2010-12-07,12922.24
2010-12-08,12735.86
2010-12-09,12731.42
2010-12-10,12661.01
2010-12-13,12751.82
2010-12-14,12865.05
2010-12-15,12585.04
2010-12-16,12434.95
2010-12-17,12468.88
2010-12-20,12408.49
2010-12-21,12607.43
2010-12-22,12611.3
2010-12-23,12516.52
2010-12-24,12442.94
2010-12-27,12442.94
2010-12-28,12309.59
2010-12-29,12508.52
2010-12-30,12586.84
2010-12-31,12692.43
2011-01-03,12884.85
2011-01-04,13016.37
2011-01-05,12994.41
2011-01-06,12983.29
2011-01-07,12925.71
2011-01-10,12806.59
2011-01-11,12918.07
2011-01-12,13126.98
2011-01-13,13182.59
2011-01-14,13152.14
2011-01-17,12938.05
2011-01-18,12967.2
2011-01-19,13132.33
2011-01-20,12845.49
2011-01-21,12735.57
2011-01-24,12596.43
2011-01-25,12562.05
2011-01-26,12649.97
2011-01-27,12649.6
2011-01-28,12565.56
2011-01-31,12560.66
2011-02-01,12534.86
2011-02-02,12710.89
2011-02-03,12710.89
2011-02-04,12710.89
2011-02-07,12454.07
2011-02-08,12526.26
2011-02-09,12278.6
2011-02-10,12022.6
2011-02-11,12081.82
2011-02-14,12398.05
2011-02-15,12280.27
2011-02-16,12437.23
2011-02-17,12574.77
2011-02-18,12742.53
2011-02-21,12651.38
2011-02-22,12351.66
2011-02-23,12251.61
2011-02-24,12059.75
2011-02-25,12270.43
2011-02-28,12504.53
2011-03-01,12620.31
2011-03-02,12507.02
2011-03-03,12658.18
2011-03-04,12849.77
2011-03-07,12820.81
2011-03-08,12990.8
2011-03-09,13088.93
2011-03-10,12992.5
2011-03-11,12752.01
2011-03-14,12882.75
2011-03-15,12551.96
2011-03-16,12642.77
2011-03-17,12457.68
2011-03-18,12427.92
2011-03-21,12645.65
2011-03-22,12783.2
2011-03-23,12752.61
2011-03-24,12831.94
2011-03-25,12975.54
2011-03-28,12894.47
2011-03-29,12920.44
2011-03-30,13162
2011-03-31,13315.84
2011-04-01,13451.48
2011-04-04,13586.7
2011-04-05,13586.7
2011-04-06,13657.63
2011-04-07,13647.79
2011-04-08,13652.92
2011-04-11,13684.06
2011-04-12,13437.53
2011-04-13,13566.46
2011-04-14,13481.73
2011-04-15,13533.58
2011-04-18,13410.9
2011-04-19,13246.86
2011-04-20,13492.38
2011-04-21,13659.35
2011-04-22,13659.35
2011-04-25,13659.35
2011-04-26,13558.41
2011-04-27,13452.44
2011-04-28,13319.96
2011-04-29,13208.71
2011-05-02,13208.71
2011-05-03,13106.54
2011-05-04,12866.59
2011-05-05,12807.76
2011-05-06,12848.82
2011-05-09,12934.47
2011-05-10,12934.47
2011-05-11,12962.33
2011-05-12,12795.95
2011-05-13,12894.13
2011-05-16,12676.79
2011-05-17,12733.21
2011-05-18,12870.83
2011-05-19,12935.59
2011-05-20,12947.94
2011-05-23,12624.16
2011-05-24,12680.99
2011-05-25,12689.66
2011-05-26,12752.08
2011-05-27,12960.82
2011-05-30,13004.31
2011-05-31,13268.39
2011-06-01,13232.39
2011-06-02,12976.86
2011-06-03,12750.66
2011-06-06,12750.66
2011-06-07,12721.48
2011-06-08,12581.55
2011-06-09,12472.59
2011-06-10,12380.81
2011-06-13,12432.84
2011-06-14,12488.27
2011-06-15,12397.6
2011-06-16,12161.42
2011-06-17,12045.05
2011-06-20,12009.33
2011-06-21,12148.74
2011-06-22,12148.94
2011-06-23,12066.52
2011-06-24,12436.74
2011-06-27,12478.61
2011-06-28,12486.79
2011-06-29,12404.52
2011-06-30,12576.68
2011-07-01,12576.68
2011-07-04,12873.6
2011-07-05,12842.39
2011-07-06,12598.34
2011-07-07,12640.34
2011-07-08,12756.32
2011-07-11,12497.32
2011-07-12,12032.03
2011-07-13,12293.65
2011-07-14,12327.21
2011-07-15,12266.32
2011-07-18,12258.45
2011-07-19,12296.96
2011-07-20,12382.67
2011-07-21,12322.25
2011-07-22,12598.77
2011-07-25,12440.64
2011-07-26,12604.68
2011-07-27,12587.66
2011-07-28,12517.53
2011-07-29,12373.64
2011-08-01,12540.4
2011-08-02,12278.78
2011-08-03,12007.1
2011-08-04,11893.5
2011-08-05,11434.59
2011-08-08,11113.45
2011-08-09,10426.07
2011-08-10,10580.41
2011-08-11,10502.73
2011-08-12,10452.64
2011-08-15,10944.17
2011-08-16,10946.64
2011-08-17,10936.11
2011-08-18,10718.46
2011-08-19,10277.38
2011-08-22,10245.8
2011-08-23,10578.96
2011-08-24,10255.63
2011-08-25,10430.39
2011-08-26,10299.58
2011-08-29,10511.87
2011-08-30,10747.08
2011-08-31,10943.29
2011-09-01,10922.53
2011-09-02,10664.45
2011-09-05,10299.17
2011-09-06,10347.04
2011-09-07,10544.86
2011-09-08,10499.89
2011-09-09,10468.89
2011-09-12,9967.86
2011-09-13,9967.86
2011-09-14,9968.86
2011-09-15,10051.67
2011-09-16,10249.2
2011-09-19,9866.97
2011-09-20,9916.23
2011-09-21,9822.67
2011-09-22,9202.7
2011-09-23,9033.09
2011-09-26,8735.4
2011-09-27,9294.22
2011-09-28,9277.49
2011-09-29,9277.49
2011-09-30,8917.36
2011-10-03,8408.26
2011-10-04,8102.58
2011-10-05,8102.58
2011-10-06,8571.49
2011-10-07,8887.53
2011-10-10,8869.55
2011-10-11,9257.34
2011-10-12,9455.84
2011-10-13,9802.58
2011-10-14,9584.83
2011-10-17,9853.34
2011-10-18,9340.43
2011-10-19,9449.14
2011-10-20,9196.68
2011-10-21,9219.73
2011-10-24,9717.65
2011-10-25,9860.98
2011-10-26,10050.59
2011-10-27,10565.76
2011-10-28,10625.16
2011-10-31,10512.99
2011-11-01,10184.48
2011-11-02,10445.85
2011-11-03,10294.92
2011-11-04,10705.48
2011-11-07,10646.75
2011-11-08,10686.02
2011-11-09,10917.7
2011-11-10,10300.18
2011-11-11,10430.07
2011-11-14,10716.9
2011-11-15,10637.86
2011-11-16,10332.09
2011-11-17,10228.65
2011-11-18,9957.4
2011-11-21,9725.82
2011-11-22,9745.35
2011-11-23,9476.15
2011-11-24,9566.29
2011-11-25,9395.91
2011-11-28,9609.86
2011-11-29,9714.09
2011-11-30,9508.94
2011-12-01,10281.99
2011-12-02,10350.51
2011-12-05,10412.96
2011-12-06,10258.54
2011-12-07,10485.05
2011-12-08,10395.37
2011-12-09,10066.63
2011-12-12,10059.35
2011-12-13,9957.15
2011-12-14,9888.15
2011-12-15,9678.86
2011-12-16,9867.41
2011-12-19,9727.08
2011-12-20,9740.01
2011-12-21,9950.71
2011-12-22,9944.62
2011-12-23,10132.66
2011-12-26,10132.66
2011-12-27,10132.66
2011-12-28,9980.51
2011-12-29,9944.58
2011-12-30,9936.48
2012-01-02,9936.48
2012-01-03,10235.17
2012-01-04,10094.41
2012-01-05,10140.92
2012-01-06,9987.33
2012-01-09,10225.81
2012-01-10,10413.61
2012-01-11,10517.07
2012-01-12,10519.21
2012-01-13,10637.03
2012-01-16,10489.59
2012-01-17,10962.42
2012-01-18,10952.6
2012-01-19,11138.49
2012-01-20,11146.99
2012-01-23,11146.99
2012-01-24,11146.99
2012-01-25,11146.99
2012-01-26,11416.88
2012-01-27,11446.52
2012-01-30,11145.6
2012-01-31,11299.05
2012-02-01,11253.8
2012-02-02,11583.47
2012-02-03,11605.57
2012-02-06,11564.86
2012-02-07,11499.77
2012-02-08,11705.86
2012-02-09,11669.15
2012-02-10,11405.22
2012-02-13,11467.66
2012-02-14,11413.16
2012-02-15,11685.73
2012-02-16,11577.36
2012-02-17,11711.51
2012-02-20,11669.51
2012-02-21,11689.69
2012-02-22,11823.6
2012-02-23,11714.29
2012-02-24,11689.84
2012-02-27,11540.23
2012-02-28,11761.3
2012-02-29,11826.76
2012-03-01,11602.44
2012-03-02,11738.71
2012-03-05,11470.7
2012-03-06,11119.17
2012-03-07,10976.49
2012-03-08,11168.5
2012-03-09,11256.28
2012-03-12,11225.91
2012-03-13,11356.28
2012-03-14,11300.41
2012-03-15,11240.57
2012-03-16,11216.39
2012-03-19,11036.1
2012-03-20,10870.61
2012-03-21,10776
2012-03-22,10767.49
2012-03-23,10658.07
2012-03-26,10591.52
2012-03-27,10811.07
2012-03-28,10701.37
2012-03-29,10532.98
2012-03-30,10640.16
2012-04-02,10658.76
2012-04-03,10859.49
2012-04-04,10859.49
2012-04-05,10744.91
2012-04-06,10744.91
2012-04-09,10744.91
2012-04-10,10596.91
2012-04-11,10503.83
2012-04-12,10664.61
2012-04-13,10936.9
2012-04-16,10844.74
2012-04-17,10794.6
2012-04-18,10896.89
2012-04-19,11047.43
2012-04-20,11050.16
2012-04-23,10810.48
2012-04-24,10817.16
2012-04-25,10812.79
2012-04-26,10911.55
2012-04-27,10905.1
2012-04-30,11081
2012-05-01,11081
2012-05-02,11145.96
2012-05-03,10987.06
2012-05-04,10882.18
2012-05-07,10574.41
2012-05-08,10525.75
2012-05-09,10356.64
2012-05-10,10289.81
2012-05-11,10143.07
2012-05-14,9986.98
2012-05-15,10084.59
2012-05-16,9741.97
2012-05-17,9700.87
2012-05-18,9577.18
2012-05-21,9582.46
2012-05-22,9698.6
2012-05-23,9573.94
2012-05-24,9541.33
2012-05-25,9539.29
2012-05-28,9647.79
2012-05-29,9858.19
2012-05-30,9690.67
2012-05-31,9686.03
2012-06-01,9620.87
2012-06-04,9375.33
2012-06-05,9397.99
2012-06-06,9438.03
2012-06-07,9473.46
2012-06-08,9352.79
2012-06-11,9574.8
2012-06-12,9519.53
2012-06-13,9658.47
2012-06-14,9518.59
2012-06-15,9744.55
2012-06-18,9818.76
2012-06-19,9800.23
2012-06-20,9821.22
2012-06-21,9663.42
2012-06-22,9504.19
2012-06-25,9364.03
2012-06-26,9398.29
2012-06-27,9461.22
2012-06-28,9336.38
2012-06-29,9574.84
2012-07-02,9574.84
2012-07-03,9711.57
2012-07-04,9684.47
2012-07-05,9702.91
2012-07-06,9679.62
2012-07-09,9447.24
2012-07-10,9386.66
2012-07-11,9373.34
2012-07-12,9166.71
2012-07-13,9237.04
2012-07-16,9218.78
2012-07-17,9380.67
2012-07-18,9292.55
2012-07-19,9514.85
2012-07-20,9570.51
2012-07-23,9271.6
2012-07-24,9217.23
2012-07-25,9218.86
2012-07-26,9210.92
2012-07-27,9398.85
2012-07-30,9523.43
2012-07-31,9674.27
2012-08-01,9762.37
2012-08-02,9669.21
2012-08-03,9660.99
2012-08-06,9812.92
2012-08-07,9851.75
2012-08-08,9867.76
2012-08-09,9962.17
2012-08-10,9905.22
2012-08-13,9814.59
2012-08-14,9915.44
2012-08-15,9779.06
2012-08-16,9741.78
2012-08-17,9831.12
2012-08-20,9794.86
2012-08-21,9825.95
2012-08-22,9698.83
2012-08-23,9836.14
2012-08-24,9674.82
2012-08-27,9544.62
2012-08-28,9521.77
2012-08-29,9470.46
2012-08-30,9340.86
2012-08-31,9280.25
2012-09-03,9287.51
2012-09-04,9195.78
2012-09-05,9020.34
2012-09-06,9069.39
2012-09-07,9428.21
2012-09-10,9393.6
2012-09-11,9377.07
2012-09-12,9488.52
2012-09-13,9480.27
2012-09-14,9829.43
2012-09-17,9780.92
2012-09-18,9683.89
2012-09-19,9849.06
2012-09-20,9707.91
2012-09-21,9804.77
2012-09-24,9767.49
2012-09-25,9745.4
2012-09-26,9628.4
2012-09-27,9768.7
2012-09-28,9831.62
2012-10-01,9831.62
2012-10-02,9831.62
2012-10-03,9828.22
2012-10-04,9848.53
2012-10-05,9965.18
2012-10-08,9839.84
2012-10-09,9967.04
2012-10-10,10041.11
2012-10-11,10231.2
2012-10-12,10345.28
2012-10-15,10375.32
2012-10-16,10367.46
2012-10-17,10491.46
2012-10-18,10636.25
2012-10-19,10683.61
2012-10-22,10742.79
2012-10-23,10742.79
2012-10-24,10638.73
2012-10-25,10616.43
2012-10-26,10449.53
2012-10-29,10546.24
2012-10-30,10458.26
2012-10-31,10582.05
2012-11-01,10701.21
2012-11-02,10833.73
2012-11-05,10768.28
2012-11-06,10734.42
2012-11-07,10813.34
2012-11-08,10527.13
2012-11-09,10454.85
2012-11-12,10443.47
2012-11-13,10230.07
2012-11-14,10405.76
2012-11-15,10199.6
2012-11-16,10242.7
2012-11-19,10290.21
2012-11-20,10227.24
2012-11-21,10397.73
2012-11-22,10492.09
2012-11-23,10606.99
2012-11-26,10568.41
2012-11-27,10527.84
2012-11-28,10399.16
2012-11-29,10488.1
2012-11-30,10622.67
2012-12-03,10458.91
2012-12-04,10523.89
2012-12-05,10830.04
2012-12-06,10865.07
2012-12-07,10919.24
2012-12-10,10993.9
2012-12-11,10991.86
2012-12-12,11161.56
2012-12-13,11142.92
2012-12-14,11307.42
2012-12-17,11294.11
2012-12-18,11301.72
2012-12-19,11388.4
2012-12-20,11352.45
2012-12-21,11229.09
2012-12-24,11270.94
2012-12-25,11270.94
2012-12-26,11270.94
2012-12-27,11348.5
2012-12-28,11378.24
2012-12-31,11436.16
2013-01-01,11436.16
2013-01-02,11897.66
2013-01-03,11987.23
2013-01-04,11937.45
2013-01-07,11973.07
2013-01-08,11714.15
2013-01-09,11817.77
2013-01-10,11931.47
2013-01-11,11842.59
2013-01-14,12003.75
2013-01-15,12006.82
2013-01-16,11907.52
2013-01-17,11858.21
2013-01-18,12105.71
2013-01-21,12125.89
2013-01-22,12196.74
2013-01-23,12166.7
2013-01-24,12095.77
2013-01-25,12001.81
2013-01-28,12100.08
2013-01-29,12077.87
2013-01-30,12172.24
2013-01-31,12130.59
2013-02-01,12215.03
2013-02-04,12156.58
2013-02-05,11813.39
2013-02-06,11849.25
2013-02-07,11681.96
2013-02-08,11649.78
2013-02-11,11649.78
2013-02-12,11649.78
2013-02-13,11649.78
2013-02-14,11821.44
2013-02-15,11845.2
2013-02-18,11735.22
2013-02-19,11525.7
2013-02-20,11683.04
2013-02-21,11426.22
2013-02-22,11317.13
2013-02-25,11333.98
2013-02-26,11104.1
2013-02-27,11144.34
2013-02-28,11437.17
2013-03-01,11344.24
2013-03-04,11104.65
2013-03-05,11169.52
2013-03-06,11359.04
2013-03-07,11311.45
2013-03-08,11484.35
2013-03-11,11435.82
2013-03-12,11292.14
2013-03-13,11037.41
2013-03-14,11101.96
2013-03-15,11020.89
2013-03-18,10794.7
2013-03-19,10740.05
2013-03-20,10978.75
2013-03-21,10944.35
2013-03-22,10896.48
2013-03-25,10978
2013-03-26,10925.13
2013-03-27,11033.61
2013-03-28,10896.22
2013-03-29,10896.22
2013-04-01,10896.22
2013-04-02,10811.44
2013-04-03,10758.8
2013-04-04,10758.8
2013-04-05,10429.31
2013-04-08,10429.76
2013-04-09,10610.77
2013-04-10,10694.23
2013-04-11,10708.25
2013-04-12,10655.68
2013-04-15,10440.76
2013-04-16,10426.56
2013-04-17,10300.93
2013-04-18,10266.59
2013-04-19,10587.32
2013-04-22,10590.75
2013-04-23,10425.09
2013-04-24,10634.37
2013-04-25,10772.76
2013-04-26,10834.08
2013-04-29,10785.58
2013-04-30,10917.97
2013-05-01,10917.97
2013-05-02,10825.35
2013-05-03,10845.99
2013-05-06,11001.77
2013-05-07,11115.05
2013-05-08,11284.74
2013-05-09,11266.89
2013-05-10,11347.41
2013-05-13,11109.27
2013-05-14,11032.79
2013-05-15,11083.29
2013-05-16,11019.48
2013-05-17,11019.48
2013-05-20,11186.54
2013-05-21,11083.23
2013-05-22,11053.04
2013-05-23,10746.7
2013-05-24,10722.3
2013-05-27,10753.49
2013-05-28,10920.58
2013-05-29,10751.29
2013-05-30,10689.99
2013-05-31,10599.21
2013-06-03,10548.13
2013-06-04,10537.49
2013-06-05,10473.18
2013-06-06,10361.22
2013-06-07,10187.27
2013-06-10,10126.97
2013-06-11,9959.74
2013-06-12,9959.74
2013-06-13,9688.3
2013-06-14,9667.42
2013-06-17,9744.48
2013-06-18,9733.54
2013-06-19,9584.54
2013-06-20,9265.3
2013-06-21,9237.47
2013-06-24,8938.63
2013-06-25,8871.28
2013-06-26,9164.64
2013-06-27,9158.61
2013-06-28,9311.44
2013-07-01,9311.44
2013-07-02,9203.85
2013-07-03,8900.25
2013-07-04,9024.01
2013-07-05,9209.34
2013-07-08,9063.3
2013-07-09,9051.23
2013-07-10,9215.08
2013-07-11,9551.61
2013-07-12,9433.66
2013-07-15,9445.56
2013-07-16,9419.51
2013-07-17,9480.85
2013-07-18,9492.07
2013-07-19,9448.51
2013-07-22,9415.06
2013-07-23,9780.16
2013-07-24,9778.51
2013-07-25,9752.6
2013-07-26,9755.66
2013-07-29,9641.07
2013-07-30,9669.61
2013-07-31,9658.54
2013-08-01,9723.93
2013-08-02,9734.81
2013-08-05,9725.96
2013-08-06,9650.42
2013-08-07,9446.38
2013-08-08,9484.64
2013-08-09,9599.46
2013-08-12,9928.04
2013-08-13,10185.55
2013-08-14,10185.55
2013-08-15,10206.74
2013-08-16,10220.2
2013-08-19,10199.08
2013-08-20,9905.76
2013-08-21,9856.86
2013-08-22,9967.77
2013-08-23,9932.35
2013-08-26,10075.09
2013-08-27,9988.23
2013-08-28,9765.19
2013-08-29,9850.72
2013-08-30,9825.21
2013-09-02,10055.05
2013-09-03,10250.97
2013-09-04,10233.03
2013-09-05,10338.89
2013-09-06,10334.07
2013-09-09,10528.69
2013-09-10,10697.44
2013-09-11,10636.71
2013-09-12,10637.53
2013-09-13,10538.94
2013-09-16,10706.63
2013-09-17,10650.64
2013-09-18,10588.01
2013-09-19,10769.54
2013-09-20,10769.54
2013-09-23,10717.72
2013-09-24,10599.15
2013-09-25,10598.18
2013-09-26,10541.03
2013-09-27,10494.36
2013-09-30,10316.12
2013-10-01,10316.12
2013-10-02,10333.59
2013-10-03,10514.55
