date,close
2007-12-07,8.44
2007-12-10,8.65
2007-12-11,8.59
2007-12-12,8.97
2007-12-13,8.88
2007-12-14,8.81
2007-12-17,8.79
2007-12-18,8.96
2007-12-19,9.06
2007-12-20,9.97
2007-12-21,10.59
2007-12-27,11.45
2007-12-28,11.49
2008-01-02,11.43
2008-01-03,11.3
2008-01-04,11.43
2008-01-07,12.39
2008-01-08,11.88
2008-01-09,11.89
2008-01-10,11.61
2008-01-11,11.46
2008-01-14,11.45
2008-01-15,11.49
2008-01-16,11.14
2008-01-17,10.76
2008-01-18,11.29
2008-01-21,10.69
2008-01-22,9.67
2008-01-23,10.4
2008-01-24,10.62
2008-01-25,10.62
2008-01-28,9.78
2008-01-29,10
2008-01-30,9.87
2008-01-31,9.57
2008-02-01,9.55
2008-02-04,10.51
2008-02-05,10.65
2008-02-13,10.36
2008-02-14,10.49
2008-02-15,10.52
2008-02-18,10.62
2008-02-19,10.73
2008-02-20,10.34
2008-02-21,10.14
2008-02-22,9.9
2008-02-25,9.92
2008-02-26,9.62
2008-02-27,9.66
2008-02-28,9.66
2008-02-29,9.61
2008-03-03,9.47
2008-03-04,9.01
2008-03-05,8.85
2008-03-06,9
2008-03-07,9.11
2008-03-10,8.62
2008-03-11,8.62
2008-03-12,8.17
2008-03-13,7.95
2008-03-14,7.82
2008-03-17,7.52
2008-03-18,7.82
2008-03-19,8
2008-03-20,8.11
2008-03-25,7.69
2008-03-26,7.55
2008-03-27,7.05
2008-03-28,7.39
2008-03-31,7.08
2008-04-01,7.08
2008-04-02,7.28
2008-04-03,7.73
2008-04-07,8.07
2008-04-08,8.02
2008-04-09,7.46
2008-04-10,7.56
2008-04-11,7.49
2008-04-14,7.11
2008-04-15,7.2
2008-04-16,7.01
2008-04-17,7.04
2008-04-18,6.67
2008-04-21,6.85
2008-04-22,7.04
2008-04-23,7.27
2008-04-28,7.7
2008-04-29,7.63
2008-04-30,7.86
2008-05-05,7.91
2008-05-06,8
2008-05-07,7.59
2008-05-08,7.63
2008-05-09,7.36
2008-05-13,7.14
2008-05-14,7.32
2008-05-15,7.42
2008-05-16,7.32
2008-05-19,7.23
2008-05-20,7.07
