,ticker,tradeDate,real_return,market_value,pred
0,600048,2016-05-31,0.01648999,91324512048.0,0.5003034
8,600077,2016-05-31,0.00831601,6445988263.0,0.50032115
14,600094,2016-05-31,0.00105374,19089674981.0,0.49938983
15,600095,2016-05-31,0.03329865,3471743196.0,0.49970558
41,600383,2016-05-31,-0.07085202,50184470810.0,0.5004151
53,600657,2016-05-31,0.01167607,7651787208.0,0.50007784
54,600658,2016-05-31,0.03196803,5806774974.0,0.50032115
61,600724,2016-05-31,0.01190476,7284015144.0,0.4999824
73,600895,2016-05-31,-0.04156923,29409615504.0,0.49993417
104,600208,2016-05-31,0.07360406,35852701770.0,0.5001765
131,600555,2016-05-31,0.02688172,7273530000.0,0.50032115
154,600615,2016-05-31,-0.01432507,3412572075.0,0.50032115
168,600890,2016-05-31,0.0463392,6249512971.0,0.49992895
217,600240,2016-05-31,0.04678945,13772532312.0,0.4999824
221,600246,2016-05-31,-0.0077821,6254352000.0,0.50032115
226,600322,2016-05-31,-0.03671706,5119391000.0,0.50032115
228,600325,2016-05-31,0.02609484,12789358864.0,0.50004476
243,600533,2016-05-31,0.02687035,5208000000.0,0.50032115
308,600158,2016-05-31,-0.0662809,16064722016.0,0.49938983
309,600159,2016-05-31,0.00646552,3851214848.0,0.50032115
314,600215,2016-05-31,0.0158046,3236628984.0,0.50032115
335,600565,2016-05-31,-0.02073319,15623440920.0,0.49938983
338,600568,2016-05-31,0.04628472,10612183860.0,0.49942553
342,600663,2016-05-31,-0.00101939,77415501800.0,0.4999824
344,600665,2016-05-31,-0.01154751,4311971275.0,0.50032115
422,600376,2016-05-31,0.08066084,23070308625.0,0.49970534
429,600621,2016-05-31,0.03106678,5130766696.0,0.50032115
436,600732,2016-05-31,0.0,3423758377.0,0.50032115
437,600733,2016-05-31,0.05405405,7676216100.0,0.49992895
441,600743,2016-05-31,0.0127031,8633889750.0,0.50007784
443,600745,2016-05-31,0.0736,15931660000.0,0.50075
446,600748,2016-05-31,-0.01330604,13862600242.0,0.4999824
451,600823,2016-05-31,-0.02853871,18928089246.0,0.5000833
504,600007,2016-05-31,0.14358592,17990065450.0,0.49992895
601,600052,2016-05-31,0.06998445,5605603913.0,0.50032115
642,600675,2016-05-31,-0.05253283,9951426602.0,0.50007784
650,600683,2016-05-31,0.04171364,6666998400.0,0.49992895
651,600684,2016-05-31,0.03263859,5227447155.0,0.50032115
660,600708,2016-05-31,-0.00237812,11090435200.0,0.50032115
663,600773,2016-05-31,-0.02851829,11762216981.0,0.49964285
667,600777,2016-05-31,0.16076115,16247591076.0,0.49970534
679,601155,2016-05-31,0.00761697,20406249798.0,0.4997451
681,601588,2016-05-31,0.04620576,13939462800.0,0.49992895
700,600173,2016-05-31,0.0,6040478675.0,0.50032115
705,600223,2016-05-31,0.00790514,5064898080.0,0.50032115
706,600225,2016-05-31,0.06560284,5276178828.0,0.5000833
746,600638,2016-05-31,0.00071549,8058315040.0,0.4993137
747,600639,2016-05-31,0.08232236,25905289570.4,0.49938983
749,600734,2016-05-31,0.0,8617556560.0,0.50032115
751,600736,2016-05-31,0.03986333,10485892540.0,0.49970558
812,600064,2016-05-31,0.00133958,11533023383.0,0.49970534
814,600067,2016-05-31,0.09574468,9789689126.0,0.49970558
834,600266,2016-05-31,0.08097105,18538083200.0,0.49970534
840,600340,2016-05-31,-0.01295547,72987183490.0,0.5003034
843,600393,2016-05-31,0.06611539,14190306441.0,0.49992895
850,600466,2016-05-31,0.06630127,17409267160.0,0.50004476
