,ticker,tradeDate,real_return,market_value,pred
0,600048,2016-10-31,0.07978142,108498980715.0,0.5000383
8,600077,2016-10-31,0.01886792,7812913009.0,0.50008446
14,600094,2016-10-31,0.00882029,22451197750.0,0.50015086
15,600095,2016-10-31,0.13059034,4038927048.0,0.50081354
41,600383,2016-10-31,0.22351959999999998,53965184306.0,0.50015664
53,600657,2016-10-31,-0.09556787,11005160088.0,0.4975061
54,600658,2016-10-31,0.02462272,10059275287.0,0.5011245
61,600724,2016-10-31,0.04159445,8339041147.0,0.5004941
73,600895,2016-10-31,0.00706138,28511375536.0,0.501013
104,600208,2016-10-31,0.0021322,40330921484.0,0.5000163
131,600555,2016-10-31,-0.05084746,9228780000.0,0.49995333
154,600615,2016-10-31,0.03716725,3743488155.0,0.5011731
168,600890,2016-10-31,0.0,6527526523.0,0.4995968
217,600240,2016-10-31,0.0596745,15752244816.0,0.50162107
221,600246,2016-10-31,-0.0495356,13268900078.0,0.49946553
226,600322,2016-10-31,0.054750400000000005,6866397000.0,0.4996403
228,600325,2016-10-31,0.07413011,15454782832.0,0.49914327
243,600533,2016-10-31,0.14944649,5691000000.0,0.49895817
308,600158,2016-10-31,0.09312398,15583792838.0,0.49619263
309,600159,2016-10-31,0.04924242,4382416896.0,0.5002965
314,600215,2016-10-31,0.13491124,3929528005.0,0.4989487
335,600565,2016-10-31,-0.005610100000000001,16725996060.0,0.49854013
338,600568,2016-10-31,0.19244288,16199181916.0,0.50078124
342,600663,2016-10-31,0.0,80078819184.0,0.4998809
344,600665,2016-10-31,0.04190476,4536643125.0,0.5010862
422,600376,2016-10-31,0.1,30438869360.0,0.50062144
429,600621,2016-10-31,0.28080469,6252303032.0,0.5001868
436,600732,2016-10-31,0.0,3423758377.0,0.5009035
437,600733,2016-10-31,0.0,9914865480.0,0.5009035
441,600743,2016-10-31,0.03382664,11097057257.0,0.49865118
443,600745,2016-10-31,0.05625291,13707600264.0,0.50046915
446,600748,2016-10-31,0.03699284,15457437102.0,0.50014454
451,600823,2016-10-31,0.0412234,20149132368.0,0.5011383
504,600007,2016-10-31,-0.00305344,19793101125.0,0.49991208
601,600052,2016-10-31,0.014005600000000002,6224574174.0,0.5005047
642,600675,2016-10-31,0.0,9428649970.0,0.5001654
650,600683,2016-10-31,0.06855277,6807746144.0,0.5013137
651,600684,2016-10-31,0.10630408,5753747957.0,0.49964532
660,600708,2016-10-31,-0.03283898,12448715856.0,0.5011023
663,600773,2016-10-31,0.0,11426778679.0,0.4998809
667,600777,2016-10-31,0.04101927,17153788741.0,0.50046456
679,601155,2016-10-31,0.04234234,24647374620.0,0.49948707
681,601588,2016-10-31,0.00941176,14309835000.0,0.5003397
700,600173,2016-10-31,-0.07683486,6323286200.0,0.49943548
705,600223,2016-10-31,0.00859107,5825633760.0,0.50064105
706,600225,2016-10-31,0.02469136,6061992048.0,0.5006467
746,600638,2016-10-31,0.15357644,8002198640.0,0.49985355
747,600639,2016-10-31,0.01776385,21482982906.0,0.50025
749,600734,2016-10-31,0.00057208,10317458128.0,0.49651447
751,600736,2016-10-31,-0.00761697,10975552670.0,0.501119
812,600064,2016-10-31,0.03185841,13093419045.0,0.49965057
814,600067,2016-10-31,0.00943396,11039436674.0,0.5005601
834,600266,2016-10-31,0.02639517,20778950400.0,0.50072354
840,600340,2016-10-31,-0.05871758,82029320392.0,0.49972475
843,600393,2016-10-31,0.23606557,15471111580.0,0.5006218
850,600466,2016-10-31,0.00892857,16747074176.0,0.4998592
860,600622,2016-10-31,-0.0945245,11843214100.0,0.4987756
863,600641,2016-10-31,0.04876161,10415570404.0,0.5017894
868,600647,2016-10-31,0.51703755,4001769936.0,0.49907556
869,600648,2016-10-31,0.01591248,22831870401.0,0.5014838
870,600649,2016-10-31,0.03140496,54223551525.0,0.4975464
871,600716,2016-10-31,-0.03905325,7909712070.0,0.49798393
905,600162,2016-10-31,0.02309469,12164092336.0,0.50114757
913,600185,2016-10-31,0.00821018,12545400000.0,0.5006982
930,600463,2016-10-31,0.10792349999999999,4392000000.0,0.50003564
947,600604,2016-10-31,-0.00148588,18911011956.0,0.4993745
949,600606,2016-10-31,0.05856354,110121797320.0,0.5005666
958,600696,2016-10-31,-0.03248811,4297937872.0,0.5003055
971,600791,2016-10-31,0.04076739,3777019200.0,0.5000404
978,600848,2016-10-31,-0.11463918,21707923425.0,0.49799725
1020,600239,2016-10-31,-0.04222973,6337110768.0,0.5003958
1035,600503,2016-10-31,-0.02806653,15414029800.0,0.49726924
1045,600807,2016-10-31,0.06682207,11385248589.0,0.4994471
1,600070,2016-10-31,0.01792382,4775049409.0,0.4983149
20,600152,2016-10-31,0.05663567,3472036386.0,0.49918765
23,600156,2016-10-31,0.01759259,4342795560.0,0.500523
33,600370,2016-10-31,0.06831395,5485040096.0,0.49918666
82,600987,2016-10-31,0.02700491,7763488200.0,0.5011755
191,601718,2016-10-31,-0.01176471,32784500000.0,0.49597335
214,600107,2016-10-31,-0.00358423,7030800000.0,0.5003347
233,600400,2016-10-31,-0.0314319,14130309480.0,0.5003583
328,600448,2016-10-31,0.02396804,3171954391.0,0.5001625
374,601566,2016-10-31,-0.01288056,9814803376.0,0.501393
376,601599,2016-10-31,-0.01988072,8995537316.0,0.49944413
431,600626,2016-10-31,0.13973799,8132280060.0,0.49947488
432,600630,2016-10-31,0.03640929,6768045288.0,0.49872038
489,603116,2016-10-31,0.00480769,9353344000.0,0.5008317
495,603558,2016-10-31,0.03302201,11107590000.0,0.4964867
497,603808,2016-10-31,-0.09812819,8761157980.0,0.50009924
513,600137,2016-10-31,0.15773883,3938284976.0,0.49952468
578,601339,2016-10-31,0.0317965,9435000000.0,0.5003985
618,600177,2016-10-31,0.04137447,36479599742.0,0.5009315
656,600689,2016-10-31,0.10391061,3597744270.0,0.50088584
693,603518,2016-10-31,0.0,4572582000.0,0.5006404
699,603889,2016-10-31,0.0483546,4833593289.0,0.5016639
702,600220,2016-10-31,0.01777778,8025031350.0,0.49999294
733,600510,2016-10-31,0.01222222,9423855000.0,0.49982688
846,600398,2016-10-31,0.00454959,49375410420.0,0.50040686
853,600493,2016-10-31,0.01960784,4161600000.0,0.5003292
1013,600232,2016-10-31,-0.04792851,4489684735.0,0.49859026
1056,603001,2016-10-31,0.06082037,8504785800.0,0.50157523
1063,603555,2016-10-31,0.00212389,17345500000.0,0.50055724
2,600071,2016-10-31,0.0,7193042025.0,0.49997336
5,600074,2016-10-31,-0.04551122,39103693044.0,0.4990003
48,600651,2016-10-31,0.00940975,11595742361.0,0.501188
98,603936,2016-10-31,-0.02329114,6610325000.0,0.50042576
102,600203,2016-10-31,-0.01774194,5659944040.0,0.50090957
118,600360,2016-10-31,-0.0070922,7284849600.0,0.50003105
143,600584,2016-10-31,-0.06826286,20335007524.0,0.49825817
281,601231,2016-10-31,-0.04314721,25719416952.0,0.5004673
295,603678,2016-10-31,0.03652441,14128611192.0,0.5013835
321,600363,2016-10-31,-0.0230137,8093451600.0,0.50050116
334,600563,2016-10-31,0.02056169,8973000000.0,0.50067866
345,600666,2016-10-31,0.02708482,21524233934.0,0.4997627
346,600667,2016-10-31,0.05086705,10304522695.0,0.5008219
420,600288,2016-10-31,0.25533597,5525520000.0,0.5008162
499,603989,2016-10-31,0.05969731,10704000000.0,0.5017503
560,600707,2016-10-31,-0.04635108,7470723078.0,0.501039
595,603328,2016-10-31,0.07367758,15830873632.0,0.49941415
615,600171,2016-10-31,0.03815261,10066688532.0,0.5009605
659,600703,2016-10-31,0.03697617,49634431033.0,0.50021064
912,600183,2016-10-31,-0.11841099999999999,18817580551.0,0.49993137
919,600261,2016-10-31,-0.00888325,11442570852.0,0.5021336
987,603005,2016-10-31,0.01795666,7322309870.0,0.5011261
1018,600237,2016-10-31,-0.11917098,5446166640.0,0.49788874
1034,600460,2016-10-31,0.006024100000000001,8281195520.0,0.50150746
1038,600800,2016-10-31,-0.01859504,5917103280.0,0.4994012
3,600072,2016-10-31,0.03353454,7133385336.0,0.5002903
35,600372,2016-10-31,0.01040583,33811110938.0,0.5008046
171,600893,2016-10-31,0.00114286,68205158000.0,0.50075287
206,600038,2016-10-31,0.07478583,25459498673.0,0.49857867
249,600562,2016-10-31,-0.04550758,16410908964.0,0.5006857
306,600150,2016-10-31,0.0581447,31048989528.0,0.49927706
384,601989,2016-10-31,0.10582822,119718055800.0,0.49914154
405,600184,2016-10-31,0.05128205,11111335872.0,0.500342
426,600435,2016-10-31,-0.01088435,21893004000.0,0.5000021
523,600316,2016-10-31,0.02077922,13804454125.0,0.5001442
644,600677,2016-10-31,-0.02694136,9877516881.0,0.5002447
652,600685,2016-10-31,0.00325969,39026911704.0,0.49956354
675,600879,2016-10-31,0.00062035,19707380264.0,0.49978802
786,601890,2016-10-31,0.00341297,8433126000.0,0.50091285
842,600391,2016-10-31,-0.02513328,13003797066.0,0.4988523
874,600862,2016-10-31,-0.04253731,18666857940.0,0.49890786
880,600990,2016-10-31,0.04513458,9904059900.0,0.5019651
962,600760,2016-10-31,0.0,3359719496.0,0.50026095
1007,600118,2016-10-31,0.03566919,37461254688.0,0.5001698
1026,600343,2016-10-31,0.05196914,15719021169.0,0.49862927
4,600073,2016-10-31,-0.01097973,11102717280.0,0.5007681
11,600090,2016-10-31,-0.033489099999999994,18485271636.0,0.500366
39,600381,2016-10-31,0.40298507,8268474690.0,0.49934703
93,603198,2016-10-31,-0.01357658,18856000000.0,0.49996698
135,600573,2016-10-31,0.05082418,3640000000.0,0.50053614
155,600616,2016-10-31,0.08614232,5496133056.0,0.50079054
195,603589,2016-10-31,-0.04112366,20718000000.0,0.50122243
292,603369,2016-10-31,-0.00075131,16697395000.0,0.50039744
322,600365,2016-10-31,0.02594142,4780000000.0,0.50066453
392,603696,2016-10-31,0.19612263,5323200000.0,0.5007532
509,600132,2016-10-31,-0.06974249,9021223168.0,0.5002815
553,600559,2016-10-31,-0.06303502,11258147140.0,0.4993786
586,603020,2016-10-31,-0.00090457,7075200000.0,0.50098085
608,600059,2016-10-31,0.00875486,8311628776.0,0.5003695
624,600197,2016-10-31,-0.03831169,6791400000.0,0.50016904
625,600199,2016-10-31,-0.00701403,5546634500.0,0.49950275
636,600519,2016-10-31,0.00355402,399408090510.0,0.5010038
658,600702,2016-10-31,-0.024245,7929923000.0,0.49931636
669,600779,2016-10-31,-0.02448747,8578862492.0,0.4995799
672,600872,2016-10-31,0.03071471,13487067796.0,0.49953952
673,600873,2016-10-31,0.10350318,19519663048.0,0.50105965
718,600300,2016-10-31,0.08479532,11436480000.0,0.49900416
766,600887,2016-10-31,0.09949972,109105753799.0,0.4984139
821,600084,2016-10-31,-0.04266212,13170078096.0,0.49750152
837,600305,2016-10-31,-0.03325021,7250938140.0,0.49969715
877,600866,2016-10-31,0.00596125,4330590385.0,0.50158423
914,600186,2016-10-31,-0.05841924,6180981426.0,0.49974707
926,600429,2016-10-31,-0.00242131,12369824124.0,0.50098276
933,600543,2016-10-31,0.22810976,4691563200.0,0.5001244
940,600597,2016-10-31,-0.02766252,17795006682.0,0.50089884
943,600600,2016-10-31,-0.00834939,42069604392.0,0.50066227
984,601579,2016-10-31,-0.03743316,7440505600.0,0.4998793
994,603288,2016-10-31,0.02236422,84664956910.0,0.50142413
1019,600238,2016-10-31,-0.041725599999999995,6337548000.0,0.4995823
1047,600809,2016-10-31,0.00263505,19715365791.0,0.5001632
6,600075,2016-10-31,0.02535658,8766594056.0,0.5002318
9,600078,2016-10-31,0.00139665,4744021964.0,0.5000854
12,600091,2016-10-31,0.0,4881523500.0,0.50178784
16,600096,2016-10-31,0.04634994,11403502496.0,0.4996626
22,600155,2016-10-31,0.02183141,19661765752.0,0.497593
28,600251,2016-10-31,0.00979192,6412159140.0,0.50054735
29,600256,2016-10-31,0.04009434,22138840728.0,0.49979007
44,600387,2016-10-31,0.0421875,4942080000.0,0.5001728
45,600389,2016-10-31,0.08399787,5586570000.0,0.5003386
59,600722,2016-10-31,-0.00765027,6224925255.0,0.49995768
62,600725,2016-10-31,0.0,3512539500.0,0.49990255
80,600985,2016-10-31,0.15636634,3530138621.0,0.5005599
109,600273,2016-10-31,0.04898829,12266018028.0,0.5001032
148,600589,2016-10-31,0.020452099999999997,6552290882.0,0.49998164
158,600727,2016-10-31,0.08298319,3341392432.0,0.50084454
189,601678,2016-10-31,0.04292528,7472520000.0,0.49911124
194,603077,2016-10-31,-0.02268431,21235142334.0,0.5003197
