,ticker,tradeDate,real_return,market_value,pred
0,600048,2016-11-30,-0.07591093,117155183548,0.4975959
8,600077,2016-11-30,-0.08080808,7960326462,0.500714
14,600094,2016-11-30,-0.0273224,22649223750,0.50020075
15,600095,2016-11-30,0.022151900000000002,4566371904,0.49812293
41,600383,2016-11-30,-0.11656442,66027460698,0.49706304
53,600657,2016-11-30,-0.06584992,9953420412,0.49737954
54,600658,2016-11-30,0.02403101,10306961970,0.50122094
61,600724,2016-11-30,-0.00998336,8685899011,0.5010254
73,600895,2016-11-30,-0.04422869,28712705184,0.5002347
104,600208,2016-11-30,-0.11489362,40416914450,0.4999191
131,600555,2016-11-30,-0.06994048,8759520000,0.49927732
154,600615,2016-11-30,0.0188862,3882623325,0.50142527
168,600890,2016-11-30,0.0,6527526523,0.4996178
217,600240,2016-11-30,-0.08361775,16692252192,0.49967057
221,600246,2016-11-30,-0.05863192,12611617102,0.49734378
226,600322,2016-11-30,-0.03358779,7242335000,0.49958274
228,600325,2016-11-30,-0.09859155,16600447520,0.4999541
243,600533,2016-11-30,-0.09951846,6541500000,0.49836716
308,600158,2016-11-30,0.16740961,17035017726,0.49966967
309,600159,2016-11-30,-0.03610108,4598217728,0.5014176
314,600215,2016-11-30,0.28675704,4459665511,0.5018021
335,600565,2016-11-30,0.04654443,17149717400,0.50043166
338,600568,2016-11-30,-0.07885041,19316599174,0.49921715
342,600663,2016-11-30,-0.07094878,80078819184,0.4997218
344,600665,2016-11-30,-0.02925046,4726750075,0.5018005
422,600376,2016-11-30,-0.09013867,33482756296,0.49944326
429,600621,2016-11-30,-0.03926702,8007979072,0.49779966
436,600732,2016-11-30,0.0,3423758377,0.49969274
437,600733,2016-11-30,0.0,9914865480,0.5000014
441,600743,2016-11-30,-0.08997955,11472433401,0.50075495
443,600745,2016-11-30,-0.05809859,14478692608,0.49928883
446,600748,2016-11-30,-0.0575374,16029251601,0.4999056
451,600823,2016-11-30,-0.10344828,20979748197,0.49991804
504,600007,2016-11-30,-0.11842777,19732664175,0.5011639
601,600052,2016-11-30,-0.02762431,6311753084,0.49976635
642,600675,2016-11-30,0.26534653,9428649970,0.49940363
650,600683,2016-11-30,-0.09877799999999999,7274436032,0.50041986
651,600684,2016-11-30,-0.12178771,6365394835,0.49907526
660,600708,2016-11-30,-0.02190581,12039913600,0.5012054
663,600773,2016-11-30,-0.23867262,11426778679,0.49940062
667,600777,2016-11-30,-0.09015216,17857424575,0.49573255
679,601155,2016-11-30,0.01555748,25691002194,0.50023943
681,601588,2016-11-30,-0.02797203,14444515800,0.50160915
700,600173,2016-11-30,0.42608696,5837437375,0.5016959
705,600223,2016-11-30,-0.07325383,5875682160,0.50150627
