,ticker,tradeDate,real_return,market_value,pred
0,600048,2014-09-30,0.03963964,59532768233.8,0.5003301
14,600094,2014-09-30,-0.00119474,16836731604.5,0.49933967
15,600095,2014-09-30,-0.05986395,2655287202.75,0.49962094
42,600383,2014-09-30,-0.039807,37234232182.9,0.5005104
61,600657,2014-09-30,0.04176904,6203739998.94,0.49998143
62,600658,2014-09-30,-0.08136882,7628280836.3,0.49983203
80,600895,2014-09-30,0.03515152,12776688787.5,0.49950218
106,600208,2014-09-30,-0.01909308,26224614211.3,0.49995062
130,600555,2014-09-30,0.30732861,5513805000.0,0.50076705
149,600615,2014-09-30,0.08433735,2340855324.6,0.49956247
155,600724,2014-09-30,-0.02702703,7486348747.78,0.5005125
159,600753,2014-09-30,0.10247823,1911040000.0,0.5003403
165,600759,2014-09-30,-0.00950735,14116759995.6,0.49966604
175,600890,2014-09-30,-0.03608247,4494552618.0,0.49983993
217,600158,2014-09-30,0.23064894,10791375420.7,0.4992802
218,600159,2014-09-30,0.03385417,3187212410.88,0.50059074
220,600240,2014-09-30,-0.00138889,10254625920.0,0.4992448
224,600246,2014-09-30,0.0,4137120000.0,0.4998253
230,600322,2014-09-30,0.05037783,4389629000.0,0.50003946
232,600325,2014-09-30,0.07356948,5997114850.8,0.5001062
249,600533,2014-09-30,0.05759162,4011000000.0,0.50086987
305,600149,2014-09-30,-0.04920767,4558118400.0,0.49944654
314,600215,2014-09-30,0.01289134,2525128538.4,0.50017023
336,600376,2014-09-30,0.04900181,12353488875.0,0.49962947
348,600565,2014-09-30,-0.00657895,10697130647.0,0.4995945
351,600568,2014-09-30,-0.05433962,4852501390.0,0.49956247
355,600663,2014-09-30,0.1776425,33749049880.0,0.49912468
357,600665,2014-09-30,0.00485437,3560184786.52,0.5000056
362,600732,2014-09-30,-0.01830986,3169319868.0,0.50106436
375,600823,2014-09-30,0.021825400000000002,11799601007.0,0.50056577
404,600007,2014-09-30,0.0839895,11513239363.6,0.50143105
450,600620,2014-09-30,0.07786429,4115484830.58,0.49949345
451,600621,2014-09-30,-0.03211679,3589964104.35,0.50052387
463,600743,2014-09-30,0.10795455,6398166741.12,0.4999796
465,600745,2014-09-30,0.10190114,6355662602.5,0.5002548
468,600748,2014-09-30,0.02090592,9327823216.53,0.5000364
503,600052,2014-09-30,0.11465893,6006626843.88,0.49928138
516,600175,2014-09-30,-0.10923077,15971670058.5,0.49989325
545,600675,2014-09-30,0.00713012,10474203222.8,0.49995062
553,600683,2014-09-30,0.06218487,4407626702.15,0.5006136
554,600684,2014-09-30,0.05339806,4395322722.42,0.49943137
566,600773,2014-09-30,0.0152,7196312475.0,0.50038546
570,600777,2014-09-30,-0.04423244,7211130406.87,0.4990118
587,601588,2014-09-30,0.32214765,10033719600.0,0.49999833
602,600173,2014-09-30,0.07276507,3487959282.6,0.5009193
607,600223,2014-09-30,0.21609195,4354210800.0,0.500692
608,600225,2014-09-30,-0.00134409,4660428700.08,0.49960622
657,600638,2014-09-30,0.0,8075149787.32,0.5005143
658,600639,2014-09-30,0.05920519,11452412743.2,0.49950218
660,600734,2014-09-30,0.01384083,2032007517.32,0.50038636
662,600736,2014-09-30,0.22321429,4739309568.0,0.49979013
712,600064,2014-09-30,0.10698027,6803764205.76,0.5005143
714,600067,2014-09-30,0.02764977,7750532964.09,0.500013
737,600266,2014-09-30,0.00769231,16297216000.0,0.49962094
746,600340,2014-09-30,0.01902497,33376255209.5,0.4991096
749,600393,2014-09-30,0.00141443,2121000000.0,0.5002345
765,600622,2014-09-30,0.04453441,3810991172.82,0.49977186
768,600641,2014-09-30,0.02922756,3861500402.92,0.500692
773,600647,2014-09-30,0.28922345,1755991601.0,0.4998253
774,600648,2014-09-30,-0.02892701,33753929456.5,0.49961516
775,600649,2014-09-30,-0.00686813,21749171211.0,0.49962613
776,600716,2014-09-30,-0.06358382,6406195484.1,0.5009398
807,600113,2014-09-30,0.0,2650752000.0,0.5000364
813,600162,2014-09-30,0.06304729,4384210054.49,0.49995062
821,600185,2014-09-30,0.18388626,6093620920.0,0.49927482
826,600239,2014-09-30,-0.04658902,4948809395.84,0.49983203
838,600463,2014-09-30,0.05804481,2474640000.0,0.5007416
839,600503,2014-09-30,-0.05309735,9052938500.0,0.49970654
858,600604,2014-09-30,0.00564061,7029634447.9,0.5013306
860,600606,2014-09-30,-0.05509356,4986239256.18,0.49983203
869,600696,2014-09-30,-0.00976139,3140014371.0,0.499561
879,600767,2014-09-30,0.12024048,3403281616.36,0.500452
882,600791,2014-09-30,-0.02883156,2984479200.0,0.4985225
889,600848,2014-09-30,0.0,3162352168.8,0.4998253
928,600807,2014-09-30,-0.03391384,5913930371.92,0.5000568
1,600070,2014-09-30,-0.11688312,3379594458.24,0.4990118
20,600152,2014-09-30,-0.10745614,2676667104.0,0.49934626
23,600156,2014-09-30,0.047419800000000005,2883133733.34,0.49935138
34,600370,2014-09-30,-0.13897937,2937047743.32,0.50066
90,600987,2014-09-30,0.10126582,5018949000.0,0.500013
110,600272,2014-09-30,-0.03706199,3606120000.0,0.49935138
111,600273,2014-09-30,-0.11199999999999999,12474652610.0,0.5007805
197,601718,2014-09-30,0.16985646,16122260000.0,0.49949726
212,600107,2014-09-30,0.04065041,2656800000.0,0.49897218
237,600400,2014-09-30,0.04021938,3065386030.8,0.50079906
292,601599,2014-09-30,0.17025862,2951040000.0,0.49979085
343,600448,2014-09-30,-0.04603175,2660893836.3,0.5004809
392,601566,2014-09-30,-0.01980198,7544985779.5,0.5007802
414,600137,2014-09-30,-0.05480817,1951156991.16,0.50121725
453,600626,2014-09-30,-0.06945863,6953277168.64,0.50008905
454,600630,2014-09-30,0.02899824,4834924973.86,0.49907145
489,601339,2014-09-30,0.00958466,7042500000.0,0.5009193
518,600177,2014-09-30,0.00845411,18436344834.6,0.5000364
530,600483,2014-09-30,0.09737828,10079362057.2,0.50037265
559,600689,2014-09-30,-0.04255319,1794852692.99,0.5012374
604,600220,2014-09-30,0.04450262,6812360045.32,0.4991441
641,600510,2014-09-30,-0.02876712,5807315710.0,0.49966025
752,600398,2014-09-30,-0.03312444,50184106011.1,0.4986287
758,600493,2014-09-30,-0.1185567,2638400000.0,0.49956247
905,600232,2014-09-30,0.00769231,2370670536.0,0.50144964
906,600233,2014-09-30,-0.0109375,2112000000.0,0.5003409
938,603001,2014-09-30,-0.01422387,6483846600.0,0.49960878
2,600071,2014-09-30,-0.0744879,3825681266.16,0.49949345
33,600360,2014-09-30,-0.06368330000000001,4288244800.0,0.50041306
55,600651,2014-09-30,0.03691275,6607243880.34,0.5002548
104,600203,2014-09-30,-0.06921676,3115892717.28,0.4996236
105,600206,2014-09-30,-0.04992436,11088649549.0,0.49935395
138,600584,2014-09-30,-0.06783919999999999,11755765800.0,0.4992462
287,601231,2014-09-30,-0.01092896,31474727449.1,0.50037265
325,600288,2014-09-30,-0.01998097,4590768000.0,0.5003797
331,600363,2014-09-30,0.0371402,4776244597.5,0.49956247
347,600563,2014-09-30,-0.10405644,7654500000.0,0.5002548
359,600667,2014-09-30,-0.06776557,6504357525.12,0.499413
459,600707,2014-09-30,0.03305005,7802263915.92,0.50058323
515,600171,2014-09-30,-0.08779631,7674670534.47,0.5007802
562,600703,2014-09-30,-0.02914508,36949230593.5,0.5008588
734,600261,2014-09-30,-0.08793265,10348653547.8,0.5000056
820,600183,2014-09-30,-0.06640625,10928780467.2,0.4997798
910,600237,2014-09-30,0.08689655,4091679346.25,0.5002167
920,600460,2014-09-30,-0.02564103,8268723840.0,0.49966025
921,600800,2014-09-30,-0.01679587,4731237903.78,0.49968085
3,600072,2014-09-30,-0.10269122,6755425754.32,0.50060105
36,600372,2014-09-30,0.02914798,47075200220.9,0.5000056
100,600038,2014-09-30,0.10482955,20749580403.2,0.500176
177,600893,2014-09-30,0.00336474,57915921250.0,0.5004861
215,600150,2014-09-30,0.10961538,50163480567.2,0.49977794
298,601989,2014-09-30,-0.04878049,115663558472.0,0.49917278
340,600435,2014-09-30,0.24354839,18467568000.0,0.49924317
416,600184,2014-09-30,0.13221233,6350507926.29,0.50049376
424,600316,2014-09-30,0.03286558,19419460985.0,0.4991206
547,600677,2014-09-30,-0.05370569,7753890961.32,0.4998253
555,600685,2014-09-30,0.0,17653058571.6,0.49883828
578,600879,2014-09-30,-0.04214559,16279149999.4,0.500013
694,601890,2014-09-30,0.06063433,5016960000.0,0.5007416
748,600391,2014-09-30,0.04061514,8372080747.12,0.5000364
785,600990,2014-09-30,0.12174494,6142022657.2,0.50050664
811,600118,2014-09-30,-0.04001667,28367914348.7,0.49977186
873,600760,2014-09-30,-0.02556158,4453180434.9,0.5011602
912,600343,2014-09-30,0.02398082,10645281884.6,0.49872684
4,600073,2014-09-30,-0.06796117,7626754757.07,0.49867952
11,600090,2014-09-30,0.0,2991162331.98,0.4998253
51,600573,2014-09-30,-0.05929648,2487500000.0,0.49899974
150,600616,2014-09-30,-0.01346801,4585257000.72,0.49966025
332,600365,2014-09-30,0.0440367,2180000000.0,0.50084865
411,600132,2014-09-30,-0.04064039,7859692255.52,0.500202
510,600059,2014-09-30,-0.04,7074586443.75,0.5000364
524,600197,2014-09-30,0.01988636,4656960000.0,0.5001953
525,600199,2014-09-30,0.010181,4913051017.68,0.50018156
539,600559,2014-09-30,0.01314772,3620400000.0,0.5004809
561,600702,2014-09-30,-0.0619644,5116841000.0,0.49979687
572,600779,2014-09-30,0.02339181,4177065717.9,0.5000578
575,600872,2014-09-30,-0.07636364,8763009134.0,0.49993953
576,600873,2014-09-30,0.0,17250657646.7,0.49966025
620,600300,2014-09-30,0.031021899999999998,9162560000.0,0.4988438
649,600519,2014-09-30,-0.033615,185152135740.0,0.5003759
678,600887,2014-09-30,-0.07374517,79367209754.7,0.50037
721,600084,2014-09-30,0.01123596,4324969062.0,0.5002241
743,600305,2014-09-30,-0.02199762,5069026580.0,0.5002776
782,600866,2014-09-30,-0.08042895,4105935248.9,0.5002167
