,ticker,tradeDate,real_return,market_value,pred
0,600048,2012-06-29,0.00529101,80944856393.9,0.50064284
14,600094,2012-06-29,0.13822894,6998508641.46,0.5001037
42,600383,2012-06-29,-0.10956789999999998,28975375546.6,0.49979475
54,600576,2012-06-29,-0.18150746,1899590813.9,0.49926907
63,600657,2012-06-29,-0.1489842,6752473758.06,0.5003221
64,600658,2012-06-29,-0.16219668,4542162657.66,0.5004762
81,600895,2012-06-29,-0.10745623,13272269443.5,0.5006495
110,600208,2012-06-29,-0.14043584,25650255952.5,0.5000444
134,600555,2012-06-29,-0.10732984,4979370000.0,0.49975982
151,600615,2012-06-29,-0.15,1955413283.2,0.4997983
158,600724,2012-06-29,-0.13367609,11243975532.4,0.5000444
161,600753,2012-06-29,-0.22948539999999998,920320000.0,0.49975982
167,600759,2012-06-29,-0.23646209,6759451199.3,0.5001622
177,600890,2012-06-29,-0.2,2287819953.75,0.5004762
216,600149,2012-06-29,-0.16793893,2490048000.0,0.49975982
219,600158,2012-06-29,-0.24511082,6471450310.91,0.49984616
220,600159,2012-06-29,-0.05555556,2838611053.44,0.49949774
222,600240,2012-06-29,-0.22304341,5792100000.0,0.5001037
226,600246,2012-06-29,-0.07880435,4477824000.0,0.5003352
232,600322,2012-06-29,-0.05322129,3947349000.0,0.5000444
234,600325,2012-06-29,-0.12089202,6961228682.4,0.5000444
250,600533,2012-06-29,0.13968149,4315500000.0,0.49984616
309,600215,2012-06-29,-0.08539326,2069396316.0,0.5003352
333,600376,2012-06-29,-0.16012085,19789497000.0,0.49975982
344,600565,2012-06-29,-0.27049179999999995,3513600000.0,0.49975982
354,600663,2012-06-29,-0.08557457,22916482680.0,0.49949774
356,600665,2012-06-29,-0.09798995,3439207633.58,0.49982607
361,600732,2012-06-29,-0.01749664,1842570158.0,0.49905264
373,600823,2012-06-29,-0.08378871,12853136811.2,0.5001037
403,600007,2012-06-29,-0.04615385,10475738353.6,0.5000182
455,600620,2012-06-29,-0.09169054,1597668749.58,0.4999899
456,600621,2012-06-29,-0.01455301,2520836108.31,0.4999899
465,600743,2012-06-29,-0.02221272,5007260926.8,0.5003221
467,600745,2012-06-29,-0.13140097,3388330173.6,0.4997983
470,600748,2012-06-29,-0.12479201,6511058946.73,0.5000444
500,600052,2012-06-29,-0.14975845,3609206840.88,0.5000444
515,600175,2012-06-29,-0.08303249,3798443533.58,0.5000444
549,600675,2012-06-29,-0.10042735,7281531653.76,0.49975982
553,600679,2012-06-29,-0.16819572,3469008884.22,0.49926907
557,600683,2012-06-29,-0.16025641,3466839153.96,0.5003352
558,600684,2012-06-29,-0.07575758,2086237322.4,0.49975982
561,600687,2012-06-29,-0.05791711,2388042755.66,0.49982607
570,600773,2012-06-29,-0.11392405,7276911174.72,0.5003352
574,600777,2012-06-29,-0.19455253,3214675654.06,0.49984616
588,601588,2012-06-29,-0.04964539,9596007000.0,0.49979475
605,600173,2012-06-29,-0.20652174,3335678316.0,0.49984616
611,600223,2012-06-29,-0.21183206,5245072320.0,0.5001037
612,600225,2012-06-29,-0.08685969,2812543664.43,0.5003352
656,600638,2012-06-29,0.00713436,4719389139.08,0.4999899
657,600639,2012-06-29,-0.07475317,6585369533.6,0.49975982
659,600734,2012-06-29,-0.08174387,1290219305.98,0.4999899
661,600736,2012-06-29,-0.18727915,5987609856.0,0.49975982
712,600064,2012-06-29,-0.14867257,5936516568.0,0.5000182
714,600067,2012-06-29,-0.07181329,6554798608.63,0.49975982
719,600082,2012-06-29,-0.10491071,2894598900.48,0.49984616
731,600266,2012-06-29,-0.15602370000000002,13506948000.0,0.49933928
741,600340,2012-06-29,-0.04145937,15953929362.9,0.49984616
745,600393,2012-06-29,-0.06430868,1866000000.0,0.49933928
752,600463,2012-06-29,-0.0952381,1375920000.0,0.4999899
759,600641,2012-06-29,-0.13697016,3756699765.68,0.5000444
764,600647,2012-06-29,-0.06595745,1006114900.0,0.5001622
765,600648,2012-06-29,-0.06508876,8541098968.35,0.49975982
766,600649,2012-06-29,-0.06066995,16592246001.1,0.49979475
767,600716,2012-06-29,-0.05811623,3695597163.66,0.5003352
768,600791,2012-06-29,-0.07064018,2051546400.0,0.49979475
803,600113,2012-06-29,-0.07831325,3702132000.0,0.5006875
810,600162,2012-06-29,-0.12797075,4199935025.93,0.5003352
818,600185,2012-06-29,-0.13477537,3471342344.0,0.5000444
833,600239,2012-06-29,-0.23792697,6990913772.16,0.5001037
850,600503,2012-06-29,0.15869565,5239749600.0,0.5001037
867,600604,2012-06-29,-0.09659091,3987802297.6,0.4993226
869,600606,2012-06-29,-0.15482234,3889868858.4,0.4997983
878,600696,2012-06-29,-0.1908976,2693873500.5,0.5003352
887,600766,2012-06-29,-0.06145833,2152577491.2,0.5003352
888,600767,2012-06-29,-0.11670481,1490214495.34,0.5000444
906,600807,2012-06-29,-0.18389058,2113174896.0,0.5003352
1,600070,2012-06-29,-0.05823864,1287464555.52,0.5001037
20,600152,2012-06-29,-0.34415584,2259905340.0,0.49926907
23,600156,2012-06-29,-0.11059908,1745160446.68,0.5003352
34,600370,2012-06-29,-0.10232558,1371260075.6,0.5003221
91,600987,2012-06-29,-0.08318891,2443825800.0,0.5003352
114,600272,2012-06-29,0.46748466,1980450000.0,0.4997983
115,600273,2012-06-29,0.06826568,1707300000.0,0.5001037
198,601718,2012-06-29,-0.00943202,12188120000.0,0.5003221
208,600107,2012-06-29,-0.09148666,2833200000.0,0.5003352
239,600400,2012-06-29,-0.04672897,2398510459.2,0.5003352
291,601599,2012-06-29,-0.12272727,2098800000.0,0.5005269
339,600448,2012-06-29,-0.09041096,1167270000.0,0.5005269
348,600630,2012-06-29,0.1484375,2175291376.64,0.5000444
391,601566,2012-06-29,-0.10592460000000001,16115611375.0,0.5006495
413,600137,2012-06-29,-0.09555189,1180221518.32,0.5000444
436,600483,2012-06-29,-0.10953416,1471266931.2,0.4999899
458,600626,2012-06-29,-0.04657534,2592386278.4,0.5000444
517,600177,2012-06-29,0.01413428,18903933290.5,0.5001832
538,600510,2012-06-29,-0.15310345,5767539575.0,0.49982607
563,600689,2012-06-29,-0.05696203,1587831609.7,0.5000444
608,600220,2012-06-29,-0.08580858,5403521187.78,0.5003221
639,600493,2012-06-29,-0.14096916,1234880000.0,0.4995946
748,600398,2012-06-29,-0.09383378,2411833210.94,0.5000444
826,600232,2012-06-29,-0.1508879,2064306959.04,0.4997983
827,600233,2012-06-29,-0.02868956,1852950000.0,0.5006495
2,600071,2012-06-29,-0.15877863,1555444586.8,0.4995946
33,600360,2012-06-29,-0.12182741,2671635200.0,0.5001832
57,600651,2012-06-29,-0.09897611,4348167578.54,0.5000444
60,600654,2012-06-29,-0.0421286,3405244624.54,0.5000444
108,600203,2012-06-29,-0.01894737,1142584475.0,0.5002
109,600206,2012-06-29,-0.05821918,1905300000.0,0.4999899
140,600584,2012-06-29,-0.14791667,4095041328.0,0.49975982
320,600288,2012-06-29,-0.14649682,2743104000.0,0.49975982
327,600363,2012-06-29,0.1024943,2610479520.0,0.5002
343,600563,2012-06-29,-0.18217562,3433500000.0,0.4993226
358,600667,2012-06-29,-0.064,2344086905.0,0.5001037
461,600707,2012-06-29,-0.24155405,4361605512.96,0.5005269
514,600171,2012-06-29,-0.15699659,3948513549.78,0.5000444
566,600703,2012-06-29,-0.04188097,19653027491.4,0.499592
728,600261,2012-06-29,-0.12100839999999999,7680011052.0,0.4993226
817,600183,2012-06-29,-0.14757282,7328544193.5,0.5000182
831,600237,2012-06-29,-0.09486166,2024000000.0,0.49949774
849,600460,2012-06-29,-0.14027149,3837267200.0,0.5003352
865,600602,2012-06-29,-0.13033175,4949819806.04,0.5000444
899,600800,2012-06-29,-0.16216216,1809362299.12,0.49926907
3,600072,2012-06-29,-0.19538288,8496909447.36,0.49926907
13,600093,2012-06-29,-0.11131387,1767012300.0,0.5004483
19,600099,2012-06-29,-0.12126538,1246792800.0,0.5000444
36,600372,2012-06-29,-0.05836576,23651783296.4,0.49975982
59,600653,2012-06-29,-0.11522634,4243704170.31,0.49979475
92,600988,2012-06-29,0.01812865,1703806380.0,0.4993226
96,601633,2012-06-29,-0.08258427,54155129400.0,0.499592
104,600038,2012-06-29,-0.13301378,5630371500.0,0.5001037
128,600435,2012-06-29,-0.08684547,5830687800.0,0.4999899
178,600893,2012-06-29,-0.14450423,14175347800.4,0.49979475
205,600104,2012-06-29,-0.08334042,157555347128.0,0.49979475
215,600148,2012-06-29,-0.09952038,1180247193.0,0.5003352
217,600150,2012-06-29,-0.09882455,31655361226.1,0.499592
263,600715,2012-06-29,-0.0973913,1289472000.0,0.49982607
292,601766,2012-06-29,-0.04642768,62941680000.0,0.49975982
298,601989,2012-06-29,-0.10789981,76125396714.2,0.5003352
304,600184,2012-06-29,-0.16957027,3605530711.86,0.5001037
308,600213,2012-06-29,-0.17930029,1509200000.0,0.49949774
352,600660,2012-06-29,-0.05242967,15663353116.2,0.499592
390,601258,2012-06-29,-0.04590164,15991150000.0,0.49906668
402,600006,2012-06-29,-0.07936508,6300000000.0,0.5003221
423,600316,2012-06-29,-0.15349194,9344002091.36,0.5001037
428,600418,2012-06-29,-0.13308688,6972065195.35,0.5003352
434,600480,2012-06-29,-0.14875,2893718704.0,0.5003352
463,600741,2012-06-29,-0.01003344,23171305569.8,0.49979475
464,600742,2012-06-29,-0.16777494,4135282470.0,0.49986956
476,600877,2012-06-29,-0.19205298,2075591760.8,0.5005269
483,600967,2012-06-29,-0.03023639,3151053700.0,0.49933928
489,601299,2012-06-29,-0.07308455,41383425775.0,0.49975982
532,600482,2012-06-29,-0.15240328,3932330000.0,0.5000444
551,600677,2012-06-29,-0.13333333,2739847790.4,0.5000444
559,600685,2012-06-29,-0.09898305,9485442596.5,0.5003898
560,600686,2012-06-29,-0.0619195,2903436956.32,0.5004762
582,600879,2012-06-29,-0.14720812,6391001377.92,0.5000444
589,601777,2012-06-29,-0.09077599,6498369944.21,0.49982607
590,601799,2012-06-29,-0.11200717,2673489600.0,0.5000444
606,600178,2012-06-29,-0.13311688,2846412800.0,0.4999899
640,600495,2012-06-29,-0.02266713,3218834700.0,0.5003352
696,601890,2012-06-29,0.0,3655080000.0,0.4997983
713,600066,2012-06-29,0.01513802,15130416851.4,0.49984616
718,600081,2012-06-29,-0.12709497,2245089600.0,0.5005269
729,600262,2012-06-29,-0.06672158,2063800000.0,0.5003352
736,600303,2012-06-29,0.13454545,3159782978.0,0.49926907
743,600391,2012-06-29,-0.15766739,3056997938.42,0.49979475
784,600990,2012-06-29,-0.06715328,1611120000.0,0.5003352
796,601311,2012-06-29,-0.16684607,7810973937.5,0.5004445
807,600118,2012-06-29,-0.13582208,11539978564.7,0.49979475
813,600166,2012-06-29,-0.08111888,20089151940.0,0.5001037
