,ticker,tradeDate,real_return,market_value,pred
0,600048,2015-05-29,-0.03902164,129664005829.0,0.5012879
14,600094,2015-05-29,-0.11456997,46084768579.0,0.4996307
15,600095,2015-05-29,-0.04190751,4999888224.0,0.4990553
41,600383,2015-05-29,-0.04743976,59646635280.0,0.5010527
61,600657,2015-05-29,-0.17436272,15349302228.0,0.4994673
62,600658,2015-05-29,-0.1533296,10366340538.0,0.50009626
80,600895,2015-05-29,-0.0195352,45980594224.0,0.49907854
104,600208,2015-05-29,-0.10197106,70394841800.0,0.5011332
128,600555,2015-05-29,0.09413469,18001335000.0,0.50020415
147,600615,2015-05-29,-0.14408042,5050230630.0,0.49892274
152,600724,2015-05-29,0.13199237,12501335515.0,0.5008055
156,600753,2015-05-29,0.0,4737280000.0,0.4984784
170,600890,2015-05-29,0.2925682,6156841787.0,0.49907854
219,600240,2015-05-29,-0.20020964,27174758688.0,0.49833122
223,600246,2015-05-29,0.0,6473376000.0,0.49907854
228,600322,2015-05-29,0.12125341,8115838000.0,0.5002894
230,600325,2015-05-29,0.20106171,12312877192.0,0.5008974
245,600533,2015-05-29,-0.07435057,8515500000.0,0.50052893
306,600158,2015-05-29,-0.15535967,28653254184.0,0.4997309
307,600159,2015-05-29,0.03282828,6573625344.0,0.50051785
317,600215,2015-05-29,-0.17261221,6115182635.0,0.49874765
341,600376,2015-05-29,0.40188953,30850092000.0,0.50013
354,600565,2015-05-29,-0.03882726,29604778440.0,0.5000148
357,600568,2015-05-29,0.0,12219302952.0,0.49907854
361,600663,2015-05-29,-0.1164346,105841652280.0,0.49936995
363,600665,2015-05-29,-0.08647102,8347423350.0,0.501055
367,600732,2015-05-29,-0.04555315,4115652182.0,0.500718
379,600823,2015-05-29,-0.07654536,24972446699.4,0.5009408
441,600621,2015-05-29,-0.00531601,8872715032.0,0.49958205
453,600743,2015-05-29,0.07441102,13777870380.0,0.5008055
455,600745,2015-05-29,-0.0608799,20323622820.0,0.4999902
458,600748,2015-05-29,-0.16843783,20389040338.0,0.5000532
504,600007,2015-05-29,-0.09410453,17113729675.0,0.5010249
541,600675,2015-05-29,0.00088496,21097771220.0,0.50002813
549,600683,2015-05-29,0.05183199,8289301344.0,0.50029576
550,600684,2015-05-29,0.01008367,10170407390.0,0.49868417
560,600708,2015-05-29,-0.21562929999999997,8482354386.0,0.49956885
581,601588,2015-05-29,0.10251179,23670150600.0,0.5011332
600,600052,2015-05-29,0.19333333,7846101900.0,0.5002726
610,600173,2015-05-29,-0.29785276,9557444050.0,0.49996656
621,600223,2015-05-29,-0.0882605,11681296560.0,0.5006905
622,600225,2015-05-29,0.19174041,9513959894.55,0.50040853
664,600639,2015-05-29,-0.06934866,24242332500.0,0.5004671
667,600773,2015-05-29,-0.02554734,13184183696.0,0.49978802
671,600777,2015-05-29,0.30788591,7455045736.0,0.49966055
708,600064,2015-05-29,-0.24913362,20109304600.6,0.49907854
710,600067,2015-05-29,-0.18182439,18239727810.0,0.50058335
736,600340,2015-05-29,0.14387678,70430115228.0,0.5000767
748,600622,2015-05-29,0.0,7128250668.0,0.49907854
755,600638,2015-05-29,-0.14966314,11660987920.0,0.5011855
757,600641,2015-05-29,0.21143474,7473091149.0,0.50144506
762,600647,2015-05-29,-0.28251014,5831508276.0,0.49995124
763,600648,2015-05-29,-0.07519516,43313568165.0,0.50022197
764,600649,2015-05-29,0.33001422,21599794905.0,0.4982347
766,600734,2015-05-29,0.0,3448787904.0,0.49907854
768,600736,2015-05-29,-0.10031596,15119748114.0,0.50051695
801,600162,2015-05-29,0.08812616,8277019828.0,0.5009111
810,600266,2015-05-29,0.07899323,32469068800.0,0.500234
817,600393,2015-05-29,0.34839204,3918000000.0,0.5001897
824,600463,2015-05-29,-0.06326723,5337360000.0,0.4999902
843,600604,2015-05-29,-0.24629468,12994344418.6,0.49974963
845,600606,2015-05-29,-0.31163708,18395180349.0,0.4993354
854,600696,2015-05-29,-0.14570361,5469483536.0,0.50057375
858,600716,2015-05-29,-0.18561996,10094386178.0,0.50029576
865,600791,2015-05-29,-0.07081277,5647413600.0,0.49957597
872,600848,2015-05-29,-0.03062016,10301601762.0,0.49874815
914,600185,2015-05-29,-0.10242137,20752966792.0,0.49986798
929,600239,2015-05-29,0.06038075,9625887348.0,0.49915636
945,600503,2015-05-29,-0.36287074,43758539900.0,0.5000784
959,600807,2015-05-29,-0.18383761,18399316107.1,0.49936673
1,600070,2015-05-29,-0.17591896,6185864135.0,0.49902812
20,600152,2015-05-29,-0.18733333,4402413000.0,0.4999025
23,600156,2015-05-29,-0.08385093,5179185816.0,0.4999497
33,600370,2015-05-29,-0.07802341,4904646626.0,0.49861276
90,600987,2015-05-29,-0.14984326,10133194500.0,0.5004839
108,600272,2015-05-29,-0.06233766,4677750000.0,0.5011075
193,601718,2015-05-29,0.48380765,39302830000.0,0.50193286
214,600107,2015-05-29,-0.13580247,6123600000.0,0.4994267
235,600400,2015-05-29,-0.14600715,9403505288.0,0.50024426
292,601599,2015-05-29,-0.23828715,7491927935.0,0.50141686
347,600448,2015-05-29,0.25303644,4172957308.0,0.5002894
385,601566,2015-05-29,-0.40032769,21043214264.0,0.49915957
410,600137,2015-05-29,0.0,4262019584.0,0.49871892
443,600626,2015-05-29,-0.05458167,15341244480.0,0.49946508
444,600630,2015-05-29,-0.17098994,8025635624.0,0.5006107
486,601339,2015-05-29,-0.13814813,17055000000.0,0.49992955
514,600177,2015-05-29,-0.17518174,50321424420.0,0.501319
555,600689,2015-05-29,0.0,3057077673.0,0.49884805
598,603518,2015-05-29,0.0,4988405800.0,0.49999303
618,600220,2015-05-29,-0.0438293,15461560401.0,0.50045377
653,600510,2015-05-29,-0.0992455,13706856121.0,0.50014293
738,600398,2015-05-29,0.15920716,70266735120.0,0.500353
742,600493,2015-05-29,0.00385852,4229600000.0,0.50085163
922,600232,2015-05-29,0.91503249,2308668105.0,0.4986087
971,603001,2015-05-29,-0.10526171,14170633200.0,0.5005006
977,603555,2015-05-29,-0.29984418,36821580000.0,0.49907726
2,600071,2015-05-29,-0.15487504,6746593725.0,0.49945295
5,600074,2015-05-29,0.32488917,35621497870.0,0.5004071
55,600651,2015-05-29,0.12037037,18088639200.0,0.5014499
102,600203,2015-05-29,-0.26648097,8191246278.0,0.49957398
103,600206,2015-05-29,-0.26832579,18537000430.0,0.49966407
118,600360,2015-05-29,-0.13595707,8251734400.0,0.50027347
136,600584,2015-05-29,-0.2994868,26859069600.0,0.49952936
287,601231,2015-05-29,-0.14982486,43736064360.0,0.49953198
329,600288,2015-05-29,-0.18815104,13418496000.0,0.49862254
336,600363,2015-05-29,-0.36474472,12169003392.0,0.49952936
353,600563,2015-05-29,-0.21266853,8844750000.0,0.49917793
364,600666,2015-05-29,-0.04916201,33144919850.0,0.50043696
365,600667,2015-05-29,0.10056926,6278015561.0,0.5003227
448,600707,2015-05-29,-0.14859002,13585811988.0,0.4997989
498,603328,2015-05-29,-0.24908156,19965870000.0,0.4993413
511,600171,2015-05-29,-0.127147,18886832634.0,0.49919567
558,600703,2015-05-29,0.04736177,71983993792.0,0.49952936
807,600261,2015-05-29,-0.19104478,14593634446.5,0.5011332
890,603005,2015-05-29,-0.28827125,15578610968.0,0.49961463
913,600183,2015-05-29,-0.13935811,16848536672.0,0.5002726
927,600237,2015-05-29,0.03880071,6399951264.0,0.50021696
944,600460,2015-05-29,-0.13818861,13357169280.0,0.5014249
952,600800,2015-05-29,-0.10591472,8887880340.0,0.50037533
3,600072,2015-05-29,-0.23834746,18065501696.0,0.49988845
35,600372,2015-05-29,-0.19479023,76312486602.0,0.5009781
173,600893,2015-05-29,-0.24384692,136975444452.0,0.5009642
206,600038,2015-05-29,-0.23367145,47653296428.0,0.49908277
217,600150,2015-05-29,-0.13590604,82135808960.0,0.49966308
251,600562,2015-05-29,-0.18158712,18205102512.0,0.49950752
297,601989,2015-05-29,-0.16242218,324450620550.0,0.50051814
344,600435,2015-05-29,-0.18266979,41336076600.0,0.4992289
412,600184,2015-05-29,-0.27216335,16201855352.0,0.5001488
420,600316,2015-05-29,-0.23546319,32435088835.0,0.5001897
543,600677,2015-05-29,0.11302550000000001,12084740560.0,0.499973
551,600685,2015-05-29,-0.18390281,93079394991.3,0.49922663
567,600879,2015-05-29,0.0,25468656500.0,0.49952936
692,601890,2015-05-29,-0.10214738,13099320000.0,0.4997995
779,600990,2015-05-29,-0.28902453,18528589080.0,0.5000626
815,600391,2015-05-29,-0.1870503,23782521976.0,0.49885774
875,600862,2015-05-29,-0.3279513,24100938730.0,0.5010229
908,600118,2015-05-29,-0.22482308,86889299068.0,0.4991071
935,600343,2015-05-29,-0.05898643,23045629493.0,0.4998665
949,600760,2015-05-29,0.23333333,6519373560.0,0.49994808
4,600073,2015-05-29,-0.14247846,14150336646.0,0.50111943
11,600090,2015-05-29,-0.18047722,8480477630.0,0.4992023
51,600573,2015-05-29,-0.07103755,3715000000.0,0.50071454
148,600616,2015-05-29,-0.00380952,8105252400.0,0.5001897
198,603369,2015-05-29,-0.23714521,24397516000.0,0.50020295
337,600365,2015-05-29,0.06512456,5620000000.0,0.50077635
406,600132,2015-05-29,-0.11760027,12447739264.0,0.50067
533,600559,2015-05-29,0.18838929999999998,9839200000.0,0.49945888
557,600702,2015-05-29,0.06789366,8246985000.0,0.49997756
564,600872,2015-05-29,0.0,17310926356.0,0.4995926
565,600873,2015-05-29,-0.05936423,34781055654.0,0.5004169
607,600059,2015-05-29,0.15101427,10761457102.0,0.49994642
616,600197,2015-05-29,-0.07715134,7430850000.0,0.50113577
617,600199,2015-05-29,0.0,7780850000.0,0.4994784
661,600519,2015-05-29,-0.02342417,301293332340.0,0.49921682
672,600779,2015-05-29,0.04570528,6199644933.0,0.49987578
717,600084,2015-05-29,0.61737089,9574152336.0,0.5002948
729,600300,2015-05-29,0.03090151,16485920000.0,0.50111943
733,600305,2015-05-29,-0.02760064,9375589590.0,0.50052667
772,600866,2015-05-29,0.0,5369673920.0,0.4990669
776,600887,2015-05-29,-0.06203474,123494153315.0,0.50088954
828,600543,2015-05-29,-0.14054657,5757681600.0,0.5003407
836,600597,2015-05-29,0.17586912,24071253852.0,0.5001803
839,600600,2015-05-29,-0.05496957,66603452040.0,0.50131565
896,603288,2015-05-29,-0.10931400000000001,97053081840.0,0.5009633
915,600186,2015-05-29,0.0,11108774178.0,0.4990669
928,600238,2015-05-29,-0.17125211,7982442000.0,0.49974576
939,600429,2015-05-29,-0.11381476,19078881276.0,0.5006355
961,600809,2015-05-29,0.22889469,19897193934.0,0.5007212
963,601579,2015-05-29,0.17072211,6552000000.0,0.49952936
6,600075,2015-05-29,0.14367405,6135902080.0,0.49998298
9,600078,2015-05-29,0.13224368,8918231234.0,0.49888265
12,600091,2015-05-29,-0.11184211,5115195200.0,0.49871892
16,600096,2015-05-29,-0.1335578,20120173524.0,0.49983704
22,600155,2015-05-29,0.0,7139506948.0,0.4990669
28,600251,2015-05-29,-0.08712871,11890356421.2,0.5008071
29,600256,2015-05-29,-0.07964602,59002099110.0,0.49999303
44,600387,2015-05-29,-0.01008534,9953658000.0,0.49981186
46,600389,2015-05-29,-0.21542981,7943760000.0,0.49974015
67,600722,2015-05-29,0.0,4694205930.0,0.49871892
69,600725,2015-05-29,-0.05114823,5903531300.0,0.50027347
88,600985,2015-05-29,-0.11328281,4393179055.0,0.5001482
109,600273,2015-05-29,0.05947955,21083444742.0,0.50023216
141,600589,2015-05-29,0.0,6522753200.0,0.49905872
150,600618,2015-05-29,-0.04163726,16386188000.0,0.50063014
153,600727,2015-05-29,-0.10369775,4366273304.0,0.5007662
191,601678,2015-05-29,-0.08094262,9662400000.0,0.50104606
195,603010,2015-05-29,0.53599893,2648000000.0,0.4995926
197,603077,2015-05-29,-0.18495298,28176109503.5,0.4999624
234,600378,2015-05-29,0.012248899999999998,6065715253.0,0.50018954
241,600409,2015-05-29,0.1957672,17486142975.0,0.5009627
249,600538,2015-05-29,-0.04476534,6431956620.0,0.500326
263,600810,2015-05-29,-0.11236863,5471003600.0,0.50000745
300,600141,2015-05-29,-0.01116991,9346231410.42,0.49992415
301,600143,2015-05-29,-0.18817782,37836800000.0,0.50097597
308,600160,2015-05-29,0.01008249,19757093560.0,0.5013579
321,600249,2015-05-29,-0.22948539999999998,7909000000.0,0.49880445
323,600281,2015-05-29,0.08782435,5154308040.0,0.5008055
332,600328,2015-05-29,-0.07573047,6022408860.0,0.50105405
338,600367,2015-05-29,-0.22398189999999998,5148416000.0,0.5001204
345,600444,2015-05-29,-0.22423596,2954700000.0,0.50073993
349,600470,2015-05-29,-0.24446267,6358304000.0,0.50023824
393,603188,2015-05-29,-0.29304391,23351040000.0,0.49999303
402,600028,2015-05-29,-0.00586525,872923421216.0,0.50028807
419,600315,2015-05-29,-0.08128704,31762603427.6,0.5011565
424,600469,2015-05-29,-0.12028605,7753802628.0,0.50045127
428,600486,2015-05-29,-0.20870904,11742586577.0,0.501182
437,600527,2015-05-29,0.03170765,8405896912.0,0.50034904
445,600636,2015-05-29,0.04053361,7444217194.0,0.50080806
449,600731,2015-05-29,-0.15625,4713323040.0,0.5008361
456,600746,2015-05-29,0.08890578,4032505624.0,0.5000826
482,601208,2015-05-29,-0.16831635,8509803200.0,0.49998298
483,601216,2015-05-29,-0.13073312,56709120000.0,0.4991827
513,600176,2015-05-29,-0.05812739,25070645535.0,0.50022906
526,600500,2015-05-29,0.1133758,32703299390.0,0.501143
554,600688,2015-05-29,0.25204201,92556000000.0,0.50135934
579,601233,2015-05-29,-0.04634496,20168148000.0,0.49902248
624,600227,2015-05-29,0.05989111,10473325350.0,0.50054985
625,600228,2015-05-29,-0.2665655,4770896400.0,0.50014883
626,600229,2015-05-29,-0.38202247,12328740130.0,0.4998071
633,600299,2015-05-29,-0.08083304,14808306308.0,0.49953943
635,600309,2015-05-29,-0.10278293,58274920165.0,0.5002378
639,600339,2015-05-29,0.01413043,5319023240.0,0.5013986
640,600352,2015-05-29,-0.16291747,55745840393.0,0.49999902
646,600426,2015-05-29,0.25803568,14180403750.0,0.50062394
683,601058,2015-05-29,0.0045045,11573955947.4,0.5002726
685,601113,2015-05-29,-0.23950233,8230400000.0,0.499889
705,600061,2015-05-29,0.27597841,109494656388.0,0.50065476
707,600063,2015-05-29,0.03318584,14878888088.0,0.49930257
730,600301,2015-05-29,-0.06680881,3308533767.0,0.50009304
739,600423,2015-05-29,-0.25792733,4768209150.0,0.5000384
749,600623,2015-05-29,0.02026529,24140153378.0,0.49997276
778,600889,2015-05-29,-0.22105263,5834316700.0,0.5004377
814,600319,2015-05-29,0.0,3323204820.0,0.4990669
822,600458,2015-05-29,-0.18955494,20497470879.0,0.500046
835,600596,2015-05-29,-0.05260785,10045140234.0,0.5002726
849,600691,2015-05-29,-0.09918478,10803420307.2,0.5017728
868,600844,2015-05-29,-0.11148087,9359019612.0,0.49913692
912,600182,2015-05-29,-0.21593588,10951400000.0,0.49932283
920,600230,2015-05-29,-0.01194969,4677592380.0,0.50080806
955,600803,2015-05-29,-0.25802255,22732202100.0,0.5000905
972,603002,2015-05-29,-0.28987265,6596000000.0,0.4985166
973,603003,2015-05-29,-0.24385298,7968903945.0,0.49934533
7,600076,2015-05-29,-0.13094367,4996877120.0,0.5010341
212,600105,2015-05-29,-0.20015120000000003,10887682468.0,0.49947777
330,600289,2015-05-29,-0.33962889,17123489166.0,0.49931207
404,600130,2015-05-29,0.19191176,10444800000.0,0.501237
427,600485,2015-05-29,-0.24871619,170805054376.0,0.5011959
429,600487,2015-05-29,-0.0593047,16186150368.0,0.5003654
434,600522,2015-05-29,-0.22127606,25270460075.0,0.5004583
642,600355,2015-05-29,0.10867238,4596113128.0,0.5007247
669,600775,2015-05-29,-0.09654871,20917763265.0,0.50000745
670,600776,2015-05-29,-0.14736298,24291041934.0,0.5007247
703,600050,2015-05-29,-0.14568765,181866797112.0,0.5013963
728,600198,2015-05-29,-0.28963720000000004,44008393065.0,0.49905872
