,real_return,return,pred
0,0.00107701,0.5473754309422404,0.461389324916709
16,-0.02135678,-0.29391591629721703,0.4086281577827805
61,-0.01559688,-0.07791344721087227,0.4569041969416515
143,0.03409882,1.7857289602917346,0.43765536970051233
148,0.05991541,2.753878960012188,0.46740255719906526
152,-0.00652045,0.262462477803342,0.461389324916709
213,,6.505400336690513e-17,0.3929628728842722
239,-0.04081633,-1.023670052186587,0.4701826733429739
245,-0.02457467,-0.4145902657213838,0.4445995896719675
248,-0.0130719,0.016776029063653167,0.44271196996607626
321,-0.02760351,-0.5281750360242511,0.5014201542560937
369,-0.02830189,-0.5543650400799675,0.4859341214531647
380,-0.01969697,-0.2316712491651131,0.4631294492211429
421,-0.04076739,-1.0218347493450295,0.43064865869580155
441,0.03130755,1.6810533214982413,0.5003143381487531
453,-0.0472155,-1.263645836506326,0.4472132793030694
472,-0.04142973,-1.0466732144875928,0.46095465002538066
578,-0.02573529,-0.4581147688674442,0.5036927146590977
643,-0.05706134,-1.632875467268856,0.4434532115717344
656,-0.01478149,-0.04733544181697397,0.47898313886404476
668,-0.00169492,0.4434250630305558,0.43765536970051233
774,-0.02348993,-0.3739113445045707,0.4353191643302752
865,-0.0077821,0.21514924057304508,0.44461851324674617
869,0.0315669,1.6907792265239436,0.4569041969416515
900,-0.07245081,-2.2099972086064192,0.5100009025135749
920,0.00354191,0.639811842347114,0.49444272842126463
941,-0.01101101,0.09406162925035033,0.5257459712185534
966,0.01058361,0.9038831954201384,0.4509116796938289
1011,-0.04693715,-1.25320741096592,0.511195006334865
1138,-0.00583658,0.2881083411923033,0.4708374617465168
1203,0.00845351,0.8240021455059345,0.5021010546609574
1211,0.03063457,1.655815844867444,0.45805307523612254
1235,-0.04038462,-1.0074804610601324,0.4473737115627157
1248,-0.02230483,-0.3294688149269345,0.4134539130722597
1251,-0.01930147,-0.2168395721353644,0.4083448437989876
1334,-0.03299204,-0.7302507291345206,0.48964109737700434
1360,-0.00471698,0.33009455004819865,0.4846295911559803
1365,-0.00163132,0.4458101317008264,0.4801262810592086
1367,-0.00984683,0.13771963624021832,0.45607645451321416
1,0.00492611,0.23840801520949065,0.4585519001734939
17,-0.02813853,-0.5765766312277204,0.4133844078338813
27,-0.04819277,-1.0708780267961275,0.4263694480049419
71,-0.03105935,-0.6485696562540547,0.5146691764817354
96,0.046063199999999985,1.2523642158245805,0.4614821414466211
108,0.0,0.1169881534883042,0.4215012747022266
164,0.02342342,0.6943338517039901,0.43253644470623054
188,0.04033707,1.1112252821025288,0.5349384511728884
189,,4.275785245916144e-17,0.4144829194373081
192,0.02354709,0.697382097540778,0.4865787692198762
195,0.07631103,1.997919498992426,0.5174663557619835
197,-0.00484094,-0.0023324190122206018,0.4850434008600627
199,-0.02824134,-0.5791107151161344,0.45034438413087624
218,-0.04185022,-0.9145454349620614,0.4089708890383958
222,-0.0270936,-0.5508209627371021,0.4614821414466211
229,-0.01754386,-0.3154368340283883,0.4086281577827805
243,-0.00353535,0.02984805549292926,0.49445470906270045
270,-0.04892245,-1.0888633427352183,0.42662560783591796
271,0.03687397,1.0258660182763777,0.443457937780135
274,0.01372549,0.4552971027110229,0.49123554200273567
280,0.01025641,0.36979044250657495,0.5432027461957027
289,0.09419305,2.4386795298678003,0.5019194275952505
292,0.017458500000000002,0.5473091686218139,0.5432027461957027
328,-0.01851852,-0.3394604718328976,0.46547574256890806
342,-0.0238379,-0.4705737405261353,0.5008318637691085
379,-0.00985222,-0.12585156995406865,0.48909355641576996
384,-0.05195682,-1.1636551735735303,0.45986780160813395
397,-0.0571211,-1.290945502756088,0.4237281565389417
398,-0.11418853,-2.697556288829376,0.37285167090789617
426,-0.0190678,-0.3529992481992827,0.45080883531477517
437,0.04010695,1.1055532328427111,0.42046735674833413
439,0.01981982,0.6055115124345731,0.4133844078338813
