,real_return,return,pred
0,-0.03760282,-1.456837563322018,0.41319639774263656
15,0.24358974,0.8129996207502049,0.3383482417767909
42,0.05968689,-0.6714974341749196,0.4043724781522862
62,0.00807754,-1.0880974383706128,0.44207050408505166
63,0.07802198,-0.52349327270169,0.4124644737656621
81,0.13569166,-0.05797318903537198,0.4484881805538553
104,-0.02313167,-1.3400238241310278,0.44857201111079553
127,,4.480960491819753e-16,0.38793960603316163
146,0.14908257,0.0501206575676981,0.4717593475429107
151,0.26151762,0.9577167094796676,0.39303385935006047
155,0.21589561,0.589447596277971,0.3984728719428566
170,0.33630952,1.5614504486917262,0.42728518772733953
219,0.02972973,-0.9133170459640828,0.4382917240809424
223,0.06578947,-0.6222363050654741,0.4101480545500364
228,0.09411765,-0.39356611435669053,0.37951063579473987
230,0.12764159,-0.12295480953196072,0.4802449022327491
246,,4.480960491819753e-16,0.38793960603316163
305,0.05633803,-0.6985300375704436,0.3259152180389995
306,0.25974884,0.9434387975233792,0.4155590957454386
307,0.11455847,-0.22856411960644846,0.43374683889103216
317,0.11111111,-0.25639183281082056,0.37462016517380664
341,0.10359869,-0.31703344530002675,0.4762590951948216
353,,4.480960491819753e-16,0.38793960603316163
356,,4.480960491819753e-16,0.38793960603316163
360,0.19458186,0.4173991527415584,0.44697002633613364
362,0.15778252,0.1203482269229085,0.37523680835656525
367,,4.480960491819753e-16,0.38793960603316163
380,0.05043647,-0.7461684968953748,0.4771094146005468
441,0.35849057,1.740499894636403,0.31780839301597
452,0.03030303,-0.9086892647111628,0.4232951339268484
454,,4.480960491819753e-16,0.38793960603316163
457,0.12003872,-0.18432655077457105,0.42730457741321143
504,0.07384132,-0.5572403160870605,0.3454906901614402
512,0.09656652,-0.3737983929597982,0.4826249320626981
541,0.28175896,1.1211084656038282,0.4140120429900203
549,0.11230769,-0.246732822708572,0.37067256635838297
550,0.20334262,0.4881175914112465,0.41374135234278814
560,0.55543478,3.3302691653657868,0.3867061109239673
580,0.10091743,-0.3386770607931446,0.4537840663276935
600,0.23033708,0.7060217531428025,0.43363691057134235
610,0.11491935,-0.2256510309991681,0.4356496884423665
621,0.21912351,0.6155037886838681,0.41607639958197795
622,0.08795411,-0.44331932360773374,0.4114932603866249
664,0.19614984,0.4300561707931084,0.3929117677451756
667,0.18871104,0.3700088322544343,0.4137219228241906
671,,4.480960491819753e-16,0.38793960603316163
708,0.02645503,-0.9397510164314428,0.43702877371506704
710,0.10601719,-0.2975108760340452,0.4401384945960992
736,-0.05827506,-1.6237076221531088,0.44289676525428434
749,0.24724725,0.8425237027497998,0.3909350482389491
756,0.25988142,0.944509007253908,0.46862399616805056
758,,4.480960491819753e-16,0.38793960603316163
763,0.31071191,1.3548219127113328,0.48697146531737723
764,0.14049253,-0.019219698395730445,0.43171564015695607
765,0.17133707,0.2297630051921705,0.4100198590587912
767,-0.31702345,-3.712371408068431,0.38793960603316163
769,,4.480960491819753e-16,0.38793960603316163
801,0.11091854,-0.2579462926675707,0.39422227170604585
810,0.10820559,-0.27984571557025606,0.5210418045638676
816,,4.480960491819753e-16,0.38793960603316163
823,0.13810484,-0.03849356377124891,0.44561562239042674
842,0.53220697,3.1427700834463903,0.44561562239042674
844,0.16770186,0.20041893282442647,0.41770315774564876
853,-0.13906112,-2.2758273046322244,0.38793960603316163
857,0.14453782,0.01343461387467791,0.4376312854600388
865,0.13793103,-0.0398965895161818,0.43113105731909823
872,0.29596774,1.2358043067181936,0.4078372767045916
914,0.06757595,-0.6078155155090174,0.45870926028884684
929,0.14642857,0.028697089723201594,0.42575904281915533
945,0.22890026,0.6944234823250445,0.4155590957454386
958,0.12625251,-0.13416771443830325,0.3933688248651353
1,0.06487148,-0.6488518486553804,0.40463155197234557
20,0.14434524,0.25541730638935195,0.45161304913760064
23,0.08097561,-0.4656156707290997,0.3568318978268654
34,0.24669604,1.4199862337202391,0.4470222576563817
91,0.11017838,-0.13334041216746054,0.44446891994003723
108,0.28040854,1.8035741486426682,0.44990705674599407
193,-0.027567200000000004,-1.7006385900534269,0.38406961133127815
214,,0.0,0.38793960603316163
235,0.15159574,0.3379150202090055,0.3662908820210266
292,0.21642512,1.0755573398208351,0.41805360805353176
347,,0.0,0.38793960603316163
386,0.10154062,-0.2316226620154505,0.49711517760413576
410,-0.03721374,-1.810398950893347,0.37824772718725136
443,0.25929752,1.5633685233201409,0.4155590957454386
444,0.27870813,1.7842265260571808,0.39082112518826806
486,0.05601318,-0.7496434490041337,0.4436390115211184
514,0.02230769,-1.1331516026723216,0.4923136406835878
555,,0.0,0.38793960603316163
598,0.08609539,-0.4073617371714712,0.46046992697573264
618,0.10647182,-0.17551443135722344,0.3812836595359601
653,0.08680947,-0.3992367847565566,0.4214126077160683
739,-0.03492277,-1.7843318124298737,0.44289676525428434
743,0.2080402,0.9801519566664749,0.3814209494710951
922,0.14126984,0.22042475841597595,0.4213952432757528
923,0.21434139,1.0518482216610632,0.39213331210570546
970,0.09379248,-0.31978262841150745,0.4796184599789345
976,0.07505519,-0.5329794545856826,0.3912362306571206
2,0.01146325,-1.0083184917713128,0.43562913158752015
5,,-1.4077856147377958e-16,0.38793960603316163
33,0.12068966,0.09969217157711732,0.3610994398778313
56,0.20222447,0.9267946911425612,0.46112871359555174
102,0.13849509,0.2803133812781779,0.440562483221259
103,0.22158548,1.1231959601506298,0.41778301054587347
135,0.06760773,-0.4387796547066077,0.44891206723592175
287,-0.05368204,-1.6691630254964978,0.41450217043823856
329,0.33922261,2.3165263501699065,0.4268670487542228
336,0.16621253,0.5614836502700848,0.3485031731142853
352,0.04212168,-0.6973143366267703,0.4898964532302206
363,,-1.4077856147377958e-16,0.38793960603316163
364,0.13238289,0.21831021943739,0.3813033801286322
448,,-1.4077856147377958e-16,0.38793960603316163
498,0.05647517,-0.5517101738948352,0.4347174848027536
511,0.29563669,1.8743836107733491,0.4155590957454386
558,-0.00513779,-1.1767221712722122,0.46742831011678465
807,0.05211268,-0.5959639897874467,0.34992808512397544
890,0.06497361,-0.4655006011200198,0.506767346639989
913,-0.07429245,-1.878238413545808,0.33625076812715904
927,0.17816092,0.6826900831268066,0.41752993085492046
944,0.07082631,-0.4061298499493152,0.47597076121993886
951,0.19016393,0.8044505902447998,0.43207231201830903
3,,5.3835430652825867e-17,0.38793960603316163
36,-0.07321202,-1.528983334581406,0.43858543391286364
173,-0.07272288,-1.5213933460575306,0.4607566424240624
206,0.02052149,-0.07451985745301261,0.46404989152742626
217,0.02711099,0.0277294564000326,0.43313855328264567
252,0.19681847,2.66108151432998,0.506767346639989
297,-0.0483304,-1.1428950771184416,0.3936174686470525
