,real_return,return,pred
0,-0.0125,-0.8934638085030735,0.4646489491623547
8,-0.00686499,-0.6398308098232596,0.48075131613005323
14,-0.01397713,-0.9599497439920812,0.43760531412934406
15,-0.00970874,-0.7678286021955394,0.4327430856792939
48,0.00479233,-0.1151323570840154,0.40169288975595674
49,-0.01811594,-1.1462384624266535,0.45310681805019054
56,0.01096491,0.1626967816381955,0.4601618242900844
68,0.01848539,0.5011951860618908,0.44757208674836807
104,0.00699301,-0.016079282194229414,0.4666173125962403
123,0.01133391,0.1793055501253591,0.4793615136313037
136,0.07081174,2.8564153294989887,0.40981050376918576
164,,-1.1712040895018849e-16,0.3981325874658246
217,0.01665034,0.4185991952424615,0.47941951568503827
221,-0.01066098,-0.8106891271392158,0.40981050376918576
226,0.02714932,0.8911605182000769,0.4175686381129858
228,0.01303781,0.2559984515488765,0.4454161840203381
240,0.00825083,0.04053546354702813,0.4015539124463228
309,0.00419287,-0.14211417919056024,0.42762715004337637
327,0.01788909,0.4743555962274854,0.47092179500827486
329,0.02916667,0.9819618707951429,0.4558821056798137
408,-0.00391773,-0.5071740103341604,0.42831147326222685
423,-0.00180505,-0.4120818341621804,0.4525883723838203
435,0.00175439,-0.25187068266096274,0.4401413057633613
438,0.00141243,-0.2672623749966549,0.4421769180329384
442,,-1.1712040895018849e-16,0.3981325874658246
447,0.00931099,0.08825349064554107,0.47201878346467113
541,0.00246914,-0.21969963313196508,0.4406313353290062
552,-0.00470588,-0.5426488094755099,0.4296682359595516
557,0.00716332,-0.008413592868893862,0.4326607763854118
603,0.00212202,-0.2353235781652014,0.45798235894886025
631,-0.0039267,-0.5075777519421005,0.45760325622260606
632,0.02886003,0.9681599391720972,0.41505184884264257
642,0.01949861,0.5468004337761561,0.43428054747076206
657,-0.01510912,-1.0109008546690033,0.4490871869378518
661,0.01386482,0.2932223475558388,0.4599542445807538
700,-0.00793651,-0.6880601529380711,0.4283871313311563
728,0.03050109,1.0420243988293998,0.43589711554485605
729,0.01401051,0.2997798854444428,0.46587833902579046
755,0.02708333,0.8881902942638494,0.4354551386576807
764,-0.01791045,-1.13698931381845,0.45917252653964846
771,-0.02791014,-1.5870774876759142,0.45423520575970844
809,0.003003,-0.19567048097869372,0.41738585871823536
831,0.01415571,0.30631536832882256,0.4409983589565289
838,-0.016602099999999998,-1.0781002020293429,0.40981050376918576
839,-0.00284091,-0.4587061130920265,0.4764025422409227
842,0.02312925,0.7102163124217803,0.42326398177716124
912,0.01976285,0.5586939323806223,0.4648519715389819
914,0.00135135,-0.2700115987885139,0.45511932497090063
927,-0.01669878,-1.0824517893934054,0.393385448013083
936,0.002574,-0.21497986222799767,0.4861773748622589
940,0.00724638,-0.004675044601837475,0.45053889836528066
948,0.00869565,0.06055690636128304,0.4461925102746849
949,-0.02808989,-1.5951680734091596,0.4715947141198924
955,0.01568335,0.3750747696614255,0.4365907737572499
960,0.03007519,1.022854549239473,0.4296554114469847
961,0.0095991,0.10122138302721226,0.44757208674836807
962,0.02240326,0.6775393481020083,0.46297236075187265
963,0.0415879,1.5410440751198318,0.44255517337885675
964,-0.0518172,-2.663139343363522,0.4089707249841677
1011,0.0027933000000000003,-0.2051091225823745,0.3991632195555799
1019,0.01948052,0.5459861990283706,0.4268818512362483
1027,0.0,-0.3308361497238213,0.429852756020948
1044,0.1005988,4.197137235876358,0.43215435082210313
1046,0.01462766,0.3275579382136921,0.4286384039862292
1055,0.04029851,1.4830083569635617,0.46597870170420436
1068,-0.04208417,-2.2250535928252644,0.4297267200445597
1110,,-1.1712040895018849e-16,0.393385448013083
1132,0.01611374,0.3944467151063858,0.39903427015064286
1,0.08003766,2.271968343096756,0.46965636194260457
20,-0.0109589,-1.3046417880146386,0.42548133510457564
23,0.03483309,0.4952075179124387,0.47318761987620234
33,0.00757576,-0.5761389442510378,0.47667967300829006
78,0.00501672,-0.6767217397975872,0.41204205580451686
189,0.01315789,-0.3567339171689059,0.46295031001619735
214,0.03686983,0.5752613674034506,0.41221772708583093
232,0.01958042,-0.10429705729896284,0.43658751559649833
288,0.02123673,-0.039195968573618664,0.44407010025394933
303,,-4.090987324480456e-16,0.3981325874658246
371,0.0973913,2.9540513211308697,0.4812615648598066
395,0.05795678,1.404081698680143,0.42548133510457564
430,0.06219313,1.570590985722793,0.41085073012506845
471,-0.01699029,-1.541704931705828,0.45650174552423556
479,0.02126437,-0.038109581307727215,0.4903716296932506
487,0.023126,0.035061588221988016,0.4675053343544289
510,-0.01012523,-1.271874477162408,0.4358892812101596
543,0.01495726,-0.2860098703300154,0.4540358686041081
