,real_return,return,pred
0,0.02235772,0.14214371331737372,0.43292516057287517
14,0.00644122,-0.4241524116418841,0.4750930275341325
15,0.03292181,0.5180054436425612,0.4415730293349199
42,0.07900166,2.15748902946255,0.4623735297674091
62,0.01582278,-0.09036413695380724,0.4854316904450524
63,0.00509684,-0.4719843586448512,0.42563678415852335
81,0.021875,0.12496892831813805,0.4088226356291954
107,0.03412969,0.5609808316622756,0.436434468428146
131,-0.00906344,-0.9757956043545284,0.38011708173532216
149,,1.234401008163252e-16,0.38011708173532216
155,0.00767263,-0.3803398453593421,0.4784594186728754
159,,1.234401008163252e-16,0.38011708173532216
165,0.01061776,-0.2755545152615656,0.4748485207053513
175,0.00723327,-0.3959719168236778,0.5024360039238868
217,0.02034261,0.07044773842549107,0.44166217031284866
218,0.01644737,-0.06814173273879126,0.3842203830453147
220,0.07021277,1.8447874713503285,0.4033813188630999
224,0.0397351,0.7604167605290413,0.40025415908075157
230,0.00294985,-0.5483725166774763,0.40820616489442263
232,0.03305785,0.5228456361999361,0.4173255676634357
249,0.01294498,-0.19275392041171271,0.4455312233888914
304,-0.05071915,-2.4578718871696332,0.4075150353328717
313,0.0265252,0.29041926226627635,0.4682304624670648
335,0.01160093,-0.24057412628307198,0.4173255676634357
347,0.0212766,0.10367834300254612,0.47366188988488056
350,0.11223345,3.3398490899318625,0.48624095174776716
354,0.01454775,-0.13572866735978864,0.4852698654713097
356,0.01655629,-0.06426644772446252,0.4645519749490071
361,0.00865052,-0.3455473144865743,0.42304110370971276
374,0.03760282,0.6845519723326334,0.4712717070158366
404,0.01465969,-0.1317459332016547,0.4789328939991078
451,0.04589708,0.9796549973321352,0.4150109541155051
452,0.03321678,0.5285002363406563,0.49633241564324593
464,0.04014599,0.7750358925482985,0.4302452972001136
466,0.07823741,2.130297636034339,0.4455312233888914
469,0.039136300000000006,0.7391119435387733,0.39292967392305844
503,-0.04054054,-2.095725221729897,0.36942183371958887
516,-0.00524476,-0.8399300757232705,0.4204536565061847
544,0.03010753,0.4178756501232359,0.38011708173532216
552,0.0020202,-0.5814487075842947,0.3843841484087696
553,0.01846071,0.003491266992649273,0.4572269208573559
565,0.0772317,2.0945152921878423,0.3843841484087696
569,-0.01244344,-1.0960532553684004,0.4230405260457063
586,0.0204918,0.07575579728784597,0.43785650391582
602,0.0071598999999999986,-0.39858236175115946,0.4118853018067592
607,0.0316092,0.4713038474007508,0.46428773840029836
608,0.02184087,0.12375461067639147,0.43002653804847013
657,0.0,-0.6533257805364319,0.41534030822659274
658,0.01778656,-0.020494441714747742,0.49018554602825115
660,0.01745636,-0.032242689159949045,0.4474739559455232
662,-0.05445545,-2.5908064024013275,0.36942183371958887
712,0.01224105,-0.21779917729875264,0.41534030822659274
714,0.0256917,0.26076401015974904,0.4748565672713081
737,0.0536193,1.2544053043772068,0.4075150353328717
746,-0.00753669,-0.9214750810748158,0.4246940650543854
749,-0.05387205,-2.5700495048860925,0.4556410794965064
766,0.01337793,-0.1773499115340631,0.4926341451157086
769,0.01767677,-0.024400680621497098,0.4789328939991078
774,,1.234401008163252e-16,0.38011708173532216
775,0.01057003,-0.277252709842303,0.4650433010136302
776,0.0,-0.6533257805364319,0.40025415908075157
777,0.0,-0.6533257805364319,0.47850174033328396
807,,1.234401008163252e-16,0.38011708173532216
813,0.03050109,0.431878194837147,0.4665147294282181
821,0.00615764,-0.4342419574035746,0.47786853699948917
827,0.01627907,-0.0741297098588015,0.43574838962089635
839,0.06019152,1.4882395467282092,0.4744750298271935
840,-0.00966184,-0.9970861896701204,0.38011708173532216
858,,1.234401008163252e-16,0.38011708173532216
860,-0.03213844,-1.7967853372376918,0.36942183371958887
869,0.01736614,-0.03545264338316554,0.44942074924790965
879,0.06488011,1.6550557656533955,0.4118853018067592
882,0.02008929,0.06143481885305493,0.4904274508125564
889,,1.234401008163252e-16,0.38011708173532216
927,0.01073986,-0.27121029656665624,0.5024360039238868
1,0.20949264,3.6205804353888635,0.38011708173532216
20,0.01236749,-0.6198165991807956,0.38011708173532216
23,0.01750547,-0.5092925226959929,0.4372931050284717
34,0.08137715,0.8646634766525539,0.43118129665611765
91,0.03818182,-0.06451957908263675,0.460445250768112
111,0.0491712,0.17187508879083915,0.47342763900661866
112,0.10706402,1.4172186801635027,0.38011708173532216
197,0.00406504,-0.7984121987766,0.41293810763053107
211,0.02014652,-0.4524803879270392,0.486163032735516
237,0.01315789,-0.6028141526836143,0.39443093233935456
292,0.0239521,-0.3706178242368273,0.4118853018067592
