,real_return,return,pred
0,0.08056537,0.4238524544926128,0.5733573137617862
8,0.09269663,0.7095849416228468,0.444020120440879
14,0.03719599,-0.597644142950375,0.4594411555281538
15,0.04677419,-0.3720449135025842,0.40185524724148525
48,0.08243728,0.4679423099556033,0.4361135836130625
49,-0.0036036,-1.558613434235354,0.4159406460065448
56,0.07161804,0.21311236203107492,0.444020120440879
68,0.04545455,-0.4031269296589061,0.4594411555281538
104,0.03831418,-0.5713069603506981,0.4640602012795094
123,0.16547902,2.423858093297336,0.5524074310228333
136,0.04700855,-0.3665249373678841,0.444020120440879
164,0.12830558,1.5482969837022469,0.4473240515888794
217,0.07109557,0.2008064142110684,0.46959173472132
221,0.09273183,0.710414021499709,0.444020120440879
226,0.02184087,-0.9593095122346206,0.43317562535066756
228,0.13315217,1.6624506837136648,0.5113319590032802
240,0.06391753,0.031739126730600364,0.4266502364424581
309,0.04450262,-0.4255481230447444,0.43953277349058645
327,0.08617972,0.5560895171818659,0.5161166345832783
329,0.06088993,-0.039571164041792235,0.4621479666992377
408,0.01688555,-1.0760241740361312,0.44274152401212186
423,0.10010764,0.8841394660042411,0.4623904042527516
435,0.1075,1.058254719371332,0.41209992415631813
438,-0.04504505,-2.5347007144340497,0.41847658107911817
442,,-3.268691649665789e-16,0.40185524724148525
447,0.13157895,1.6253959949671517,0.5121931339107146
541,0.07350565,0.2575720059618706,0.46680697312867325
552,0.09562842,0.778638580605405,0.4203677853072868
557,0.03432137,-0.6653512337351998,0.4593511898572537
603,0.00408401,-1.3775440378670252,0.48955385534586776
631,0.08641975,0.5617430411262766,0.4621479666992377
632,0.04368932,-0.4447041078132696,0.4582475967140243
642,0.08759124,0.5893356202440432,0.4896530795675397
657,0.04607509,-0.3885110993524256,0.49304557309366254
661,0.01727116,-1.066941745305538,0.4926129344211339
700,0.05804749,-0.10652030623464462,0.4203677853072868
728,0.06459948,0.04780137167452729,0.4062367417773882
729,0.01192843,-1.192781231967708,0.46385598883817597
755,0.010143700000000002,-1.2348177015311286,0.5100009769053023
764,0.02096774,-0.9798746972597556,0.4741477881350912
771,0.0239726,-0.9091000109305406,0.44274152401212186
809,0.06896552,0.15063648262838425,0.444020120440879
831,0.01669449,-1.080524287708668,0.49260544883554963
838,0.07186858,0.21901343226826472,0.4648145206248038
839,0.03303835,-0.6955707241787177,0.47233455525804224
842,0.06768189999999999,0.1204028601415103,0.444020120440879
912,0.02889359,-0.7931939375430269,0.46783756112294383
914,0.03834356,-0.5706149612943853,0.4654348754290513
927,0.06164384,-0.021814016031416267,0.47643156315797786
936,0.11436763,1.2200107942217768,0.566817548698325
940,0.09148265,0.6809915783014472,0.44845299956956725
948,0.0690583,0.15282176759927296,0.4142119277269359
949,0.09304813,0.7178639636886733,0.41325030174333083
955,0.04477612,-0.4191062666151468,0.4838096067263623
960,-0.01082837,-1.7287813723591683,0.46771055320655913
961,0.03243243,-0.7098422036954334,0.489465804640457
962,0.05795455,-0.10870935975042813,0.47687185132932086
963,0.02173913,-0.9617058357196197,0.4062367417773882
964,0.09910314,0.8604800700863959,0.47248706347565156
1011,,-3.268691649665789e-16,0.40305173472270983
1019,0.08274648,0.4752250229648593,0.49084209509305854
1027,0.04427481,-0.4309138243728125,0.40185524724148525
1044,0.04166667,-0.4923444036353001,0.4078262227696416
1046,0.20821918,3.4305344168732987,0.46403874149625407
1055,0.16211604,2.3446484613572705,0.40185524724148525
1068,0.06936416,0.16002581223384932,0.40185524724148525
1110,,-3.268691649665789e-16,0.40185524724148525
1132,,-3.268691649665789e-16,0.40185524724148525
1,-0.01554404,-1.4523426064408809,0.4142119277269359
20,0.04786546,1.3845820168857463,0.40185524724148525
23,0.02636535,0.4226726584578916,0.444020120440879
33,0.03503185,0.8104096260741042,0.4203677853072868
78,0.03014184,0.5916318439229524,0.5469501509151831
189,0.02228826,0.24026470677054576,0.4660847749938178
214,0.0229612,0.2703718682529959,0.40805580086078624
232,-0.01808067,-1.5658307763092605,0.4872499442453768
288,0.00241935,-0.6486651857165525,0.44097131338818807
303,,0.0,0.4078262227696416
371,-0.04654655,-2.8393868822028723,0.43137871309996295
395,0.01278409,-0.18494939990561848,0.44097131338818807
430,0.00904159,-0.3523878815653051,0.4266502364424581
471,0.01197183,-0.22128970214019356,0.5376309965022722
479,0.01102464,-0.2636667376627689,0.47358642338121065
487,0.00711744,-0.4384738547077196,0.40415709691602697
510,-0.01840251,-1.5802298146358749,0.43619565086273016
543,0.03125,0.641210635595898,0.4203677853072868
544,0.05825243,1.849292367144856,0.40185524724148525
575,0.02281369,0.2637723090199644,0.5002964998114191
596,-0.01434783,-1.3988244805501306,0.5642107548014472
637,0.04995618,1.478120288729578,0.44637396644684524
692,0.03479657,0.7998832597508198,0.46967732908780735
716,0.04252999,1.145874469593613,0.5557725856392358
725,0.02287582,0.2665519891443509,0.44545769968264604
751,0.04984894,1.473322398877024,0.4926129344211339
798,0.00625869,-0.4768941075133992,0.42796498917617387
824,0.017521900000000003,0.02701899362599967,0.4224964579735894
943,0.00721649,-0.4340423833360718,0.582645209517613
1103,0.01297017,-0.17662422885224918,0.4203677853072868
1145,0.02004147,0.1397439035085103,0.4564324785106066
1152,0.0220339,0.22888470618405074,0.49484917119519667
2,0.03473054,0.7023986777500946,0.444020120440879
5,-0.18541033,-3.6593388050773537,0.46493171752582363
43,0.03825137,0.7721582647893543,0.4584806428071062
98,-0.13078261,-2.5769783423182,0.4186338555423695
118,0.0,0.01426885380219248,0.4062367417773882
131,0.01355014,0.2827430972970943,0.4499569737005384
148,-0.01172058,-0.21795559914231405,0.4362435366001988
291,-0.0018004999999999996,-0.021405159559482797,0.4593511898572537
317,0.00398089,0.09314379023727133,0.43953277349058645
330,,-2.7926240280148195e-17,0.4078262227696416
367,-0.02409639,-0.4631623813147964,0.4926129344211339
390,0.00906096,0.19379721154149,0.444020120440879
419,0.02522936,0.5141480683240007,0.43953277349058645
434,0.00925015,0.19754570728594734,0.5293489259570822
489,-0.00110803,-0.00768497959138545,0.4203677853072868
495,0.00286309,0.07099637999807078,0.4793952988079607
548,0.01488498,0.3091908062644359,0.4594411555281538
554,-0.04595316,-0.8962191461151648,0.4994252790459988
587,0.04111498,0.8288960939493805,0.486783079453163
640,0.02835762,0.5761295118334672,0.546311069721262
698,,-2.7926240280148195e-17,0.4544038404973053
713,0.02212661,0.4526720644595532,0.4281404513651805
855,0.02579979,0.5254502218601854,0.44739290624743594
924,0.01630435,0.3373133413075689,0.4621479666992377
985,0.00092841,0.032663805618417384,0.5151554353240494
1003,-0.00317797,-0.04869751345301618,0.4062367417773882
1018,0.05504056,1.1048090775589767,0.5113319590032802
1085,-0.08049887,-1.5806868607103104,0.44274152401212186
1108,0.01301115,0.2720638768239983,0.4159406460065448
1124,0.07906675,1.5808494125160155,0.43435037338603955
1151,0.03011204,0.6108905240645087,0.516147785804744
3,0.02225633,0.30009153114511083,0.4062367417773882
35,0.03067933,1.0022039812706132,0.4669167028297572
167,-0.01300632,-2.639282277405055,0.4999313944465456
206,0.01310982,-0.4623302361821373,0.5548260646965588
246,0.01166181,-0.5830313935970997,0.4524654425864697
306,,0.0,0.4078262227696416
357,0.01859504,-0.005101071552265576,0.44765290309558936
379,0.01160862,-0.5874651299407035,0.4669167028297572
427,0.01297648,-0.4734450021918409,0.442501340557879
513,0.01310044,-0.4631121208766851,0.444020120440879
521,0.02612994,0.6229824023229154,0.444020120440879
569,0.0033195,-1.2784178015047905,0.4634495603691364
633,,0.0,0.4078262227696416
648,0.01403061,-0.385576333421712,0.47975422606860296
766,0.0342651,1.3011014952545292,0.4062367417773882
879,0.02325581,0.3834047629688595,0.444020120440879
938,0.04363267,2.0819500675473166,0.42694236814724046
972,0.01170597,-0.5793503671460084,0.48633392140252696
1009,0.01227723,-0.5317320888296491,0.4843768755303574
1059,0.0323875,1.1445911858213529,0.42818657587730746
1116,0.032482599999999986,1.1525183963172485,0.43953277349058645
4,0.02955665,0.06828954696743468,0.4621479666992377
90,0.01307561,-0.5278413579054078,0.4329790161332892
121,-0.00188501,-1.0689775931222838,0.4174129702470198
140,0.03854626,0.3934501159457244,0.40185524724148525
195,-0.01672096,-1.6056044260253193,0.5304769562510814
