,real_return,return,pred
0,0.01579779,0.12036837059597305,0.4636385718234426
44,0.002886,-0.19915275265878413,0.49622943868092245
59,-0.01526718,-0.6483797354586742,0.5109343656978519
68,0.0408971,0.7414874969231019,0.46913471286572583
69,0.03339882,0.5559315942884805,0.4344927812371925
87,-0.01978239,-0.7601152090786071,0.45670586066618096
115,-0.02464789,-0.8805191209448953,0.430790267470739
138,0.02554745,0.3616379633133249,0.4555059668243012
162,-0.00909091,-0.4955389033258206,0.47574847517457536
163,-0.00518672,-0.398924013043374,0.4446039385348655
174,-0.00378788,-0.3643076718502719,0.4256981749643105
180,-0.02741935,-0.949102951092042,0.4433650861951633
190,-0.04417671,-1.3637883270146942,0.4111612839392561
211,0.08119658,1.7387570556893632,0.45263778334699256
212,0.02173913,0.2673955163626265,0.46146442486099387
215,-0.015665799999999997,-0.6582441702234753,0.36765979899898776
219,0.02654867,0.38641461620383255,0.3945623187619506
225,0.02484472,0.3442478819268699,0.459448601458623
227,0.00808407,-0.07051890985644177,0.473349799362447
250,0.02440318,0.33332132900416084,0.46990195648027333
252,-0.01886792,-0.7374853117845233,0.4166425908949544
312,-0.00881057,-0.4886014801108179,0.43402636304450004
329,0.04093919,0.7425290755173785,0.4685562408460591
354,-0.01570681,-0.6592590226385687,0.43508906505477246
358,-0.01875,-0.7345672089611192,0.44093116841429386
359,-0.03013699,-1.016354926643229,0.4463519905619469
367,-0.04461371,-1.374602530998985,0.45079311429488483
372,0.00295858,-0.19735665443182795,0.4593548909757458
374,0.01542416,0.11112234992171524,0.46425178977226916
377,,0.0,0.4419979908993226
382,0.05670103,1.1325788533841004,0.48410236320079997
404,-0.01736111,-0.7001970950669728,0.41917920786843643
414,-0.00508647,-0.3964431802071608,0.37069401942338115
452,,0.0,0.43725317562227894
457,-0.0223152,-0.8227932960201452,0.39307851519104353
458,0.01330604,0.058706373392638636,0.48028354306702753
461,-0.01783591,-0.7119467153226741,0.4623727980227647
495,0.01927711,0.20646923148069485,0.45490870010635065
500,0.01081081,-0.0030417414991747746,0.477570973231999
501,0.09288991,2.028125604603848,0.34245458361742287
511,0.00266667,-0.20458039421456115,0.4640015957818589
512,-0.03669725,-1.178698152798801,0.33036169788641273
519,-0.03186097,-1.0590173325581902,0.382998727068068
527,0.02164009,0.26494462674568336,0.4555607248588179
528,-0.02891566,-0.9861313299564228,0.407213555152304
569,0.02997123,0.4711108678937069,0.46973311054128997
574,0.04014273,0.7228195082282974,0.4132889082280394
577,0.05155642,1.0052679564513236,0.4085104765288849
581,-0.04469987,-1.3767346861827072,0.40698427298428524
611,0.04263878,0.7845879152191203,0.46319799749379287
613,0.01526718,0.10723765028452076,0.46679040464672594
618,-0.00178253,-0.3146823538642353,0.4504031365518304
639,-0.04227941,-1.3168368642700825,0.46644746711195023
642,0.03039074,0.4814922562540041,0.48558949934960877
647,0.02204724,0.2750201488331069,0.45450513767614187
660,0.01551095,0.11327009537662748,0.5056058937989023
662,-0.02894491,-0.9868551639759668,0.43335682203521675
664,0.20215633,4.732082937586034,0.44745521664752075
669,-0.01085142,-0.5391052975051894,0.41561650364198693
670,-0.0203125,-0.7732335561589561,0.4685368187589984
671,-0.02702703,-0.9393944190391428,0.45829598846782366
674,0.0866373,1.8733956275461408,0.45063829153132284
