,real_return,return,pred
0,-0.02457265,-0.2437174720594375,0.39811896603775787
8,-0.01436266,0.04096533083350843,0.42441317388341054
14,-0.01444444,0.03868507790274306,0.40698886194548534
15,-0.012003,0.10675918789647997,0.4019672404210293
41,-0.02155504,-0.1595781464736355,0.38867192838162185
53,-0.03220612,-0.4565597603867733,0.41891738065371975
54,0.00069252,0.4607454521125519,0.4164480156195388
61,-0.01369863,0.059480326597951175,0.43534637505640517
73,-0.00391718,0.3322142472342305,0.41760596351225
104,-0.02298851,-0.19954726078843413,0.41891738065371975
131,-0.02623457,-0.290056405181198,0.4458161367370927
154,-0.01674419,-0.025438322409407316,0.44319144440001856
168,,0.0,0.41891738065371975
217,-0.00454959,0.3145809046572517,0.39327493284371123
221,-0.02833333,-0.34857564755064196,0.49267953454704283
226,-0.03120125,-0.4285412012948413,0.4118960546047874
228,-0.03416856,-0.5112780235495417,0.40544152059760163
243,-0.08943089,-2.0521448607153894,0.44881411487980266
309,-0.03159851,-0.4396179105058447,0.43619078379534953
314,,0.0,0.41891738065371975
335,0.01217862,0.7810097366327782,0.4019672404210293
338,-0.10572857,-2.5065693237219446,0.41891738065371975
342,-0.03736356,-0.6003634737060022,0.40702629077198726
344,0.0095057,0.7064813230389733,0.4973690915596233
422,-0.03292181,-0.4765151800495206,0.39811896603775787
430,-0.06578073,-1.3927128889243654,0.39924537498942264
437,,0.0,0.4222523820849365
438,,0.0,0.4222523820849365
442,-0.00666667,0.2555508499413707,0.43071987172706466
444,-0.06740649,-1.4380435810828531,0.39192854976355596
447,0.00363196,0.5427051815672957,0.43071987172706466
452,-0.02124834,-0.15102650091401532,0.4213556358950585
504,-0.05589715,-1.1171313009877797,0.5154916089336153
601,-0.00588235,0.27741986410935665,0.44514510493992887
642,0.01954397,0.986376096667172,0.4800240828001463
650,0.00878156,0.686290293969709,0.5063988848006855
651,-0.00872818,0.198070240754502,0.43071987172706466
660,0.00460299,0.5697801877223594,0.41874191165143276
663,-0.12379642,-3.0103510297029805,0.4132440628945851
667,-0.09929078,-2.3270659058306267,0.4025322549222882
679,-0.04933438,-0.9341430945016088,0.42180156651980993
681,-0.00729927,0.2379122096380915,0.43176309790776857
700,0.04936015,1.817733785946064,0.39309723383365275
705,0.00182482,0.4923171125858416,0.44487616224101467
706,,0.0,0.43166349672358756
746,0.00857143,0.680431287509184,0.41891738065371975
747,-0.01140684,0.12338178006088545,0.40544152059760163
749,,0.0,0.4246014995028346
751,-0.01238739,0.09604132993540268,0.43217753415767
812,-0.0147929,0.02896904786783843,0.40702629077198726
814,-0.0125,0.09290145120547492,0.41874191165143276
834,-0.00075358,0.4204241784126277,0.39924537498942264
841,-0.03251706,-0.4652296288912021,0.4144636895489391
844,-0.00314465,0.35375452354389264,0.42675439262995435
851,-0.05483271,-1.0874517652868272,0.4218296311738547
861,-0.00466667,0.3113163899454149,0.4362189112768833
864,-0.00551615,0.28763053448409714,0.43396257113870895
869,0.10785179,3.448642731107141,0.39309723383365275
870,-0.0040568,0.3283212548865482,0.4329722483706824
871,,0.0,0.40702629077198726
872,0.01453104,0.8466017224409351,0.4682788526480392
905,-0.07852194,-1.7479731169018298,0.4649709365645405
913,-0.01880342,-0.0828553588806714,0.41773693269561196
929,0.0067981000000000005,0.6309859349814981,0.4818477267186096
947,0.07099698,2.421028540408916,0.4244253886295737
949,-0.02741228,-0.3228942222402796,0.39811896603775787
958,0.01801802,0.9438283837825862,0.4222523820849365
971,-0.00607533,0.27203904715436644,0.47450961251137613
978,0.07359307,2.493414720783466,0.40702629077198726
1020,-0.01507538,0.021092722997667224,0.42917449004184893
1035,-0.01190476,0.1094983912214786,0.4110721424917401
1044,,0.0,0.4295822192328211
1,0.01299639,0.4290206825802516,0.4209419256091194
20,,-2.6748878261466917e-17,0.42334556661761175
23,0.06073567,1.901269380074855,0.47598010159288656
33,-0.02089136,-0.6160557366393667,0.46387983795347676
83,-0.01970443,-0.5794515786688805,0.41773693269561196
191,0.05090498,1.5980972218861849,0.4302738178657092
214,-0.02744063,-0.8180310120737779,0.43512378664146456
233,-0.03654485,-1.0987993026031766,0.4213358507330472
328,-0.00267738,-0.05434830554294561,0.4418840778296423
374,0.06392962,1.999768744274795,0.4926935382130865
376,-0.00563063,-0.1454246365197835,0.42870237694225927
432,,-2.6748878261466917e-17,0.4246014995028346
433,-0.01382778,-0.3982194715208118,0.3919609529551968
490,0.01068566,0.3577592552449063,0.424000623511114
495,,-2.6748878261466917e-17,0.40702629077198726
497,-0.00454693,-0.11200402536949172,0.5133392085905014
513,-0.04430757,-1.338196595754965,0.425856609390236
577,-0.00487805,-0.1222155532499795,0.4364438522266795
