,real_return,return,pred
0,-0.06421152,0.09011130472490103,0.41287417668914944
7,-0.14790287,-1.6110224080617703,0.38981117124289755
14,-0.00965251,1.1990929527358978,0.4721776649378524
15,-0.10165975,-0.6710718586150286,0.4615514565148189
42,0.03003003,2.005691324049129,0.39192019285466345
54,,-2.820837840323165e-16,0.4036323792353206
62,-0.10888252,-0.8178838953034581,0.4635701098674969
63,-0.02085506,0.97138679822676,0.45987872924725387
81,-0.13821138,-1.4140304803878243,0.4036323792353206
108,0.01980198,1.7977931282252153,0.37824566904948087
132,-0.11067194,-0.8542561451038823,0.479941824306452
150,-0.10064935,-0.6505341865210829,0.4675296364526593
156,-0.08760684,-0.3854284920812479,0.4469643587226766
159,-0.05182342,0.34191527905883823,0.42054337103719247
165,-0.05084746,0.3617529141111021,0.4036323792353206
175,-0.06738544,0.02559732193351469,0.4708384542646514
216,-0.11785714,-1.0003045234980028,0.4564099862330089
217,-0.07608696,-0.15127219952225654,0.4526449864525058
219,-0.00233645,1.3478012279730645,0.42625545411552185
223,-0.07988166,-0.22840432966368196,0.38686355277963086
229,-0.03833866,0.6160102702955336,0.46413077120002255
231,-0.08708709,-0.3748639086778153,0.3978197591227682
248,0.0,1.3952925620624348,0.42906243085654616
304,-0.09724238,-0.5812831644566425,0.4941518774185174
313,-0.04761905,0.4273744758339995,0.45316158496136616
336,-0.05772496,0.2219589317020439,0.39192019285466345
348,0.0,1.3952925620624348,0.4270779564579054
350,-0.09378531,-0.5110137958245984,0.444134921239907
354,-0.01404494,1.109811195970646,0.48847854811867536
356,-0.08498584,-0.3321533153609075,0.4077638988100287
361,-0.10859729,-0.8120862308029076,0.446582434860827
373,-0.04013761,0.5794443110581979,0.4608682586171793
404,-0.08067729,-0.24457652686093675,0.5060615025386086
451,-0.12541254,-1.1538776903018408,0.4504914666989238
452,-0.08695652,-0.3722099064556194,0.4036323792353206
464,-0.04014599,0.5792739768419002,0.44298571497734884
466,-0.15362865,-1.7274062086576472,0.4979643423383936
469,-0.07936508,-0.217904180564028,0.43453204689098973
503,-0.12903226,-1.2274531281798082,0.4077638988100287
517,,-2.820837840323165e-16,0.4036323792353206
545,-0.10211946,-0.6804160522396405,0.4286735030564242
553,-0.04408818,0.4991439238410765,0.46413077120002255
554,0.04007286,2.209824686514729,0.5003076728884698
566,-0.09175084,-0.4696605914055862,0.3894876843343182
570,-0.14393939,-1.5304596085854123,0.4036323792353206
586,-0.05574913,0.2621202031325476,0.41693456228872416
