,real_return,return,pred
0,-0.05252317,0.02598141037917645,0.34836948494098163
15,-0.09924937,-0.5824126152493467,0.36564770093273796
42,-0.05190058,0.034087784028565056,0.33065047437010786
62,-0.08251748,-0.3645566390845049,0.3412841338162166
63,0.00665004,0.7964405412578266,0.36564770093273796
81,-0.11603518,-0.8009706516258446,0.3683302884125728
104,-0.08013937,-0.33359268489419097,0.35870735014064675
127,-0.16606171,-1.4523363089000525,0.3766452451285755
146,-0.13652174,-1.0677139500254638,0.41505197227546087
151,-0.05681818,-0.029941357233314276,0.4721908876810176
155,0.00274254,0.7455633106004341,0.47586959366307363
170,,9.034720554222977e-17,0.36564770093273796
219,-0.07922168,-0.3216439898712908,0.40520458238744617
223,-0.04078014,0.17888041125612592,0.45157035278105906
228,-0.04823748,0.08178282782155152,0.4676553974122235
230,-0.07832080000000001,-0.3099141678483525,0.36564770093273796
246,,9.034720554222977e-17,0.36564770093273796
305,-0.10504933,-0.6579304406424753,0.5087351482455272
306,-0.09014952,-0.4639288871885217,0.408118061075107
307,0.17073171,2.932850258785699,0.3933280789759599
317,-0.11176471,-0.7453674047402464,0.3964753214557921
341,-0.08685446,-0.4210258730746515,0.39000840824636807
353,,9.034720554222977e-17,0.36564770093273796
356,-0.13791293,-1.0858278065880376,0.3774397163185241
360,-0.09607418,-0.5410703570251505,0.4282411253640419
362,0.02347418,1.015497649739532,0.4350591856602287
367,,9.034720554222977e-17,0.36564770093273796
380,-0.05651106,-0.025942530597486142,0.43433031981645814
441,-0.0362117,0.2383633480762048,0.4968823127717117
452,,9.034720554222977e-17,0.3940580185659534
454,,9.034720554222977e-17,0.36564770093273796
457,-0.02965159,0.32377863396433465,0.42722958479769735
504,-0.08207604,-0.3588089117137053,0.43602929816623004
512,-0.1,-0.5921861214933284,0.49005643671796445
541,-0.04739336,0.09277361168400017,0.4226259555104952
549,-0.11207729,-0.7494373227847474,0.4777216463831316
550,-0.07067813,-0.2104035128443002,0.48306248505239724
560,-0.09530387,-0.531040609220238,0.4559942700066125
580,-0.04734848,0.09335796743880603,0.44172569074353435
600,-0.12439614,-0.9098337329917391,0.39986565830669507
610,-0.09179927,-0.4854092995434887,0.48643687257177215
621,-0.0308642,0.30798996124073624,0.43532139587032453
622,-0.07503411,-0.2671201345203049,0.4729705622230659
