x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
IF,21.71,-11.52,0.35,51.75,25.75,6,7,14.30,1.45,125,0.92,24.31,44.58,1.52,52.26
IH,11.80,-12.34,-2.61,34.14,13.14,5,6,14.41,0.85,296,0.92,12.58,21.19,0.82,52.24
IC,23.93,-9.86,7.89,50.34,29.35,7,6,15.52,1.46,65,0.99,28.71,40.05,1.54,54.34
