x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
S24可转债利率轮动手续费0,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
轮动信号,13.25,-26.02,-20.85,98.87,14.98,360,11,11.06,1.18,1015,0.71,7.29,35.43,1.20,71.08
修正轮动信号,12.38,-26.47,-12.46,67.62,12.46,688,8,10.36,1.18,863,0.66,4.98,32.13,1.20,84.73
