x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
买卖单Spread因子-全市场,10.60,-14.40,-6.89,27.62,10.71,16,10,6.46,1.59,304,0.41,10.91,21.19,1.64,56.90
买卖单Spread因子-中证500,9.74,-14.71,-10.58,28.12,9.94,12,11,7.45,1.28,289,0.48,9.34,20.52,1.31,54.23
买卖单Spread因子-沪深300,7.95,-13.56,-6.55,29.52,8.19,16,10,7.87,1.01,373,0.50,7.73,18.22,1.01,53.64
pareto买-全市场,4.19,-26.29,-20.40,29.57,5.54,10,16,7.70,0.57,348,0.49,5.65,19.66,0.54,51.50
pareto买-中证500,-0.27,-38.22,-19.11,33.46,1.11,13,10,8.14,0.01,161,0.52,0.39,16.79,-0.03,49.90
pareto买-沪深300,0.73,-30.92,-22.05,24.58,2.76,10,11,7.59,0.13,380,0.49,2.64,13.99,0.10,49.30
pareto买_adj-全市场,5.49,-24.39,-19.74,32.40,6.73,10,16,7.90,0.72,343,0.51,6.66,20.56,0.69,51.75
pareto买_adj-中证500,0.91,-35.81,-20.85,38.13,2.02,14,17,8.37,0.15,340,0.54,0.12,19.21,0.11,49.50
pareto买_adj-沪深300,0.96,-30.74,-21.72,24.44,2.52,10,13,7.77,0.16,396,0.50,3.26,13.50,0.12,48.75
pareto卖-全市场,5.53,-24.25,-19.73,29.63,6.67,11,16,7.60,0.75,306,0.49,7.09,20.58,0.73,52.30
pareto卖-中证500,-0.19,-34.48,-19.79,26.09,0.57,14,10,8.19,0.02,339,0.52,0.67,13.38,-0.02,49.85
pareto卖-沪深300,1.60,-29.68,-22.26,28.65,3.61,11,11,7.71,0.24,383,0.49,4.15,15.60,0.21,49.85
pareto卖_adj-全市场,7.37,-22.07,-17.88,32.34,8.41,14,16,7.82,0.95,193,0.50,8.36,23.05,0.94,51.90
pareto卖_adj-中证500,0.33,-33.32,-19.68,26.54,0.89,14,11,8.35,0.08,360,0.53,0.16,14.26,0.04,48.75
pareto卖_adj-沪深300,3.03,-28.14,-21.59,31.15,4.69,12,11,7.91,0.42,388,0.51,6.17,16.27,0.38,49.50
大买1-全市场,7.16,-14.00,-7.75,18.09,6.86,14,14,5.82,1.22,370,0.37,6.42,13.63,1.23,53.34
大买1-中证500,2.90,-17.80,-11.93,16.29,2.82,9,11,7.21,0.43,619,0.46,2.28,11.31,0.40,51.50
大买1-沪深300,9.18,-18.14,-5.55,31.06,8.87,13,14,7.57,1.20,349,0.48,8.50,16.04,1.21,53.54
大卖1-全市场,14.23,-15.18,-12.76,32.86,14.36,12,15,6.50,2.08,457,0.42,15.46,26.86,2.19,54.69
大卖1-中证500,5.74,-26.59,-18.98,23.08,6.50,10,10,7.85,0.75,191,0.50,7.70,16.81,0.73,50.30
大卖1-沪深300,4.89,-26.12,-21.03,22.31,5.56,11,9,7.75,0.65,452,0.50,6.59,16.64,0.63,52.00
大买卖差1-全市场,5.52,-12.27,-11.71,29.40,6.82,11,9,5.91,0.94,143,0.38,5.34,17.87,0.93,52.15
大买卖差1-中证500,5.87,-10.05,-6.41,21.77,5.79,8,8,7.82,0.77,249,0.50,4.96,14.26,0.75,50.90
大买卖差1-沪深300,1.26,-22.22,-14.99,29.68,1.92,7,12,8.42,0.19,971,0.54,1.33,13.25,0.15,50.25
大买卖和1-全市场,13.77,-11.68,-7.31,32.31,13.27,17,16,6.85,1.92,217,0.44,12.10,25.03,2.01,54.19
大买卖和1-中证500,7.97,-21.83,-13.60,27.36,8.11,12,15,7.61,1.05,281,0.49,9.54,18.51,1.05,51.40
大买卖和1-沪深300,8.95,-14.66,-10.68,27.05,8.71,10,14,7.35,1.20,469,0.47,9.52,20.14,1.22,53.64
大买2-全市场,8.19,-10.45,-5.12,19.65,7.88,10,11,5.64,1.43,372,0.36,8.03,14.60,1.45,53.04
大买2-中证500,4.30,-15.63,-8.73,19.04,4.30,11,10,7.18,0.62,471,0.46,3.67,11.89,0.60,51.60
大买2-沪深300,9.27,-14.14,-6.87,38.87,8.60,10,12,7.28,1.26,442,0.47,7.38,21.80,1.27,52.45
大卖2-全市场,14.11,-7.24,-5.25,28.25,13.54,22,12,5.32,2.51,219,0.34,14.69,21.20,2.65,56.14
大卖2-中证500,8.83,-14.39,-11.14,25.01,9.52,14,10,6.98,1.25,217,0.45,10.24,19.53,1.26,52.15
大卖2-沪深300,6.14,-21.66,-16.30,25.52,6.77,9,13,7.15,0.87,193,0.46,7.97,16.23,0.86,51.90
大买卖差2-全市场,3.93,-11.58,-10.62,21.78,4.84,14,11,5.10,0.78,225,0.33,4.12,13.25,0.77,52.05
大买卖差2-中证500,5.05,-10.97,-6.42,20.77,5.38,12,10,7.03,0.74,291,0.45,5.32,11.69,0.72,52.20
大买卖差2-沪深300,2.00,-16.52,-12.87,27.73,2.25,8,10,7.70,0.30,778,0.49,1.74,11.28,0.26,50.80
大买卖和2-全市场,13.15,-11.02,0.19,28.29,12.54,13,12,6.04,2.08,223,0.39,12.36,19.74,2.18,54.04
大买卖和2-中证500,7.74,-11.52,-8.13,26.22,8.30,15,11,7.13,1.08,218,0.46,8.59,15.96,1.09,51.30
大买卖和2-沪深300,9.12,-12.45,-6.31,34.30,8.64,9,12,7.15,1.26,363,0.46,8.58,19.19,1.28,51.95
买单-全市场,3.12,-16.17,-15.75,35.72,4.36,11,10,6.74,0.49,622,0.43,1.92,21.37,0.46,49.30
买单-中证500,3.68,-17.38,-11.34,35.61,3.63,11,11,8.62,0.46,534,0.55,0.99,22.09,0.43,49.20
买单-沪深300,-1.00,-33.72,-17.66,28.61,-1.22,10,12,8.65,-0.07,249,0.55,-1.93,11.36,-0.12,49.20
卖单-全市场,0.62,-29.37,-23.28,35.66,1.91,11,9,6.74,0.13,620,0.43,0.69,21.45,0.09,48.10
卖单-中证500,-0.17,-31.12,-22.93,37.00,1.79,11,11,8.64,0.02,528,0.55,-0.32,24.73,-0.02,47.11
卖单-沪深300,-4.70,-47.13,-24.69,24.41,-3.20,8,12,8.70,-0.51,250,0.56,-2.66,10.92,-0.54,47.41
买卖单差-全市场,3.12,-16.17,-15.75,35.72,4.36,11,10,6.74,0.49,622,0.43,1.92,21.37,0.46,49.25
买卖单差-中证500,3.68,-17.38,-11.34,35.61,3.63,11,11,8.62,0.46,534,0.55,0.99,22.09,0.43,49.20
买卖单差-沪深300,-0.98,-33.72,-17.66,28.61,-1.21,10,12,8.65,-0.07,248,0.55,-1.91,11.36,-0.11,49.20
买卖单和-全市场,-6.87,-48.58,-21.10,8.59,-6.02,9,12,7.39,-0.93,3,0.47,-4.92,1.03,-0.93,47.26
买卖单和-中证500,0.54,-19.37,-14.91,20.17,2.49,12,14,8.02,0.11,1382,0.51,2.62,13.27,0.07,50.70
买卖单和-沪深300,-0.62,-37.22,-18.59,38.21,-0.24,12,8,11.58,0.00,179,0.74,-3.22,19.75,-0.05,50.10
