x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
S34增强效果-上证综指-增强前,6.28,-52.30,-45.16,149.98,8.97,11,9,21.48,0.39,422,1.38,5.15,44.31,0.29,53.64
S34增强效果-上证综指-增强前,14.58,-40.19,-34.01,174.93,18.12,10,7,22.36,0.72,1332,1.43,11.79,57.72,0.65,54.78
S34增强效果-上证综指-增强后-增强前,11.41,-17.07,-9.19,47.37,12.63,10,7,10.65,1.07,285,0.68,13.64,24.25,1.07,57.27
S34增强效果-上证50-增强前,9.26,-44.70,-38.51,132.32,12.29,19,9,23.46,0.50,1330,1.50,9.24,43.72,0.39,50.92
S34增强效果-上证50-增强前,11.55,-42.77,-34.42,141.57,14.93,13,9,23.03,0.59,1116,1.47,12.05,48.04,0.50,51.02
S34增强效果-上证50-增强后-增强前,4.18,-5.75,-3.97,12.84,4.56,10,7,4.93,0.85,357,0.32,5.12,8.39,0.85,52.67
S34增强效果-中证500-增强前,8.36,-65.20,-50.23,197.62,12.59,9,7,26.22,0.44,113,1.68,7.63,43.78,0.32,54.80
S34增强效果-中证500-增强前,15.07,-58.02,-41.93,241.57,20.84,10,7,27.72,0.65,104,1.77,13.87,63.78,0.54,55.13
S34增强效果-中证500-增强后-增强前,10.47,-27.74,-18.14,77.67,12.46,11,7,14.35,0.77,506,0.92,9.84,32.10,0.73,56.03
S34增强效果-沪深300-增强前,9.29,-46.70,-42.53,147.77,12.66,12,9,22.94,0.50,1360,1.47,9.44,44.15,0.40,52.53
S34增强效果-沪深300-增强前,15.44,-41.87,-36.67,157.02,18.88,12,9,23.28,0.73,1121,1.49,15.03,52.00,0.66,53.34
S34增强效果-沪深300-增强后-增强前,10.16,-11.56,-9.53,34.58,10.38,11,8,7.95,1.26,284,0.51,10.11,18.60,1.28,55.61
