x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
网络动量因子-全市场,25.16,-7.78,7.48,77.08,28.72,12,9,6.77,3.35,97,0.43,23.69,49.86,3.71,60.60
网络动量因子-中证500,14.26,-13.97,-10.49,57.92,16.50,14,8,7.57,1.80,178,0.48,13.39,41.81,1.88,55.57
网络动量因子-沪深300,10.81,-8.44,-5.80,67.39,13.58,10,8,8.11,1.31,344,0.52,4.61,50.79,1.33,53.48
