x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
000001,4.31,-28.62,-24.63,45.16,10.02,3,2,16.28,0.34,462,1.04,9.71,36.77,0.26,50.21
000905,5.48,-34.46,-29.19,71.71,15.97,3,3,20.98,0.36,519,1.34,11.15,56.64,0.26,51.07
000300,6.18,-29.96,-24.38,48.44,11.76,3,2,17.91,0.42,462,1.15,11.74,38.17,0.35,48.07
