x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
 ,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
上证综指,16.03,-39.66,-27.19,143.82,16.82,10,11,22.53,0.77,135,3.19,8.76,51.71,0.71,52.53
上证50,-0.52,-67.77,-61.96,72.93,6.00,8,8,23.09,0.09,693,3.27,4.60,33.79,-0.02,49.61
沪深300,16.34,-26.60,-25.14,105.74,19.28,8,7,20.15,0.85,103,2.85,13.81,57.23,0.81,53.23
中证500,-13.95,-76.21,-67.58,19.69,-13.08,6,12,19.45,-0.67,4,2.75,-8.42,12.16,-0.72,44.10
