x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
S57lasso-上证综指股票池-long-short,62.71,-26.36,-3.46,221.92,65.68,11,9,23.38,2.20,107,1.50,56.84,120.00,2.68,55.72
S57lasso-500股票池-long-short,29.84,-20.16,-15.30,139.00,31.74,10,12,18.84,1.48,354,1.21,24.81,81.73,1.58,53.40
S57lasso-300股票池-long-short,1.37,-47.46,-26.89,66.84,3.43,8,10,17.68,0.16,377,1.13,-2.74,35.73,0.08,49.20
S57adaboost-上证综指股票池-long-short,66.00,-37.79,-28.39,214.79,73.98,16,11,22.64,2.35,281,1.45,76.59,124.16,2.92,56.69
S57adaboost-500股票池-long-short,15.90,-52.41,-47.53,88.00,18.43,12,10,19.65,0.85,673,1.26,19.60,56.97,0.81,51.75
S57adaboost-300股票池-long-short,11.81,-40.43,-29.38,119.34,12.17,14,10,19.66,0.67,491,1.26,10.75,36.81,0.60,50.71
S57adaboost-week-上证综指股票池-long-short,46.74,-40.08,-32.61,179.16,59.43,11,11,24.01,1.72,148,1.54,54.97,119.86,1.95,56.12
S57adaboost-week-500股票池-long-short,11.16,-64.19,-59.76,100.16,17.88,12,12,21.11,0.61,788,1.35,24.43,56.37,0.53,52.27
S57adaboost-week-300股票池-long-short,5.96,-42.23,-23.78,120.02,11.03,10,14,18.96,0.40,531,1.21,4.94,38.43,0.31,50.24
