x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
2017-02-20,1.04235477855412,1.05513619414476,1.0374716892738,,,,,,,,,,,,
2017-02-21,1.04235477855412,1.05513619414476,1.0374716892738,,,,,,,,,,,,
2017-02-22,1.04224728843389,1.05490268881741,1.04026050212365,,,,,,,,,,,,
2017-02-23,1.04224728843389,1.05490268881741,1.03851254842765,,,,,,,,,,,,
2017-02-24,1.04041709599589,1.05476569364358,1.03851254842765,,,,,,,,,,,,
2017-02-27,1.03956540754352,1.05291102403155,1.03851254842765,,,,,,,,,,,,
2017-02-28,1.03956540754352,1.05291102403155,1.03851254842765,,,,,,,,,,,,
2017-03-01,1.04173333438275,1.05489515101568,1.03837997487011,,,,,,,,,,,,
2017-03-02,1.04327735115326,1.0582357451756,1.03627020598027,,,,,,,,,,,,
2017-03-03,1.04327735115326,1.05303438194201,1.03627020598027,,,,,,,,,,,,
2017-03-06,1.04327735115326,1.05303438194201,1.04282004937953,,,,,,,,,,,,
2017-03-07,1.04327735115326,1.05303438194201,1.04255192695735,,,,,,,,,,,,
2017-03-08,1.04327735115326,1.05369494514228,1.04187552509072,,,,,,,,,,,,
2017-03-09,1.04327735115326,1.04723752748624,1.04187552509072,,,,,,,,,,,,
2017-03-10,1.04327735115326,1.04744873987744,1.04350490311784,,,,,,,,,,,,
2017-03-13,1.0423435806884,1.04553252464689,1.0406162696552,,,,,,,,,,,,
2017-03-14,1.0423435806884,1.04553252464689,1.0406162696552,,,,,,,,,,,,
2017-03-15,1.0423435806884,1.04553252464689,1.04208988783845,,,,,,,,,,,,
2017-03-16,1.0423435806884,1.04553252464689,1.04208988783845,,,,,,,,,,,,
2017-03-17,1.0423435806884,1.04553252464689,1.04208988783845,,,,,,,,,,,,
2017-03-20,1.04437430182772,1.04835624759506,1.04271047426133,,,,,,,,,,,,
2017-03-21,1.04437430182772,1.04835624759506,1.04271047426133,,,,,,,,,,,,
2017-03-22,1.04437430182772,1.04651546411029,1.04271047426133,,,,,,,,,,,,
2017-03-23,1.04437430182772,1.04651546411029,1.04271047426133,,,,,,,,,,,,
2017-03-24,1.04437430182772,1.04651546411029,1.04228256728459,,,,,,,,,,,,
2017-03-27,1.04437430182772,1.04651546411029,1.04228256728459,,,,,,,,,,,,
2017-03-28,1.04616996393411,1.04924811499752,1.04384959167724,,,,,,,,,,,,
2017-03-29,1.04616996393411,1.05044240605577,1.04193783218332,,,,,,,,,,,,
2017-03-30,1.04295540610783,1.05044240605577,1.03792106791158,,,,,,,,,,,,
2017-03-31,1.04376946303489,1.05044240605577,1.03891070519776,,,,,,,,,,,,
2017-04-05,1.04376946303489,1.05577992753754,1.03891070519776,,,,,,,,,,,,
2017-04-06,1.04093480010921,1.05339474483781,1.03727754301795,,,,,,,,,,,,
2017-04-07,1.03942479756912,1.05132327220705,1.03488822097342,,,,,,,,,,,,
2017-04-10,1.03884867668615,1.05158910876137,1.03264876816303,,,,,,,,,,,,
2017-04-11,1.04225267135155,1.05303812145708,1.04086478517225,,,,,,,,,,,,
2017-04-12,1.04225267135155,1.05303812145708,1.03815361516089,,,,,,,,,,,,
2017-04-13,1.04284510971587,1.05303812145708,1.0419532734662,,,,,,,,,,,,
2017-04-14,1.03859244213721,1.05072233158331,1.0419532734662,,,,,,,,,,,,
2017-04-17,1.03779137862866,1.04935161067466,1.03891911254356,,,,,,,,,,,,
2017-04-18,1.03779137862866,1.0459553373933,1.04355418592364,,,,,,,,,,,,
2017-04-19,1.03589019733299,1.0459553373933,1.03357565105335,,,,,,,,,,,,
2017-04-20,1.03589019733299,1.0459553373933,1.03357565105335,,,,,,,,,,,,
2017-04-21,1.03589019733299,1.0459553373933,1.03357565105335,,,,,,,,,,,,
2017-04-24,1.02725274002164,1.04247334331376,1.03357565105335,,,,,,,,,,,,
2017-04-25,1.0311792349956,1.04505944547944,1.04048736754078,,,,,,,,,,,,
2017-04-26,1.03491475901632,1.04566490201906,1.04490841098642,,,,,,,,,,,,
2017-04-27,1.02714037188227,1.04132721912148,1.03206749283087,,,,,,,,,,,,
2017-04-28,1.02537051316956,1.04132721912148,1.03400095605542,,,,,,,,,,,,
2017-05-02,1.02537051316956,1.04230467701131,1.03400095605542,,,,,,,,,,,,
2017-05-03,1.02696945434741,1.04473302364384,1.03400095605542,,,,,,,,,,,,
2017-05-04,1.02383743826253,1.04278576503235,1.03062760570227,,,,,,,,,,,,
2017-05-05,1.02106910705716,1.03942194565925,1.03153808173722,,,,,,,,,,,,
2017-05-08,1.02025888085673,1.03942194565925,1.02813851494998,,,,,,,,,,,,
2017-05-09,1.01815731888078,1.03942194565925,1.02507528102562,,,,,,,,,,,,
2017-05-10,1.02072791584569,1.0425161548545,1.02507528102562,,,,,,,,,,,,
2017-05-11,1.02316294610642,1.0425161548545,1.02259346864396,,,,,,,,,,,,
2017-05-12,1.02316294610642,1.04770535075906,1.02169489171554,,,,,,,,,,,,
2017-05-15,1.02316294610642,1.05552760003207,1.02169489171554,,,,,,,,,,,,
2017-05-16,1.01909766688503,1.05282848504749,1.02169489171554,,,,,,,,,,,,
2017-05-17,1.01909766688503,1.05282848504749,1.02595904292422,,,,,,,,,,,,
2017-05-18,1.01772983189186,1.05150134827263,1.02595904292422,,,,,,,,,,,,
2017-05-19,1.0205379879959,1.05299374909453,1.02755419617931,,,,,,,,,,,,
2017-05-22,1.02439874856777,1.05928855537895,1.0286713405292,,,,,,,,,,,,
2017-05-23,1.02439874856777,1.05928855537895,1.02821743806549,,,,,,,,,,,,
2017-05-24,1.02439874856777,1.05224971309427,1.02805766557831,,,,,,,,,,,,
2017-05-25,1.02439874856777,1.05224971309427,1.0242244848432,,,,,,,,,,,,
2017-05-26,1.02439874856777,1.05224971309427,1.02645634374375,,,,,,,,,,,,
2017-05-31,1.02439874856777,1.05224971309427,1.03509917193483,,,,,,,,,,,,
2017-06-01,1.02439874856777,1.05224971309427,1.03509917193483,,,,,,,,,,,,
2017-06-02,1.02439874856777,1.05224971309427,1.03509917193483,,,,,,,,,,,,
2017-06-05,1.01978852604547,1.04096735053055,1.04498153119646,,,,,,,,,,,,
2017-06-06,1.02468928262394,1.04639200231831,1.04668454502318,,,,,,,,,,,,
2017-06-07,1.02468928262394,1.05600937157268,1.04668454502318,,,,,,,,,,,,
2017-06-08,1.02468928262394,1.05600937157268,1.04668454502318,,,,,,,,,,,,
2017-06-09,1.02976292480859,1.06556028372256,1.04668454502318,,,,,,,,,,,,
2017-06-12,1.02976292480859,1.06556028372256,1.04040934535318,,,,,,,,,,,,
2017-06-13,1.0265945260621,1.06556028372256,1.04853039434264,,,,,,,,,,,,
2017-06-14,1.02349411071814,1.06175017541931,1.05044893171249,,,,,,,,,,,,
2017-06-15,1.02349411071814,1.06175017541931,1.05044893171249,,,,,,,,,,,,
2017-06-16,1.02530371342197,1.06430673660923,1.05075533299359,,,,,,,,,,,,
2017-06-19,1.03389724743635,1.07574604979083,1.05316196050769,,,,,,,,,,,,
2017-06-20,1.03304560444604,1.07574604979083,1.05787178064744,,,,,,,,,,,,
2017-06-21,1.03304560444604,1.07848415799145,1.05787178064744,,,,,,,,,,,,
2017-06-22,1.03304560444604,1.07848415799145,1.05787178064744,,,,,,,,,,,,
2017-06-23,1.03151142472782,1.07451174043023,1.06187346131971,,,,,,,,,,,,
2017-06-26,1.04256465294207,1.07451174043023,1.06187346131971,,,,,,,,,,,,
2017-06-27,1.03899056538587,1.07451174043023,1.06007968657102,,,,,,,,,,,,
2017-06-28,1.03899056538587,1.07241842855443,1.05720434621561,,,,,,,,,,,,
2017-06-29,1.03899056538587,1.07754261123871,1.05720434621561,,,,,,,,,,,,
2017-06-30,1.03899056538587,1.07754261123871,1.05720434621561,,,,,,,,,,,,
2017-07-03,1.0361991806421,1.07392726197764,1.06006814808538,,,,,,,,,,,,
2017-07-04,1.03059073397776,1.06918717045833,1.05753630747718,,,,,,,,,,,,
2017-07-05,1.03253437163889,1.07275832275486,1.05753630747718,,,,,,,,,,,,
2017-07-06,1.0306915957322,1.07275832275486,1.05777937277494,,,,,,,,,,,,
2017-07-07,1.02629189240849,1.06800212703998,1.05759889074611,,,,,,,,,,,,
2017-07-10,1.0287906315267,1.07235666254871,1.05717248175444,,,,,,,,,,,,
2017-07-11,1.03045648286953,1.07235666254871,1.05376053721402,,,,,,,,,,,,
2017-07-12,1.02986051897052,1.07511314499678,1.05376053721402,,,,,,,,,,,,
2017-07-13,1.02986051897052,1.08283566641853,1.05376053721402,,,,,,,,,,,,
2017-07-14,1.02754814158084,1.08183876164288,1.05376053721402,,,,,,,,,,,,
2017-07-17,1.02754814158084,1.08183876164288,1.02561996652068,,,,,,,,,,,,
2017-07-18,1.03067182080881,1.08534773469481,1.02987096434754,,,,,,,,,,,,
2017-07-19,1.03592995320688,1.08846157187392,1.02987096434754,,,,,,,,,,,,
2017-07-20,1.03592995320688,1.08846157187392,1.02987096434754,,,,,,,,,,,,
2017-07-21,1.03592995320688,1.08846157187392,1.02987096434754,,,,,,,,,,,,
2017-07-24,1.03814914311463,1.09393482577665,1.03110738455009,,,,,,,,,,,,
2017-07-25,1.03449828039895,1.09018193426378,1.03116710986591,,,,,,,,,,,,
2017-07-26,1.03449828039895,1.09450043400077,1.03116710986591,,,,,,,,,,,,
2017-07-27,1.03449828039895,1.0906637248995,1.03116710986591,,,,,,,,,,,,
2017-07-28,1.03696214318969,1.09059666574082,1.03116710986591,,,,,,,,,,,,
2017-07-31,1.03564800168563,1.08806717568668,1.03116710986591,,,,,,,,,,,,
2017-08-01,1.04161722542747,1.09802488550214,1.02701794144202,,,,,,,,,,,,
2017-08-02,1.04161722542747,1.09802488550214,1.02701794144202,,,,,,,,,,,,
2017-08-03,1.04161722542747,1.09582197420728,1.02701794144202,,,,,,,,,,,,
2017-08-04,1.04098930222757,1.09440845079309,1.03251580550474,,,,,,,,,,,,
2017-08-07,1.04022325171636,1.09204956107922,1.03672010927725,,,,,,,,,,,,
2017-08-08,1.04105439326814,1.09132183856256,1.03672010927725,,,,,,,,,,,,
2017-08-09,1.04105439326814,1.08949073377356,1.03672010927725,,,,,,,,,,,,
2017-08-10,1.04590979269315,1.0943716463513,1.0354736850876,,,,,,,,,,,,
2017-08-11,1.04590979269315,1.09047032921938,1.03476491276481,,,,,,,,,,,,
2017-08-14,1.05452919482646,1.09551477747923,1.04578600476864,,,,,,,,,,,,
2017-08-15,1.05452919482646,1.10666826644466,1.04578600476864,,,,,,,,,,,,
2017-08-16,1.05452919482646,1.10666826644466,1.04549860662721,,,,,,,,,,,,
2017-08-17,1.05939060423431,1.10666826644466,1.05036494282782,,,,,,,,,,,,
2017-08-18,1.05939060423431,1.10562760773674,1.05036494282782,,,,,,,,,,,,
2017-08-21,1.06576651469826,1.11038341810917,1.05036494282782,,,,,,,,,,,,
2017-08-22,1.06576651469826,1.11326298635829,1.04565178942306,,,,,,,,,,,,
2017-08-23,1.06787110673188,1.11773888638399,1.04565178942306,,,,,,,,,,,,
2017-08-24,1.06632390578242,1.11773888638399,1.04194697527526,,,,,,,,,,,,
2017-08-25,1.06632390578242,1.11773888638399,1.04758612962229,,,,,,,,,,,,
2017-08-28,1.07803698065219,1.13057320505632,1.05380857277403,,,,,,,,,,,,
2017-08-29,1.07668700510868,1.12856215876715,1.05429595976823,,,,,,,,,,,,
2017-08-30,1.07668700510868,1.13265681592248,1.05707729706625,,,,,,,,,,,,
2017-08-31,1.07668785022319,1.13225176282838,1.05916814455548,,,,,,,,,,,,
2017-09-01,1.07668785022319,1.13225176282838,1.05969077288004,,,,,,,,,,,,
2017-09-04,1.07668785022319,1.13177205593176,1.06139056206472,,,,,,,,,,,,
2017-09-05,1.07668785022319,1.13177205593176,1.06139056206472,,,,,,,,,,,,
2017-09-06,1.07254773785606,1.12589936645479,1.06139056206472,,,,,,,,,,,,
2017-09-07,1.07677533507211,1.12940457068299,1.06382911650083,,,,,,,,,,,,
2017-09-08,1.07784731724868,1.12852555810827,1.06382911650083,,,,,,,,,,,,
2017-09-11,1.07784731724868,1.12852555810827,1.06362911650083,,,,,,,,,,,,
2017-09-12,1.07784731724868,1.12852555810827,1.06362911650083,,,,,,,,,,,,
2017-09-13,1.07784731724868,1.12852555810827,1.06460123953312,,,,,,,,,,,,
2017-09-14,1.07784731724868,1.13070127891089,1.06460123953312,,,,,,,,,,,,
2017-09-15,1.07616788786329,1.13070127891089,1.06460123953312,,,,,,,,,,,,
2017-09-18,1.07616788786329,1.13070127891089,1.06460123953312,,,,,,,,,,,,
2017-09-19,1.07616788786329,1.13070127891089,1.06460123953312,,,,,,,,,,,,
2017-09-20,1.07758950241597,1.12914541001556,1.067446744837,,,,,,,,,,,,
2017-09-21,1.07758950241597,1.12874350236214,1.0644350307111,,,,,,,,,,,,
2017-09-22,1.07758950241597,1.12851370997782,1.0644350307111,,,,,,,,,,,,
2017-09-25,1.07758950241597,1.12851370997782,1.06432843513387,,,,,,,,,,,,
2017-09-26,1.07934658856722,1.12851370997782,1.06810196564214,,,,,,,,,,,,
2017-09-27,1.07934658856722,1.12692037637128,1.06810196564214,,,,,,,,,,,,
2017-09-28,1.0777483790086,1.12477438421525,1.06656276912954,,,,,,,,,,,,
2017-09-29,1.0777483790086,1.12477438421525,1.07442287883616,,,,,,,,,,,,
2017-10-09,1.0777483790086,1.14276725097114,1.07442287883616,,,,,,,,,,,,
2017-10-10,1.07823723471132,1.14224521719831,1.07442287883616,,,,,,,,,,,,
2017-10-11,1.07823723471132,1.14385026465957,1.07442287883616,,,,,,,,,,,,
2017-10-12,1.07776558820031,1.14196090724244,1.07442287883616,,,,,,,,,,,,
2017-10-13,1.07776558820031,1.14196090724244,1.07654912116535,,,,,,,,,,,,
2017-10-16,1.07776558820031,1.14196090724244,1.07654912116535,,,,,,,,,,,,
2017-10-17,1.0758580015639,1.14062858286265,1.07553051566965,,,,,,,,,,,,
2017-10-18,1.07823522889683,1.142449488786,1.07778348152837,,,,,,,,,,,,
2017-10-19,1.07823522889683,1.14279893933545,1.07793796521219,,,,,,,,,,,,
2017-10-20,1.07823522889683,1.14279893933545,1.07793796521219,,,,,,,,,,,,
2017-10-23,1.07937513561477,1.14205525880067,1.07912686048152,,,,,,,,,,,,
2017-10-24,1.07937513561477,1.14205525880067,1.07912686048152,,,,,,,,,,,,
2017-10-25,1.07937513561477,1.14104180780746,1.07912686048152,,,,,,,,,,,,
2017-10-26,1.07937513561477,1.14805575622737,1.07501167337376,,,,,,,,,,,,
2017-10-27,1.08173237930181,1.14805575622737,1.07545038375258,,,,,,,,,,,,
2017-10-30,1.08173237930181,1.14805575622737,1.07545038375258,,,,,,,,,,,,
2017-10-31,1.08173237930181,1.14805575622737,1.07545038375258,,,,,,,,,,,,
2017-11-01,1.08173237930181,1.14805575622737,1.07545038375258,,,,,,,,,,,,
2017-11-02,1.07905851188101,1.1453054668125,1.07181108907801,,,,,,,,,,,,
2017-11-03,1.07905851188101,1.1453054668125,1.07181108907801,,,,,,,,,,,,
2017-11-06,1.07905851188101,1.14155293549978,1.07181108907801,,,,,,,,,,,,
2017-11-07,1.08419037481446,1.14155293549978,1.06974919380768,,,,,,,,,,,,
2017-11-08,1.08419037481446,1.14247796203342,1.06974919380768,,,,,,,,,,,,
2017-11-09,1.08433635025515,1.14387541178106,1.07254023902201,,,,,,,,,,,,
2017-11-10,1.08433635025515,1.14387541178106,1.07254023902201,,,,,,,,,,,,
2017-11-13,1.08856573043349,1.14387541178106,1.07320139629653,,,,,,,,,,,,
2017-11-14,1.08655616371208,1.14387541178106,1.07242570576851,,,,,,,,,,,,
2017-11-15,1.08535875356434,1.14387541178106,1.07242570576851,,,,,,,,,,,,
2017-11-16,1.08897363602472,1.14776245745589,1.07776667981342,,,,,,,,,,,,
2017-11-17,1.08897363602472,1.15180321025881,1.06926592858084,,,,,,,,,,,,
2017-11-20,1.08897363602472,1.15180321025881,1.05932617714296,,,,,,,,,,,,
2017-11-21,1.08897363602472,1.15180321025881,1.05932617714296,,,,,,,,,,,,
2017-11-22,1.08897363602472,1.1605417205071,1.05662782141326,,,,,,,,,,,,
2017-11-23,1.08292263122444,1.15735766417765,1.05702058034542,,,,,,,,,,,,
2017-11-24,1.08315446914615,1.15676973886349,1.06267813354428,,,,,,,,,,,,
2017-11-27,1.07231923334151,1.14697037542064,1.06112197910978,,,,,,,,,,,,
2017-11-28,1.07906600871004,1.14697037542064,1.07737824270992,,,,,,,,,,,,
2017-11-29,1.07906600871004,1.14835321045405,1.0783120929299,,,,,,,,,,,,
2017-11-30,1.08030104897296,1.14894818620729,1.07914494989515,,,,,,,,,,,,
2017-12-01,1.0831312149537,1.14622862461101,1.08946283013031,,,,,,,,,,,,
2017-12-04,1.08701805913585,1.15224597121928,1.08781472533149,,,,,,,,,,,,
2017-12-05,1.09289753496549,1.15954478204219,1.0878104068646,,,,,,,,,,,,
2017-12-06,1.09089796656323,1.15509097133677,1.0878104068646,,,,,,,,,,,,
2017-12-07,1.09089796656323,1.15509097133677,1.0879870786514,,,,,,,,,,,,
2017-12-08,1.09892063448596,1.15509097133677,1.1011144091268,,,,,,,,,,,,
2017-12-11,1.09892063448596,1.1569315385098,1.11083079529893,,,,,,,,,,,,
2017-12-12,1.09618733886512,1.1569315385098,1.11083079529893,,,,,,,,,,,,
2017-12-13,1.0969647341068,1.15467851073251,1.11305948467406,,,,,,,,,,,,
2017-12-14,1.0969647341068,1.14999103666864,1.11305948467406,,,,,,,,,,,,
2017-12-15,1.09191770601539,1.14999103666864,1.11305948467406,,,,,,,,,,,,
2017-12-18,1.09982351664675,1.15843021557503,1.11305948467406,,,,,,,,,,,,
2017-12-19,1.10789364057315,1.16547758809421,1.12446145243014,,,,,,,,,,,,
2017-12-20,1.10789364057315,1.16547758809421,1.12064157050533,,,,,,,,,,,,
2017-12-21,1.10628131286348,1.16424083718142,1.11483481316929,,,,,,,,,,,,
2017-12-22,1.10591471724495,1.16282256726236,1.1194756159652,,,,,,,,,,,,
2017-12-25,1.10591471724495,1.17464983876323,1.1194756159652,,,,,,,,,,,,
2017-12-26,1.10591471724495,1.18171162314675,1.1194756159652,,,,,,,,,,,,
2017-12-27,1.10591471724495,1.17515563996312,1.1193286879485,,,,,,,,,,,,
2017-12-28,1.10613308116645,1.17479741934733,1.1193286879485,,,,,,,,,,,,
2017-12-29,1.10613308116645,1.17926909378849,1.12172913714629,,,,,,,,,,,,
2018-01-02,1.10613308116645,1.19158373487277,1.12172913714629,,,,,,,,,,,,
2018-01-03,1.10613308116645,1.19158373487277,1.12172913714629,,,,,,,,,,,,
2018-01-04,1.10597190226668,1.19179113378477,1.12226955321943,,,,,,,,,,,,
2018-01-05,1.10645157708703,1.19179113378477,1.12226955321943,,,,,,,,,,,,
