x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
因子01-全市场,13.17,-7.67,1.60,30.72,14.39,13,9,4.10,3.04,73,0.26,14.18,25.54,3.21,58.80
因子01-中证500,11.76,-16.83,-11.96,36.11,13.91,15,13,6.18,1.83,123,0.40,16.45,29.07,1.90,54.76
因子01-沪深300,6.87,-10.64,-5.07,20.69,7.46,10,12,6.64,1.03,235,0.43,7.20,14.77,1.03,52.82
因子02-全市场,8.30,-7.81,-4.92,24.64,9.17,13,9,3.87,2.08,89,0.25,9.57,18.82,2.14,55.27
因子02-中证500,2.81,-16.89,-11.84,15.52,3.62,9,9,6.07,0.49,348,0.39,4.90,12.75,0.46,50.83
因子02-沪深300,3.15,-21.22,-12.29,27.30,4.17,9,8,6.55,0.51,484,0.42,3.28,18.84,0.48,51.97
因子03-全市场,14.20,-6.22,-3.87,36.97,15.55,13,16,4.14,3.23,297,0.26,16.02,28.06,3.43,58.63
因子03-中证500,8.44,-16.16,-10.75,29.61,9.54,11,9,6.12,1.36,102,0.39,10.80,22.41,1.38,53.56
因子03-沪深300,5.97,-8.68,-6.24,27.93,7.55,12,9,6.49,0.93,344,0.42,5.78,19.31,0.92,53.90
因子04-全市场,14.09,-6.20,-4.21,37.26,15.44,13,16,4.15,3.20,298,0.27,16.08,28.49,3.40,58.75
因子04-中证500,8.76,-16.26,-10.73,29.91,9.99,11,9,6.09,1.41,100,0.39,11.25,22.73,1.44,54.07
因子04-沪深300,6.24,-8.57,-5.49,26.99,7.84,15,9,6.53,0.96,336,0.42,6.21,19.38,0.96,54.47
因子05-全市场,15.04,-11.85,-0.73,35.99,16.65,15,9,4.81,2.94,147,0.31,17.66,27.25,3.13,60.46
因子05-中证500,11.46,-14.68,-12.53,40.79,13.58,16,10,6.81,1.63,125,0.44,16.18,28.01,1.68,55.44
因子05-沪深300,5.97,-10.28,-3.83,20.32,7.24,8,11,6.69,0.90,184,0.43,7.00,13.94,0.89,52.25
文献1综合因子-全市场,12.72,-10.48,0.28,35.93,14.70,13,13,4.18,2.89,130,0.27,13.28,28.48,3.04,57.04
文献1综合因子-中证500,12.19,-11.59,-4.89,46.45,14.83,12,8,6.41,1.83,306,0.41,14.75,34.32,1.90,54.59
文献1综合因子-沪深300,8.57,-10.18,-5.43,34.19,8.81,13,11,6.55,1.29,353,0.42,8.30,20.00,1.31,52.88
因子07-全市场,13.44,-11.84,-2.86,40.43,15.01,13,9,4.60,2.77,121,0.29,14.98,27.93,2.92,58.86
因子07-中证500,10.43,-13.86,-7.53,38.17,11.97,9,9,6.58,1.54,245,0.42,11.14,26.13,1.59,53.85
因子07-沪深300,7.31,-8.59,-3.82,36.84,8.67,10,10,6.58,1.11,175,0.42,5.76,27.22,1.11,51.79
因子08-全市场,9.95,-7.52,-6.70,29.30,10.50,10,11,5.40,1.79,466,0.35,10.93,20.06,1.84,52.65
因子08-中证500,5.08,-12.66,-12.54,27.16,5.64,8,10,6.98,0.74,428,0.45,4.28,17.20,0.73,49.97
因子08-沪深300,6.93,-12.78,-9.41,35.08,8.35,9,11,7.10,0.98,203,0.45,6.81,22.73,0.98,51.91
因子09-全市场,17.71,-8.18,-1.62,43.22,18.65,13,12,5.32,3.09,207,0.34,17.82,34.73,3.33,55.73
因子09-中证500,7.40,-19.13,-14.34,43.98,8.40,14,10,7.14,1.04,248,0.46,7.17,28.11,1.04,50.71
因子09-沪深300,10.14,-12.44,-10.15,40.44,11.50,18,11,7.13,1.39,152,0.46,11.20,23.27,1.42,51.74
因子10-全市场,19.84,-9.64,1.95,41.96,21.24,15,7,5.57,3.28,96,0.36,22.04,32.48,3.56,57.78
因子10-中证500,11.49,-8.00,-4.96,46.95,13.38,9,9,7.34,1.52,162,0.47,11.45,28.43,1.56,51.17
因子10-沪深300,10.72,-8.30,-2.69,35.37,11.83,10,8,7.58,1.38,325,0.49,11.52,19.68,1.41,51.74
因子11-全市场,18.38,-4.41,7.05,43.09,20.20,11,8,4.47,3.80,53,0.29,18.41,35.27,4.11,59.26
因子11-中证500,6.32,-12.51,-12.00,28.64,8.14,11,9,6.13,1.03,198,0.39,8.30,18.10,1.03,51.68
因子11-沪深300,8.67,-9.18,-7.76,37.33,10.25,11,11,6.81,1.26,358,0.44,10.02,18.73,1.27,51.68
因子12-全市场,21.00,-4.17,7.95,51.50,23.74,14,7,5.26,3.66,54,0.34,21.32,39.25,3.99,58.46
因子12-中证500,11.75,-7.58,-6.23,36.83,14.62,15,9,6.86,1.65,253,0.44,15.04,24.68,1.71,53.62
因子12-沪深300,12.07,-7.77,-3.17,34.92,14.24,9,10,7.53,1.55,303,0.48,12.15,26.68,1.60,53.85
文献2综合因子-全市场,23.26,-8.21,6.45,59.46,26.20,13,8,5.19,4.06,73,0.33,23.94,47.82,4.48,61.94
文献2综合因子-中证500,14.98,-10.65,-3.83,49.68,18.09,15,11,6.88,2.07,115,0.44,17.88,33.19,2.18,54.42
文献2综合因子-沪深300,14.05,-7.93,0.38,42.77,16.70,10,8,7.23,1.86,126,0.46,14.38,34.83,1.94,53.50
