x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
S21分组结果-LR-全市场,15.38,-15.33,-11.63,53.05,15.79,14,12,8.27,1.77,308,0.53,10.71,43.65,1.86,55.13
S21分组结果-LR-中证500,12.09,-15.93,-13.72,59.11,9.81,11,9,9.63,1.23,412,0.62,6.41,26.56,1.26,51.53
S21分组结果-LR-沪深300,0.81,-34.09,-24.03,27.41,1.12,12,9,11.22,0.13,224,0.72,0.53,15.24,0.07,49.55
S21分组结果-LR-中证500-M2,12.60,-24.13,-19.91,55.06,11.33,11,11,10.40,1.19,251,0.67,7.02,36.92,1.21,52.07
S21分组结果-LR-沪深300-M2,2.29,-50.79,-30.59,48.37,1.19,12,11,12.94,0.24,68,0.83,-3.26,34.47,0.18,50.33
S21分组结果-RF-全市场,8.73,-5.95,-1.24,23.82,9.20,21,13,3.79,2.23,157,0.24,7.66,17.40,2.30,55.01
S21分组结果-RF-中证500,6.00,-9.94,-8.02,23.39,6.72,13,8,6.00,1.00,581,0.38,8.51,14.95,1.00,51.35
S21分组结果-RF-沪深300,1.45,-20.41,-16.52,23.80,2.80,8,9,7.57,0.23,245,0.48,3.06,14.62,0.19,50.57
S21分组结果-RF-中证500-M2,9.55,-7.61,-5.23,35.08,8.42,12,10,6.48,1.44,292,0.42,3.76,26.25,1.47,53.03
S21分组结果-RF-沪深300-M2,0.95,-22.34,-19.18,17.95,0.18,8,14,7.83,0.16,732,0.50,0.11,9.71,0.12,51.35
S21分组结果-LogiR-全市场,14.93,-12.89,-9.46,46.54,15.28,18,11,7.60,1.87,232,0.49,11.76,37.22,1.97,55.07
S21分组结果-LogiR-中证500,12.19,-12.32,-7.96,40.46,9.83,11,9,9.58,1.25,436,0.61,8.20,26.52,1.27,53.03
S21分组结果-LogiR-沪深300,5.32,-26.73,-18.51,53.80,6.24,13,14,11.53,0.51,942,0.74,4.86,25.98,0.46,51.23
S21分组结果-LogiR-中证500-M2,12.34,-14.61,-11.64,45.87,11.18,11,7,9.64,1.26,417,0.62,5.91,33.02,1.28,52.49
S21分组结果-LogiR-沪深300-M2,5.26,-39.31,-26.01,48.25,3.82,10,8,11.82,0.49,56,0.76,0.89,31.02,0.45,50.75
S21分组结果-NB-全市场,17.21,-10.73,-4.69,47.28,17.86,14,10,7.38,2.19,196,0.47,14.94,38.06,2.33,56.51
S21分组结果-NB-中证500,11.97,-14.32,-4.80,38.38,9.92,17,8,9.76,1.21,187,0.62,7.54,22.76,1.23,53.87
S21分组结果-NB-沪深300,4.44,-33.81,-18.68,38.07,4.92,10,8,11.05,0.45,127,0.71,0.55,27.95,0.40,49.97
S21分组结果-NB-中证500-M2,15.52,-15.82,-10.79,53.82,15.59,11,13,9.41,1.58,523,0.60,9.67,38.02,1.65,53.21
S21分组结果-NB-沪深300-M2,7.20,-42.60,-26.23,60.75,6.47,10,10,11.48,0.66,132,0.73,-0.69,39.91,0.63,52.10
S21分组结果-XGB-全市场,14.42,-8.07,-4.63,41.87,15.00,14,11,6.67,2.05,157,0.43,12.30,35.39,2.16,54.89
S21分组结果-XGB-中证500,6.65,-14.11,-8.48,29.12,4.31,15,8,7.52,0.89,767,0.48,1.75,16.59,0.88,51.95
S21分组结果-XGB-沪深300,2.66,-20.38,-12.66,30.28,3.05,9,8,9.17,0.33,902,0.59,3.10,14.22,0.29,51.86
S21分组结果-XGB-中证500-M2,10.43,-19.45,-14.84,38.67,8.88,11,7,8.66,1.19,122,0.55,4.41,29.68,1.20,52.73
S21分组结果-XGB-沪深300-M2,1.08,-40.42,-21.22,52.85,1.55,12,9,9.83,0.16,199,0.63,-4.50,28.86,0.11,50.21
S21分组结果-SGD-全市场,11.43,-14.10,-12.47,44.07,12.15,13,10,7.04,1.57,481,0.45,8.42,30.25,1.62,54.11
S21分组结果-SGD-中证500,2.41,-17.02,-14.55,27.03,2.97,10,8,8.98,0.31,805,0.57,0.13,19.85,0.27,50.81
S21分组结果-SGD-沪深300,6.66,-13.78,-10.47,31.21,8.05,13,9,10.30,0.68,469,0.66,8.36,21.35,0.65,50.93
S21分组结果-SGD-中证500-M2,6.26,-17.34,-11.03,36.44,5.05,9,8,9.36,0.70,184,0.60,1.17,25.51,0.67,51.17
S21分组结果-SGD-沪深300-M2,2.26,-28.84,-27.53,42.65,2.78,12,9,10.28,0.27,165,0.66,0.32,21.81,0.22,50.39
S21分组结果-XGB_R-全市场,14.58,-8.34,-4.49,45.55,15.27,14,13,7.33,1.90,196,0.47,11.25,32.57,1.99,53.69
S21分组结果-XGB_R-中证500,9.12,-19.55,-12.45,56.21,7.77,11,11,9.55,0.96,100,0.61,1.75,32.09,0.95,51.26
S21分组结果-XGB_R-沪深300,-3.32,-42.94,-23.85,32.72,-4.25,8,11,10.46,-0.27,110,0.67,-7.28,9.67,-0.32,47.60
S21分组结果-XGB_R-中证500-M2,8.09,-15.92,-12.55,47.80,8.11,11,9,9.86,0.84,214,0.63,5.78,24.74,0.82,52.79
S21分组结果-XGB_R-沪深300-M2,-0.31,-36.33,-24.99,19.74,-3.18,10,9,10.98,0.03,235,0.70,-2.15,9.64,-0.03,50.09
