x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
理想反转-全市场,19.72,-6.06,9.75,29.69,20.25,11,12,5.98,3.04,57,0.38,20.71,24.64,3.30,56.02
理想反转-中证500,9.08,-10.02,-5.89,31.61,10.00,9,11,7.17,1.25,203,0.46,8.21,22.48,1.27,52.21
理想反转-沪深300,7.80,-14.87,-8.36,22.62,8.33,9,10,7.22,1.08,210,0.46,9.09,16.09,1.08,54.13
聪明钱-全市场,12.92,-6.30,-3.03,53.16,14.47,12,13,5.17,2.38,214,0.33,9.49,41.22,2.50,56.08
聪明钱-中证500,11.10,-15.32,-10.99,47.52,12.64,10,8,6.83,1.58,117,0.44,11.24,34.68,1.63,55.71
聪明钱-沪深300,9.83,-14.11,-8.04,59.75,11.60,14,9,7.40,1.31,487,0.47,4.46,42.36,1.33,54.13
APM-全市场,14.15,-6.89,2.20,30.17,14.72,13,8,4.86,2.75,107,0.31,14.70,22.68,2.91,58.50
APM-中证500,11.83,-12.64,-8.82,36.11,12.19,13,8,6.23,1.83,333,0.40,14.28,21.78,1.90,55.81
APM-沪深300,11.96,-8.60,-3.97,29.71,10.42,15,8,7.19,1.61,238,0.46,10.00,20.60,1.66,55.23
S32综合因子-全市场,24.12,-6.53,4.68,50.84,26.16,24,8,5.21,4.18,65,0.33,26.50,42.13,4.63,60.55
S32综合因子-中证500,15.35,-10.74,-7.07,64.61,17.40,11,9,6.66,2.18,99,0.43,15.50,46.36,2.30,55.02
S32综合因子-沪深300,15.07,-14.62,-8.22,39.83,15.98,23,11,6.81,2.10,87,0.44,16.74,29.82,2.21,56.97
