x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
发帖数量因子1-全市场,7.40,-13.09,-9.98,36.47,7.64,10,11,8.08,0.92,479,0.52,5.50,21.93,0.92,48.61
发帖数量因子1-中证500,7.10,-10.76,-3.79,26.58,7.74,10,14,7.62,0.94,171,0.49,6.70,15.16,0.93,51.90
发帖数量因子1-沪深300,4.51,-18.55,-11.87,20.38,4.22,10,13,8.46,0.56,491,0.54,4.86,13.38,0.53,50.76
发帖数量因子2-全市场,18.51,-10.40,-4.12,44.35,19.43,11,8,7.42,2.33,200,0.47,19.19,32.10,2.49,54.79
发帖数量因子2-中证500,2.28,-16.67,-12.21,26.04,2.31,9,9,10.06,0.27,371,0.64,1.78,10.45,0.23,50.93
发帖数量因子2-沪深300,5.31,-22.49,-13.28,41.25,6.47,8,8,9.61,0.59,237,0.62,3.97,29.51,0.55,52.18
