x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
000300,18.28,-11.86,-11.35,133.93,16.78,12,8,7.06,2.41,515,0.45,8.61,57.53,2.59,49.41
000905,11.86,-18.23,-13.88,98.65,11.35,16,13,5.91,1.93,930,0.38,4.50,44.46,2.01,49.95
000906,14.28,-12.74,-12.21,97.11,13.32,23,15,5.94,2.28,585,0.38,6.11,48.91,2.40,52.13
