x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
,总计交易日,交易次数,盈利次数,亏损次数,平均盈利率%,平均亏损率%,成功率%,累计收益率%,最大回撤率%,年化收益率%,累计收益（无手续费）%,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
ZJIH,1012,1012,278,734,0.525316773605135,-0.16588729817735,27.4703557312253,26.3877019685455,12.9708877522274,6.51870107918614,39.8438661002518,5.84,-12.97,-12.20,22.53,4.78,5,18,6.45,0.91,388,0.41,4.65,18.42,0.90,27.50
ZJIC,1029,1029,292,737,0.710346065211241,-0.208887152766032,28.377065111759,68.2795641113547,6.00279927196089,16.5888153817674,86.5073962778405,13.24,-6.00,-0.45,33.05,16.97,4,15,8.22,1.55,100,0.53,16.85,25.83,1.61,28.40
ZJIF,2247,2247,612,1635,0.665328996014593,-0.191883059250332,27.2363150867824,146.327370200203,8.96762532888413,16.2803037605923,208.358572657912,10.31,-8.97,-3.37,34.79,10.29,6,28,8.51,1.19,232,0.55,8.38,22.84,1.21,27.25
