sta_re1,sta_re2,sta_re3,sta_re4,sta_re5,sta_re6,sta_re7,sta_re8,sta_re9,sta_re10,sta_re11,sta_re12,sta_re13,sta_re14,sta_re15,sta_re16
连胶合板2105,6.97,-74.13,-68.49,506.14,42.29,9,7,44.08,0.40,901,2.82,24.07,124.27,0.16,52.86
连胶合板2105-择时,37.14,-25.43,-12.67,562.41,44.08,7,8,28.94,1.23,598,1.85,11.87,123.35,1.28,50.44
沪石油沥青2106,-13.45,-76.12,-55.07,45.82,-11.75,7,9,28.20,-0.37,1,1.81,-10.52,19.63,-0.48,50.31
沪石油沥青2106-择时,4.87,-33.22,-29.15,54.55,8.29,8,7,17.72,0.36,1006,1.13,8.10,32.35,0.27,50.03
连玉米2109,3.00,-33.27,-31.23,41.00,2.88,11,8,11.09,0.32,2659,0.71,2.67,17.37,0.27,50.66
连玉米2109-择时,2.07,-13.05,-9.61,16.28,2.18,10,10,7.22,0.32,934,0.46,1.68,8.35,0.29,49.68
郑棉花109,-3.32,-68.37,-39.88,116.95,-0.75,8,9,17.18,-0.11,1563,1.10,-7.61,34.08,-0.19,49.58
郑棉花109-择时,3.63,-35.60,-31.04,63.36,4.37,9,14,12.35,0.35,905,0.79,2.60,14.96,0.29,50.32
郑红枣109,-1.17,-24.76,-21.04,18.09,-9.05,6,7,19.27,0.03,53,1.23,-9.62,-1.83,-0.06,49.25
郑红枣109-择时,-2.43,-10.03,-9.16,-0.62,-4.53,6,6,8.12,-0.26,117,0.52,-4.22,-2.82,-0.30,48.39
连玉米淀粉2107,1.98,-32.09,-25.96,39.21,1.61,7,7,14.56,0.21,1408,0.93,0.48,19.50,0.14,50.27
连玉米淀粉2107-择时,0.72,-12.03,-8.98,12.54,0.68,7,8,8.02,0.13,479,0.51,0.74,5.56,0.09,50.67
沪铜2106,12.74,-60.61,-48.08,197.02,16.42,8,7,22.16,0.65,2438,1.42,4.98,73.44,0.58,52.70
沪铜2106-择时,7.08,-40.84,-21.74,107.62,8.52,8,10,17.18,0.48,2283,1.10,3.38,34.95,0.41,49.57
郑棉纱109,-4.15,-38.11,-28.62,14.26,-9.20,8,7,17.09,-0.16,93,1.09,-10.18,2.11,-0.24,50.66
郑棉纱109-择时,-1.24,-18.32,-14.44,14.28,-0.83,6,12,9.58,-0.08,143,0.61,-0.48,9.91,-0.13,46.24
连苯乙烯2106,-7.02,-46.11,-42.57,69.58,-2.61,7,11,33.63,-0.05,NaN,2.15,-14.21,48.06,-0.21,51.60
连苯乙烯2106-择时,29.44,-19.62,15.76,72.19,39.14,11,6,21.67,1.30,136,1.39,40.86,53.44,1.36,53.46
连乙二醇2109,-9.77,-46.08,-36.82,49.80,-12.01,6,9,26.82,-0.25,NaN,1.72,-16.80,16.39,-0.36,50.26
连乙二醇2109-择时,0.63,-28.69,-23.13,24.23,-3.35,9,5,16.43,0.12,123,1.05,-3.95,3.53,0.04,49.38
连纤维板2105,9.19,-77.43,-62.58,245.49,32.37,12,8,34.97,0.43,338,2.24,10.40,124.60,0.26,49.02
连纤维板2105-择时,25.39,-31.52,-24.67,254.15,42.80,10,6,23.22,1.09,527,1.49,12.77,179.06,1.09,51.64
郑玻璃109,12.98,-39.13,-29.01,104.00,11.28,10,10,20.12,0.71,913,1.29,9.67,37.14,0.64,52.36
郑玻璃109-择时,-2.49,-43.62,-25.08,29.40,-4.65,9,9,11.17,-0.17,20,0.71,-3.40,8.24,-0.22,48.77
沪燃油2109,-5.84,-91.02,-66.55,131.85,-2.09,10,9,27.59,-0.08,387,1.77,-6.00,44.40,-0.21,51.87
沪燃油2109-择时,-1.00,-61.74,-56.40,80.98,3.56,10,10,18.13,0.04,390,1.16,1.69,31.47,-0.05,49.56
沪热轧卷板2110,19.42,-50.15,-41.21,157.85,23.06,12,9,23.80,0.87,627,1.52,17.36,74.21,0.82,52.45
沪热轧卷板2110-择时,9.77,-42.36,-29.11,109.23,11.51,10,10,15.77,0.67,183,1.01,2.14,52.85,0.62,50.21
连铁矿石2109,21.98,-62.11,-49.83,177.86,33.07,9,8,32.77,0.77,751,2.10,34.15,109.35,0.67,51.81
连铁矿石2109-择时,8.44,-29.13,-22.88,66.90,9.64,8,12,21.32,0.49,779,1.36,6.00,29.79,0.40,48.92
中证2106,8.19,-51.03,-38.21,67.20,10.18,8,6,32.27,0.41,1234,2.07,9.50,39.26,0.25,52.98
中证2106-择时,1.32,-26.86,-18.12,30.81,1.97,8,7,15.80,0.16,930,1.01,1.00,16.50,0.08,49.64
沪深2105,5.52,-45.89,-33.97,115.08,8.37,9,9,24.64,0.34,1019,1.58,4.72,36.95,0.22,50.40
沪深2105-择时,0.99,-37.85,-24.86,60.45,1.85,10,10,16.20,0.14,431,1.04,0.02,18.43,0.06,49.13
上证2105,4.45,-44.52,-30.87,45.41,10.16,9,7,25.06,0.30,690,1.60,12.14,33.60,0.18,51.91
上证2105-择时,-2.09,-19.08,-16.28,23.84,-0.02,7,10,11.18,-0.13,695,0.72,-1.14,9.10,-0.19,47.58
连焦炭2109,3.75,-81.91,-46.14,264.10,15.40,16,9,27.52,0.27,1769,1.76,-4.57,110.47,0.14,49.85
连焦炭2109-择时,21.60,-32.26,-23.10,166.01,26.26,16,10,20.49,1.06,368,1.31,17.29,69.36,1.05,50.70
连鸡蛋2109,-8.20,-66.07,-54.13,29.76,-9.31,10,9,20.92,-0.30,69,1.34,-8.36,14.19,-0.39,49.46
连鸡蛋2109-择时,1.05,-31.61,-26.35,28.32,0.60,10,9,12.82,0.15,152,0.82,2.33,14.12,0.08,50.59
连焦煤2109,10.08,-60.38,-43.32,189.13,18.71,7,7,27.93,0.48,878,1.79,10.18,79.91,0.36,50.71
连焦煤2109-择时,-2.17,-41.53,-26.90,40.98,-2.24,7,10,15.14,-0.07,631,0.97,-6.03,23.42,-0.14,47.82
郑粳稻109,-9.95,-43.74,-32.55,18.00,-7.95,6,8,22.19,-0.36,60,1.42,-7.05,5.53,-0.45,45.36
郑粳稻109-择时,-6.55,-22.50,-19.85,8.24,-5.48,6,7,12.71,-0.47,170,0.81,-3.96,4.23,-0.52,49.39
连聚乙烯2109,-0.15,-63.67,-55.50,102.65,0.79,9,13,21.89,0.10,54,1.40,1.20,22.63,-0.01,50.65
连聚乙烯2109-择时,2.43,-47.19,-26.33,79.90,2.95,13,11,15.79,0.23,584,1.01,-0.35,22.83,0.15,50.09
郑晚籼稻105,-5.30,-34.69,-27.86,17.06,-14.88,5,9,22.61,-0.13,97,1.45,-18.15,-0.78,-0.23,46.80
郑晚籼稻105-择时,-12.63,-36.62,-32.03,2.99,-15.11,7,6,13.07,-0.97,168,0.84,-17.18,-0.31,-0.97,45.62
连豆粕2109,6.87,-45.60,-27.65,102.62,9.37,9,8,20.42,0.43,1030,1.31,7.07,31.80,0.34,51.05
连豆粕2109-择时,6.88,-29.39,-22.65,79.82,8.07,9,9,14.82,0.52,774,0.95,4.01,32.97,0.46,50.02
郑甲醇109,-5.60,-60.26,-42.32,58.18,-3.88,8,11,22.56,-0.14,1137,1.44,-6.70,27.98,-0.25,49.15
郑甲醇109-择时,2.43,-33.09,-22.96,39.84,4.75,11,10,14.02,0.24,172,0.90,2.81,23.70,0.17,49.51
沪镍2106,0.98,-43.98,-38.28,53.28,4.94,8,6,25.00,0.16,1056,1.60,3.46,25.94,0.04,52.69
沪镍2106-择时,11.73,-23.04,-16.12,42.12,12.82,8,7,15.32,0.80,290,0.98,11.51,31.61,0.77,52.35
20号胶2107,-2.42,-30.21,-18.67,19.44,-2.42,6,8,28.89,0.06,47,1.85,-3.73,12.45,-0.08,51.15
20号胶2107-择时,-8.79,-24.43,-23.60,-1.35,-12.49,7,9,15.62,-0.51,34,1.00,-11.95,-6.49,-0.56,48.09
郑菜油109,1.12,-64.86,-52.33,82.67,0.17,11,10,18.29,0.15,35,1.17,-2.24,22.98,0.06,50.23
郑菜油109-择时,2.37,-19.87,-15.80,36.15,2.68,8,10,11.49,0.26,1439,0.74,2.50,10.42,0.21,49.47
连棕油2109,-3.62,-81.00,-61.73,118.51,-3.94,13,9,22.31,-0.05,29,1.43,-9.86,27.74,-0.16,50.56
连棕油2109-择时,6.29,-19.07,-18.60,52.66,7.12,11,12,14.29,0.50,1224,0.91,4.65,25.58,0.44,49.88
沪铅2106,-2.29,-46.32,-23.81,82.80,0.06,11,10,17.49,-0.05,1374,1.12,-4.03,22.32,-0.13,49.28
沪铅2106-择时,-2.64,-32.11,-21.68,28.14,-1.53,8,10,9.51,-0.23,767,0.61,-3.28,10.22,-0.28,49.24
连液化石油气2106,49.13,-18.75,-3.80,46.80,13.81,6,5,32.59,1.39,23,2.09,10.78,31.99,1.51,53.70
连液化石油气2106-择时,-23.36,-33.42,-33.39,-21.87,-29.01,6,8,16.10,-1.58,5,1.03,-29.82,-24.55,-1.45,47.08
郑普麦107,-9.77,-76.61,-36.80,25.28,-7.55,7,9,16.82,-0.53,NaN,1.08,-6.83,7.70,-0.58,48.30
郑普麦107-择时,-0.99,-35.34,-25.91,36.39,-0.32,8,8,11.15,-0.03,480,0.71,-0.84,9.86,-0.09,49.17
连聚丙烯2109,7.52,-36.65,-29.85,121.08,9.61,7,7,20.99,0.45,516,1.34,2.25,39.66,0.36,49.91
连聚丙烯2109-择时,2.48,-20.74,-17.44,32.79,2.93,8,10,13.08,0.25,841,0.84,2.05,14.90,0.19,48.46
沪螺钢2110,4.42,-79.05,-41.19,113.91,5.13,11,10,21.49,0.31,2768,1.38,-1.17,47.16,0.21,50.89
沪螺钢2110-择时,9.58,-44.73,-33.81,131.72,10.75,11,13,16.73,0.63,296,1.07,5.71,26.75,0.57,52.14
郑籼稻105,-2.19,-44.51,-23.41,56.47,-1.39,7,8,13.91,-0.09,30,0.89,-5.35,35.73,-0.16,47.29
郑籼稻105-择时,-3.24,-44.14,-38.49,19.06,-0.33,9,8,8.26,-0.36,653,0.53,1.16,10.24,-0.39,48.66
郑菜籽粕109,8.20,-32.43,-25.40,48.33,6.31,11,10,20.77,0.48,1088,1.33,6.12,26.72,0.39,51.22
郑菜籽粕109-择时,-2.86,-31.92,-17.83,21.14,-1.02,9,8,12.00,-0.18,524,0.77,-2.43,10.67,-0.24,48.73
连粳米2107,-8.37,-15.68,-12.94,-0.56,-7.42,7,9,9.14,-0.91,NaN,0.58,-7.40,-2.50,-0.92,45.60
连粳米2107-择时,-5.50,-10.75,-8.84,-2.80,-5.76,6,10,4.29,-1.30,72,0.27,-5.80,-3.13,-1.28,46.89
郑油菜籽107,3.79,-34.83,-31.59,61.10,2.54,8,10,23.04,0.28,438,1.48,-0.27,37.44,0.16,48.99
郑油菜籽107-择时,-14.30,-63.52,-43.68,0.92,-15.82,7,10,14.18,-1.02,84,0.91,-10.15,-2.44,-1.01,48.10
沪天胶2109,-4.75,-92.39,-55.07,116.08,-1.91,9,10,28.04,-0.03,1085,1.79,-8.21,42.81,-0.17,50.95
沪天胶2109-择时,10.70,-41.54,-29.77,94.38,14.01,9,8,21.14,0.59,753,1.35,12.34,44.86,0.51,49.91
郑纯碱109,-6.46,-36.37,-35.29,8.29,-16.90,4,6,24.09,-0.16,21,1.54,-20.01,-0.77,-0.27,45.85
郑纯碱109-择时,6.47,-13.11,-0.66,16.48,4.90,6,6,13.69,0.53,77,0.88,4.41,9.95,0.47,52.00
中质含硫原油2106,-19.74,-74.34,-62.53,27.19,-28.31,7,9,34.21,-0.47,28,2.19,-26.20,1.37,-0.58,50.28
中质含硫原油2106-择时,5.98,-22.78,-20.84,26.50,4.56,7,8,19.73,0.39,310,1.26,5.21,17.45,0.30,52.22
郑硅铁109,1.98,-41.34,-37.63,65.27,3.90,13,7,23.99,0.20,750,1.54,-2.43,42.61,0.08,50.60
郑硅铁109-择时,14.46,-33.26,-30.24,109.78,22.22,6,8,18.20,0.83,315,1.16,15.32,76.56,0.79,50.86
郑锰硅109,12.53,-45.29,-44.34,185.90,23.70,11,8,24.14,0.61,391,1.55,10.97,69.68,0.52,50.60
郑锰硅109-择时,15.78,-31.03,-20.28,99.06,21.19,11,8,16.86,0.95,109,1.08,11.12,65.21,0.94,51.87
沪锡2107,6.33,-35.80,-27.55,79.09,8.49,8,9,18.97,0.42,973,1.21,-0.91,38.23,0.33,49.79
沪锡2107-择时,-4.47,-44.92,-30.45,25.23,-5.44,8,8,10.53,-0.38,112,0.67,-7.27,11.45,-0.42,47.10
沪纸浆2106,5.15,-27.25,-22.05,45.81,-1.54,7,5,17.29,0.38,472,1.11,-9.74,37.56,0.30,50.27
沪纸浆2106-择时,-0.38,-14.80,-10.64,9.14,-2.91,6,9,10.03,0.01,404,0.64,-4.89,5.43,-0.04,47.06
郑白糖109,-3.35,-68.70,-47.39,57.31,-1.12,11,9,17.76,-0.10,4,1.14,-2.26,19.28,-0.19,50.01
郑白糖109-择时,1.96,-27.28,-19.21,46.82,2.33,10,10,11.02,0.23,223,0.71,1.59,13.53,0.18,48.23
沪不锈钢2107,-7.26,-25.49,-10.83,17.55,1.02,7,6,19.94,-0.28,4,1.28,-0.45,13.51,-0.36,50.27
沪不锈钢2107-择时,0.63,-9.77,-5.19,9.37,3.22,6,6,11.36,0.11,55,0.73,3.95,7.31,0.06,50.82
10年期国债期货2106,1.67,-7.55,-5.94,9.28,1.84,7,7,4.15,0.42,679,0.27,2.06,6.20,0.40,51.13
10年期国债期货2106-择时,0.69,-3.67,-3.42,5.33,0.89,6,11,2.26,0.31,434,0.14,0.58,3.32,0.30,47.64
郑PTA109,-4.13,-68.98,-50.87,69.40,-2.66,10,9,21.07,-0.09,633,1.35,-4.04,23.90,-0.20,50.06
郑PTA109-择时,12.17,-40.67,-31.09,79.80,14.98,9,11,15.49,0.82,932,0.99,11.60,47.25,0.79,49.76
5年期国债期货2106,0.67,-5.42,-4.83,7.77,1.14,13,9,2.98,0.24,793,0.19,1.53,3.85,0.23,51.88
5年期国债期货2106-择时,0.86,-3.29,-2.89,4.86,1.05,9,8,1.62,0.53,475,0.10,0.91,2.94,0.53,50.17
2年期国债期货2106,1.25,-2.53,-1.60,3.68,1.13,7,7,1.11,1.13,77,0.07,1.11,2.16,1.13,53.88
2年期国债期货2106-择时,0.43,-0.66,-0.43,1.68,0.75,7,7,0.58,0.74,139,0.04,0.79,1.49,0.74,50.32
郑尿素107,20.16,-12.99,-3.49,45.53,16.27,6,10,19.98,1.02,217,1.28,15.84,29.85,1.01,53.73
郑尿素107-择时,-0.84,-12.60,-9.87,8.89,1.73,10,8,11.14,-0.02,150,0.71,3.22,6.87,-0.08,52.74
连PVC2109,0.23,-65.64,-36.90,86.89,-0.26,9,9,17.55,0.10,35,1.12,-4.34,27.73,0.01,49.47
连PVC2109-择时,5.28,-15.05,-10.37,46.68,5.19,8,10,10.39,0.55,1213,0.67,3.50,17.79,0.51,49.29
郑强麦109,-5.65,-68.02,-35.51,24.45,-5.18,12,9,11.47,-0.45,228,0.73,-4.58,8.30,-0.49,50.09
郑强麦109-择时,0.29,-26.29,-17.17,25.15,0.70,11,9,7.32,0.08,142,0.47,-0.43,10.68,0.04,48.82
沪线材2105,11.72,-70.58,-43.70,105.01,13.79,11,8,21.15,0.63,2131,1.35,3.54,59.19,0.55,52.14
沪线材2105-择时,0.16,-37.76,-25.57,41.27,0.45,9,8,12.56,0.08,123,0.80,0.98,18.38,0.01,50.92
连豆油2109,0.65,-79.06,-56.54,124.49,1.15,11,8,19.37,0.13,95,1.24,-5.65,36.77,0.03,50.77
连豆油2109-择时,1.59,-25.08,-19.65,39.89,2.71,9,10,12.60,0.19,622,0.81,2.48,12.90,0.13,49.39
郑动力煤109,12.73,-54.41,-39.66,95.16,14.41,8,11,19.65,0.71,803,1.26,6.11,66.20,0.65,50.36
郑动力煤109-择时,1.32,-18.13,-12.90,25.47,0.78,12,9,11.61,0.17,1069,0.74,-0.32,10.61,0.11,52.31
沪锌2106,-2.80,-78.99,-70.65,97.19,1.45,8,7,23.26,-0.01,7,1.49,-0.60,44.68,-0.12,51.40
沪锌2106-择时,-0.03,-55.36,-29.88,72.29,-0.44,7,10,14.24,0.07,186,0.91,-3.02,22.49,-0.00,48.39
