Date,HSI INDEX,HSCEI INDEX
2013/5/6,22915.09,11001.77
2013/5/7,23047.09,11115.05
2013/5/8,23244.35,11284.74
2013/5/9,23211.48,11266.89
2013/5/10,23321.22,11347.41
2013/5/13,22989.81,11109.27
2013/5/14,22930.28,11032.79
2013/5/15,23044.24,11083.29
2013/5/16,23082.68,11019.48
2013/5/20,23493.03,11186.54
2013/5/21,23366.37,11083.23
2013/5/22,23261.08,11053.04
2013/5/23,22669.68,10746.7
2013/5/24,22618.67,10722.3
2013/5/27,22686.05,10753.49
2013/5/28,22924.25,10920.58
2013/5/29,22554.93,10751.29
2013/5/30,22484.31,10689.99
2013/5/31,22392.16,10599.21
2013/6/3,22282.19,10548.13
2013/6/4,22285.52,10537.49
2013/6/5,22069.24,10473.18
2013/6/6,21838.43,10361.22
2013/6/7,21575.26,10187.27
2013/6/10,21615.09,10126.97
2013/6/11,21354.66,9959.74
2013/6/13,20887.04,9688.3
2013/6/14,20969.14,9667.42
2013/6/17,21225.9,9744.48
2013/6/18,21225.88,9733.54
2013/6/19,20986.89,9584.54
2013/6/20,20382.87,9265.3
2013/6/21,20263.31,9237.47
2013/6/24,19813.98,8938.63
2013/6/25,19855.72,8871.28
2013/6/26,20338.55,9164.64
2013/6/27,20440.08,9158.61
2013/6/28,20803.29,9311.44
2013/7/2,20658.65,9203.85
2013/7/3,20147.31,8900.25
2013/7/4,20468.67,9024.01
2013/7/5,20854.67,9209.34
2013/7/8,20582.19,9063.3
2013/7/9,20683.01,9051.23
2013/7/10,20904.56,9215.08
2013/7/11,21437.49,9551.61
2013/7/12,21277.28,9433.66
2013/7/15,21303.31,9445.56
2013/7/16,21312.38,9419.51
2013/7/17,21371.87,9480.85
2013/7/18,21345.22,9492.07
2013/7/19,21362.42,9448.51
2013/7/22,21416.5,9415.06
2013/7/23,21915.42,9780.16
2013/7/24,21968.93,9778.51
2013/7/25,21900.96,9752.6
2013/7/26,21968.95,9755.66
2013/7/29,21850.15,9641.07
2013/7/30,21953.96,9669.61
2013/7/31,21883.66,9658.54
2013/8/1,22088.79,9723.93
2013/8/2,22190.97,9734.81
2013/8/5,22222.01,9725.96
2013/8/6,21923.7,9650.42
2013/8/7,21588.84,9446.38
2013/8/8,21655.88,9484.64
2013/8/9,21807.56,9599.46
2013/8/12,22271.28,9928.04
2013/8/13,22541.13,10185.55
2013/8/15,22539.25,10206.74
2013/8/16,22517.81,10220.2
2013/8/19,22463.7,10199.08
2013/8/20,21970.29,9905.76
2013/8/21,21817.73,9856.86
2013/8/22,21895.4,9967.77
2013/8/23,21863.51,9932.35
2013/8/26,22005.32,10075.09
2013/8/27,21874.77,9988.23
2013/8/28,21524.65,9765.19
2013/8/29,21704.78,9850.72
2013/8/30,21731.37,9825.21
2013/9/2,22175.34,10055.05
2013/9/3,22394.58,10250.97
2013/9/4,22326.22,10233.03
2013/9/5,22597.97,10338.89
2013/9/6,22621.22,10334.07
2013/9/9,22750.65,10528.69
2013/9/10,22976.65,10697.44
2013/9/11,22937.14,10636.71
2013/9/12,22953.72,10637.53
2013/9/13,22915.28,10538.94
2013/9/16,23252.41,10706.63
2013/9/17,23180.52,10650.64
2013/9/18,23117.45,10588.01
2013/9/19,23502.51,10769.54
2013/9/23,23371.54,10717.72
2013/9/24,23179.04,10599.15
2013/9/25,23209.63,10598.18
2013/9/26,23125.03,10541.03
2013/9/27,23207.04,10494.36
2013/9/30,22859.86,10316.12
2013/10/2,22984.48,10333.59
2013/10/3,23214.4,10514.55
2013/10/4,23138.54,10517.28
2013/10/7,22973.95,10427.17
2013/10/8,23178.85,10534.94
2013/10/9,23033.97,10505.51
2013/10/10,22951.3,10460.18
2013/10/11,23218.32,10580.75
2013/10/15,23336.52,10671.17
2013/10/16,23228.33,10629.78
2013/10/17,23094.88,10568.71
2013/10/18,23340.1,10644.04
2013/10/21,23438.15,10668.2
2013/10/22,23315.99,10653.43
2013/10/23,22999.95,10457.32
2013/10/24,22835.82,10322.12
2013/10/25,22698.34,10177.82
2013/10/28,22806.58,10258.42
2013/10/29,22846.54,10390.56
2013/10/30,23304.02,10640.89
2013/10/31,23206.37,10627.02
2013/11/1,23249.79,10678.69
2013/11/4,23189.62,10686.06
2013/11/5,23038.95,10637.15
2013/11/6,23036.94,10561.57
2013/11/7,22881.03,10474.33
2013/11/8,22744.39,10390.73
2013/11/11,23069.85,10582.9
2013/11/12,22901.41,10561.61
2013/11/13,22463.83,10276.61
2013/11/14,22649.15,10391.13
2013/11/15,23032.15,10702.7
2013/11/18,23660.06,11307.33
2013/11/19,23657.81,11365.45
2013/11/20,23700.86,11437.44
2013/11/21,23580.29,11333.14
2013/11/22,23696.28,11448.74
2013/11/25,23684.45,11387.21
2013/11/26,23681.28,11302.03
2013/11/27,23806.35,11401.96
2013/11/28,23789.09,11385.29
2013/11/29,23881.29,11441.27
2013/12/2,24038.55,11548.07
2013/12/3,23910.47,11448.35
2013/12/4,23728.7,11368.78
2013/12/5,23712.57,11395.74
2013/12/6,23743.1,11376.17
2013/12/9,23811.17,11432.92
2013/12/10,23744.19,11382.16
2013/12/11,23338.24,11073.93
2013/12/12,23218.12,10962.18
2013/12/13,23245.96,11025.82
2013/12/16,23114.66,10932.27
2013/12/17,23069.23,10894.29
2013/12/18,23143.82,10961.54
2013/12/19,22888.75,10777.91
2013/12/20,22812.18,10628.5
2013/12/23,22921.56,10647.35
2013/12/24,23179.55,10834.43
2013/12/27,23243.24,10830.1
2013/12/30,23244.87,10770.69
2013/12/31,23306.39,10816.14
2014/1/2,23340.05,10709.34
2014/1/3,22817.28,10436.76
2014/1/6,22684.15,10290.55
2014/1/7,22712.78,10236.12
2014/1/8,22996.59,10329.82
2014/1/9,22787.33,10152.82
2014/1/10,22846.25,10164.68
2014/1/13,22888.76,10182.46
2014/1/14,22791.28,10149.22
2014/1/15,22902,10201.79
2014/1/16,22986.41,10187.52
2014/1/17,23133.35,10167.28
2014/1/20,22928.95,10040.16
2014/1/21,23033.12,10218.41
2014/1/22,23082.25,10326.73
2014/1/23,22733.9,10109.49
2014/1/24,22450.06,10014.02
2014/1/27,21976.1,9792.58
2014/1/28,21960.64,9763.97
2014/1/29,22141.61,9898.02
2014/1/30,22035.42,9818.36
2014/2/4,21397.77,9509.65
2014/2/5,21269.38,9470.62
2014/2/6,21423.13,9537.71
2014/2/7,21636.85,9645.39
2014/2/10,21579.26,9613.77
2014/2/11,21962.98,9856.85
2014/2/12,22285.79,9996.76
2014/2/13,22165.53,9872.71
2014/2/14,22298.41,9933.73
2014/2/17,22535.94,10101.21
2014/2/18,22587.72,10057.83
2014/2/19,22664.52,10057.52
2014/2/20,22394.08,9978.06
2014/2/21,22568.24,9936.25
2014/2/24,22388.56,9797.86
2014/2/25,22317.2,9740.56
2014/2/26,22437.44,9806.03
2014/2/27,22828.18,9957.77
2014/2/28,22836.96,9891.42
2014/3/3,22500.67,9751.65
2014/3/4,22657.63,9776.77
2014/3/5,22579.78,9661.99
2014/3/6,22702.97,9672.98
2014/3/7,22660.49,9709.49
2014/3/10,22264.93,9536.85
2014/3/11,22269.61,9520.26
2014/3/12,21901.95,9364.52
2014/3/13,21756.08,9322.93
2014/3/14,21539.49,9298.64
2014/3/17,21473.95,9333.03
2014/3/18,21583.5,9342.28
2014/3/19,21568.69,9360.7
2014/3/20,21182.16,9203.07
2014/3/21,21436.7,9427.33
2014/3/24,21846.45,9694.96
2014/3/25,21732.32,9690.86
2014/3/26,21887.75,9849.63
2014/3/27,21834.45,9873.53
2014/3/28,22065.53,10001.82
2014/3/31,22151.06,10075.1
2014/4/1,22448.54,10098.28
2014/4/2,22523.94,10022.83
2014/4/3,22565.08,10093.8
2014/4/4,22510.08,10110.01
2014/4/7,22377.15,10156.89
2014/4/8,22596.97,10321.82
2014/4/9,22843.17,10380.74
2014/4/10,23186.96,10421.31
2014/4/11,23003.64,10228.42
2014/4/14,23038.8,10244.02
2014/4/15,22671.26,10028.74
2014/4/16,22696.01,10035.96
2014/4/17,22760.24,10080.23
2014/4/22,22730.68,10030.72
2014/4/23,22509.64,9905.63
2014/4/24,22562.8,9940.63
2014/4/25,22223.53,9798.7
2014/4/28,22132.53,9770.1
2014/4/29,22453.89,9882.94
2014/4/30,22133.97,9779.72
2014/5/2,22260.67,9802.46
2014/5/5,21976.33,9743.29
2014/5/7,21746.26,9655.56
2014/5/8,21837.12,9734.97
2014/5/9,21862.99,9684.58
2014/5/12,22261.61,9827.85
2014/5/13,22352.38,9855.8
2014/5/14,22582.77,9991.61
2014/5/15,22730.86,9971.24
2014/5/16,22712.91,9955.35
2014/5/19,22704.5,9915.29
2014/5/20,22834.68,9884.22
2014/5/21,22836.52,9995.39
2014/5/22,22953.76,10109.57
2014/5/23,22965.86,10121.06
2014/5/26,22963.18,10126.48
2014/5/27,22944.3,10082.85
2014/5/28,23080.03,10198.02
2014/5/29,23010.14,10185.21
2014/5/30,23081.65,10249.69
2014/6/3,23291.04,10368.12
2014/6/4,23151.71,10317.82
2014/6/5,23109.66,10364.58
2014/6/6,22951,10340.99
2014/6/9,23117.47,10406.79
2014/6/10,23315.74,10518.8
2014/6/11,23257.29,10508.4
2014/6/12,23175.02,10431.66
2014/6/13,23319.17,10516.98
2014/6/16,23300.67,10522.13
2014/6/17,23203.59,10466.65
2014/6/18,23181.72,10444.41
2014/6/19,23167.73,10354.06
2014/6/20,23194.06,10395.45
2014/6/23,22804.81,10198.1
2014/6/24,22880.64,10250.16
2014/6/25,22866.7,10180.05
2014/6/26,23197.83,10337.02
2014/6/27,23221.52,10307.51
2014/6/30,23190.72,10335.03
2014/7/2,23549.62,10448.17
2014/7/3,23531.44,10454.27
2014/7/4,23546.36,10489.56
2014/7/7,23540.92,10487.34
2014/7/8,23541.38,10504.98
2014/7/9,23176.07,10341
2014/7/10,23238.99,10368.13
2014/7/11,23233.45,10379.61
2014/7/14,23346.67,10457.77
2014/7/15,23459.96,10489.15
2014/7/16,23523.28,10475.38
2014/7/17,23520.87,10467.06
2014/7/18,23454.79,10441.23
2014/7/21,23387.14,10355.73
2014/7/22,23782.11,10605.22
2014/7/23,23971.87,10820.71
2014/7/24,24141.5,10939.57
2014/7/25,24216.01,10993.24
2014/7/28,24428.63,11072.62
2014/7/29,24640.53,11122.22
2014/7/30,24732.21,11119.32
2014/7/31,24756.85,11130.2
2014/8/1,24532.43,10982.65
2014/8/4,24600.08,11088.96
2014/8/5,24648.26,11009.84
2014/8/6,24584.13,10979.93
2014/8/7,24387.56,10876.61
2014/8/8,24331.41,10832.66
2014/8/11,24646.02,11037.88
2014/8/12,24689.41,11064.35
2014/8/13,24890.34,11193.89
2014/8/14,24801.36,11075.11
2014/8/15,24954.94,11103.92
2014/8/18,24955.46,11065.21
2014/8/19,25122.95,11094.59
2014/8/20,25159.76,11055.98
2014/8/21,24994.1,10942.37
2014/8/22,25112.23,11058.69
2014/8/25,25166.91,11115.79
2014/8/26,25074.5,11124.33
2014/8/27,24918.75,11074.31
2014/8/28,24741,10931.6
2014/8/29,24742.06,10963.59
2014/9/1,24752.09,10958.81
2014/9/2,24749.02,10966.16
2014/9/3,25317.95,11312.54
2014/9/4,25297.92,11386.38
2014/9/5,25240.15,11368.34
2014/9/8,25190.45,11408.67
2014/9/10,24705.36,11117.89
2014/9/11,24662.64,11032.91
2014/9/12,24595.32,11014.69
2014/9/15,24356.99,10834.73
2014/9/16,24136.01,10718.01
2014/9/17,24376.41,10893.01
2014/9/18,24168.72,10799.43
2014/9/19,24306.16,10783.33
2014/9/22,23955.49,10597.3
2014/9/23,23837.07,10568.8
2014/9/24,23921.61,10716.76
2014/9/25,23768.13,10640.09
2014/9/26,23678.41,10584.29
2014/9/29,23229.21,10439.03
2014/9/30,22932.98,10310.4
2014/10/3,23064.56,10348.53
2014/10/6,23315.04,10409.72
2014/10/7,23422.52,10469.21
2014/10/8,23263.33,10395.43
2014/10/9,23534.53,10483.5
2014/10/10,23088.54,10301.46
2014/10/13,23143.38,10284.9
2014/10/14,23047.97,10254.79
2014/10/15,23140.05,10284.88
2014/10/16,22900.94,10185.55
2014/10/17,23023.21,10234.02
2014/10/20,23070.26,10295.52
2014/10/21,23088.58,10275.98
2014/10/22,23403.97,10426.89
2014/10/23,23333.18,10438.86
2014/10/24,23302.2,10391.64
2014/10/27,23143.23,10311.58
2014/10/28,23520.36,10548.83
2014/10/29,23819.87,10724.15
2014/10/30,23702.04,10628.88
2014/10/31,23998.06,10755.8
2014/11/3,23915.97,10660.24
2014/11/4,23845.66,10727.78
2014/11/5,23695.62,10622
2014/11/6,23649.31,10568.69
2014/11/7,23550.24,10539.33
2014/11/10,23744.7,10615.82
2014/11/11,23808.28,10652.06
2014/11/12,23938.18,10729.76
2014/11/13,24019.94,10800.91
2014/11/14,24087.38,10761.51
2014/11/17,23797.08,10554.3
2014/11/18,23529.17,10426.11
2014/11/19,23373.31,10380.56
2014/11/20,23349.64,10379.43
2014/11/21,23437.12,10447.18
2014/11/24,23893.14,10842.83
2014/11/25,23843.91,10782.91
2014/11/26,24111.98,11051.35
2014/11/27,24004.28,11013.87
2014/11/28,23987.45,11145.39
2014/12/1,23367.45,10818.2
2014/12/2,23654.3,11125.79
2014/12/3,23428.62,11060.21
2014/12/4,23832.56,11481.03
2014/12/5,24002.64,11600.48
2014/12/8,24047.67,11873.41
2014/12/9,23485.83,11332.92
2014/12/10,23524.52,11372.45
2014/12/11,23312.54,11255.43
2014/12/12,23249.2,11236.39
2014/12/15,23027.85,11212.65
2014/12/16,22670.5,11136.9
2014/12/17,22585.84,11269.43
2014/12/18,22832.21,11330.73
2014/12/19,23116.63,11400.19
2014/12/22,23408.57,11744.02
2014/12/23,23333.69,11677.74
2014/12/24,23349.34,11558.02
2014/12/29,23773.18,12019.75
2014/12/30,23501.1,11844.1
2014/12/31,23605.04,11984.69
2015/1/2,23857.82,12245.35
2015/1/5,23721.32,12206.71
2015/1/6,23485.41,11990.79
2015/1/7,23681.26,11991.02
2015/1/8,23835.53,12023.75
2015/1/9,23919.95,12081.24
2015/1/12,24026.46,12016.66
2015/1/13,24215.97,12063.02
2015/1/14,24112.6,12008.37
2015/1/15,24350.91,12190.52
2015/1/16,24103.52,12076.74
2015/1/19,23738.49,11475.85
2015/1/20,23951.16,11741.78
2015/1/21,24352.58,12021.32
2015/1/22,24522.63,12047.27
2015/1/23,24850.45,12260.06
2015/1/26,24909.9,12228.16
2015/1/27,24807.28,12030.38
2015/1/28,24861.81,11963.64
2015/1/29,24595.85,11736.09
2015/1/30,24507.05,11720.1
2015/2/2,24484.74,11578.3
2015/2/3,24554.78,11768.58
2015/2/4,24679.76,11767.49
2015/2/5,24765.49,11789.19
2015/2/6,24679.39,11697.32
2015/2/9,24521,11647.42
2015/2/10,24528.1,11695.26
2015/2/11,24315.02,11651.01
2015/2/12,24422.15,11783.61
2015/2/13,24682.54,11922.56
2015/2/16,24726.53,11934.57
2015/2/17,24784.88,11998.51
2015/2/18,24832.08,12066.1
2015/2/23,24836.76,12041.49
2015/2/24,24750.07,12046.2
2015/2/25,24778.28,12064.8
2015/2/26,24902.06,12227.75
2015/2/27,24823.29,12185.85
2015/3/2,24887.44,12213.75
2015/3/3,24702.78,11945.25
2015/3/4,24465.38,11738.67
2015/3/5,24193.04,11597.77
2015/3/6,24164,11606.93
2015/3/9,24123.05,11675.92
2015/3/10,23896.98,11507.63
2015/3/11,23717.97,11417.34
2015/3/12,23797.96,11565.8
2015/3/13,23823.21,11712.23
2015/3/16,23949.55,11813.78
2015/3/17,23901.49,11837.78
2015/3/18,24120.08,11981.97
2015/3/19,24468.89,12122.2
2015/3/20,24375.24,12156.4
2015/3/23,24494.51,12177.82
2015/3/24,24399.6,12005.02
2015/3/25,24528.23,11968.91
2015/3/26,24497.08,11919.69
2015/3/27,24486.2,11898.09
2015/3/30,24855.12,12306.56
2015/3/31,24900.89,12346.09
2015/4/1,25082.75,12537.28
2015/4/2,25275.64,12663.12
2015/4/8,26236.86,13396.59
2015/4/9,26944.39,13748.37
2015/4/10,27272.39,13987.53
2015/4/13,28016.34,14590.45
2015/4/14,27561.49,14264.81
2015/4/15,27618.82,14471.82
2015/4/16,27739.71,14720.13
2015/4/17,27653.12,14536.67
2015/4/20,27094.93,14111.34
2015/4/21,27850.49,14531.28
2015/4/22,27933.85,14669.73
2015/4/23,27827.7,14478.2
2015/4/24,28060.98,14488.99
2015/4/27,28433.59,14741.2
2015/4/28,28442.75,14714.79
2015/4/29,28400.34,14603.04
2015/4/30,28133,14431.11
2015/5/4,28123.82,14459.15
2015/5/5,27755.54,14077.62
2015/5/6,27640.91,13997.35
2015/5/7,27289.97,13768.47
2015/5/8,27577.34,14049.66
2015/5/11,27718.2,14182.98
2015/5/12,27407.18,13973
2015/5/13,27249.28,13859.55
2015/5/14,27286.55,13775.95
2015/5/15,27822.28,14009.76
2015/5/18,27591.25,13926.28
2015/5/19,27693.54,14191.5
2015/5/20,27585.05,14235.9
2015/5/21,27523.72,14132.16
2015/5/22,27992.83,14433.36
2015/5/26,28249.86,14801.94
2015/5/27,28081.21,14701.88
2015/5/28,27454.31,14183
2015/5/29,27424.19,14103.81
2015/6/1,27597.16,14299.45
2015/6/2,27466.72,14201.63
2015/6/3,27657.47,14114.94
2015/6/4,27551.89,14127.01
2015/6/5,27260.16,13914.61
2015/6/8,27316.28,14113.98
2015/6/9,26989.52,13861.96
2015/6/10,26687.64,13616.67
2015/6/11,26907.85,13743.25
2015/6/12,27280.54,13984
2015/6/15,26861.81,13622.76
2015/6/16,26566.7,13252.93
2015/6/17,26753.79,13414.83
2015/6/18,26694.66,13263.37
2015/6/19,26760.53,13186.05
2015/6/22,27080.85,13383.68
2015/6/23,27333.46,13609.47
2015/6/24,27404.97,13684.8
2015/6/25,27145.75,13467.9
2015/6/26,26663.87,13088.19
2015/6/29,25966.98,12694.66
2015/6/30,26250.03,12981.23
2015/7/2,26282.32,12784.65
2015/7/3,26064.11,12608.98
2015/7/6,25236.28,12231.43
2015/7/7,24975.31,11827.3
2015/7/8,23516.56,11107.3
2015/7/9,24392.79,11446.37
2015/7/10,24901.28,11858.55
2015/7/13,25224.01,12003.83
2015/7/14,25120.91,11836.17
2015/7/15,25055.76,11681.2
2015/7/16,25162.78,11749.08
2015/7/17,25415.27,11850.14
2015/7/20,25404.81,11773.92
2015/7/21,25536.43,11871.54
2015/7/22,25282.62,11734.27
2015/7/23,25398.85,11834.47
2015/7/24,25128.51,11679.02
2015/7/27,24351.96,11230.67
2015/7/28,24503.94,11173.04
2015/7/29,24619.45,11273.69
2015/7/30,24497.98,11137.33
2015/7/31,24636.28,11131.68
2015/8/3,24411.42,11009.96
2015/8/4,24406.12,11074.92
2015/8/5,24514.16,11125.84
2015/8/6,24375.28,11093.27
2015/8/7,24552.47,11227.94
2015/8/10,24521.12,11291.66
2015/8/11,24498.21,11264.64
2015/8/12,23916.02,11042.79
2015/8/13,24018.8,11080.92
2015/8/14,23991.03,11060.06
2015/8/17,23814.65,10962.24
2015/8/18,23474.97,10770.05
2015/8/19,23167.85,10642.24
2015/8/20,22757.47,10402.72
2015/8/21,22409.62,10195.05
2015/8/24,21251.57,9602.29
2015/8/25,21404.96,9514.04
2015/8/26,21080.39,9427.93
2015/8/27,21838.54,9863.61
2015/8/28,21612.39,9750.73
2015/8/31,21670.58,9741.41
2015/9/1,21185.43,9454.11
2015/9/2,20934.94,9301.32
2015/9/4,20840.61,9169.59
2015/9/7,20583.52,9103.22
2015/9/8,21259.04,9479.48
2015/9/9,22131.31,9975.53
2015/9/10,21562.5,9780.16
2015/9/11,21504.37,9718.28
2015/9/14,21561.9,9728.72
2015/9/15,21455.23,9704.27
2015/9/16,21966.66,9904.71
2015/9/17,21854.63,9964.17
2015/9/18,21920.83,10028.38
2015/9/21,21756.93,9899.37
2015/9/22,21796.58,9835.39
2015/9/23,21302.91,9570.25
2015/9/24,21095.98,9469.81
2015/9/25,21186.32,9512.26
2015/9/29,20556.6,9230.5
2015/9/30,20846.3,9405.5
2015/10/2,21506.09,9686.64
2015/10/5,21854.5,9883.71
2015/10/6,21831.62,9931.53
2015/10/7,22515.76,10394.79
2015/10/8,22354.91,10287.41
2015/10/9,22458.8,10406.79
2015/10/12,22730.93,10538.19
2015/10/13,22600.46,10437.69
2015/10/14,22439.91,10334.42
2015/10/15,22888.17,10552.93
2015/10/16,23067.37,10637.01
2015/10/19,23075.61,10688.54
2015/10/20,22989.22,10649.45
2015/10/22,22845.37,10600.52
2015/10/23,23151.94,10742.04
2015/10/26,23116.25,10747.68
2015/10/27,23142.73,10714.79
2015/10/28,22956.57,10558.47
2015/10/29,22819.94,10439.38
2015/10/30,22640.04,10396.58
2015/11/2,22370.04,10240.33
2015/11/3,22568.43,10283.42
2015/11/4,23053.57,10560.74
2015/11/5,23051.04,10617.67
2015/11/6,22867.33,10555.97
2015/11/9,22726.77,10506.41
2015/11/10,22401.7,10314.74
2015/11/11,22352.17,10245.53
2015/11/12,22888.92,10408.93
2015/11/13,22396.14,10181.47
2015/11/16,22010.82,9978.7
2015/11/17,22264.25,10073.43
2015/11/18,22188.26,10055.28
2015/11/19,22500.22,10193.11
2015/11/20,22754.72,10302
2015/11/23,22665.9,10229.43
2015/11/24,22587.63,10156.63
2015/11/25,22498,10127.87
2015/11/26,22488.94,10108.39
2015/11/27,22068.32,9855.66
2015/11/30,21996.42,9790.64
2015/12/1,22381.35,9947.94
2015/12/2,22479.69,10050.36
2015/12/3,22417.01,9987.84
2015/12/4,22235.89,9834.28
2015/12/7,22203.22,9798.19
2015/12/8,21905.13,9660.87
2015/12/9,21803.76,9558.76
2015/12/10,21704.61,9450.49
2015/12/11,21464.05,9308
2015/12/14,21309.85,9315.91
2015/12/15,21274.37,9344.07
2015/12/16,21701.21,9538.66
2015/12/17,21872.06,9666.52
2015/12/18,21755.56,9634.41
2015/12/21,21791.68,9746.99
2015/12/22,21830.02,9731.53
2015/12/23,22040.59,9882.95
2015/12/24,22138.13,9953.21
2015/12/28,21919.62,9789.46
2015/12/29,21999.62,9788.91
2015/12/30,21882.15,9659.88
2015/12/31,21914.4,9661.03
2016/1/4,21327.12,9311.18
2016/1/5,21188.72,9223.01
2016/1/6,20980.81,9137.79
2016/1/7,20333.34,8753.97
2016/1/8,20453.71,8845.89
2016/1/11,19888.5,8505.16
2016/1/12,19711.76,8439.31
2016/1/13,19934.88,8494.49
2016/1/14,19817.41,8459.63
2016/1/15,19520.77,8236.28
2016/1/18,19237.45,8134.81
2016/1/19,19635.81,8377.8
2016/1/20,18886.3,8015.44
2016/1/21,18542.15,7835.64
2016/1/22,19080.51,8104.98
2016/1/25,19340.14,8173.11
2016/1/26,18860.8,7895.16
2016/1/27,19052.45,7959.51
2016/1/28,19195.83,8028.58
2016/1/29,19683.11,8241.36
2016/2/1,19595.5,8144.85
2016/2/2,19446.84,8058.83
2016/2/3,18991.59,7858.31
2016/2/4,19183.09,7974.4
2016/2/5,19288.17,8054.87
2016/2/11,18545.8,7657.92
2016/2/12,18319.58,7505.37
2016/2/15,18918.14,7863.84
2016/2/16,19122.08,8028.34
2016/2/17,18924.57,7928.76
2016/2/18,19363.08,8166.47
2016/2/19,19285.5,8112.57
2016/2/22,19464.09,8221.37
2016/2/23,19414.78,8170.62
2016/2/24,19192.45,8061.71
2016/2/25,18888.75,7871.94
2016/2/26,19364.15,8034.3
2016/2/29,19111.93,7916.34
2016/3/1,19407.46,8068.29
2016/3/2,20003.49,8374.09
2016/3/3,19941.76,8390.79
2016/3/4,20176.7,8557.69
2016/3/7,20159.72,8626.31
2016/3/8,20011.58,8505.22
2016/3/9,19996.26,8441.48
2016/3/10,19984.42,8420.14
2016/3/11,20199.6,8561.37
2016/3/14,20435.34,8686.27
2016/3/15,20288.77,8605.63
2016/3/16,20257.7,8571.36
2016/3/17,20503.81,8773.83
2016/3/18,20671.63,8883.01
2016/3/21,20684.15,8928.65
2016/3/22,20666.75,8900.19
2016/3/23,20615.23,8873.33
2016/3/24,20345.61,8701.13
2016/3/29,20366.3,8726.93
2016/3/30,20803.39,8979.41
2016/3/31,20776.7,9003.25
2016/4/1,20498.92,8842.86
2016/4/5,20177,8679.04
2016/4/6,20206.67,8668.63
2016/4/7,20266.05,8647.33
2016/4/8,20370.4,8704.81
2016/4/11,20440.81,8807.06
2016/4/12,20504.44,8841.86
2016/4/13,21158.71,9191.49
2016/4/14,21337.81,9237.9
2016/4/15,21316.47,9214.98
2016/4/18,21161.5,9090.85
2016/4/19,21436.21,9244.45
2016/4/20,21236.31,9134.42
2016/4/21,21622.25,9248.4
2016/4/22,21467.04,9120.91
2016/4/25,21304.44,8986.33
2016/4/26,21407.27,9016.12
2016/4/27,21361.6,9037.48
2016/4/28,21388.03,9060.93
2016/4/29,21067.05,8939.47
2016/5/3,20676.94,8748.7
2016/5/4,20525.83,8697.37
2016/5/5,20449.82,8626.73
2016/5/6,20109.87,8471.7
2016/5/9,20156.81,8450.72
2016/5/10,20242.68,8486.16
2016/5/11,20055.29,8443.67
2016/5/12,19915.46,8413.72
2016/5/13,19719.29,8301.39
2016/5/16,19883.95,8312.61
2016/5/17,20118.8,8425.78
2016/5/18,19826.41,8301.01
2016/5/19,19694.33,8243.2
2016/5/20,19852.2,8303.58
2016/5/23,19809.03,8308.21
2016/5/24,19830.43,8306.56
2016/5/25,20368.05,8536.38
2016/5/26,20397.11,8526.19
2016/5/27,20576.77,8595.28
2016/5/30,20629.39,8624.76
2016/5/31,20815.09,8704.9
2016/6/1,20760.98,8708.29
2016/6/2,20859.22,8756.38
2016/6/3,20947.24,8809.81
2016/6/6,21030.22,8865.35
2016/6/7,21328.24,9004.3
2016/6/8,21297.88,9027.82
2016/6/10,21042.64,8831.97
2016/6/13,20512.99,8619.92
2016/6/14,20387.53,8583.09
2016/6/15,20467.52,8609.59
2016/6/16,20038.42,8409.81
2016/6/17,20169.98,8485.87
2016/6/20,20510.2,8639.51
2016/6/21,20668.44,8704.4
2016/6/22,20795.12,8763.11
2016/6/23,20868.34,8785.07
2016/6/24,20259.13,8530.1
2016/6/27,20227.3,8567.21
2016/6/28,20172.46,8536.16
2016/6/29,20436.12,8571.44
2016/6/30,20794.37,8712.89
2016/7/4,21059.2,8802.35
2016/7/5,20750.72,8643.31
2016/7/6,20495.29,8503.14
2016/7/7,20706.92,8600.99
2016/7/8,20564.17,8534.79
2016/7/11,20880.5,8703
2016/7/12,21224.74,8855.31
2016/7/13,21322.37,8909.06
2016/7/14,21561.06,9010.1
2016/7/15,21659.25,9049.66
2016/7/18,21803.18,9090.95
2016/7/19,21673.2,8988.79
2016/7/20,21882.48,9023.11
2016/7/21,22000.49,9057.08
2016/7/22,21964.27,9031.93
2016/7/25,21993.44,9034.76
2016/7/26,22129.73,9062.25
2016/7/27,22218.99,9115.29
2016/7/28,22174.34,9082.85
2016/7/29,21891.37,8958.97
2016/8/1,22129.14,9129.2
2016/8/3,21739.12,8978.33
2016/8/4,21832.23,9004.62
2016/8/5,22146.09,9131.52
2016/8/8,22494.76,9276.56
2016/8/9,22465.61,9301.17
2016/8/10,22492.43,9315.5
2016/8/11,22580.55,9423.34
2016/8/12,22766.91,9554.85
2016/8/15,22932.51,9708.89
2016/8/16,22910.84,9707.99
2016/8/17,22799.78,9641.76
2016/8/18,23023.16,9654.69
2016/8/19,22937.22,9606.17
2016/8/22,22997.91,9602.65
2016/8/23,22998.93,9586.99
2016/8/24,22820.78,9507.09
2016/8/25,22814.95,9504.78
2016/8/26,22909.54,9550.04
2016/8/29,22821.34,9497.82
2016/8/30,23016.11,9597.25
2016/8/31,22976.88,9541.8
2016/9/1,23162.34,9606.08
2016/9/2,23266.7,9686.88
2016/9/5,23649.55,9830.57
2016/9/6,23787.68,9938.39
