,ticker,tradeDate,real_return,market_value,pred
0,600048,2012-04-27,0.09032774,74413591524.1,0.37082404
14,600094,2012-04-27,-0.05008636,8751914694.18,0.9198506
42,600383,2012-04-27,0.08333333,28975375546.6,0.5232081
54,600576,2012-04-27,-0.01035673,1895228952.1,0.94044685
63,600657,2012-04-27,0.00606061,7545089187.9,0.6402262
64,600658,2012-04-27,-0.04616145,4936628891.02,0.7660632
81,600895,2012-04-27,-0.01862631,13303243234.5,0.823619
110,600208,2012-04-27,0.01066098,29128256759.6,0.11434209
134,600555,2012-04-27,-0.06791569,5565945000.0,1.1730397
151,600615,2012-04-27,0.24943052,1650820060.24,0.82466257
158,600724,2012-04-27,0.05667534,11547476157.3,0.44788063
161,600753,2012-04-27,0.1116208,837120000.0,0.9123544
167,600759,2012-04-27,-0.15070423,8662834569.5,-0.09432608
177,600890,2012-04-27,-0.07077626,2536873771.5,0.9926862
216,600149,2012-04-27,0.11889251,2334182400.0,0.90992665
219,600158,2012-04-27,0.18167939,5526466693.15,0.56158704
220,600159,2012-04-27,-0.061068700000000004,3261912701.76,0.66689676
222,600240,2012-04-27,-0.01150527,6727350000.0,0.59713525
226,600246,2012-04-27,0.03034349,4903704000.0,0.85926276
232,600322,2012-04-27,-0.02005013,4411743000.0,0.79385656
234,600325,2012-04-27,0.02324831,7574012897.4,0.6174696
250,600533,2012-04-27,0.00757576,4158000000.0,0.6518951
309,600215,2012-04-27,0.05465587,2297262427.2,0.8873776
333,600376,2012-04-27,0.12042988,18773118000.0,0.46809727
344,600565,2012-04-27,0.11421455,3160800000.0,0.9240841
354,600663,2012-04-27,-0.01066218,24653428800.0,0.8753624
356,600665,2012-04-27,-0.02278481,3413283958.74,0.7739283
361,600732,2012-04-27,-0.09480519,1909527620.0,0.5653114
373,600823,2012-04-27,0.01334445,14035438102.6,0.97217673
403,600007,2012-04-27,-0.00631465,11049889398.0,1.1793499
455,600620,2012-04-27,-0.06855792,1936429458.66,0.699333
456,600621,2012-04-27,-0.04070796,2961065283.15,0.5544599
465,600743,2012-04-27,-0.00451467,5601557046.9,0.67181176
467,600745,2012-04-27,0.19361702,3077324022.4,0.6626516
470,600748,2012-04-27,-0.00463679,7009409548.31,0.8748365
500,600052,2012-04-27,-0.06915888,4664071642.2,0.22014987
515,600175,2012-04-27,-0.03790087,4275898038.72,0.5000459
549,600675,2012-04-27,-0.01305781,8203745840.4,0.31447238
553,600679,2012-04-27,-0.08412098,3741296023.96,-0.39364916
557,600683,2012-04-27,-0.09365559,4903947692.14,-0.036135256
558,600684,2012-04-27,-0.00326442,2234559555.57,0.74993235
561,600687,2012-04-27,0.0,1794204280.82,0.034630597
570,600773,2012-04-27,0.03632882,7956243072.36,0.45506477
574,600777,2012-04-27,0.0392562,3027048670.36,0.5795824
588,601588,2012-04-27,-0.01003344,10067389800.0,0.9654953
605,600173,2012-04-27,0.03036876,3342929790.6,0.7280748
611,600223,2012-04-27,0.11199999999999999,6256050000.0,0.8421923
612,600225,2012-04-27,0.00381679,3282344944.68,0.81434804
656,600638,2012-04-27,-0.06472795,5982008112.08,0.567761
657,600639,2012-04-27,-0.04031209,7142664557.6,1.0751884
659,600734,2012-04-27,-0.13496933,1719120546.66,0.55387986
661,600736,2012-04-27,-0.04365154,6548287104.0,0.20860133
712,600064,2012-04-27,-0.00167926,6148166289.12,0.73784685
714,600067,2012-04-27,0.01733102,6790159420.43,0.42112243
719,600082,2012-04-27,-0.10116732,3321035345.64,-0.02762109
731,600266,2012-04-27,0.08350305,13097916000.0,0.83600086
741,600340,2012-04-27,0.13099891,13628600797.2,0.38896948
745,600393,2012-04-27,0.12605042,1785000000.0,0.44598153
752,600463,2012-04-27,-0.01569859,1605240000.0,0.5909089
759,600641,2012-04-27,-0.02508961,4498365813.84,0.62239015
764,600647,2012-04-27,-0.04990584,1136695770.0,0.97916806
765,600648,2012-04-27,-0.05083089,10340289046.9,1.234592
766,600649,2012-04-27,0.02624672,17511484006.7,0.81212044
767,600716,2012-04-27,0.00495868,4480633835.7,0.43495443
768,600791,2012-04-27,-0.033268099999999995,2314216800.0,1.1041021
803,600113,2012-04-27,-0.19643883,5546826000.0,0.26718587
810,600162,2012-04-27,0.07117438,4315106918.78,0.7113651
818,600185,2012-04-27,0.01086957,3719707936.0,0.76044077
833,600239,2012-04-27,0.17321867,6702713557.76,0.28264844
850,600503,2012-04-27,-0.06396256,7301477160.0,0.9138538
867,600604,2012-04-27,0.0,3987802297.6,0.81054515
869,600606,2012-04-27,-0.19811321,5232564708.0,0.51271725
878,600696,2012-04-27,0.14423077,2833505376.0,0.015832663
887,600766,2012-04-27,0.26740947,1843452575.01,-0.2564882
888,600767,2012-04-27,-0.03564356,1722101419.1,0.21573675
906,600807,2012-04-27,-0.04230769,2504979360.0,0.72769594
1,600070,2012-04-27,0.10581093,1621991512.8,0.68451077
20,600152,2012-04-27,-0.03010471,2242295688.0,0.7300226
23,600156,2012-04-27,0.06210819,1946215797.68,0.6751624
34,600370,2012-04-27,-0.04840281,1600866413.84,1.0714701
91,600987,2012-04-27,-0.00749625,2825011800.0,1.0569594
114,600272,2012-04-27,0.03990878,2131110000.0,0.33251393
115,600273,2012-04-27,-0.08049113,2308950000.0,0.6467179
198,601718,2012-04-27,-0.04155125,13923770000.0,0.80309653
208,600107,2012-04-27,-0.08099688,3466800000.0,-0.06601757
239,600400,2012-04-27,-0.041597800000000004,2958910099.2,-0.15927112
291,601599,2012-04-27,-0.033025099999999995,2407260000.0,0.5394961
339,600448,2012-04-27,-0.04357798,1394328000.0,0.5993974
348,600630,2012-04-27,-0.0816,2655384981.25,0.60224164
391,601566,2012-04-27,0.09364607,13509689400.0,0.70441395
413,600137,2012-04-27,0.03888025,1250218181.68,0.8950163
436,600483,2012-04-27,-0.02903226,1788599014.4,0.5511291
458,600626,2012-04-27,-0.06422018,3096658677.76,0.3826492
517,600177,2012-04-27,-0.05703048,22644640938.2,0.7954725
538,600510,2012-04-27,0.08563135,5481151403.0,0.56953
563,600689,2012-04-27,-0.10456853,1979764728.55,0.48612684
608,600220,2012-04-27,-0.01146132,6223857737.74,1.0255885
639,600493,2012-04-27,-0.04727273,1496000000.0,0.8642527
748,600398,2012-04-27,-0.01856148,2786863576.18,0.6125682
826,600232,2012-04-27,-0.00162075,2250313416.48,0.50533664
827,600233,2012-04-27,0.10083256,1783650000.0,0.69215715
2,600071,2012-04-27,0.03243243,1757296174.4,0.5703844
33,600360,2012-04-27,-0.02365591,3153072000.0,0.91419256
57,600651,2012-04-27,0.00741656,4982531970.31,0.47925127
60,600654,2012-04-27,-0.04293381,4220691230.86,0.2249853
108,600203,2012-04-27,-0.05494505,1313370786.0,1.1995469
109,600206,2012-04-27,-0.08,2392500000.0,0.63143563
140,600584,2012-04-27,-0.03900709,4811673560.4,1.048712
320,600288,2012-04-27,-0.04768583,3114384000.0,0.32890958
327,600363,2012-04-27,-0.03084833,2884876515.0,0.3015437
343,600563,2012-04-27,0.00366186,3863250000.0,0.41376376
358,600667,2012-04-27,-0.0534846,2892603240.77,0.9037415
461,600707,2012-04-27,0.20272315,4869968317.68,0.5691928
514,600171,2012-04-27,0.01906158,4595369011.86,-0.14400297
566,600703,2012-04-27,0.25437063,16519517597.4,0.7657273
728,600261,2012-04-27,0.11605505,7443372056.0,0.45903528
817,600183,2012-04-27,-0.03712575,9140155940.9,0.6499725
831,600237,2012-04-27,-0.00884956,2260000000.0,0.6405257
849,600460,2012-04-27,0.05577299,4436297600.0,0.6997635
865,600602,2012-04-27,-0.04251012,5794338825.08,0.9340635
899,600800,2012-04-27,-0.05031447,1943841929.46,0.8080608
3,600072,2012-04-27,-0.00833797,8606948252.14,0.2160312
13,600093,2012-04-27,-0.04150198,1631584350.0,1.154546
19,600099,2012-04-27,0.056634300000000005,1354161600.0,1.0123191
36,600372,2012-04-27,0.10831382,22455389588.8,0.8554805
59,600653,2012-04-27,-0.05862069,5064502919.3,0.55825245
92,600988,2012-04-27,-0.00263158,1514494560.0,0.095415056
96,601633,2012-04-27,0.14481765,45271254240.0,0.5509997
104,600038,2012-04-27,0.11466058,5913745500.0,0.595356
128,600435,2012-04-27,-0.11949069999999999,7602978600.0,0.31951386
178,600893,2012-04-27,-0.01308901,16648679046.1,0.6959469
205,600104,2012-04-27,0.02210663,169573214754.0,0.67687225
215,600148,2012-04-27,-0.06285714,1485922725.0,0.7431489
217,600150,2012-04-27,-0.1425486,39265750638.4,0.64245933
263,600715,2012-04-27,-0.07810107,1464391680.0,-0.121894896
292,601766,2012-04-27,-0.01792829,69291060000.0,0.31796882
298,601989,2012-04-27,-0.01889113,89179655495.7,0.60588664
304,600184,2012-04-27,-0.2057935,5621864089.05,0.33923137
308,600213,2012-04-27,-0.03685504,1790800000.0,0.8783307
352,600660,2012-04-27,0.03423849,16965294232.0,0.79078627
390,601258,2012-04-27,0.03361345,18717510000.0,0.62799615
402,600006,2012-04-27,0.01149425,6960000000.0,1.131324
423,600316,2012-04-27,-0.0497006,11975812350.4,0.33158973
428,600418,2012-04-27,0.01067073,8454112325.6,0.56245327
434,600480,2012-04-27,0.11941964,3240964948.48,1.1521516
463,600741,2012-04-27,-0.02702703,26761953813.0,0.74531263
464,600742,2012-04-27,0.03405866,4471604676.0,0.11773175
