,ticker,tradeDate,real_return,market_value,pred
0,600048,2016-09-30,-0.046875,113834996160.0,0.028157752
8,600077,2016-09-30,-0.08333333,8523177828.0,-0.24094033
14,600094,2016-09-30,-0.061076599999999995,23911639500.0,0.10478224
15,600095,2016-09-30,-0.00178571,4046152320.0,-0.11770969
41,600383,2016-09-30,0.0,53965184306.0,-0.04970908
53,600657,2016-09-30,0.28241563,8581586052.0,0.09660664
54,600658,2016-09-30,0.0269168,9795608818.0,0.2614757
61,600724,2016-09-30,-0.01367521,8454660435.0,0.03711693
73,600895,2016-09-30,0.00987383,28232611408.0,0.10546089
104,600208,2016-09-30,0.06349206,37923105276.0,0.15276253
131,600555,2016-09-30,0.05671642,8733450000.0,-0.049201496
154,600615,2016-09-30,0.00454087,3726566310.0,-0.013516299
168,600890,2016-09-30,0.0,6527526523.0,-0.009923935
217,600240,2016-09-30,-0.00984781,15908912712.0,0.13424444
221,600246,2016-09-30,0.10051107,12057034591.0,0.06752583
226,600322,2016-09-30,-0.01740506,6988024000.0,-0.03306707
228,600325,2016-09-30,-0.09575923,17091446672.0,-0.1113509
243,600533,2016-09-30,-0.00367647,5712000000.0,0.01735095
308,600158,2016-09-30,0.15149626,13533515816.0,0.1851401
309,600159,2016-09-30,-0.06548673,4689518080.0,-0.06855088
314,600215,2016-09-30,0.02300242,3841171754.0,0.17770073
335,600565,2016-09-30,0.0610119,15764192640.0,0.14895599
338,600568,2016-09-30,-0.06028076,17238321002.0,-0.09083044
342,600663,2016-09-30,-0.03249391,82768284144.0,0.10892129
344,600665,2016-09-30,-0.03669725,4709467625.0,0.22688857
422,600376,2016-09-30,-0.06125696,32425134564.0,0.0417825
429,600621,2016-09-30,0.0,6252303032.0,0.1128293
436,600732,2016-09-30,0.0,3423758377.0,0.04349465
437,600733,2016-09-30,0.0,9914865480.0,0.043999333
441,600743,2016-09-30,-0.05588822,11753965509.0,-0.059403345
443,600745,2016-09-30,0.01558074,13497302352.0,0.1585862
446,600748,2016-09-30,-0.01268757,15664596384.0,0.2341097
