,ticker,tradeDate,real_return,market_value,pred
0,600048,2013-03-29,0.0130662,81944175608.7,-0.46286106
14,600094,2013-03-29,-0.00545455,8313563181.0,-0.17297602
15,600095,2013-03-29,-0.13059034,2019463328.35,-0.2865536
41,600383,2013-03-29,0.06392694,29377811318.0,-0.45375842
53,600576,2013-03-29,0.0,1762192167.2,-0.20876189
61,600657,2013-03-29,-0.08486239,6645775527.12,-0.27232045
62,600658,2013-03-29,0.01692708,4455148047.36,-0.12691465
80,600895,2013-03-29,-0.02996845,9818691747.0,-0.12929301
107,600208,2013-03-29,0.030864199999999998,20278699294.7,-0.10671207
132,600555,2013-03-29,-0.04651163,3923535000.0,-0.08023516
150,600615,2013-03-29,0.07182941,1675262726.28,-0.16228782
156,600724,2013-03-29,-0.07058824,8599184372.45,-0.15708064
159,600753,2013-03-29,-0.01086957,942080000.0,-0.40356374
165,600759,2013-03-29,-0.03478261,5612540707.0,-0.16268435
175,600890,2013-03-29,0.0,2861222929.5,-0.22515929
217,600158,2013-03-29,-0.04469274,4530858953.01,-0.15224437
218,600159,2013-03-29,0.00716846,2315709017.28,-0.06156542
220,600240,2013-03-29,-0.13918629999999999,6626730000.0,-0.24395242
224,600246,2013-03-29,-0.06685237,4368312000.0,-0.12069167
230,600322,2013-03-29,-0.003125,3538240000.0,-0.05233123
232,600325,2013-03-29,-0.00142045,5752001164.8,-0.12290767
249,600533,2013-03-29,-0.04594595,3885000000.0,-0.07242477
304,600149,2013-03-29,-0.04972376,2752358400.0,-0.14779085
313,600215,2013-03-29,-0.08193277,2213556508.8,-0.14871499
336,600376,2013-03-29,-0.02308499,14244252750.0,-0.12818058
348,600565,2013-03-29,-0.07084469,2642400000.0,-0.101063296
350,600568,2013-03-29,0.03285151,2786983817.2,-0.15073282
354,600663,2013-03-29,-0.00802139,20955414480.0,-0.14556015
356,600665,2013-03-29,-0.03055556,3110841075.6,-0.09524011
361,600732,2013-03-29,-0.09320388,2298872862.0,-0.6482853
373,600823,2013-03-29,-0.01763485,11284539058.3,-0.16447802
404,600007,2013-03-29,-0.08443272,11452802411.6,-0.2134897
451,600620,2013-03-29,0.09269162,2568172402.62,-0.63525635
452,600621,2013-03-29,-0.02178649,2405537991.09,-0.15150797
464,600743,2013-03-29,0.01208842,5437177270.72,-0.08367843
466,600745,2013-03-29,-0.05981595,4268968643.84,-0.7369105
469,600748,2013-03-29,-0.02777778,7800270285.6,-0.23935732
503,600052,2013-03-29,-0.00595238,2929211349.12,-0.12052556
516,600175,2013-03-29,-0.00769231,3616026060.4,-0.05321282
544,600675,2013-03-29,0.03389831,8261737837.92,-0.39021704
552,600683,2013-03-29,-0.07462687,3970567919.92,-0.14891651
553,600684,2013-03-29,0.15441860000000002,3398038063.0,-0.29774177
565,600773,2013-03-29,-0.03182752,5607366680.52,-0.17234266
569,600777,2013-03-29,0.04731183,2908218247.35,-0.08923424
586,601588,2013-03-29,-0.01020408,9899038800.0,-0.08142892
602,600173,2013-03-29,-0.02373887,2443746940.2,-0.08988379
608,600223,2013-03-29,-0.01196172,4184046240.0,-0.1014138
609,600225,2013-03-29,-0.06356968,2561982981.63,-0.107428774
657,600638,2013-03-29,-0.01309524,4713777499.2,-0.12891427
658,600639,2013-03-29,-0.08660508,8043624846.4,-0.18431851
660,600734,2013-03-29,0.10677083,1349984232.96,-0.21236399
662,600736,2013-03-29,-0.047029699999999994,4273841664.0,-0.12421367
712,600064,2013-03-29,-0.07047279,5786813106.72,-0.23073241
714,600067,2013-03-29,0.11451613,7296185165.8,-0.2721418
737,600266,2013-03-29,-0.05370844,10430316000.0,-0.13833603
746,600340,2013-03-29,0.05457530000000001,21492385769.7,-0.23177287
749,600393,2013-03-29,-0.09736842,2280000000.0,-0.36481088
766,600622,2013-03-29,0.08072488,3121824078.14,-0.114939556
769,600641,2013-03-29,-0.03430079,3055341654.92,-0.07904809
774,600647,2013-03-29,0.03272377,1112078065.0,-0.15464462
775,600648,2013-03-29,0.01301518,13979100441.7,-0.6767325
776,600649,2013-03-29,-0.01803279,18223893459.8,-0.13857031
777,600716,2013-03-29,-0.02136752,3466010967.12,-0.08662797
807,600113,2013-03-29,-0.06528836,2927934000.0,-0.35088366
813,600162,2013-03-29,0.06646059,4967747644.93,-0.2287051
821,600185,2013-03-29,-0.00151515,3812123040.0,-0.19605258
828,600239,2013-03-29,-0.019077900000000002,5179369567.36,-0.14516945
840,600463,2013-03-29,0.0,1668240000.0,-0.17327741
841,600503,2013-03-29,0.20994475,6185182680.0,-0.47518867
859,600604,2013-03-29,-0.12631579,5381267305.0,-0.45054215
861,600606,2013-03-29,-0.03272727,2850760489.5,-0.18858728
870,600696,2013-03-29,-0.00161812,2104695099.0,-0.16464393
879,600767,2013-03-29,0.16507177,1425422560.76,-0.1327711
882,600791,2013-03-29,0.0,1974556800.0,-0.08055417
889,600848,2013-03-29,-0.03250774,2579393309.4,-0.16954935
927,600807,2013-03-29,0.0,2257692936.0,-0.23344697
1,600070,2013-03-29,0.01197605,1527035374.8,-0.16215883
20,600152,2013-03-29,-0.1532567,1532039724.0,-0.41202027
23,600156,2013-03-29,-0.14806867,1873835871.32,-0.32896262
33,600370,2013-03-29,-0.07826087,1466929383.2,-0.116344705
