,ticker,tradeDate,real_return,market_value,pred
0,600048,2016-05-31,0.01648999,91324512048.0,0.29474545
8,600077,2016-05-31,0.00831601,6445988263.0,0.5173879
14,600094,2016-05-31,0.00105374,19089674981.0,0.06310886
15,600095,2016-05-31,0.03329865,3471743196.0,0.6060339
41,600383,2016-05-31,-0.07085202,50184470810.0,0.25486046
53,600657,2016-05-31,0.01167607,7651787208.0,0.7161367
54,600658,2016-05-31,0.03196803,5806774974.0,0.91390884
61,600724,2016-05-31,0.01190476,7284015144.0,0.62829787
73,600895,2016-05-31,-0.04156923,29409615504.0,0.17862469
104,600208,2016-05-31,0.07360406,35852701770.0,0.06508589
131,600555,2016-05-31,0.02688172,7273530000.0,0.7904731
154,600615,2016-05-31,-0.01432507,3412572075.0,0.5629173
168,600890,2016-05-31,0.0463392,6249512971.0,0.14366207
217,600240,2016-05-31,0.04678945,13772532312.0,0.26076704
221,600246,2016-05-31,-0.0077821,6254352000.0,0.5397929
226,600322,2016-05-31,-0.03671706,5119391000.0,0.74644524
228,600325,2016-05-31,0.02609484,12789358864.0,0.36464834
243,600533,2016-05-31,0.02687035,5208000000.0,0.69511664
308,600158,2016-05-31,-0.0662809,16064722016.0,-0.33781618
309,600159,2016-05-31,0.00646552,3851214848.0,0.9295424
314,600215,2016-05-31,0.0158046,3236628984.0,0.38337559
335,600565,2016-05-31,-0.02073319,15623440920.0,0.1559805
338,600568,2016-05-31,0.04628472,10612183860.0,-0.047802925
342,600663,2016-05-31,-0.00101939,77415501800.0,0.11081385
344,600665,2016-05-31,-0.01154751,4311971275.0,0.61774814
422,600376,2016-05-31,0.08066084,23070308625.0,0.239997
429,600621,2016-05-31,0.03106678,5130766696.0,0.41372123
436,600732,2016-05-31,0.0,3423758377.0,0.42467096
437,600733,2016-05-31,0.05405405,7676216100.0,0.1098277
441,600743,2016-05-31,0.0127031,8633889750.0,0.49615178
443,600745,2016-05-31,0.0736,15931660000.0,-0.4062723
446,600748,2016-05-31,-0.01330604,13862600242.0,0.53103805
451,600823,2016-05-31,-0.02853871,18928089246.0,0.4230587
504,600007,2016-05-31,0.14358592,17990065450.0,0.4012064
601,600052,2016-05-31,0.06998445,5605603913.0,0.7492052
642,600675,2016-05-31,-0.05253283,9951426602.0,0.64863086
650,600683,2016-05-31,0.04171364,6666998400.0,0.31791344
651,600684,2016-05-31,0.03263859,5227447155.0,0.6549493
660,600708,2016-05-31,-0.00237812,11090435200.0,0.5040469
663,600773,2016-05-31,-0.02851829,11762216981.0,-0.34531605
667,600777,2016-05-31,0.16076115,16247591076.0,0.103615224
679,601155,2016-05-31,0.00761697,20406249798.0,0.8614724
681,601588,2016-05-31,0.04620576,13939462800.0,0.5431092
700,600173,2016-05-31,0.0,6040478675.0,0.2990989
705,600223,2016-05-31,0.00790514,5064898080.0,0.7942925
706,600225,2016-05-31,0.06560284,5276178828.0,0.46788275
746,600638,2016-05-31,0.00071549,8058315040.0,0.17384687
747,600639,2016-05-31,0.08232236,25905289570.4,-0.26995352
749,600734,2016-05-31,0.0,8617556560.0,0.27718133
751,600736,2016-05-31,0.03986333,10485892540.0,0.17557156
812,600064,2016-05-31,0.00133958,11533023383.0,0.37676266
814,600067,2016-05-31,0.09574468,9789689126.0,0.39275444
834,600266,2016-05-31,0.08097105,18538083200.0,0.18396175
840,600340,2016-05-31,-0.01295547,72987183490.0,0.26283473
843,600393,2016-05-31,0.06611539,14190306441.0,0.35609317
850,600466,2016-05-31,0.06630127,17409267160.0,0.33286655
860,600622,2016-05-31,0.11426256,8423358040.0,0.44052547
863,600641,2016-05-31,0.031821800000000004,10133414859.0,0.20791811
868,600647,2016-05-31,0.03744681,3269874600.0,0.23351498
869,600648,2016-05-31,0.06771398,20958544386.0,0.28618276
870,600649,2016-05-31,-0.01778386,43677593570.0,0.054818213
871,600716,2016-05-31,-0.00932091,7029815106.0,0.4915373
905,600162,2016-05-31,-0.02050244,10392938976.0,0.5736068
913,600185,2016-05-31,0.00648298,9980083592.0,0.4574675
930,600463,2016-05-31,-0.06079602,4206000000.0,0.37320733
947,600604,2016-05-31,0.01223113,18026644241.0,0.035035923
949,600606,2016-05-31,-0.03105486,138351915528.0,0.5766196
958,600696,2016-05-31,0.07120501,4352428368.0,0.10783557
971,600791,2016-05-31,0.01017442,3115814400.0,0.5598151
978,600848,2016-05-31,0.0,13803553782.0,0.24109098
1020,600239,2016-05-31,0.0,4966924656.0,0.6568387
1035,600503,2016-05-31,0.04919908,14004014600.0,-0.094177365
1045,600807,2016-05-31,0.05574913,10155606356.0,0.1516071
1,600070,2016-05-31,-0.03940568,5520370788.0,0.028377801
20,600152,2016-05-31,0.13138686,2814609378.0,0.8121214
23,600156,2016-05-31,-0.12919897,4668505227.0,0.18221553
33,600370,2016-05-31,-0.00191205,4169587166.0,0.6432723
82,600987,2016-05-31,-0.00410846,7731722700.0,0.49478602
191,601718,2016-05-31,-0.01419355,29891750000.0,0.20961714
214,600107,2016-05-31,-0.03798077,7488000000.0,0.090636864
233,600400,2016-05-31,0.01339286,12756357376.0,0.10618241
328,600448,2016-05-31,0.00149701,2821392188.0,0.5219934
374,601566,2016-05-31,-0.01718651,9314869012.0,0.44600102
376,601599,2016-05-31,0.0,10184808154.0,0.16295952
431,600626,2016-05-31,-0.02078472,7556983392.0,0.35153568
432,600630,2016-05-31,-0.10572207,7796210360.0,-0.0012521446
489,603116,2016-05-31,0.04317181,9279760000.0,0.37480444
495,603558,2016-05-31,0.01112873,6954285000.0,0.63015854
497,603808,2016-05-31,0.0,7281916852.0,0.3257953
513,600137,2016-05-31,-0.00779133,2869863552.0,0.064102784
578,601339,2016-05-31,0.06010017,8985000000.0,0.8161139
618,600177,2016-05-31,-0.04483439,38961031141.0,0.25610372
656,600689,2016-05-31,-0.08363418,3340475406.0,0.084511
693,603518,2016-05-31,0.11303182,3940707400.0,0.53287613
699,603889,2016-05-31,0.16586151,4031781642.0,0.6399009
702,600220,2016-05-31,0.10144928,7383028842.0,0.5278209
733,600510,2016-05-31,0.08863919999999999,8387230950.0,0.8081711
846,600398,2016-05-31,0.00892857,50318889600.0,0.2912258
853,600493,2016-05-31,-0.02176344,3753600000.0,0.60014504
1013,600232,2016-05-31,0.06729841,4533450955.0,-0.37237728
1056,603001,2016-05-31,0.0754464,8228109600.0,0.43700165
1063,603555,2016-05-31,-0.02350176,15675420000.0,0.08556902
2,600071,2016-05-31,0.26094348,5587727925.0,0.6705742
5,600074,2016-05-31,0.06116643,32419548000.0,0.277462
48,600651,2016-05-31,0.13951395,10945794200.0,0.567896
98,603936,2016-05-31,0.40738793,5577775500.0,-0.0005003363
102,600203,2016-05-31,0.34241245,4692276188.0,0.9540177
118,600360,2016-05-31,0.23029046,7115091200.0,0.038558707
143,600584,2016-05-31,0.07586685,19547712276.0,-0.21137398
281,601231,2016-05-31,0.08581113,21628680584.0,0.5095906
295,603678,2016-05-31,0.32441355,9576320000.0,0.41918707
321,600363,2016-05-31,0.08333333,7290758592.0,0.27052692
334,600563,2016-05-31,0.00109963,10230750000.0,0.18950908
345,600666,2016-05-31,0.12491909,23702738010.0,0.3462571
346,600667,2016-05-31,0.36605883,8720127876.0,0.039509743
420,600288,2016-05-31,0.04186795,5425056000.0,0.7841049
499,603989,2016-05-31,0.1949871,8139000000.0,0.6730046
560,600707,2016-05-31,-0.06125696,9261044289.0,-0.50022197
595,603328,2016-05-31,0.00784715,14332590000.0,0.3347167
615,600171,2016-05-31,0.11989526,10464235134.0,0.38363227
659,600703,2016-05-31,-0.01770782,51821487148.0,0.26510328
912,600183,2016-05-31,-0.00241936,13786141901.0,0.54057217
919,600261,2016-05-31,-0.0153417,10411577793.0,0.7656672
987,603005,2016-05-31,0.13655462,7553540708.0,0.12914771
1018,600237,2016-05-31,0.12573964,3815138496.0,0.9474172
1034,600460,2016-05-31,0.10132583,8992081280.0,0.13020408
1038,600800,2016-05-31,-0.04515272,4602870630.0,0.5885322
3,600072,2016-05-31,0.03115691,6458799600.0,0.7752528
35,600372,2016-05-31,0.0400641,32931529488.0,0.39267045
171,600893,2016-05-31,0.02636256,65788746688.0,0.22278658
206,600038,2016-05-31,0.05172414,23248961048.0,0.40803683
249,600562,2016-05-31,0.06523765,14894663871.0,0.12094883
306,600150,2016-05-31,-0.01591665,31200582464.0,0.26054963
384,601989,2016-05-31,0.02926829,112924239750.0,0.18044163
405,600184,2016-05-31,-0.00132333,11533607336.0,0.18347475
426,600435,2016-05-31,0.20584268,16471879200.0,0.19852224
523,600316,2016-05-31,0.05745257,13230762525.0,0.6141439
644,600677,2016-05-31,0.04056767,9261802675.0,0.08608268
652,600685,2016-05-31,0.0184739,35196309360.0,0.3728113
675,600879,2016-05-31,0.13556851,14262447640.0,0.18982567
786,601890,2016-05-31,0.04134455,8433126000.0,0.7219386
842,600391,2016-05-31,0.08277148,11732798876.0,0.2107518
874,600862,2016-05-31,0.11477987,17719584552.0,0.6450589
880,600990,2016-05-31,0.14112936,10398921140.0,-0.081988275
962,600760,2016-05-31,0.01760563,2938892208.0,1.1308041
1007,600118,2016-05-31,0.05560792,37638628053.0,0.094787374
1026,600343,2016-05-31,0.15135692,13242780725.0,0.021658778
4,600073,2016-05-31,-0.07735697,11637223095.0,0.22682294
11,600090,2016-05-31,-0.03335919,18557254781.0,0.2636162
39,600381,2016-05-31,-0.09756098,10441724897.0,0.36821383
93,603198,2016-05-31,-0.00457952,19216000000.0,0.12596947
135,600573,2016-05-31,-0.0162963,3375000000.0,0.54497385
155,600616,2016-05-31,0.06458333,4940344320.0,0.587746
195,603589,2016-05-31,0.0361264,21174000000.0,0.14539872
292,603369,2016-05-31,0.07964602,15593435000.0,0.51417124
322,600365,2016-05-31,0.07148660000000001,4924000000.0,0.42921788
392,603696,2016-05-31,0.14000861,4408800000.0,-0.07350743
509,600132,2016-05-31,-0.07468164,8048441056.0,0.18662778
553,600559,2016-05-31,0.22226528,8635043648.0,0.21964855
586,603020,2016-05-31,-0.02429668,7507200000.0,0.29690722
608,600059,2016-05-31,0.09004237,7632468448.0,0.3210327
624,600197,2016-05-31,0.11078287,6147540000.0,0.34866703
625,600199,2016-05-31,0.21444201,5079783500.0,0.39848796
636,600519,2016-05-31,0.10379249,332226632166.0,-0.13364726
658,600702,2016-05-31,0.29435897,6577350000.0,0.29113686
669,600779,2016-05-31,0.22912047,6610023321.0,0.2448062
672,600872,2016-05-31,0.02321725,9607444632.0,0.37971997
673,600873,2016-05-31,-0.08289550000000001,21384599008.0,-0.118459135
718,600300,2016-05-31,-0.04038772,10349680000.0,0.21169132
766,600887,2016-05-31,0.08176509,93458569541.0,0.26190174
821,600084,2016-05-31,0.10862069,6517615440.0,0.426738
837,600305,2016-05-31,0.10023773,6379981730.0,0.5054316
877,600866,2016-05-31,-0.06379585,4046617245.0,0.57161856
914,600186,2016-05-31,-0.01666667,5734931220.0,0.2114949
926,600429,2016-05-31,-0.06227545,12504604290.0,0.31405157
933,600543,2016-05-31,-0.02219041,4486046400.0,0.43679684
940,600597,2016-05-31,0.04851066,15026074107.0,0.51054054
943,600600,2016-05-31,-0.01889976,40029620364.0,0.28522116
984,601579,2016-05-31,0.15052889,4916000000.0,0.35236382
994,603288,2016-05-31,0.01876676,80754380640.0,0.3410721
1019,600238,2016-05-31,-0.00665004,5391846000.0,0.4646573
1047,600809,2016-05-31,0.06124402,18096229470.0,0.3050316
6,600075,2016-05-31,0.03787196,4863985280.0,0.13120347
9,600078,2016-05-31,0.06942149,4008566045.0,0.73789805
12,600091,2016-05-31,0.0,4912142375.0,0.21054396
16,600096,2016-05-31,0.03910615,11888529335.0,0.1838424
22,600155,2016-05-31,0.07092751,6114811358.0,0.035883114
28,600251,2016-05-31,0.07302791,5909860260.0,0.5320969
29,600256,2016-05-31,-0.03755869,22243269222.0,0.31863636
44,600387,2016-05-31,0.01971609,4895748000.0,0.44648904
45,600389,2016-05-31,-0.04708677,4338180000.0,0.13597983
59,600722,2016-05-31,0.17563291,4299620504.0,0.5811836
62,600725,2016-05-31,0.11387164,2976415050.0,0.85417354
80,600985,2016-05-31,0.05353728,2749460162.0,0.50573695
109,600273,2016-05-31,0.1,10580910120.0,0.40468177
148,600589,2016-05-31,0.13789238,6291327736.0,0.06723198
158,600727,2016-05-31,0.00665188,3165899132.0,0.36803678
189,601678,2016-05-31,0.04089980000000001,5809320000.0,0.9209938
194,603077,2016-05-31,0.07423581,15170052330.0,0.30750042
232,600378,2016-05-31,0.03413336,4398460840.0,0.16470543
239,600409,2016-05-31,0.05320677,11990498040.0,0.33908755
247,600538,2016-05-31,0.18733032,5131633260.0,0.058683798
250,600618,2016-05-31,-0.04369993,15877372000.0,0.1560745
260,600810,2016-05-31,0.01771117,3246335200.0,0.7876867
286,603010,2016-05-31,0.17472119,4790201360.0,0.008933514
300,600141,2016-05-31,0.09609895,5570110820.0,0.43453664
301,600143,2016-05-31,0.05019443,15948800000.0,0.3294066
315,600249,2016-05-31,-0.02920723,3954500000.0,0.5313457
317,600328,2016-05-31,0.13825758,4625607360.0,0.39396292
323,600367,2016-05-31,0.21204188,3337152000.0,-0.1607095
326,600444,2016-05-31,0.05687974,2702948274.0,0.60352075
330,600470,2016-05-31,0.11345947,3557312000.0,0.7055548
386,603188,2016-05-31,0.05149266,10114560000.0,0.44522208
390,603601,2016-05-31,0.23568678,6836632535.0,-0.13581383
396,603968,2016-05-31,-0.00300946,4756204800.0,0.2766193
402,600028,2016-05-31,-0.01016496,584773942368.0,0.01946102
404,600160,2016-05-31,0.05771144,18199705800.0,0.17827699
414,600281,2016-05-31,0.03333333,3086412000.0,0.6556411
427,600469,2016-05-31,-0.01648521,6445254699.0,0.3372531
433,600636,2016-05-31,0.0,6194614734.0,0.21522512
435,600731,2016-05-31,0.13816535,2890183503.0,0.20841712
444,600746,2016-05-31,0.0731441,2806820024.0,0.578053
469,601208,2016-05-31,0.04151404,5043074400.0,0.0031172335
471,601216,2016-05-31,0.00945946,31220664380.0,0.2811117
522,600315,2016-05-31,0.03778338,18731354838.0,0.27980158
537,600486,2016-05-31,0.10860903,7790858346.0,0.12987283
548,600527,2016-05-31,0.06788487,5189518418.0,0.325204
575,601233,2016-05-31,-0.06940874,11245212000.0,0.3841585
591,603026,2016-05-31,0.15144888,7414034400.0,-0.342373
617,600176,2016-05-31,0.03013994,22594743175.0,0.22758873
632,600500,2016-05-31,0.00332963,18767944427.0,0.38981757
655,600688,2016-05-31,-0.00974026,66528000000.0,0.18044877
708,600227,2016-05-31,-0.02707276,5616819675.0,0.44698536
709,600228,2016-05-31,0.0,2599016400.0,0.3213099
710,600229,2016-05-31,0.05626921,8179418400.0,0.44546458
717,600299,2016-05-31,0.06060105,35267002095.0,0.4243765
719,600301,2016-05-31,-0.02055336,2974623465.0,0.48835823
721,600309,2016-05-31,0.08805031,34381121730.0,0.13246045
723,600339,2016-05-31,0.0,3110472286.0,0.16409042
724,600352,2016-05-31,0.00742884,28303987530.0,0.27503663
730,600426,2016-05-31,-0.00194081,11103656700.0,0.49791375
768,600889,2016-05-31,0.00575169,3300994975.0,0.67952937
772,601058,2016-05-31,-0.01183432,7753507736.0,0.19527705
774,601113,2016-05-31,-0.03702092,8572084500.0,0.50807124
795,603599,2016-05-31,-0.02534979,7271711200.0,0.0734086
811,600063,2016-05-31,0.00226244,7274854574.0,0.51427406
848,600423,2016-05-31,-0.26855895,3658023100.0,0.19128036
861,600623,2016-05-31,-0.05767733,44741314917.0,0.28504407
911,600182,2016-05-31,0.0,5980600000.0,0.37117553
924,600319,2016-05-31,-0.12925852,3149628120.0,0.0835874
928,600458,2016-05-31,0.21740024,10307928888.0,0.23124659
939,600596,2016-05-31,-0.00267991,4998798656.0,0.2361947
953,600691,2016-05-31,-0.00940439,5604150211.0,0.73024774
974,600844,2016-05-31,0.07666667,4671723600.0,0.8690738
1011,600230,2016-05-31,-0.29113019,4112751036.0,0.15145513
1041,600803,2016-05-31,-0.10771581,12903925650.0,0.3256315
1057,603002,2016-05-31,0.21350093,3917075646.0,-0.04346907
1058,603003,2016-05-31,0.02186667,3787500000.0,0.6277659
1061,603227,2016-05-31,0.08229989,5842669000.0,0.39202902
7,600076,2016-05-31,0.13738739,13776397812.0,0.24558572
212,600105,2016-05-31,0.06903149,8301763505.0,0.50351804
421,600289,2016-05-31,0.03171091,7673911812.0,0.33854285
507,600130,2016-05-31,0.06785714,6451200000.0,0.3235949
536,600485,2016-05-31,0.00507042,51896434700.0,0.088511005
538,600487,2016-05-31,0.04480786,15006943419.0,0.39785522
545,600522,2016-05-31,0.08304186,23716243764.0,0.1116362
665,600775,2016-05-31,0.10905045,12318542980.0,0.60998917
666,600776,2016-05-31,0.08820806,9759120777.0,1.0105226
689,603118,2016-05-31,0.06574123,11812052040.0,-0.018036008
726,600355,2016-05-31,0.0244898,3616855620.0,0.5010491
807,600050,2016-05-31,-0.03246053,84786385600.0,0.5298414
832,600198,2016-05-31,0.12189616,15630962620.0,-0.21434182
857,600498,2016-05-31,0.01040366,25152044805.0,0.3662081
929,600462,2016-05-31,-0.06025641,4163484000.0,0.27246132
1027,600345,2016-05-31,0.14506123,3670920000.0,0.80777097
1065,603703,2016-05-31,0.12071481,6298376742.0,-0.09997183
10,600079,2016-05-31,0.01024096,21348413400.0,0.12525022
38,600380,2016-05-31,0.00218341,14537188388.0,0.32775965
71,600796,2016-05-31,0.0,2953740580.0,0.40037596
95,603222,2016-05-31,0.06660766,4372800000.0,0.35139766
99,603939,2016-05-31,0.04250559,10012800000.0,0.33975306
108,600272,2016-05-31,0.01383285,4216050000.0,0.682214
111,600276,2016-05-31,0.04989601,89880190454.0,0.16075075
116,600351,2016-05-31,-0.00691138,8027823300.0,0.62734413
123,600422,2016-05-31,0.04042715,10339708857.0,0.47487736
127,600479,2016-05-31,0.02116082,5768422586.0,0.041965306
133,600557,2016-05-31,0.1213731,9010431304.0,0.617721
134,600572,2016-05-31,0.02458983,16051933800.0,0.33793324
146,600587,2016-05-31,-0.03389121,9713631590.0,0.5808917
152,600613,2016-05-31,0.01274788,7541091387.36,0.61495894
160,600851,2016-05-31,-0.08960328,17647168954.0,0.015446052
240,600530,2016-05-31,0.04019961,6034080000.0,0.2138528
244,600535,2016-05-31,-0.01704233,39307713242.0,0.290784
251,600750,2016-05-31,0.06103778,9111000000.0,0.16065761
262,600812,2016-05-31,-0.02955436,10469766816.0,0.69093144
273,600976,2016-05-31,0.04923798,3956149894.0,0.68307966
291,603368,2016-05-31,0.15744567,10677523480.0,0.1469982
294,603567,2016-05-31,-0.08704417,20528443000.0,-0.3856269
299,603998,2016-05-31,0.10708899,5638108242.0,0.18973772
310,600161,2016-05-31,-0.03473428,14840292051.0,0.08902155
318,600329,2016-05-31,0.03042959,12886313156.0,0.55228245
336,600566,2016-05-31,0.09299363,19066645200.0,0.41090643
343,600664,2016-05-31,0.0072904,20515153909.0,0.43081832
351,600713,2016-05-31,-0.00472813,7592220576.0,0.47003937
358,600781,2016-05-31,-0.01246459,3134514685.0,0.56771433
363,600789,2016-05-31,-0.02188184,5315600070.0,0.502145
385,603108,2016-05-31,0.13715208,7000175410.0,0.12859422
407,600211,2016-05-31,0.05112204,6171517710.0,0.71271455
418,600285,2016-05-31,0.05992141,6030307258.0,0.46132627
457,600829,2016-05-31,0.11377246,7747311696.0,0.03318447
516,600252,2016-05-31,-0.02031603,15394724896.0,0.40585023
530,600420,2016-05-31,0.00475505,8577332654.0,0.11719747
539,600488,2016-05-31,0.03321678,5496090600.0,0.31312928
544,600521,2016-05-31,0.00605685,25079014074.0,-0.103292406
550,600529,2016-05-31,0.00743707,4499004148.0,0.2267417
597,603456,2016-05-31,-0.0219697,11699059680.0,0.9563132
604,600055,2016-05-31,0.03108333,6591197340.0,0.38144135
605,600056,2016-05-31,0.03255208,15552205824.0,0.21210867
613,600129,2016-05-31,0.07009063,7065095700.0,0.289823
623,600196,2016-05-31,0.00345949,44615373712.0,0.22318041
635,600518,2016-05-31,0.01605351,66035929050.0,0.06482513
639,600671,2016-05-31,-0.11644623,4235470142.0,-0.051823497
662,600771,2016-05-31,0.1656,6945210000.0,0.5095859
704,600222,2016-05-31,0.03641092,4413185647.0,0.8675818
734,600511,2016-05-31,0.0,13176576000.0,0.26084495
736,600513,2016-05-31,0.05827378,3072454710.0,0.7868115
757,600833,2016-05-31,0.0,3531456129.0,0.7347277
782,601607,2016-05-31,-0.02061856,49556620515.0,0.3071049
797,603669,2016-05-31,0.08617363,7046000000.0,0.3646438
810,600062,2016-05-31,-0.00437158,13257811980.0,0.3489079
817,600080,2016-05-31,0.11854685,3193395114.0,0.8018174
822,600085,2016-05-31,0.08327273,37715433250.0,0.18807015
867,600645,2016-05-31,-0.07282322,14632860270.0,0.19002981
878,600867,2016-05-31,0.00418096,28304911012.0,0.21943463
882,600993,2016-05-31,0.06656426,8418482667.0,-0.30197144
885,600998,2016-05-31,0.00045111,29053247580.0,0.4016046
921,600267,2016-05-31,0.05377277,11132581654.0,0.6682598
937,600594,2016-05-31,0.03163331,12266955426.0,0.35456672
964,600763,2016-05-31,0.13011961,8846457600.0,0.5855522
968,600767,2016-05-31,0.08977901,4937827696.0,-0.02383931
992,603168,2016-05-31,0.09670987,6554605000.0,0.2932272
1010,600216,2016-05-31,-0.01860119,12581291520.0,0.18352231
1021,600332,2016-05-31,0.03225806,30818060504.0,0.11402268
1031,600436,2016-05-31,0.18478547,22920020428.0,0.14775634
1062,603309,2016-05-31,-0.03319956,5482000000.0,0.5375804
1066,603883,2016-05-31,0.05694858,12565020000.0,0.2809915
13,600093,2016-05-31,-0.046851,14614266450.0,0.54585093
19,600099,2016-05-31,0.04067197,2478247200.0,0.6587508
50,600653,2016-05-31,0.0,7649274579.0,0.17799436
89,601633,2016-05-31,-0.01401869,78129422640.0,0.26633525
199,603997,2016-05-31,0.07049892,7744800000.0,0.75268316
211,600104,2016-05-31,0.0,223708746314.0,0.33852267
289,603158,2016-05-31,0.09215956,4789858210.0,0.092934065
304,600148,2016-05-31,0.10315473,2826084505.0,0.7013366
340,600660,2016-05-31,0.00465915,36826504900.0,0.24968065
370,601258,2016-05-31,0.0,17820311850.0,0.3503743
409,600213,2016-05-31,0.04333606,2690600000.0,0.16200003
439,600741,2016-05-31,0.00536149,46376570040.0,0.49222288
440,600742,2016-05-31,-0.05889645,5719592736.0,0.5912862
458,600877,2016-05-31,0.0,5072141160.0,0.19813032
472,601238,2016-05-31,-0.00521579,152767377174.0,0.08666147
481,601689,2016-05-31,0.18185079,18096908000.0,0.022990346
503,600006,2016-05-31,0.41132169,12640000000.0,0.43027875
528,600418,2016-05-31,0.14856743,16417474260.0,0.33928284
532,600480,2016-05-31,0.08712413,5848615277.0,0.44021922
534,600482,2016-05-31,0.0389981,40584587024.0,0.270355
581,601777,2016-05-31,0.18291457,12500716330.0,0.2135853
589,603023,2016-05-31,0.14800146,6055200000.0,-0.10148311
643,600676,2016-05-31,-0.03875135,8011453531.0,0.68422675
646,600679,2016-05-31,-0.0046729,6024941020.0,0.74873245
653,600686,2016-05-31,0.1225807,8057487280.0,0.48229653
682,601799,2016-05-31,0.10409639,9945475000.0,0.009973347
701,600178,2016-05-31,0.04181601,3867609600.0,0.5789461
715,600297,2016-05-31,-0.14941406,56324103168.0,0.47246116
794,603306,2016-05-31,0.0858192,6853356000.0,-0.13644075
798,603766,2016-05-31,0.14043993,14853630186.0,0.37679076
813,600066,2016-05-31,0.01020408,43393208320.0,0.29797977
818,600081,2016-05-31,0.04264263,4907214000.0,0.56690824
836,600303,2016-05-31,0.29694323,7102713235.0,-0.012025595
908,600166,2016-05-31,0.01845018,18076055552.0,0.02567494
931,600523,2016-05-31,0.14127764,4701563064.0,0.65415
951,600609,2016-05-31,0.0491453,5113682028.0,0.6626161
960,600698,2016-05-31,0.12333966,5121478225.0,0.848076
961,600699,2016-05-31,0.04502046,25265403170.0,-0.11567569
983,601311,2016-05-31,0.13623354,14878077426.0,-0.051352322
986,601965,2016-05-31,0.17916327,7920122376.0,0.87639785
988,603009,2016-05-31,0.29379562,3618115200.0,0.12765525
989,603085,2016-05-31,0.09844696,3799000000.0,-0.12971133
990,603166,2016-05-31,0.12603437,9300613777.0,0.3730976
997,603788,2016-05-31,0.27903182,5183466900.0,0.2862575
1023,600335,2016-05-31,-0.0988746,11702538140.0,0.35593316
1043,600805,2016-05-31,0.06454295,7019879625.0,0.60501254
1059,603006,2016-05-31,-0.01973944,4876470808.0,-0.046062917
