,ticker,tradeDate,real_return,market_value,pred
0,600030,2019-10-31,-0.01336406,262936912280,0.46849936
16,600109,2019-10-31,-0.03407756,25737297643,0.5179813
57,601211,2019-10-31,-0.02051583,151969594586,0.50781256
110,600621,2019-10-31,-0.04946237,14799545235,-0.060334295
136,601066,2019-10-31,0.00855856,169749751440,-0.15759209
139,601198,2019-10-31,-0.00459559,30006612416,0.413881
146,601688,2019-10-31,-0.02750716,158387542500,0.2622038
219,600318,2019-10-31,-0.03941606,3516546140,0.21326363
236,600830,2019-10-31,-0.09205776,2516947758,0.37602052
242,600837,2019-10-31,-0.02553191,162173970000,0.33884633
245,600958,2019-10-31,-0.027999999999999997,69936558000,0.5379604
251,601336,2019-10-31,-0.06705784,148864763752,0.479815
253,601990,2019-10-31,-0.05541872,26786446008,0.20739578
308,600120,2019-10-31,-0.00865266,12874315167,0.43478528
378,603300,2019-10-31,-0.02597403,4052170584,0.1791771
404,600155,2019-10-31,-0.05448964,22666423801,-0.1229074
449,600816,2019-10-31,-0.05238095,22970379180,0.12161605
468,601555,2019-10-31,-0.06160616,27270000000,0.32524055
526,600369,2019-10-31,-0.02914798,25177186586,0.41255698
549,600783,2019-10-31,-0.12474713,11038848419,-0.49629745
579,601788,2019-10-31,-0.02181501,52839625896,0.60806966
662,600999,2019-10-31,0.00243309,110138288892,0.5560012
664,601375,2019-10-31,-0.03917526,18764992895,0.4257725
665,601377,2019-10-31,-0.02978056,42724765446,0.36721945
749,600695,2019-10-31,-0.04850746,3811668056,0.08934043
750,600696,2019-10-31,0.00839695,4381549140,0.5149108
774,601162,2019-10-31,-0.12561175,31753400000,0.12317024
782,601901,2019-10-31,-0.00594354,55402042422,0.496747
864,601318,2019-10-31,-0.05106673,1610854872168,0.49440697
865,601319,2019-10-31,-0.22923977,378115119630,0.25703698
946,601108,2019-10-31,-0.04120603,35710550000,0.31035608
953,601601,2019-10-31,-0.00753405,312729620000,0.501127
1001,600061,2019-10-31,-0.02528548,51824610122,0.3264636
1018,600093,2019-10-31,-0.16337209,19306097000,-1.3845832
1029,600390,2019-10-31,-0.02645503,34005375180,0.311212
1044,600643,2019-10-31,-0.05676856,14856810100,0.26854113
1155,600864,2019-10-31,-0.08454810000000001,14272713630,0.31936374
1205,600053,2019-10-31,-0.12268314,9824034528,0.025427133
1246,600705,2019-10-31,-0.00656455,41021808906,0.27323082
1262,601099,2019-10-31,-0.01807229,22630170448,0.2836182
1304,600291,2019-10-31,-0.01909308,9159879672,0.16127145
1323,600599,2019-10-31,0.05895197,1520560000,0.32098943
1348,600901,2019-10-31,0.01010101,17740701000,0.38026333
1351,600909,2019-10-31,-0.05079365,22812300000,0.3847005
1355,601628,2019-10-31,-0.01913303,945454382250,0.16872738
1358,601878,2019-10-31,-0.04342857,29166770500,0.2796328
1426,601881,2019-10-31,-0.04193849,108772785851,0.28470457
