methodID,pairName,date,premium,HighBond,LowBond,meanLine,asiaPos,usPos,asiaOP,asiaCL,usOP,usCL,exOP,exCL,operation
signal1-model1,2303-UMC,2020-11-16,-0.961257077855326,-0.957623421994634,-0.962053310111413,-0.959838366053024,0,0,5.76,5.7,32.2,31.8,0.0352398068858583,0.0352771016333298,
signal1-model1,2303-UMC,2020-11-17,-0.960185200641241,-0.957655009776085,-0.962085660696864,-0.959870335236474,0,0,5.63,5.7,32.15,32.8,0.0352236703064459,0.0352398068858583,
signal1-model1,2303-UMC,2020-11-18,-0.960546294536208,-0.957673873374384,-0.962127656239349,-0.959900764806867,0,0,5.6,5.74,32.35,32.2,0.035210027815922,0.0352199485788751,
signal1-model1,2303-UMC,2020-11-19,-0.959393786257677,-0.957625514196804,-0.961998871148299,-0.959812192672551,0,0,5.63,5.61,32.1,32.35,0.0351580353689836,0.0352087881135131,
signal1-model1,2303-UMC,2020-11-20,-0.960949033379087,-0.957656561551239,-0.962094232983503,-0.959875397267371,0,0,5.78,5.78,33.05,32.15,0.035155563367903,0.0351580353689836,
signal1-model1,2303-UMC,2020-11-23,-0.963890766125955,-0.957519930910719,-0.962686866317288,-0.960103398614004,-6.43,34.85,6.95,6.43,36.35,34.85,0.0351518560179978,0.03512592644631,跌下限\收盘加仓美股
signal1-model1,2303-UMC,2020-11-24,-0.962968396302341,-0.957552329625402,-0.963023812638165,-0.960288071131783,-6.43,34.85,6.68,6.9,38.15,38.2,0.0352199485788751,0.0351469141009419,
signal1-model1,2303-UMC,2020-11-25,-0.959892724866195,-0.957797683299429,-0.962988831406404,-0.960393257352917,-6.43,34.85,6.77,6.7,38.45,38.45,0.0352348402099996,0.035218708177784,
signal1-model1,2303-UMC,2020-11-26,-0.959580180517332,-0.957733145378699,-0.962949647046843,-0.960341396212771,-6.43,34.85,6.77,6.7,39.5,38.45,0.0352236703064459,0.0352162276376954,
signal1-model1,2303-UMC,2020-11-27,-0.959678551286076,-0.958640954074604,-0.962483005152275,-0.960561979613439,-6.43,34.85,6.97,6.9,39.15,39.55,0.0351864883884588,0.0352174678640606,
signal1-model1,2303-UMC,2020-11-30,-0.962222410708108,-0.958659524095502,-0.962654014796445,-0.960656769445973,-6.43,34.85,7.13,7.26,40.5,40.45,0.0350815646377828,0.0350274965848191,
signal1-model1,2303-UMC,2020-12-01,-0.961443599244771,-0.958753968448551,-0.962728438468468,-0.96074120345851,-6.43,34.85,7.42,7.37,41.55,41.5,0.0351160585735857,0.0350815646377828,
signal1-model1,2303-UMC,2020-12-02,-0.960830275604497,-0.958767161447215,-0.962551140416136,-0.960659150931675,-6.43,34.85,7.28,7.45,41.45,41.9,0.0351988736360436,0.0351160585735857,
signal1-model1,2303-UMC,2020-12-03,-0.961908861368105,-0.958916480481411,-0.962662143802179,-0.960789312141795,-6.43,34.85,7.75,7.66,43.3,41.95,0.0354974974264314,0.035196395889061,
signal1-model1,2303-UMC,2020-12-04,-0.964271810821796,-0.958835586048885,-0.963183915546165,-0.961009750797525,-8.605,45.3,8.87,8.605,47.6,45.3,0.0357704964944913,0.0355012780460097,跌下限\开盘平\收盘加仓美股
signal1-model1,2303-UMC,2020-12-07,-0.963771562960229,-0.958758997777289,-0.963473038143731,-0.96111601796051,0,0,9.04,9.4,50,49.8,0.0357079093019104,0.0357717760686818,跌下限\开盘平\收盘平
signal1-model1,2303-UMC,2020-12-08,-0.961229197283485,-0.958947051249921,-0.963479711876708,-0.961213381563315,0,0,8.76,9.21,50.9,49.3,0.0357040845472722,0.0357079093019104,
signal1-model1,2303-UMC,2020-12-09,-0.958602781242457,-0.958747169947907,-0.963542771985578,-0.961144970966743,8.78,-49.1,8.54,8.78,49.9,49.1,0.0356977117766751,0.0357040845472722,超上限\收盘加仓美股
signal1-model1,2303-UMC,2020-12-10,-0.956233026593217,-0.958060065123577,-0.963848735379946,-0.960954400251762,0,0,8.31,8.14,47.3,48.6,0.0356760613628255,0.0356977117766751,超上限\开盘平\收盘平
signal1-model1,2303-UMC,2020-12-11,-0.958356169207777,-0.957844951299231,-0.963876219380956,-0.960860585340094,0,0,8.12,8.1,46.1,47.45,0.0357845768473788,0.0356569798538064,
signal1-model1,2303-UMC,2020-12-14,-0.960227591353599,-0.957789739249261,-0.963828482780754,-0.960809111015008,0,0,8.22,8.3,46.15,46.1,0.0358873138345595,0.0358037952022914,
signal1-model1,2303-UMC,2020-12-15,-0.958229519963054,-0.957575107817503,-0.963847546144693,-0.960711326981098,0,0,7.94,7.93,44,46.1,0.035954409808363,0.0358873138345595,
signal1-model1,2303-UMC,2020-12-16,-0.960753519929831,-0.957585990255853,-0.963857386245706,-0.960721688250779,0,0,7.9,8.01,44.9,44.6,0.0359324469996407,0.0357232165184153,
signal1-model1,2303-UMC,2020-12-17,-0.960015690947116,-0.9576414297489,-0.963864137221602,-0.960752783485251,0,0,8.44,8.07,46.05,45.35,0.0358834505526051,0.0359324469996407,
signal1-model1,2303-UMC,2020-12-18,-0.960796372527937,-0.957634515746968,-0.963855785138419,-0.960745150442694,0,0,8.13,8.43,45.85,47,0.0358345875438974,0.0358834505526051,
signal1-model1,2303-UMC,2020-12-21,-0.960022512949087,-0.957640118809189,-0.963463356758512,-0.96055173778385,0,0,8.42,8.22,47.45,46,0.035778175313059,0.0358358717075793,
signal1-model1,2303-UMC,2020-12-22,-0.958870655818661,-0.957514686060786,-0.963179015458547,-0.960346850759666,0,0,8.16,8.255,45.7,47.2,0.0357398141529664,0.0357768952810275,
signal1-model1,2303-UMC,2020-12-23,-0.960356565369161,-0.95754241619308,-0.963197669376549,-0.960370042784815,0,0,8.2,8.24,46.1,46.45,0.0357487577306689,0.0357398141529664,
signal1-model1,2303-UMC,2020-12-24,-0.960002429353532,-0.957573968860629,-0.96320834159262,-0.960391155226625,0,0,8.29,8.24,46.55,46.9,0.0357909806728704,0.0357462019660411,
signal1-model1,2303-UMC,2020-12-25,-0.959561404118395,-0.95756433094566,-0.963206264790821,-0.960385297868241,0,0,8.29,8.24,46.75,47.1,0.0357679376207168,0.0357909806728704,
signal1-model1,2303-UMC,2020-12-28,-0.961141836535717,-0.95757100649328,-0.963091531825963,-0.960331269159621,0,0,8.64,8.62,48.6,47.1,0.0358127708340794,0.0358243175467507,
signal1-model1,2303-UMC,2020-12-29,-0.959381548132176,-0.957479682331093,-0.96297665087689,-0.960228166603991,0,0,8.31,8.57,47.4,49.2,0.0357615420376927,0.0358127708340794,
signal1-model1,2303-UMC,2020-12-30,-0.960116788812507,-0.957452111120088,-0.962932873408696,-0.960192492264392,0,0,8.66,8.5,48.3,47.45,0.0358718656957348,0.0357602631955371,
signal1-model1,2303-UMC,2020-12-31,-0.959232679691671,-0.95737027891721,-0.96274708744393,-0.96005868318057,0,0,8.43,8.5,47.15,48.8,0.0357589844448418,0.0358718656957348,
signal1-model1,2303-UMC,2021-01-01,-0.96032572453936,-0.957615997908281,-0.962106759824616,-0.959861378866448,0,0,8.43,8.5,47.15,48.8,0.0357666583211131,0.0357615420376927,
signal1-model1,2303-UMC,2021-01-04,-0.958949319365132,-0.95783366299093,-0.961406870382457,-0.959620266686694,0,0,8.01,8.215,45.55,46.15,0.0357666583211131,0.0357615420376927,
signal1-model1,2303-UMC,2021-01-05,-0.96022128840496,-0.957860437706934,-0.961279304778601,-0.959569871242767,0,0,8.3,8.19,46.35,44.9,0.0357666583211131,0.0357615420376927,
signal1-model1,2303-UMC,2021-01-06,-0.960298264109053,-0.957964315190452,-0.961344975581742,-0.959654645386097,0,0,8.41,8.35,46.95,47.55,0.0357666583211131,0.0357615420376927,
signal1-model1,2303-UMC,2021-01-07,-0.959598862744558,-0.958637992302939,-0.96100788208439,-0.959822937193664,0,0,8.57,8.32,46.2,47.35,0.0358577165806081,0.0357973867907643,
signal1-model1,2303-UMC,2021-01-08,-0.962519762307147,-0.958649835445612,-0.961412398251653,-0.960031116848633,0,0,8.5,8.84,47.85,46.7,0.0358963313949314,0.0358577165806081,跌下限\收盘平
signal1-model1,2303-UMC,2021-01-11,-0.9607661787242,-0.958656035437973,-0.961460056996353,-0.960058046217163,0,0,9.05,8.76,50,48.2,0.0358320194926186,0.0359130903214222,
signal1-model1,2303-UMC,2021-01-12,-0.959784489907274,-0.958885099880941,-0.961386489547806,-0.960135794714374,0,0,8.73,8.91,48.45,50.5,0.0358886017800746,0.0358320194926186,
signal1-model1,2303-UMC,2021-01-13,-0.961445615160873,-0.958859147997713,-0.961481650954139,-0.960170399475926,0,0,8.89,9.02,50,49.45,0.0358551452133381,0.0358886017800746,
signal1-model1,2303-UMC,2021-01-14,-0.960249284685878,-0.958871750999948,-0.96149240732578,-0.960182079162864,0,0,8.89,9.02,49.9,49.8,0.0358512888538343,0.0358551452133381,
signal1-model2,INFO-INFY,2020-10-22,0.0171037462649657,0.0152897114533346,-0.0251350392058456,-0.00492266387625549,13.12,-1008,15.35,15.28,1129.05,1146,0.0135391280801516,0.0135336310732169,超上限 持仓不执行
signal1-model2,INFO-INFY,2020-10-23,0.00845402537547368,0.0164311613729651,-0.0233920837694159,-0.00348046119822538,13.12,-1008,15.22,15.15,1122.5,1134.45,0.0135025654874426,0.013531799729364,
signal1-model2,INFO-INFY,2020-10-26,0.0112813046745071,0.017551619096501,-0.0234256361801251,-0.00293700854181203,13.12,-1008,14.92,15.02,1112.45,1121,0.0134843581445523,0.013531799729364,
signal1-model2,INFO-INFY,2020-10-27,0.0135590687775153,0.0188460888442356,-0.0235213736503121,-0.00233764240303825,13.12,-1008,14.85,14.8,1090.85,1107,0.0135098621994056,0.0134843581445523,
signal1-model2,INFO-INFY,2020-10-28,0.0163609089807972,0.020253255807963,-0.0237391738287285,-0.00174295901038276,13.12,-1008,14.38,14.5,1076.55,1080,0.0134318334452653,0.0135098621994056,
signal1-model2,INFO-INFY,2020-10-29,2.7866874365845e-06,0.0205536208298438,-0.0228061169145277,-0.00112624804234197,13.12,-1008,14.28,14.46,1074.85,1060.2,0.0134174158057158,0.0134318334452653,
signal1-model2,INFO-INFY,2020-10-30,0.0134721980866934,0.0207483748018119,-0.0228451583296276,-0.00104839176390787,13.12,-1008,14.27,14.23,1060.6,1070,0.0133868808567604,0.0134174158057158,
signal1-model2,INFO-INFY,2020-11-02,-0.0128583437762234,0.0203762540769419,-0.0215758421237174,-0.000599794023387756,13.12,-1008,14.25,14.36,1072.3,1065,0.0133886731824876,0.0133654103180968,
signal1-model2,INFO-INFY,2020-11-03,0.00890191522006112,0.020082599089029,-0.0215451434279953,-0.000731272169483155,13.12,-1008,14.3,14.23,1062.55,1077,0.0133600534402138,0.0133886731824876,
signal1-model2,INFO-INFY,2020-11-04,-0.0316695236767304,0.0210013043596961,-0.0255185332160216,-0.00225861442816276,-14.66,1068,14.68,14.66,1093.95,1068,0.013437248051599,0.0133600534402138,跌下限\开盘平\收盘加仓美股
signal1-model2,INFO-INFY,2020-11-05,-0.0151621545707927,0.0207053878153839,-0.0244413145807248,-0.00186796338267045,-14.66,1068,15.01,14.93,1104,1112,0.0134879956838414,0.0134408602150538,
signal1-model2,INFO-INFY,2020-11-06,-0.0120279334783374,0.020627968512147,-0.0249537818613561,-0.00216290667460456,-14.66,1068,14.93,15.07,1112.75,1108,0.0134770889487871,0.0134861766689144,
signal1-model2,INFO-INFY,2020-11-09,-0.0248606849942907,0.0210069589485429,-0.0262546558520443,-0.0026238484517507,-14.66,1068,14.83,15.35,1136.55,1125,0.0134807225667296,0.0134517083669626,
signal1-model2,INFO-INFY,2020-11-10,0.0537493282817401,0.0306321547201221,-0.0290831749625552,0.000774489878783452,14.54,-1162.3,14.54,14.54,1091.05,1162.3,0.0134246207544637,0.0134807225667296,超上限\开盘平\收盘加仓美股
signal1-model2,INFO-INFY,2020-11-11,-0.0138069735385172,0.03056237912826,-0.0285979284551885,0.00098222533653578,14.54,-1162.3,15.09,14.85,1122.5,1098,0.0133976420150054,0.0134228187919463,
signal1-model2,INFO-INFY,2020-11-12,0.0132640552587726,0.0298970657800132,-0.028526451478943,0.000685307150535108,14.54,-1162.3,14.95,14.84,1117.75,1128.1,0.0133582687683676,0.0133958472873409,
signal1-model2,INFO-INFY,2020-11-13,-0.00511660674224301,0.0296204597144541,-0.0263754883029704,0.00162248570574185,14.54,-1162.3,15.29,15.01,1124.2,1117.75,0.0133797163500134,0.0133600534402138,
signal1-model2,INFO-INFY,2020-11-16,-0.0163855537643463,0.029562470447663,-0.0276667915743149,0.000947839436674064,14.54,-1162.3,15.46,15.29,1133.45,1137,0.0134048257372654,0.0133779264214047,
signal1-model2,INFO-INFY,2020-11-17,0.00235730171021098,0.0297387794635601,-0.0274744272228702,0.00113217612034491,14.54,-1162.3,15.28,15.16,1123.7,1144.75,0.0133886731824876,0.0134066228716986,
signal1-model2,INFO-INFY,2020-11-18,-0.00759551087326293,0.0296599009654363,-0.0277575655750934,0.000951167695171484,14.54,-1162.3,14.99,15.16,1110.55,1129,0.0134354426978369,0.0133886731824876,
signal1-model2,INFO-INFY,2020-11-19,-0.000620838038663085,0.0282025841944897,-0.0280727072345096,6.49384799900454e-05,14.54,-1162.3,14.83,14.93,1096.75,1100,0.013457139012246,0.0134354426978369,
signal1-model2,INFO-INFY,2020-11-20,-0.0147451794605611,0.0272982998250727,-0.0294883433486961,-0.00109502176181169,14.54,-1162.3,14.91,14.98,1103.35,1105.5,0.0134553283100108,0.013457139012246,
signal1-model2,INFO-INFY,2020-11-23,-0.0296773535391911,0.026434952014474,-0.0327208613594672,-0.0031429546724966,14.54,-1162.3,15.38,15.3,1139.85,1105,0.013430029546065,0.0134553283100108,
signal1-model2,INFO-INFY,2020-11-24,-0.0137781214050077,0.024658446018209,-0.0336780743814545,-0.00450981418162275,14.54,-1162.3,15.53,15.52,1140.05,1144,0.0134807225667296,0.0134282261313281,
signal1-model2,INFO-INFY,2020-11-25,0.0137663431530377,0.0243211138948444,-0.0336001988408659,-0.00463954247301073,14.54,-1162.3,15.1,15.16,1115.65,1139,0.0135080372821829,0.0134807225667296,
signal1-model2,INFO-INFY,2020-11-26,-0.00592072599819571,0.0239806115560455,-0.0338520477706301,-0.00493571810729234,14.54,-1162.3,15.1,15.16,1113.2,1118,0.0135025654874426,0.0135080372821829,
signal1-model2,INFO-INFY,2020-11-27,0.00207039337474124,0.0227973718459031,-0.033808988531683,-0.00550580834288995,14.54,-1162.3,14.92,15,1100,1115,0.0134807225667296,0.0135025654874426,
signal1-model2,INFO-INFY,2020-11-30,-0.00625014454543349,0.023011038788907,-0.033361835551608,-0.00517539838135045,14.54,-1162.3,15.22,14.91,1100,1115,0.0134661998384056,0.0134698275862069,
signal1-model2,INFO-INFY,2020-12-01,-0.0437172484024427,0.022698151279337,-0.0383108644042883,-0.00780635656247565,0,0,15.38,15.49,1137.85,1105.55,0.0135740464232388,0.0134661998384056,跌下限\开盘平\收盘平
signal1-model2,INFO-INFY,2020-12-02,-0.00559353092644765,0.0228171265440847,-0.0358222403940077,-0.00650255692496151,0,0,15.41,15.53,1140.9,1135,0.013531799729364,0.0135722041259501,
signal1-model2,INFO-INFY,2020-12-03,0.00904773276022164,0.024304030768019,-0.0348881558848406,-0.00529206255841079,0,0,15.24,15.3,1126.45,1130.6,0.0135025654874426,0.013531799729364,
signal1-model2,INFO-INFY,2020-12-04,-0.0137541222354777,0.0242698625853082,-0.0350266065778438,-0.00537837199626781,0,0,15.75,15.42,1134.65,1126,0.0135098621994056,0.0135007425408397,
signal1-model2,INFO-INFY,2020-12-07,-0.0197547093069266,0.0241752312336279,-0.0344213776574271,-0.0051230732118996,0,0,15.62,15.64,1143.5,1144,0.0135062128579146,0.0135116876097825,
signal1-model2,INFO-INFY,2020-12-08,-0.0162831590429686,0.0121997353274728,-0.0294491304837429,-0.00862469757813503,0,0,16.01,15.7,1153.35,1144.4,0.0135281385281385,0.0135062128579146,
signal1-model2,INFO-INFY,2020-12-09,-0.0287385921943374,0.0124705628058998,-0.0312131198277519,-0.00937127851092604,0,0,15.53,16.06,1175.2,1168.05,0.0135208220659816,0.0135244793075467,
signal1-model2,INFO-INFY,2020-12-10,0.0145288613260253,0.0126925669587788,-0.0313086433739056,-0.00930803820756341,15.66,-1157.4,15.5,15.66,1167.75,1157.4,0.0135244793075467,0.0135189941868325,超上限\收盘加仓美股
signal1-model2,INFO-INFY,2020-12-11,0.0117367528115064,0.0146151649185709,-0.0315459053783228,-0.00846537022987593,15.66,-1157.4,15.74,15.61,1163.2,1168,0.0135208220659816,0.0135244793075467,
signal1-model2,INFO-INFY,2020-12-14,0.00380006325528259,0.0157965536966403,-0.0307087324544293,-0.00745608937889449,15.66,-1157.4,15.66,15.67,1164.55,1167.95,0.0135354629128316,0.0135226504394861,
signal1-model2,INFO-INFY,2020-12-15,0.00876465807681304,0.0165327414654439,-0.0308041845865726,-0.00713572156056439,15.66,-1157.4,15.61,15.63,1154.6,1158.5,0.0135611608353675,0.0135391280801516,
signal1-model2,INFO-INFY,2020-12-16,-0.00232818892064135,0.0168498666199093,-0.0305945775457759,-0.00687235546293331,15.66,-1157.4,15.66,15.69,1165.7,1160,0.0135446295543817,0.0135574837310195,
signal1-model2,INFO-INFY,2020-12-17,0.0024745823201735,0.0171236592890474,-0.0305588281790303,-0.00671758444499148,15.66,-1157.4,16.21,15.75,1159.2,1166.35,0.0135593220338983,0.0135446295543817,
signal1-model2,INFO-INFY,2020-12-18,-0.0286875685415432,0.0174203939017704,-0.0322498016998516,-0.00741470389904059,15.66,-1157.4,16.22,16.18,1189.8,1182,0.0135427952329361,0.0135574837310195,
signal1-model2,INFO-INFY,2020-12-21,0.0133218868329474,0.0191905996209041,-0.0297200833817714,-0.00526474188043366,15.66,-1157.4,15.93,15.91,1177.3,1189.9,0.0134843581445523,0.013550135501355,
signal1-model2,INFO-INFY,2020-12-22,-0.0312827460455841,0.0197024359746975,-0.0319823821996225,-0.00613997311246248,15.66,-1157.4,16.58,16.39,1220.5,1178,0.0134625740441572,0.0134861766689144,
signal1-model2,INFO-INFY,2020-12-23,-0.027747241367224,0.0175910893671951,-0.0340223940441462,-0.00821565233847557,15.66,-1157.4,16.59,16.9,1253.05,1242.95,0.0134970981239034,0.0134625740441572,
signal1-model2,INFO-INFY,2020-12-24,0.0136675439030776,0.0195928706671302,-0.034065348353954,-0.0072362388434119,15.66,-1157.4,16.6,16.68,1236.05,1265,0.013550135501355,0.0134934556739981,
signal1-model2,INFO-INFY,2020-12-25,0.00425148429839917,0.0198013110773397,-0.0340556796717977,-0.00712718429722901,15.66,-1157.4,16.6,16.68,1236.05,1265,0.0135391280801516,0.0135519718118986,
signal1-model2,INFO-INFY,2020-12-28,-0.000375491007261197,0.0201896254744989,-0.0338565287151397,-0.00683345162032039,15.66,-1157.4,16.77,16.73,1240.3,1237.35,0.0135556459265284,0.0135299688810716,
signal1-model2,INFO-INFY,2020-12-29,-0.0050090490187269,0.0187803763965795,-0.0285764596988487,-0.0048980416511346,15.66,-1157.4,16.76,16.9,1250.3,1237,0.0135740464232388,0.0135574837310195,
signal1-model2,INFO-INFY,2020-12-30,0.00616089464707592,0.0196537154390733,-0.0282743561839901,-0.00431032037245842,15.66,-1157.4,16.93,16.87,1246.8,1252.9,0.0136258345823682,0.013575889220744,
signal1-model2,INFO-INFY,2020-12-31,-0.00138882881843838,0.0186946458722967,-0.0283589427750796,-0.00483214845139142,15.66,-1157.4,16.95,17.01,1255.8,1243,0.013646288209607,0.0136239782016349,
signal1-model2,INFO-INFY,2021-01-01,0.0076042103702354,0.0198937022716699,-0.0274221659138815,-0.00376423182110577,15.66,-1157.4,16.95,17.01,1260.45,1258.95,0.0136388434260775,0.0136481506755835,
signal1-model2,INFO-INFY,2021-01-04,-0.0111690163938285,0.0198053810544726,-0.0264752754053743,-0.00333494717545086,15.66,-1157.4,17.25,17.39,1288.25,1271.75,0.01363698349925,0.0136425648021828,
signal1-model2,INFO-INFY,2021-01-05,0.01444803947138,0.0215998546273743,-0.0251966291268411,-0.00179838724973344,15.66,-1157.4,17.65,17.32,1293.8,1282,0.0136276914690651,0.0136388434260775,
signal1-model2,INFO-INFY,2021-01-06,0.0131669415326401,0.0221522005943041,-0.0215584217210732,0.000296889436615438,15.66,-1157.4,17.73,17.4,1282.1,1296.25,0.0136295488619327,0.0136258345823682,
signal1-model2,INFO-INFY,2021-01-07,0.00631811739943711,0.0212770688935647,-0.0215043644129926,-0.00011364775971397,15.66,-1157.4,17.55,17.36,1262.15,1298,0.0135685210312076,0.0136258345823682,
signal1-model2,INFO-INFY,2021-01-08,-0.0523970416979085,0.0238879107447344,-0.0305285857151038,-0.00332033748518472,-18.07,1280,18.59,18.07,1312.1,1280,0.0135814206165965,0.0135666802333469,跌下限\开盘平\收盘加仓美股
signal1-model2,INFO-INFY,2021-01-11,-0.0458992208964722,0.0247618782093008,-0.0363724815948457,-0.00580530169277246,-18.07,1280,18.76,18.68,1376.2,1342.1,0.013550135501355,0.0135832654170062,跌下限 持仓未执行
signal1-model2,INFO-INFY,2021-01-12,-0.0142587945277541,0.0232848475355054,-0.037197796181507,-0.00695647432300082,-18.07,1280,18.6,18.92,1371.75,1378,0.0136184120931499,0.0135519718118986,
signal1-model2,INFO-INFY,2021-01-13,-0.0183364798329781,0.0226703940984665,-0.0381841718357018,-0.00775688886861766,-18.07,1280,18.43,19.03,1387.15,1379.8,0.0136128505309012,0.0136184120931499,
signal1-model2,INFO-INFY,2021-01-14,-0.00785625642061083,0.0219390188640974,-0.0384858804754111,-0.00827343080565687,-18.07,1280,18.43,19.03,1370.5,1526.45,0.0136202669572324,0.0136109976861304,
signal1-model2,2330-TSM,2020-10-22,-0.964023763376429,-0.962731973092764,-0.964627376950865,-0.963679675021815,0,0,88.21,88.44,455,450,0.0350618842256583,0.0351185250219491,
signal1-model2,2330-TSM,2020-10-23,-0.963845535812636,-0.962828725024065,-0.964631081159409,-0.963729903091737,0,0,88.31,88.25,452,458,0.0351530917144163,0.0350618842256583,
signal1-model2,2330-TSM,2020-10-26,-0.963571309996849,-0.962821867148991,-0.964627115834677,-0.963724491491834,0,0,86.73,87.21,450,455,0.03517534911534,0.0351432085749429,
signal1-model2,2330-TSM,2020-10-27,-0.963598811140407,-0.962953342138544,-0.964591799311648,-0.963772570725096,0,0,86.71,86.96,447,447.5,0.0352795907567472,0.0351716375914463,
signal1-model2,2330-TSM,2020-10-28,-0.962958230308322,-0.96294906060803,-0.964593494454197,-0.963771277531113,0,0,83.85,85.15,444,445,0.0352199485788751,0.0352808354501835,
signal1-model2,2330-TSM,2020-10-29,-0.962885468266524,-0.962879781592732,-0.964612212417004,-0.963745997004868,0,0,84.89,84.27,437,436.5,0.035229874933944,0.0352211890673429,
signal1-model2,2330-TSM,2020-10-30,-0.963530841297801,-0.963001873300575,-0.964574650939548,-0.963788262120061,0,0,83.87,84.43,432,437,0.0352820802314504,0.035229874933944,
signal1-model2,2330-TSM,2020-11-02,-0.963969779652684,-0.963075115144287,-0.964583963707979,-0.963829539426133,0,0,85.71,84.6,435.5,433,0.0352907961603614,0.0352795907567472,
signal1-model2,2330-TSM,2020-11-03,-0.964336601165246,-0.963079597009688,-0.964626373229388,-0.963852985119538,0,0,87.69,86.19,441,439.5,0.0352050695300123,0.0352907961603614,
signal1-model2,2330-TSM,2020-11-04,-0.96500743175497,-0.963046384574581,-0.964776025901344,-0.963911205237962,-88.72,444.5,89.45,88.72,450,444.5,0.0352286338335799,0.0351988736360436,跌下限\收盘加仓美股
signal1-model2,2330-TSM,2020-11-05,-0.964933767484462,-0.963054375784389,-0.964759794125031,-0.96390708495471,-88.72,444.5,90.43,90.42,451,451.5,0.0352733686067019,0.035229874933944,跌下限 持仓未执行
signal1-model2,2330-TSM,2020-11-06,-0.964570957357306,-0.963057903739132,-0.964820632050826,-0.963939267894979,-88.72,444.5,91.41,89.81,452.5,455,0.0352137474470033,0.03527585720333,
signal1-model2,2330-TSM,2020-11-09,-0.965439180939903,-0.962988035987423,-0.965013515285139,-0.964000775636281,-88.72,444.5,89.03,92.2,458.5,458,0.0351481494499315,0.035210027815922,跌下限 持仓未执行
signal1-model2,2330-TSM,2020-11-10,-0.963539758998205,-0.96294589421558,-0.964988112911869,-0.963967003563725,-88.72,444.5,87.66,88.4,451,452,0.0351222253441978,0.0351481494499315,
signal1-model2,2330-TSM,2020-11-11,-0.96460307568663,-0.962961812083771,-0.965046116126911,-0.964003964105341,-88.72,444.5,90.88,89.5,457,448.5,0.0351246926589392,0.0351222253441978,
signal1-model2,2330-TSM,2020-11-12,-0.964676811218533,-0.963067198745662,-0.965097434220946,-0.964082316483304,-88.72,444.5,89.82,90.88,458,463,0.0351642168928898,0.0351222253441978,
signal1-model2,2330-TSM,2020-11-13,-0.964812734680045,-0.963069943801583,-0.965158172430247,-0.964114058115915,-88.72,444.5,93.22,91.54,462,459,0.0352671486510316,0.0351642168928898,
signal1-model2,2330-TSM,2020-11-16,-0.96619369227422,-0.962948490456135,-0.965456270529999,-0.964202380493067,-88.72,444.5,99.27,96.42,484,470,0.0352398068858583,0.0352771016333298,跌下限 持仓未执行
signal1-model2,2330-TSM,2020-11-17,-0.965184595769023,-0.963019651913734,-0.965555495553611,-0.964287573733672,-88.72,444.5,95.71,97.98,485.5,502,0.0352236703064459,0.0352398068858583,
signal1-model2,2330-TSM,2020-11-18,-0.965287687707991,-0.963040208666434,-0.965656794822384,-0.964348501744409,-88.72,444.5,96.93,98.52,497,490,0.035210027815922,0.0352199485788751,
signal1-model2,2330-TSM,2020-11-19,-0.963834312922567,-0.963023643525893,-0.965654414917539,-0.964339029221716,-88.72,444.5,96.61,96.77,490,499,0.0351580353689836,0.0352087881135131,
signal1-model2,2330-TSM,2020-11-20,-0.964354567906472,-0.96306068094273,-0.965668280710086,-0.964364480826408,-88.72,444.5,95.33,96.66,488,486,0.035155563367903,0.0351580353689836,
signal1-model2,2330-TSM,2020-11-23,-0.964715001840677,-0.963144090384385,-0.965699240452814,-0.964421665418599,-88.72,444.5,98.13,97.16,496.5,494.5,0.0351518560179978,0.03512592644631,
signal1-model2,2330-TSM,2020-11-24,-0.964564031168408,-0.963225378241586,-0.965714474598412,-0.964469926419999,-88.72,444.5,96.64,98.49,492,499.5,0.0352199485788751,0.0351469141009419,
signal1-model2,2330-TSM,2020-11-25,-0.963975874379481,-0.96338017079642,-0.965661446450694,-0.964520808623557,-88.72,444.5,97.49,96.2,487,495,0.0352348402099996,0.035218708177784,
signal1-model2,2330-TSM,2020-11-26,-0.964344484699464,-0.963606118755943,-0.965581400134465,-0.964593759445204,-88.72,444.5,97.49,96.2,489,489,0.0352236703064459,0.0352162276376954,
signal1-model2,2330-TSM,2020-11-27,-0.9650470026679,-0.963746334717791,-0.965592800309627,-0.964669567513709,-88.72,444.5,98.74,98.54,489,487.5,0.0351864883884588,0.0352174678640606,
signal1-model2,2330-TSM,2020-11-30,-0.964886334911897,-0.963823791157158,-0.965606999396182,-0.96471539527667,-88.72,444.5,97.02,97.56,480.5,493,0.0350815646377828,0.0350274965848191,
signal1-model2,2330-TSM,2020-12-01,-0.965839108707154,-0.963834417440782,-0.965746623866749,-0.964790520653765,-88.72,444.5,100.86,98.69,490,489.5,0.0351160585735857,0.0350815646377828,跌下限 持仓未执行
signal1-model2,2330-TSM,2020-12-02,-0.966261041762633,-0.963778336536457,-0.96592806577184,-0.964853201154149,-88.72,444.5,99.54,102,499,499.5,0.0351988736360436,0.0351160585735857,跌下限 持仓未执行
signal1-model2,2330-TSM,2020-12-03,-0.965242427174666,-0.963786071622444,-0.965951196654874,-0.964868634138659,-88.72,444.5,99.5,101.06,497,499.5,0.0354974974264314,0.035196395889061,
