methodID,pairName,date,premium,HighBond,LowBond,meanLine,asiaPos,usPos,operation
signal2-model1,ICICIBC-IBN,2020-08-21,0.0228128805303747,0.0405339622536787,-0.00790636506029994,0.0163137985966894,0,0,
signal2-model1,ICICIBC-IBN,2020-08-24,0.0242253351206434,0.039483534658229,-0.00363751917912335,0.0179230077395528,0,0,
signal2-model1,ICICIBC-IBN,2020-08-25,0.0113706806282723,0.0389788870476832,-0.00427063748472099,0.0173541247814811,0,0,
signal2-model1,ICICIBC-IBN,2020-08-26,0.027846511627907,0.0400360784348067,-0.00420786193448571,0.0179141082501605,0,0,
signal2-model1,ICICIBC-IBN,2020-08-27,0.00277378516624038,0.0403403107442819,-0.00593424784133089,0.0172030314514755,0,0,
signal2-model1,ICICIBC-IBN,2020-08-28,0.00429949238578664,0.0405189897204924,-0.00713812155233858,0.0166904340840769,0,0,
signal2-model1,ICICIBC-IBN,2020-08-31,-0.00505686746987943,0.0413932716890389,-0.0100897473283917,0.0156517621803236,0,0,
signal2-model1,ICICIBC-IBN,2020-09-01,0.00383508816440448,0.0414757915066953,-0.011017540084804,0.0152291257109457,0,0,
signal2-model1,ICICIBC-IBN,2020-09-02,0.0330362694300519,0.0429455066626054,-0.00887592078782745,0.017034792937389,0,0,
signal2-model1,ICICIBC-IBN,2020-09-03,0.0147015020366599,0.0430016367028993,-0.0085808793478597,0.0172103786775198,0,0,
signal2-model1,ICICIBC-IBN,2020-09-04,0.0274678370410077,0.043912901246421,-0.00737773769284854,0.0182675817767862,0,0,
signal2-model1,ICICIBC-IBN,2020-09-07,0.0156892579694616,0.0438848381651201,-0.00660317221293017,0.018640832976095,0,0,
signal2-model1,ICICIBC-IBN,2020-09-08,0.0210537056928035,0.044164353773282,-0.0061313134588017,0.0190165201572402,0,0,
signal2-model1,ICICIBC-IBN,2020-09-09,0.0208975188781015,0.0410925474269961,-0.00502282371785636,0.0180348618545699,0,0,
signal2-model1,ICICIBC-IBN,2020-09-10,0.00678010752688163,0.0394933138315296,-0.00587995054577232,0.0168066816428786,0,0,
signal2-model1,ICICIBC-IBN,2020-09-11,-0.00471275167785234,0.0402547268104664,-0.00897112011414223,0.0156418033481621,0,0,
signal2-model1,ICICIBC-IBN,2020-09-14,-0.00272654155495988,0.0405903201694179,-0.00968534960072845,0.0154524852843447,0,0,
signal2-model1,ICICIBC-IBN,2020-09-15,0.00721714050267819,0.0386696312365459,-0.0100752368419032,0.0142971971973213,0,0,
signal2-model1,ICICIBC-IBN,2020-09-16,0.00744942312852159,0.0377021625752527,-0.0106722184286355,0.0135149720733086,0,0,
signal2-model1,ICICIBC-IBN,2020-09-17,0.0172747297297298,0.0355939876496039,-0.00997047716392048,0.0128117552428417,0,0,
signal2-model1,ICICIBC-IBN,2020-09-18,0.00509774841580146,0.0344470303879878,-0.0105950331137616,0.0119259986371131,0,0,
signal2-model1,ICICIBC-IBN,2020-09-21,0.0105791126279864,0.0330099801030606,-0.0105226050781001,0.0112436875124802,0,0,
signal2-model1,ICICIBC-IBN,2020-09-22,0.0141555555555557,0.0331882404348461,-0.0104223779171574,0.0113829312588444,0,0,
signal2-model1,ICICIBC-IBN,2020-09-23,0.00614720314033379,0.030772905768368,-0.0101769740994366,0.0102979658344657,0,0,
signal2-model1,ICICIBC-IBN,2020-09-24,0.0164228042251482,0.0313087511727006,-0.00934791759787833,0.0109804167874111,0,0,
signal2-model1,ICICIBC-IBN,2020-09-25,0.0166459627329192,0.0318214236237172,-0.0086259430141817,0.0115977403047677,0,0,
signal2-model1,ICICIBC-IBN,2020-09-28,0.00998008534850636,0.0310250592952325,-0.00632588340385842,0.012349587945687,0,0,
signal2-model1,ICICIBC-IBN,2020-09-29,-0.00166707903780072,0.0314278657857446,-0.00727890661459108,0.0120744795855768,0,0,
signal2-model1,ICICIBC-IBN,2020-09-30,0.00193138063806364,0.0276517804458508,-0.00661331015389612,0.0105192351459774,0,0,
signal2-model1,ICICIBC-IBN,2020-10-01,0.011948080949058,0.0274165787610661,-0.00665345057787152,0.0103815640915973,0,0,
signal2-model1,ICICIBC-IBN,2020-10-02,0.0508932309839496,0.0353954213813336,-0.0122897538038449,0.0115528337887444,0,0,超上限\收盘平
signal2-model1,ICICIBC-IBN,2020-10-05,0.0133721525812105,0.0352173735263236,-0.01234341648766,0.0114369785193318,0,0,
signal2-model1,ICICIBC-IBN,2020-10-06,0.0175219123505974,0.0347912440126585,-0.0122704663082155,0.0112603888522215,0,0,
signal2-model1,ICICIBC-IBN,2020-10-07,0.0116074347482205,0.0338884276176511,-0.0122966583261962,0.0107958846457274,0,0,
signal2-model1,ICICIBC-IBN,2020-10-08,0.0155101298701299,0.0343353511546223,-0.0118705796288426,0.0112323857628899,0,0,
signal2-model1,ICICIBC-IBN,2020-10-09,0.0224435151827072,0.0349267029569245,-0.00974630474508885,0.0125901991059178,0,0,
signal2-model1,ICICIBC-IBN,2020-10-12,0.000222634508348696,0.0346839387256998,-0.0092086229075333,0.0127376579090833,0,0,
signal2-model1,ICICIBC-IBN,2020-10-13,0.0121370766932269,0.0347791670270749,-0.00881185758985355,0.0129836547186107,0,0,
signal2-model1,ICICIBC-IBN,2020-10-14,0.015434225548649,0.0350436788044394,-0.00827788912520528,0.0133828948396171,0,0,
signal2-model1,ICICIBC-IBN,2020-10-15,0.00484484029484045,0.0346639467634061,-0.00914114602766084,0.0127614003678726,0,0,
signal2-model1,ICICIBC-IBN,2020-10-16,0.0144781836631152,0.0348417907941675,-0.00838094653369091,0.0132304221302383,0,0,
signal2-model1,ICICIBC-IBN,2020-10-19,0.00765708572856783,0.0348103623423658,-0.00864172077183107,0.0130843207852674,0,0,
signal2-model1,ICICIBC-IBN,2020-10-20,0.0035404034303661,0.0346842940399181,-0.00957716768190236,0.0125535631790079,0,0,
signal2-model1,ICICIBC-IBN,2020-10-21,0.00778653846153854,0.0346783238972053,-0.00940726400706909,0.0126355299450681,0,0,
signal2-model1,ICICIBC-IBN,2020-10-22,0.0155665627248742,0.0346078489536676,-0.00942241321355877,0.0125927178700544,0,0,
signal2-model1,ICICIBC-IBN,2020-10-23,0.00764656415185017,0.0341769303231229,-0.00989143444112096,0.012142747941001,0,0,
signal2-model1,ICICIBC-IBN,2020-10-26,0.0150077834989824,0.0344391446951311,-0.00965087899808158,0.0123941328485248,0,0,
signal2-model1,ICICIBC-IBN,2020-10-27,0.015563959955506,0.0343115092890019,-0.00780013969262171,0.0132556847981901,0,0,
signal2-model1,ICICIBC-IBN,2020-10-28,-0.0047431325301206,0.0349238341455144,-0.00907991586595256,0.0129219591397809,0,0,
signal2-model1,ICICIBC-IBN,2020-10-29,0.00382022471910126,0.0348902791287314,-0.00985914647216524,0.0125155663282831,0,0,
signal2-model1,ICICIBC-IBN,2020-10-30,-0.0076926628400299,0.025091068553391,-0.0059185252792228,0.00958627163708408,0,0,跌下限\收盘平
signal2-model1,ICICIBC-IBN,2020-11-02,-0.0535359712230216,0.038320187374483,-0.0258384564807381,0.00624086544687248,-417,11.27,跌下限\收盘加仓美股
signal2-model1,ICICIBC-IBN,2020-11-03,0.0176996699669969,0.0383423311045929,-0.025842824449208,0.00624975332769245,-417,11.27,
signal2-model1,ICICIBC-IBN,2020-11-04,0.0244163045963868,0.03993020393172,-0.0261498102915185,0.00689019682010077,-417,11.27,
signal2-model1,ICICIBC-IBN,2020-11-05,0.00540540540540557,0.0391780789992562,-0.0264081578055271,0.00638496059686455,-417,11.27,
signal2-model1,ICICIBC-IBN,2020-11-06,0.0196783725423344,0.0387770172439803,-0.0262836103142884,0.00624670346484592,-417,11.27,
signal2-model1,ICICIBC-IBN,2020-11-09,0.00372239536954599,0.0388530653771296,-0.0260096823613181,0.00642169150790578,-417,11.27,
signal2-model1,ICICIBC-IBN,2020-11-10,0.0674295503211992,0.0515691614702101,-0.0331965310916013,0.0091863151893044,0,0,上穿中线\开盘平\超上限\收盘平
signal2-model1,ICICIBC-IBN,2020-11-11,0.0568790149892933,0.0586807914648962,-0.036163682142223,0.0112585546613366,0,0,
signal2-model1,TTMT-TTM,2020-08-19,-0.0137630793401415,0.0213479214651736,-0.0206069255557896,0.000370497954691956,0,0,
signal2-model1,TTMT-TTM,2020-08-20,0.0125293451899757,0.0204650541361854,-0.0201702673804966,0.000147393377844401,0,0,
signal2-model1,TTMT-TTM,2020-08-21,-0.00232609923356186,0.0202165074802442,-0.0204098120587791,-9.6652289267446e-05,0,0,
signal2-model1,TTMT-TTM,2020-08-24,0.00420674897119322,0.0204547121103947,-0.0192239428479792,0.000615384631207722,0,0,
signal2-model1,TTMT-TTM,2020-08-25,0.00927289181406832,0.0213300570332238,-0.0186040961503771,0.00136298044142333,0,0,
signal2-model1,TTMT-TTM,2020-08-26,-0.00488705701078607,0.0193602776482972,-0.0186587834375842,0.000350747105356491,0,0,
signal2-model1,TTMT-TTM,2020-08-27,0.027723274937433,0.0239126759699796,-0.0210914402287829,0.00141061787059837,0,0,超上限\收盘平
signal2-model1,TTMT-TTM,2020-08-28,-0.00165445026178013,0.0222181458507928,-0.0210406419500186,0.000588751950387129,0,0,
signal2-model1,TTMT-TTM,2020-08-31,-0.00992841379310361,0.0222290835326924,-0.0210729316495263,0.000578075941583017,0,0,
signal2-model1,TTMT-TTM,2020-09-01,-0.00327333333333324,0.0222233454875111,-0.0207849736426762,0.000719185922417459,0,0,
signal2-model1,TTMT-TTM,2020-09-02,-0.0152753523547611,0.0209904563047473,-0.0224522268382456,-0.000730885266749165,0,0,
signal2-model1,TTMT-TTM,2020-09-03,-0.0210461741424803,0.0193713198185856,-0.0245706489428026,-0.00259966456210848,0,0,
signal2-model1,TTMT-TTM,2020-09-04,-0.00267706919945732,0.0181959560483338,-0.0245052997848042,-0.00315467186823519,0,0,
signal2-model1,TTMT-TTM,2020-09-07,-0.0104693333333333,0.0181968863220386,-0.0249245681438223,-0.00336384091089185,0,0,
signal2-model1,TTMT-TTM,2020-09-08,-0.00398929407828708,0.0182431253255786,-0.0242451193207221,-0.00300099699757174,0,0,
signal2-model1,TTMT-TTM,2020-09-09,0.0119012765957447,0.0198329224327243,-0.0246482498313341,-0.0024076636993049,0,0,
signal2-model1,TTMT-TTM,2020-09-10,-0.00207769985974748,0.0199687123258053,-0.024359869765704,-0.00219557871994934,0,0,
signal2-model1,TTMT-TTM,2020-09-11,-0.0124830769230769,0.0200782827106042,-0.0250007512557799,-0.00246123427258784,0,0,
signal2-model1,TTMT-TTM,2020-09-14,-0.0301849491525423,0.0219746986180331,-0.0294871250043147,-0.0037562131931408,-147.5,9.95,跌下限\收盘加仓美股
signal2-model1,TTMT-TTM,2020-09-15,-0.00742423025435079,0.021958547567552,-0.0295411550437848,-0.00379130373811641,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-16,-0.000274270379067465,0.0222368297551069,-0.0284705563352323,-0.0031168632900627,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-17,0.00425344827586183,0.0210047703693978,-0.0280660866409346,-0.0035306581357684,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-18,-0.0152101400933956,0.02089808123491,-0.0292478015924302,-0.00417486017876009,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-21,-0.0156048648648646,0.02007807832244,-0.0304089600635659,-0.00516544087056298,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-22,-0.00223086956521734,0.0186267216179887,-0.0301079794970432,-0.00574062893952726,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-23,-0.0114695108495768,0.0184265294639026,-0.0305660327268362,-0.0060697516314668,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-24,0.0124175273865414,0.013880678573436,-0.0275507565914587,-0.00683503900901137,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-25,0.00751107518189142,0.0152087669474536,-0.0279622924211092,-0.0063767627368278,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-28,-0.0073638479441428,0.0152785498322313,-0.0277756187209908,-0.00624853444437976,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-29,-0.0156935161170804,0.0150098663864716,-0.0287489535536058,-0.00686954358356711,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-09-30,-0.0133625563909776,0.0149670806150592,-0.0285148881858151,-0.00677390378537794,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-01,-0.013276821192053,0.0145443034899334,-0.0273151757656466,-0.00638543613785657,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-02,-0.01080353200883,0.0141503771436268,-0.0277338957002772,-0.0067917592783252,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-05,-0.0278548905109488,0.015272460250599,-0.030594534525011,-0.00766103713720598,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-06,-0.0209811320754719,0.0150991249272818,-0.0321203830014123,-0.00851062903706522,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-07,-0.00666620450606603,0.0121663847996362,-0.0310443909839478,-0.00943900309215576,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-08,0.00243529411764709,0.0128060520506712,-0.0312327588372433,-0.00921335339328603,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-09,0.00543380480905231,0.0145820652487499,-0.031217083862109,-0.00831750930667957,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-12,0.00571121461841639,0.0147279255538614,-0.0277733277901246,-0.00652270111813163,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-13,0.0138602729620065,0.0176524681805606,-0.0285694200951882,-0.00545847595731376,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-14,-0.00201313432835826,0.0174963871023378,-0.0285872254118944,-0.0055454191547783,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-15,-0.00601849886277483,0.0165163465180254,-0.0286343795414457,-0.00605901651171014,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-16,-0.0011713405238829,0.0168908813611205,-0.0276050344275895,-0.0053570765332345,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-19,-0.00930986993113991,0.0167690237429525,-0.026853677316049,-0.00504232678654827,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-20,-0.00998453124999998,0.0164464684198269,-0.0273064881614017,-0.0054300098707874,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-21,0.00148662857142878,0.0171085674419839,-0.0266729732414582,-0.00478220289973712,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-22,0.0123015885315767,0.0170836458727389,-0.0266596455577097,-0.00478799984248536,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-23,-0.00041824249165745,0.0160259390631448,-0.0263948705154704,-0.0051844657261628,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-26,-0.0118393113342897,0.0159925570235571,-0.0268090348148974,-0.00540823889567015,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-27,0.00282029850746257,0.0166449128734617,-0.0256100092023477,-0.004482548164443,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-28,0.0154986975397975,0.0194339031549979,-0.0255128740908064,-0.00303948546790425,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-29,-0.00470921450151052,0.0193616887623643,-0.0245838990291186,-0.00261110513337712,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-10-30,0.00158449962377727,0.0197054052287704,-0.0236888123322639,-0.00199170355174676,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-11-02,-0.0180749719416387,0.0180777136229971,-0.0210831288695596,-0.00150270762328125,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-11-03,0.00583641082684472,0.0173677587444065,-0.0176914197007373,-0.00016183047816542,-147.5,9.95,
signal2-model1,TTMT-TTM,2020-11-04,0.0255995575221237,0.0221187423593529,-0.0192158271128648,0.00145145762324407,0,0,上穿中线\开盘平\超上限\收盘平
signal2-model1,TTMT-TTM,2020-11-05,0.0082979189485215,0.0226357187234349,-0.0191465409938593,0.00174458886478779,0,0,
signal2-model1,TTMT-TTM,2020-11-06,0.021646120377085,0.0252309760424012,-0.0201205667560224,0.00255520464318942,0,0,
