,tradeDate,ticker,closePrice,sig,sig_true,sig_y,ac,preClosePrice,pct,rep,mID
3,2001-11-09,801170,1207.38,0.0,0.0,1.0,s,1215.84,-0.006958152388471972,"2001-11-09,801170,s,1207.38,平仓,-0.6958%",MBI 0.2
1,2001-11-09,801180,1266.81,0.0,0.0,1.0,s,1296.46,-0.022869968992487277,"2001-11-09,801180,s,1266.81,平仓,-2.2870%",MBI 0.2
1,2001-11-09,801120,1235.68,0.0,0.0,1.0,s,1269.27,-0.026464030505723657,"2001-11-09,801120,s,1235.68,平仓,-2.6464%",MBI 0.2
1,2001-11-09,801210,1268.15,0.0,0.0,1.0,s,1308.58,-0.030896085833498788,"2001-11-09,801210,s,1268.15,平仓,-3.0896%",MBI 0.2
3,2001-11-09,801150,1263.65,0.0,0.0,1.0,s,1310.6,-0.03582328704410176,"2001-11-09,801150,s,1263.65,平仓,-3.5823%",MBI 0.2
1,2001-11-09,801160,1172.63,0.0,0.0,1.0,s,1194.21,-0.018070523609750366,"2001-11-09,801160,s,1172.63,平仓,-1.8071%",MBI 0.2
1,2001-11-09,801090,1303.19,0.0,0.0,1.0,s,1324.05,-0.01575469204335178,"2001-11-09,801090,s,1303.19,平仓,-1.5755%",MBI 0.2
1,2001-11-09,801010,1120.5,0.0,0.0,1.0,s,1158.34,-0.032667437885249506,"2001-11-09,801010,s,1120.5,平仓,-3.2667%",MBI 0.2
1,2001-11-09,801070,1270.71,0.0,0.0,1.0,s,1320.95,-0.03803323365759492,"2001-11-09,801070,s,1270.71,平仓,-3.8033%",MBI 0.2
1,2001-11-09,801060,1304.91,0.0,0.0,1.0,s,1342.62,-0.028086874916208426,"2001-11-09,801060,s,1304.91,平仓,-2.8087%",MBI 0.2
2,2001-11-16,801120,1236.52,1.0,1.0,0.0,b,1235.68,0.0,"2001-11-16,801120,b,1236.52,建仓",MBI 0.2
2,2001-11-16,801060,1319.02,1.0,1.0,0.0,b,1304.91,0.0,"2001-11-16,801060,b,1319.02,建仓",MBI 0.2
2,2001-11-16,801050,1220.32,1.0,1.0,0.0,b,1181.21,0.0,"2001-11-16,801050,b,1220.32,建仓",MBI 0.2
2,2001-11-16,801180,1282.22,1.0,1.0,0.0,b,1266.81,0.0,"2001-11-16,801180,b,1282.22,建仓",MBI 0.2
4,2001-11-16,801170,1221.03,1.0,1.0,0.0,b,1207.38,0.0,"2001-11-16,801170,b,1221.03,建仓",MBI 0.2
2,2001-11-16,801160,1183.72,1.0,1.0,0.0,b,1172.63,0.0,"2001-11-16,801160,b,1183.72,建仓",MBI 0.2
4,2001-11-16,801150,1282.11,1.0,1.0,0.0,b,1263.65,0.0,"2001-11-16,801150,b,1282.11,建仓",MBI 0.2
2,2001-11-16,801090,1313.18,1.0,1.0,0.0,b,1303.19,0.0,"2001-11-16,801090,b,1313.18,建仓",MBI 0.2
2,2001-11-16,801210,1306.83,1.0,1.0,0.0,b,1268.15,0.0,"2001-11-16,801210,b,1306.83,建仓",MBI 0.2
6,2001-11-16,801230,1102.11,1.0,1.0,0.0,b,1159.78,0.0,"2001-11-16,801230,b,1102.11,建仓",MBI 0.2
4,2001-11-16,801140,1209.64,1.0,1.0,0.0,b,1197.75,0.0,"2001-11-16,801140,b,1209.64,建仓",MBI 0.2
2,2001-11-16,801020,1456.4,1.0,1.0,0.0,b,1453.82,0.0,"2001-11-16,801020,b,1456.4,建仓",MBI 0.2
4,2001-11-16,801040,1303.61,1.0,1.0,0.0,b,1289.3,0.0,"2001-11-16,801040,b,1303.61,建仓",MBI 0.2
4,2001-11-16,801030,1241.92,1.0,1.0,0.0,b,1228.96,0.0,"2001-11-16,801030,b,1241.92,建仓",MBI 0.2
2,2001-11-16,801070,1280.1,1.0,1.0,0.0,b,1270.71,0.0,"2001-11-16,801070,b,1280.1,建仓",MBI 0.2
2,2001-11-16,801200,1298.94,1.0,1.0,0.0,b,1291.9,0.0,"2001-11-16,801200,b,1298.94,建仓",MBI 0.2
3,2001-11-23,801160,1235.95,0.0,0.0,1.0,s,1183.72,0.04412361031324985,"2001-11-23,801160,s,1235.95,平仓,4.4124%",MBI 0.2
3,2001-11-23,801180,1337.01,0.0,0.0,1.0,s,1282.22,0.04273057665611213,"2001-11-23,801180,s,1337.01,平仓,4.2731%",MBI 0.2
3,2001-11-23,801060,1383.56,0.0,0.0,1.0,s,1319.02,0.04893026640991027,"2001-11-23,801060,s,1383.56,平仓,4.8930%",MBI 0.2
4,2001-11-23,801080,1134.13,1.0,1.0,0.0,b,1134.29,0.0,"2001-11-23,801080,b,1134.13,建仓",MBI 0.2
5,2001-11-23,801170,1269.49,0.0,0.0,1.0,s,1221.03,0.03968780455844656,"2001-11-23,801170,s,1269.49,平仓,3.9688%",MBI 0.2
3,2001-11-23,801070,1338.5,0.0,0.0,1.0,s,1280.1,0.045621435825326184,"2001-11-23,801070,s,1338.5,平仓,4.5621%",MBI 0.2
2,2001-11-23,801010,1159.44,1.0,1.0,0.0,b,1120.5,0.0,"2001-11-23,801010,b,1159.44,建仓",MBI 0.2
5,2001-11-23,801150,1340.06,0.0,0.0,1.0,s,1282.11,0.0451989298890112,"2001-11-23,801150,s,1340.06,平仓,4.5199%",MBI 0.2
3,2001-11-23,801120,1289.25,0.0,0.0,1.0,s,1236.52,0.04264387151036786,"2001-11-23,801120,s,1289.25,平仓,4.2644%",MBI 0.2
5,2001-11-23,801140,1267.84,0.0,0.0,1.0,s,1209.64,0.048113488310571606,"2001-11-23,801140,s,1267.84,平仓,4.8113%",MBI 0.2
3,2001-11-23,801020,1561.01,0.0,0.0,1.0,s,1456.4,0.07182779456193344,"2001-11-23,801020,s,1561.01,平仓,7.1828%",MBI 0.2
5,2001-11-23,801030,1304.13,0.0,0.0,1.0,s,1241.92,0.05009179335222891,"2001-11-23,801030,s,1304.13,平仓,5.0092%",MBI 0.2
3,2001-11-23,801210,1375.23,0.0,0.0,1.0,s,1306.83,0.05234039622598208,"2001-11-23,801210,s,1375.23,平仓,5.2340%",MBI 0.2
3,2001-11-23,801200,1360.15,0.0,0.0,1.0,s,1298.94,0.047123038785471305,"2001-11-23,801200,s,1360.15,平仓,4.7123%",MBI 0.2
3,2001-11-23,801090,1368.24,0.0,0.0,1.0,s,1313.18,0.041928753103154026,"2001-11-23,801090,s,1368.24,平仓,4.1929%",MBI 0.2
3,2001-11-30,801050,1301.06,0.0,0.0,1.0,s,1220.32,0.06616297364625678,"2001-11-30,801050,s,1301.06,平仓,6.6163%",MBI 0.2
5,2001-11-30,801080,1164.38,0.0,0.0,1.0,s,1134.13,0.026672427323146453,"2001-11-30,801080,s,1164.38,平仓,2.6672%",MBI 0.2
7,2001-11-30,801230,1188.4,0.0,0.0,1.0,s,1102.11,0.07829526998212533,"2001-11-30,801230,s,1188.4,平仓,7.8295%",MBI 0.2
5,2001-11-30,801040,1374.57,0.0,0.0,1.0,s,1303.61,0.05443345785932907,"2001-11-30,801040,s,1374.57,平仓,5.4433%",MBI 0.2
3,2001-12-14,801010,1124.76,0.0,0.0,1.0,s,1159.44,-0.029910991513144358,"2001-12-14,801010,s,1124.76,平仓,-2.9911%",MBI 0.2
6,2002-01-25,801080,940.92,1.0,1.0,0.0,b,1164.38,0.0,"2002-01-25,801080,b,940.92,建仓",MBI 0.2
6,2002-01-25,801140,1029.76,1.0,1.0,0.0,b,1267.84,0.0,"2002-01-25,801140,b,1029.76,建仓",MBI 0.2
6,2002-01-25,801040,1210.58,1.0,1.0,0.0,b,1374.57,0.0,"2002-01-25,801040,b,1210.58,建仓",MBI 0.2
4,2002-01-25,801210,1097.09,1.0,1.0,0.0,b,1375.23,0.0,"2002-01-25,801210,b,1097.09,建仓",MBI 0.2
0,2002-01-25,801190,727.34,1.0,1.0,0.0,b,,0.0,"2002-01-25,801190,b,727.34,建仓",MBI 0.2
4,2002-01-25,801070,1093.47,1.0,1.0,0.0,b,1338.5,0.0,"2002-01-25,801070,b,1093.47,建仓",MBI 0.2
6,2002-01-25,801030,1038.82,1.0,1.0,0.0,b,1304.13,0.0,"2002-01-25,801030,b,1038.82,建仓",MBI 0.2
4,2002-01-25,801050,1025.74,1.0,1.0,0.0,b,1301.06,0.0,"2002-01-25,801050,b,1025.74,建仓",MBI 0.2
4,2002-01-25,801200,1090.61,1.0,1.0,0.0,b,1360.15,0.0,"2002-01-25,801200,b,1090.61,建仓",MBI 0.2
2,2002-01-25,801220,928.18,1.0,1.0,0.0,b,1061.76,0.0,"2002-01-25,801220,b,928.18,建仓",MBI 0.2
0,2002-01-25,801110,763.28,1.0,1.0,0.0,b,,0.0,"2002-01-25,801110,b,763.28,建仓",MBI 0.2
8,2002-01-25,801230,932.51,1.0,1.0,0.0,b,1188.4,0.0,"2002-01-25,801230,b,932.51,建仓",MBI 0.2
4,2002-01-25,801180,1086.51,1.0,1.0,0.0,b,1337.01,0.0,"2002-01-25,801180,b,1086.51,建仓",MBI 0.2
4,2002-01-25,801060,1149.24,1.0,1.0,0.0,b,1383.56,0.0,"2002-01-25,801060,b,1149.24,建仓",MBI 0.2
4,2002-01-25,801090,1153.58,1.0,1.0,0.0,b,1368.24,0.0,"2002-01-25,801090,b,1153.58,建仓",MBI 0.2
4,2002-01-25,801010,905.79,1.0,1.0,0.0,b,1124.76,0.0,"2002-01-25,801010,b,905.79,建仓",MBI 0.2
7,2002-02-01,801080,939.83,0.0,0.0,1.0,s,940.92,-0.0011584406750838605,"2002-02-01,801080,s,939.83,平仓,-0.1158%",MBI 0.2
5,2002-02-01,801060,1181.65,0.0,0.0,1.0,s,1149.24,0.028201246040861827,"2002-02-01,801060,s,1181.65,平仓,2.8201%",MBI 0.2
3,2002-02-01,801220,961.18,0.0,0.0,1.0,s,928.18,0.03555344868452237,"2002-02-01,801220,s,961.18,平仓,3.5553%",MBI 0.2
5,2002-02-01,801200,1126.31,0.0,0.0,1.0,s,1090.61,0.03273397456469329,"2002-02-01,801200,s,1126.31,平仓,3.2734%",MBI 0.2
9,2002-02-01,801230,970.88,0.0,0.0,1.0,s,932.51,0.04114701182829128,"2002-02-01,801230,s,970.88,平仓,4.1147%",MBI 0.2
5,2002-02-01,801090,1184.2,0.0,0.0,1.0,s,1153.58,0.026543456023856216,"2002-02-01,801090,s,1184.2,平仓,2.6543%",MBI 0.2
1,2002-02-01,801110,773.23,0.0,0.0,1.0,s,763.28,0.01303584529923496,"2002-02-01,801110,s,773.23,平仓,1.3036%",MBI 0.2
5,2002-02-01,801050,1060.14,0.0,0.0,1.0,s,1025.74,0.03353676370230274,"2002-02-01,801050,s,1060.14,平仓,3.3537%",MBI 0.2
5,2002-02-01,801070,1135.64,0.0,0.0,1.0,s,1093.47,0.03856530128855851,"2002-02-01,801070,s,1135.64,平仓,3.8565%",MBI 0.2
7,2002-02-01,801040,1227.29,0.0,0.0,1.0,s,1210.58,0.013803300897090587,"2002-02-01,801040,s,1227.29,平仓,1.3803%",MBI 0.2
5,2002-02-01,801180,1138.64,0.0,0.0,1.0,s,1086.51,0.04797930990050725,"2002-02-01,801180,s,1138.64,平仓,4.7979%",MBI 0.2
5,2002-02-01,801210,1154.62,0.0,0.0,1.0,s,1097.09,0.05243872426145524,"2002-02-01,801210,s,1154.62,平仓,5.2439%",MBI 0.2
1,2002-02-01,801190,754.06,0.0,0.0,1.0,s,727.34,0.03673660186432737,"2002-02-01,801190,s,754.06,平仓,3.6737%",MBI 0.2
7,2002-02-01,801140,1070.67,0.0,0.0,1.0,s,1029.76,0.039727703542573156,"2002-02-01,801140,s,1070.67,平仓,3.9728%",MBI 0.2
5,2002-02-08,801010,952.53,0.0,0.0,1.0,s,905.79,0.051601364554698215,"2002-02-08,801010,s,952.53,平仓,5.1601%",MBI 0.2
7,2002-02-08,801030,1096.7,0.0,0.0,1.0,s,1038.82,0.05571706359138262,"2002-02-08,801030,s,1096.7,平仓,5.5717%",MBI 0.2
6,2002-10-25,801090,1293.61,1.0,1.0,0.0,b,1184.2,0.0,"2002-10-25,801090,b,1293.61,建仓",MBI 0.2
7,2002-11-01,801090,1293.55,0.0,0.0,1.0,s,1293.61,-4.638183069083368e-05,"2002-11-01,801090,s,1293.55,平仓,-0.0046%",MBI 0.2
8,2002-11-08,801140,1101.95,1.0,1.0,0.0,b,1070.67,0.0,"2002-11-08,801140,b,1101.95,建仓",MBI 0.2
9,2002-11-15,801140,1051.68,0.0,0.0,1.0,s,1101.95,-0.045619129724579155,"2002-11-15,801140,s,1051.68,平仓,-4.5619%",MBI 0.2
10,2002-11-29,801230,920.74,1.0,1.0,0.0,b,970.88,0.0,"2002-11-29,801230,b,920.74,建仓",MBI 0.2
6,2002-11-29,801150,1180.21,1.0,1.0,0.0,b,1340.06,0.0,"2002-11-29,801150,b,1180.21,建仓",MBI 0.2
6,2002-11-29,801200,1102.5,1.0,1.0,0.0,b,1126.31,0.0,"2002-11-29,801200,b,1102.5,建仓",MBI 0.2
8,2002-11-29,801030,1043.52,1.0,1.0,0.0,b,1096.7,0.0,"2002-11-29,801030,b,1043.52,建仓",MBI 0.2
2,2002-11-29,801130,1159.71,1.0,1.0,0.0,b,1421.66,0.0,"2002-11-29,801130,b,1159.71,建仓",MBI 0.2
6,2002-11-29,801070,1130.48,1.0,1.0,0.0,b,1135.64,0.0,"2002-11-29,801070,b,1130.48,建仓",MBI 0.2
4,2002-11-29,801160,1025.8,1.0,1.0,0.0,b,1235.95,0.0,"2002-11-29,801160,b,1025.8,建仓",MBI 0.2
6,2002-11-29,801050,990.16,1.0,1.0,0.0,b,1060.14,0.0,"2002-11-29,801050,b,990.16,建仓",MBI 0.2
4,2002-11-29,801020,1231.77,1.0,1.0,0.0,b,1561.01,0.0,"2002-11-29,801020,b,1231.77,建仓",MBI 0.2
4,2002-11-29,801120,1107.03,1.0,1.0,0.0,b,1289.25,0.0,"2002-11-29,801120,b,1107.03,建仓",MBI 0.2
6,2002-11-29,801060,1099.33,1.0,1.0,0.0,b,1181.65,0.0,"2002-11-29,801060,b,1099.33,建仓",MBI 0.2
10,2002-11-29,801140,1038.83,1.0,1.0,0.0,b,1051.68,0.0,"2002-11-29,801140,b,1038.83,建仓",MBI 0.2
5,2002-12-06,801020,1208.71,0.0,0.0,1.0,s,1231.77,-0.01872102746454285,"2002-12-06,801020,s,1208.71,平仓,-1.8721%",MBI 0.2
7,2002-12-06,801070,1108.98,0.0,0.0,1.0,s,1130.48,-0.019018470030429557,"2002-12-06,801070,s,1108.98,平仓,-1.9018%",MBI 0.2
7,2002-12-06,801050,968.46,0.0,0.0,1.0,s,990.16,-0.021915649995960185,"2002-12-06,801050,s,968.46,平仓,-2.1916%",MBI 0.2
5,2002-12-06,801160,1004.95,0.0,0.0,1.0,s,1025.8,-0.02032559953207247,"2002-12-06,801160,s,1004.95,平仓,-2.0326%",MBI 0.2
11,2002-12-06,801140,1018.22,0.0,0.0,1.0,s,1038.83,-0.019839627272989713,"2002-12-06,801140,s,1018.22,平仓,-1.9840%",MBI 0.2
3,2002-12-06,801130,1138.76,0.0,0.0,1.0,s,1159.71,-0.01806486104284699,"2002-12-06,801130,s,1138.76,平仓,-1.8065%",MBI 0.2
7,2002-12-06,801200,1080.98,0.0,0.0,1.0,s,1102.5,-0.019519274376417206,"2002-12-06,801200,s,1080.98,平仓,-1.9519%",MBI 0.2
11,2002-12-06,801230,900.05,0.0,0.0,1.0,s,920.74,-0.022471055889827785,"2002-12-06,801230,s,900.05,平仓,-2.2471%",MBI 0.2
7,2002-12-06,801060,1072.84,0.0,0.0,1.0,s,1099.33,-0.02409649513794765,"2002-12-06,801060,s,1072.84,平仓,-2.4096%",MBI 0.2
9,2002-12-06,801030,1021.64,0.0,0.0,1.0,s,1043.52,-0.020967494633547967,"2002-12-06,801030,s,1021.64,平仓,-2.0967%",MBI 0.2
5,2002-12-06,801120,1094.03,0.0,0.0,1.0,s,1107.03,-0.011743132525767197,"2002-12-06,801120,s,1094.03,平仓,-1.1743%",MBI 0.2
7,2002-12-06,801150,1161.61,0.0,0.0,1.0,s,1180.21,-0.015759907135170947,"2002-12-06,801150,s,1161.61,平仓,-1.5760%",MBI 0.2
12,2002-12-13,801140,1018.37,1.0,1.0,0.0,b,1018.22,0.0,"2002-12-13,801140,b,1018.37,建仓",MBI 0.2
13,2002-12-20,801140,1044.51,0.0,0.0,1.0,s,1018.37,0.025668470202382165,"2002-12-20,801140,s,1044.51,平仓,2.5668%",MBI 0.2
2,2002-12-20,801190,776.78,1.0,1.0,0.0,b,754.06,0.0,"2002-12-20,801190,b,776.78,建仓",MBI 0.2
3,2002-12-27,801190,730.01,0.0,0.0,1.0,s,776.78,-0.06021009809727329,"2002-12-27,801190,s,730.01,平仓,-6.0210%",MBI 0.2
4,2003-01-10,801190,737.27,1.0,1.0,0.0,b,730.01,0.0,"2003-01-10,801190,b,737.27,建仓",MBI 0.2
5,2003-01-17,801190,791.59,0.0,0.0,1.0,s,737.27,0.0736772145889566,"2003-01-17,801190,s,791.59,平仓,7.3677%",MBI 0.2
8,2003-04-11,801040,1416.04,1.0,1.0,0.0,b,1227.29,0.0,"2003-04-11,801040,b,1416.04,建仓",MBI 0.2
8,2003-04-11,801090,1484.53,1.0,1.0,0.0,b,1293.55,0.0,"2003-04-11,801090,b,1484.53,建仓",MBI 0.2
9,2003-04-18,801040,1389.35,0.0,0.0,1.0,s,1416.04,-0.018848337617581423,"2003-04-18,801040,s,1389.35,平仓,-1.8848%",MBI 0.2
9,2003-04-25,801090,1435.73,0.0,0.0,1.0,s,1484.53,-0.0328723569075734,"2003-04-25,801090,s,1435.73,平仓,-3.2872%",MBI 0.2
10,2003-04-30,801090,1511.0,1.0,1.0,0.0,b,1435.73,0.0,"2003-04-30,801090,b,1511.0,建仓",MBI 0.2
6,2003-05-16,801190,996.4,1.0,1.0,0.0,b,791.59,0.0,"2003-05-16,801190,b,996.4,建仓",MBI 0.2
7,2003-05-23,801190,998.01,0.0,0.0,1.0,s,996.4,0.0016158169409876688,"2003-05-23,801190,s,998.01,平仓,0.1616%",MBI 0.2
11,2003-06-06,801090,1553.87,0.0,0.0,1.0,s,1511.0,0.02837193911317004,"2003-06-06,801090,s,1553.87,平仓,2.8372%",MBI 0.2
14,2003-11-14,801140,797.25,1.0,1.0,0.0,b,1044.51,0.0,"2003-11-14,801140,b,797.25,建仓",MBI 0.2
6,2003-11-14,801010,630.27,1.0,1.0,0.0,b,952.53,0.0,"2003-11-14,801010,b,630.27,建仓",MBI 0.2
10,2003-11-14,801030,906.47,1.0,1.0,0.0,b,1021.64,0.0,"2003-11-14,801030,b,906.47,建仓",MBI 0.2
4,2003-11-14,801130,889.64,1.0,1.0,0.0,b,1138.76,0.0,"2003-11-14,801130,b,889.64,建仓",MBI 0.2
4,2003-11-14,801220,729.32,1.0,1.0,0.0,b,961.18,0.0,"2003-11-14,801220,b,729.32,建仓",MBI 0.2
6,2003-11-14,801210,873.58,1.0,1.0,0.0,b,1154.62,0.0,"2003-11-14,801210,b,873.58,建仓",MBI 0.2
2,2003-11-14,801110,569.0,1.0,1.0,0.0,b,773.23,0.0,"2003-11-14,801110,b,569.0,建仓",MBI 0.2
8,2003-11-14,801200,818.56,1.0,1.0,0.0,b,1080.98,0.0,"2003-11-14,801200,b,818.56,建仓",MBI 0.2
3,2003-11-21,801110,586.64,0.0,0.0,1.0,s,569.0,0.031001757469244273,"2003-11-21,801110,s,586.64,平仓,3.1002%",MBI 0.2
