date,A00700,A01299,A00005,A00939,A02318,A09988,A00388,A01810,A00941,A01398,A03988,A02269,A00669,A00002,A00883,A02628,A00001,A00003,A00016,A00027,A01109,A02313,A02319,A01177,A00175,A01113,A00011,A01928,A02382,A01093,A02388,A00386,A00688,A02007,A00066,A00017,A00006,A00288,A00857,A00012,A00267,A01044,A00101,A01997,A03328,A00762,A02018,A01038,A00019
2010-06-08,0.0972725006336676,NaN,0,0.02748970128237,0.0197962209133949,NaN,0.00140114258924944,NaN,0,0.0082968149782055,0.0177627916394014,NaN,0.029263975063648,0.00725731357492272,0,0.0582916446659465,0.0206973461833076,0,0.00479328895434691,0.125515805585592,0.00231873048283469,0.0435748938521257,0.0220929264332573,0.102795452682519,0.0435748938521257,NaN,0,0,0,0.0213170540208365,0,0.0103195041547878,0,0.0435748938521257,0,0,0,0,0,0,0.102884506154444,0,0.0435748938521257,0.0151592654796178,0,0.0545673387186366,0.00705554924005067,0.025776657308334,0.0435748938521257
2010-06-09,0.0848381010144685,NaN,0,0.00106216568502081,0.00106216568502081,NaN,0.04339198954874,NaN,0.00106216568502081,0.0368274714094475,0.0273243862496837,NaN,0,0,0.0175624424213715,0.0161028977025655,0,0,0,0.112530701859482,0.152439190119474,0.0747378199496588,0,0,0.0389194043857802,NaN,0.0206945888860024,0,0.119786050367878,0,0.153776670748391,0,0.00106216568502081,0,0,0,0.0228239189511848,0.00106216568502081,0,0,0.00106216568502081,0,0,0.00106216568502081,0.00106216568502081,0.0665605438506437,0.00106216568502081,0.00106216568502081,0.00106216568502081
2010-06-10,0.110814570189807,NaN,0.00736317731723934,0,0.0319376784433113,NaN,0.039633932981954,NaN,0,0.0119515332707823,0.016132395534401,NaN,0.0698986569094081,0,0,0,0.000655667395729727,0,0.0211268039453286,0,0.082916600311295,0,0.0856144000780415,0,0,NaN,0,0.0685150902309141,0.0406344266126617,0,0,0.0868199297793277,0.050130908773676,0,0.0268759415202493,0.046896992540215,0,0,0.0677416950804656,0.0396972737678243,0.00610444166577718,0,0.00113803063701403,0.0873998530145779,0,0,0,0,0
2010-06-11,0,NaN,0,0.00779392517386381,0,NaN,0,NaN,0.0170057440734775,0.00266400825291624,0,NaN,0.0769718837510412,0.0917982107031523,0,0,0,0.0269742151595171,0,0,0,0,0.0177393366985698,0,0,NaN,0.0191103130798907,0,0.0700078112364193,0.0274513060251147,0,0,0.00427841448882184,0.00210810421885482,0.0331690706408372,0.00634949000823234,0.101199009259656,0.0700078112364193,0,0,0,0.0248575070547938,0,0.0424316850147263,0.25171653407948,0.0500566845729071,0,0.0351748096932282,0.0211341255780805
2010-06-14,0,NaN,0,0,0,NaN,0.0507069103825989,NaN,0.0317358376203258,0,0,NaN,0,0.0483904571383441,0.0475070837194248,0,0.0232170550002232,0.0348425553341109,0.0222989772788326,0.0415419577783642,0,0,0,0.00407950454854988,0,NaN,0.0527578850362303,0,0,0.0353056238258825,0.0699123108983745,0.0248974636053901,0,0,0.0285812224995465,0.0248116351129829,0.084046071931692,0.0771670154819215,0,0.0497984089199618,0,0.0825987747058885,0,0.0771670154819215,0,0,0,0.0886362336994337,0
2010-06-15,0.0740780059345352,NaN,0,0,0.103813110879684,NaN,0,NaN,0.0319523631463014,0,0.00360051203636995,NaN,0,0,0.0911349275255508,0,0,0,0,0,0.104150954329194,0,0,0.125040940957247,0,NaN,0,0,0.106128874160873,0,0,0.0282146450550761,0.0188457064741187,0.123677685814651,0,0.0454708166019972,0.0226613630669726,0,0.0129608961449976,0,0.0860973522498009,0,0,0.00710179333434447,0,0,0,0.0150700522882864,0
2010-06-17,0.0454785154037716,NaN,0,0.00131969183460548,0.0272390266975353,NaN,0.000440428567871223,NaN,0,0.0154687689882906,0.011657747152072,NaN,0,0,0,0,0.00792813456426955,0,0.0018762728300526,0.0235210893196558,0,0.0648325504627238,0,0.352922258527193,0,NaN,0.0235210893196558,0,0.0514390143008565,0,0.104090676967015,0,0,0,0.0497628912250618,0,0.0235210893196558,0,0,0.130812361684646,0,0,0.0394605541807176,0.0235210893196558,0.00118674933469467,0,0,0,0
2010-06-18,0.0862588847730313,NaN,0.0180950765793222,0,0,NaN,0.0279396473756414,NaN,0,0,0,NaN,0.0921678823947928,0.060806665746578,0,0.00702169995907373,0,0.0122286459216021,0.00106442276854892,0.00924758410724678,0.0279396473756414,0,0.0133306199714854,0.0496357922407413,0,NaN,0.0628864578966085,0.0528198681083168,0,0,0.053222553761794,0.0279396473756414,0,0,0,0.00505140663883268,0,0,0,0.0903799443749891,0.0491312307322506,0.0630435222135563,0,0.0913301228075874,0.0984586768767175,0,0,0,0
2010-06-21,0,NaN,0.0399160774312595,0,0,NaN,0,NaN,0.0160561380251257,0,0,NaN,0.0401320387844875,0.0499024483368471,0,0,0.0103291653774672,0,0.0065637513969209,0.0474260009321918,0,0.057399294771833,0,0.120932249534053,0,NaN,0.0604676622952843,0.00323566182730433,0.000354701388158194,0.00899673966215757,0.0276543675150551,0,0,0.0492547398678567,0.0181806441053704,0,0.100598604224438,0.0793192079701888,0,0,0.0431089646204179,0.026034215723778,0,0.0793192079701888,0.00876120986399656,0,0.0680385641727551,0.0314793974131915,0.00653894678967301
2010-06-22,0,NaN,0.0894036376448687,0.00966576677950805,0.0153663656876716,NaN,0,NaN,0,0,0,NaN,0.0441853243896759,0.000818638736730647,0.0517780962631317,0.00836818799990136,0,0,0,0,0,0.0532704490244566,0,0.0593337338724832,0.0687576938303914,NaN,0,0,0.0737902994926674,0,0,0.055813399818676,0,0,0.0278154446461693,0,0.0118020417452832,0.212206018105508,0.0438785001116748,0,0.0944607543679846,0,0,0,0.0209557238776686,0.0583299236055494,0,0,0
2010-06-23,0.0675456819009089,NaN,0,0.0392724633886494,0.050950387790569,NaN,0,NaN,0,0,0,NaN,0,0,0.0369228639746652,0.0336869547392203,0,0,0,0,0.00775579970196143,0.0492636479987883,0.00964022789577977,0.022322442976546,0.0346612466914882,NaN,0,0.0990916072670308,0.16694636105666,0,0,0.0425746134531131,0,0.0481139701862503,0,0.0297360438386396,0,0,0.00863698246362693,0.0138348546703057,0.0559207320070456,0.157779209814448,0.0232047337798184,0,0.00213917440448446,0,0,0,0
2010-06-24,0,NaN,0.0406018308683563,0.0328588528823611,0,NaN,0,NaN,0,0,0.0413571211197626,NaN,0.139189419216558,0,0.0688137423596379,0.0390981305974457,0,0.0275299852383111,0,0.00983068339749676,0.0683497186700932,0,0.0312482299020617,0,0,NaN,0,0.0658433996335733,0,0,0,0.0239913313665243,0.050942401772397,0,0.0060497481580598,0,0.0154434442259622,0,0.0929429742159485,0.0342446972771333,0,0.024036525497606,0,0,0,0.0809786877341808,0.0835333807897088,0,0.0231156950768219
2010-06-25,0,NaN,0.0289949994538572,0,0,NaN,0.0448061731519729,NaN,0.0306678566972318,0,0,NaN,0,0.0230602485045267,0,0,0.0084723173903862,0.044014043415551,0.11218084261269,0.11853336619343,0.0553943839408539,0.0304785838861427,0,0.00872058229277022,0,NaN,0.0105954750810914,0,0,0,0,0,0.100528187057402,0.0728185722242748,0.0159739433597019,0.116361150683298,0,0,0,0.0354380622081445,0.00994240956104442,0,0.0976500344620563,0,0.0140244233891439,0.0213443444344304,0,0,0
2010-06-28,0,NaN,0.0580026686878781,0,0.0225310011197058,NaN,0,NaN,0.0631034046824909,0.0407321361649073,0,NaN,0,0.00375408324354826,0,0.0225310011197058,0,0,0.0513290234149441,0,0.0225310011197058,0,0.086126633688357,0,0.0225310011197058,NaN,0.0225310011197058,0.0225310011197058,0.0905823786453969,0.0225310011197058,0,0.0225310011197058,0.0503179094982071,0,0.0418511932924597,0,0.0456067382072499,0,0,0.0113317702271137,0.0225310011197058,0.13993832278491,0,0,0.0469517240260676,0.0225310011197058,0.0225310011197058,0.0225310011197058,0
2010-06-29,0,NaN,0.076694938948347,0.0136939424512345,0,NaN,0.0447679749637761,NaN,0,0.000314698571470282,0.0136939424512345,NaN,0.0516411718822809,0,0.0706330656100534,0.0136939424512345,0.0136939424512345,0,0,0,0,0,0.0757441365077742,0,0.0447190394795051,NaN,0,0,0.116036470310722,0,0,0.0257067086786436,0,0,0.0422978431596943,0.0136939424512345,0,0.0136939424512345,0,0,0.0653346675179484,0.0136939424512345,0,0.0597780047037525,0.00464643998834078,0.0577183818097855,0.15441491825803,0.0136939424512345,0
2010-06-30,0,NaN,0,0.198907582832592,0,NaN,0,NaN,0,0.0139503931089544,0,NaN,0.0462805179923455,0,0.046375759160891,0.0348676646047128,0,0,0.0592773004696454,0.0613639979137428,0,0,0.0242098194052845,0.0402713150742372,0.0397982874392846,NaN,0,0.0599936932918185,0.0190551496694904,0,0,0.0246791694169344,0,0.0250481552751508,0,0,0,0,0.0799020826870079,0.0295264451782801,0,0,0.0103979601808628,0.0456322949370392,0.0653264058598991,0.0209327612779624,0.0542032442238641,0,0
2010-07-02,0.00119302232288279,NaN,0.079684344686489,0.00119302232288279,0.00119302232288279,NaN,0.049727482097754,NaN,0,0,0.00119302232288279,NaN,0,0.00119302232288279,0.0679006990986599,0.0655904765263375,0.0176485664832796,0,0.0658303180689955,0.00119302232288279,0,0.00119302232288279,0.0789750454392128,0.00119302232288279,0.0218538722131576,NaN,0,0.0859554834111911,0,0.0222486655231628,0,0.0558547984105396,0,0,0.0570122040151831,0,0,0.00119302232288279,0.125582175596147,0.0227521700344746,0.028400725882093,0,0,0.00119302232288279,0.0550258760780027,0.00119302232288279,0,0.0868338508836091,0
2010-07-05,0,NaN,0.0170100002494099,0.0166979263685583,0,NaN,0,NaN,0.0892955748901756,0.0593202978058819,0.054935065125413,NaN,0,0.000735366968395965,0.0829349411886075,0.0559821893207559,0,0,0.0159723487573303,0,0.0111296035385797,0.0652936633030363,0.0835894844842741,0,0,NaN,0,0.098924031626198,0,0,0,0.0166410341812789,0.060517399102669,0,0,0,0,0.0566415204953014,0.0581364409640676,0,0,0.0231592134793982,0,0.0456043295235573,0.0533929662598446,0,0.0340866023672664,0,0
2010-07-06,0.0967969076936687,NaN,0.0403340647716316,0.0419322838757515,0,NaN,0.0361600935961017,NaN,0,0.0172813916152726,0,NaN,0,0.0168552334113971,0.000213192199410626,0.024352129336427,0.0238645123410729,0,0.0588242497636334,0,0.0691422631491885,0,0,0.0173898473452144,0.0232338889307746,NaN,0.0351081321084618,0.0936122597777334,0,0,0.0440971320489588,0,0.0336060761819508,0.0672453970324715,0.0643054081025129,0.0527472612951871,0,0,0,0,0.0458740180056528,0,0,0.0367592728848699,0.00810836284532388,0.0183442175253998,0,0,0.0338124041619324
2010-07-07,0,NaN,0,0.0196385848895565,0,NaN,0.0575232955029591,NaN,0,0.0480048989544324,0.0225711268004748,NaN,0.0489621922803537,0,0.0459698076909647,0,0,0.0851875138312071,0.0476038429200843,0,0.10262309221482,0,0,0,0.0118210167670877,NaN,0,0,0.119815287116393,0,0,0.077822674211233,0.060312662691133,0,0.0396876588485113,0.0259895976183391,0.000448459141406385,0.0263898822423522,0.0597784233006101,0,0.00176863188638985,0.0446303062803738,0,0.0476038429200847,0,0,0.0058472018912337,0,0
2010-07-08,0,NaN,0,0,0.105608277218733,NaN,0.0346219792796394,NaN,0,0.00642157034881414,0,NaN,0,0.0516625979617914,0,0,0,0.0808669255273974,0,0,0,0.0187373502460966,0,0,0,NaN,0.117342746878053,0,0.0234669896034963,0.0634124102930976,0.0145994642359431,0,0.00489007714555446,0,0.0379094137995819,0,0.13236439696311,0,0,0.0383528561363887,0,0.0763649390645749,0,0.0881561622863171,0.000170194094040049,0,0.048565716374819,0.0514729822174788,0.00501295032507307
2010-07-09,0.104817802723184,NaN,0,0,0.0214943077016366,NaN,0,NaN,0.00929520782270972,0,0,NaN,0.0214943077016366,0.0464296081952246,0,0,0,0.0311534734112432,0,0,0,0,0.00238890378303533,0,0,NaN,0,0.0214943077016366,0.0214943077016366,0,0,0,0,0,0,0.0361388492613627,0.042219517604641,0.218063308843532,0,0.0214943077016366,0.0346622587449815,0,0,0.266643933411456,0,0.0958303432211836,0,0.00488525446926371,0
2010-07-12,0.0111753258153272,NaN,0.0124975446603196,0,0.0341197116549015,NaN,0,NaN,0.0220008910151271,0,0,NaN,0.0439027473349652,0.0174800440112452,0,0.196976033273667,0.0341197116549015,0.0852502869126304,0,0.0187866845794171,0,0.0341197116549015,0,0,0,NaN,0.0220162215915215,0,0,0,0.0699139836156297,0,0,0.00626582840860665,0,0.0147320543193346,0.0410079829976675,0.229381117677402,0,0,0.0169500231935238,0.0141242907664948,0,0,0.0189507716705935,0,0,0.0562290331918227,0
2010-07-13,0,NaN,0,0,0,NaN,0.0453980880921964,NaN,0,0,0,NaN,0.0323222229803875,0.0303261046003905,0.0212058192683157,0.0307401275486916,0,0,0,0,0.070485229641737,0.0587985101260233,0,0,0,NaN,0,0,0.337586544948884,0,0.0313091433398415,0,0.121828959966489,0,0,0,0.0449447419440975,0,0.0077259438686125,0,0.0372544672325549,0,0.0903633434676885,0.0397107529740894,0,0,0,0,0
2010-07-14,0.0508156963178096,NaN,0,0,0.0692772408752725,NaN,0,NaN,0.0286781290255279,0,0.00657087541975449,NaN,0.0397669551475419,0.0409435599141711,0,0.00236098960838739,0.0658038828965371,0.00285374550873062,0.00018255936798661,0,0.00460392543683287,0.00159783908373418,0.00660137462474263,0,0,NaN,0.0387413212043982,0.0470213546902834,0.189334614488089,0,0,0,0,0.0412638536989481,0,0.000314621068114282,0.0762277037129802,0,0,0.028754731123358,0,0.0497970321056456,0.0590338719554719,0.0509730390271068,0.00161363357656755,0,0.027506874259036,0.0354848682325046,0.0338757076304677
2010-07-15,0.030989627366161,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0.00605168532570068,0.0270393508941832,0.0187270465652077,0.0360065974080454,0.0549521281434214,0.0852822525500202,0,0,0,0,0.0689916515187232,NaN,0,0,0.305162178240759,0,0,0,0,0,0,0.0838843672730556,0,0.132568742165877,0,0.0294059158327594,0,0,0,0,0,0,0.120938456716087,0,0
2010-07-16,0.043010189840196,NaN,0,0,0,NaN,0,NaN,0.0228154692306919,0,0,NaN,0,0.0119185986305683,0.0472284469200122,0,0.0355880600436805,0.076576988685851,0,0,0,0,0.101961348893674,0,0.0281909157987379,NaN,0,0,0.0933316001165305,0.0678743211877382,0.0391374961934714,0,0.0723628813679458,0,0,0.0217997446365962,0.0149873669934481,0.0762557752997686,0,0,0,0.0454192902358172,0.010458304651036,0.063179178352336,0.0695023583319023,0.0584016645899978,0,0,0
2010-07-19,0.12808059914272,NaN,0.0797013610434409,0,0,NaN,0,NaN,0,0,0.0169630625117287,NaN,0,0,0.0248940566384839,0.0152659520099647,0.0358910815396806,0,0,0,0,0,0.017007284301989,0,0.155871221683624,NaN,0,0.011288248457806,0.0791732630505979,0,0.0806397890766075,0.0264403403690565,0,0,0,0.0429014068696364,0,0.0819437632696379,0,0,0.0668711837696547,0,0.0759629459217856,0.0100686208349424,0,0.0510358195086438,0,0,0
2010-07-20,0,NaN,0.0274315487112758,0.00164319311420928,0.00164319311420928,NaN,0.00164319311420928,NaN,0.0387212662782362,0.00164319311420928,0.00164319311420928,NaN,0.0756745943720925,0.00164319311420928,0,0.0304071282032451,0.0121968671396821,0.080610021122617,0,0.112776578685482,0,0,0,0,0.0397841710422694,NaN,0.0106985060126088,0,0.18501327930681,0.00164319311420928,0,0.0492400873671961,0.00164319311420928,0.00164319311420928,0.0725372041329096,0.0451169521507532,0,0.00164319311420928,0.0579980659393592,0,0.00164319311420928,0.138789025936533,0,0,0,0.00164319311420928,0,0.00164319311420928,0.00164319311420928
2010-07-21,0,NaN,0,0,0.0259742641279697,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0.0490576295759156,0.0841526289422549,0.0572801355688116,0.0259742641279697,0,0.320216674654669,0.0953916312359236,0,0,NaN,0.0259742641279697,0,0.0704365271110389,0,0,0,0,0.114898790094109,0,0,0.0562220038538041,0,0,0.0259742641279697,0.0165699300565836,0,0,0.00590272826704171,0,0,0,0.0259742641279697,0
2010-07-22,0.112680241410858,NaN,0.0830081442659588,0.0178128146892732,0.00199397351797782,NaN,0,NaN,0,0.00199397351797782,0.00199397351797782,NaN,0.0820784041739115,0.0110433017565523,0.0338780552557602,0.0320520946276042,0,0,0,0.0929698867431189,0.00199397351797782,0,0.0226286312555353,0,0.0416637031219646,NaN,0,0.00199397351797782,0.133209232977316,0.0985485984031511,0,0.0517579455009362,0,0,0,0,0,0,0.0137581002281251,0,0.0564343471234467,0.00974173297129181,0.00199397351797782,0.0310700821481727,0.061706868721178,0,0.00199397351797782,0,0
2010-07-23,0.0316425960662586,NaN,0,0,0.0670467913339414,NaN,0,NaN,0.000754587411526903,0,0,NaN,0,0.0731995548923133,0,0,0,0.0741880524361923,0,0,0,0.167127516513305,0,0,0.0135011192854119,NaN,0.020906913280717,0,0.0670467913339414,0,0,0,0,0,0.0670467913339414,0,0.0966167893308898,0,0,0,0.00343060298270668,0.0514175700034722,0.0137070641779063,0.104227298198738,0,0,0.0354800332294591,0.0912076433558382,0.0214522848334406
2010-07-26,0.0616104435259322,NaN,0,0,0.0237187523532194,NaN,0,NaN,0,0.012621440422331,0,NaN,0,0.00647253407540199,0,0,0,0,0,0,0,0,0.0630152457036772,0.0469796659734793,0.0237187523532194,NaN,0,0.285171421444934,0.275115549556792,0,0.0237187523532194,0,0,0,3.64453702747526e-05,0,0.00270165676706892,0.0237187523532194,0,0,0,0.110998946041107,0,0,0,0.0237187523532194,0,0,0.0166828893529046
2010-07-27,0.0527040770371223,NaN,0.0333363061025122,0,0.0393085752669633,NaN,0,NaN,0,0,0,NaN,0,0.0148679697944987,0,0,0.0491523472904103,0.0583682243905534,0.0393085752669633,0.0207454701085184,0,0.0393085752669633,0.0393085752669633,0,0.00354413714316256,NaN,0.0305533867281495,0.0393085752669633,0.272339757004427,0,0,0,0,0,0.00586818005373475,0.000333864997408244,0.0690612181172775,0.0393085752669633,0,0.048684070686056,0.0155268307892637,0,0,0.0636208835978409,0,0,0.0254418245572854,0,0
2010-07-28,0,NaN,0,0.00648130871501703,0,NaN,0.0555639860871191,NaN,0,0.0720747713903633,0.0473585935342671,NaN,0,0,0.100965975099185,0.0234592036628161,0.0471197721943233,0.0131447338768146,0,0,0,0.102247002727198,0,0,0,NaN,0.0110505333540946,0,0.0675813682874925,0,0.0392197809607695,0,0,0,0.0325404216265795,0,0.0144110490659043,0,0.00152655867120965,0.0385315214213884,0,0,0.0428784755301364,0,0.0888457895482619,0,0,0.0300808510469598,0.1649183032001
2010-07-29,0,NaN,0.0410487628070086,0,0,NaN,0.0273358866971621,NaN,0,0,0,NaN,0,0.0240933119453189,0,0,0.00349130741222726,0.020277050891225,0,0.0956573663223044,0,0,0.16237712591056,0,0,NaN,0.0101835753930175,0,0.101023324170872,0.0322925506660187,0,0,0,0,0,0.0656874642142179,0.0304303487457491,0,0,0.0292397220805065,0.00495719482306413,0,0.212464063489688,0.0598530125777453,0,0.0106341769777584,0.00687075785100045,0.0232322140802577,0.0388507829442979
2010-07-30,0,NaN,0.0722772001830855,0.044297533436457,0,NaN,0,NaN,0,0.0365230944837635,0.0416500612164148,NaN,0.0599015918807024,0,0.0732326375173825,0.000453277000892157,0,0.0119229562121717,0,0,0,0,0.0123218555934043,0,0.0686913413064044,NaN,0,0,0.151257500204995,0,0,0.00343233501470067,0,0,0.0418159517403923,0,0,0.0671043032156522,0.0367361148845155,0,0.0201117693628506,0.0302607146054162,0.0739976956589168,0,0.0604704471313146,0,0.0700002387008383,0,0.0235413806497295
2010-08-02,0,NaN,0.0591041691012738,0,0.0846799052768899,NaN,0.0016238536556841,NaN,0.00158725254592605,0.029646786625817,0.0249823942523415,NaN,0.0210398129210279,0.0775668626962263,0,0.00191089240710581,0.0281734705830801,0.0426249576479123,0,0,0,0.0846799052768899,0,0.0571168652768165,0,NaN,0.0467679171727006,0,0.0846799052768899,0.0660102031258112,0.0192142295294753,0.0195148905802324,0,0,0.0249095035184905,0.0494119232595064,0.0586693000483399,0.00226919982212678,0,0,0,0,0,0.0637064866650097,0,0,0,0,0.0501093127344265
2010-08-03,0,NaN,0,0,0.0619372523678979,NaN,0,NaN,0.0246880324230251,0,0,NaN,0.0229115311641149,0.127881928578796,0.0113807625174569,0,0,0.0619372523678979,0,0,0.0619372523678979,0,0.044716126242671,0,0,NaN,0.0696946587233894,0,0.0619372523678979,0,0.0619372523678979,0.0487254196687009,0,0,0.0925179862828565,0,0.079776013818291,0.0619372523678979,0,0,0.0517004812692464,0.00643020908024163,0,0,0.0330786416938823,0.0148746943299406,0,0,0
2010-08-04,0.0646341631507167,NaN,0.0313746669106902,0.0207299362361587,0.0313746669106902,NaN,0.00450369884089847,NaN,0.00416399001574205,0,0,NaN,0,0.000235133600645092,0,0.0210367008089121,0,0,0,0.0313746669106902,0,0.114961639430703,0.0607785541018142,0,0,NaN,0,0,0.0313746669106902,0.0951484311296627,0.0313746669106902,0,0,0.196941170171484,0.00565943940303969,0.0611445775938208,0.0389828837448726,0.0313746669106902,0,0,0.0578490155255783,0,0,0.0126909469246627,0,0,0.0522917178571467,0,0
2010-08-05,0.0228397497565487,NaN,0,0.0069286835449471,0.0069286835449471,NaN,0.0315294546013091,NaN,0,0.047581457715588,0,NaN,0.0191001728175937,0,0.0551812344893277,0,0.0448235533052545,0.0570142369379339,0,0,0.144236002818521,0,0,0,0,NaN,0,0,0.10919981353398,0.0069286835449471,0.0267110554041399,0,0.026014493014731,0.0709488003491056,0.0069286835449471,0.0295449695925919,0,0.0069286835449471,0.0248769282118978,0,0.0269300484505527,0,0.0069286835449471,0.0905333605025628,0.034427741608514,0.0969348256201655,0,0,0
2010-08-06,0.0153900199826776,NaN,0.0825062144888008,0.00719294291740103,0.0219380380148216,NaN,0,NaN,0.0280428670216193,0.0554227188547848,0,NaN,0.00667596549782548,0.056762106088383,0.00708355793893352,0.00759431370085364,0,0.0219380380148216,0,0,0.0219380380148216,0.0219380380148216,0.0426238222527325,0.056461898604989,0.0561084119777874,NaN,0.0219380380148216,0,0.0849060856321095,0.0681824702141241,0.0467200171513288,0,0,0.0219380380148216,0.00393098842642426,0.00797441239257813,0.0219380380148216,0.0219380380148216,0,0.0219380380148216,0.0219380380148216,0,0,0,0.0556860815130771,0.0219380380148216,0,0.0219380380148216,0.0474786491657113
2010-08-09,0.0845468451457252,NaN,0.0255376515157985,0,0,NaN,0,NaN,0,0,0.00233617833858116,NaN,0.0657139432190409,0,0.0773160118639462,0,0,0.00917378977645554,0.0353949586403979,0.0668737211715659,0.0390928933600174,0.018065387258913,0.0378368177444682,0,0,NaN,0.0310567350818765,0,0.315263892435853,0,0,0,0,0.0189270105913771,0,0.00614586669842951,0,0,0.0521732003605324,0,0,0.0817757450046298,0,0,0,0.0327693517923922,0,0,0
2010-08-10,0.0332602538855538,NaN,0,0.0698204493902361,0.00324104122590332,NaN,0,NaN,0.0307870292007587,0.0796309913217355,0.0250564217733671,NaN,0,0.0515968803782691,0.0719010558953715,0.0561230238710401,0,0,0,0,0,0,0.022709197284082,0,0,NaN,0.0368275961724973,0,0.00324104122590332,0.0670284096930229,0,0,0.00324104122590332,0.0767701724735237,0.035006638374188,0.00324104122590332,0.0422596711268604,0.00324104122590332,0.0642183934609912,0,0.0143456212157666,0,0,0,0.0649661647815999,0.14148682357162,0,0,0
2010-08-11,0.0684233226109169,NaN,0,0.0392084257902081,0.0141901439824197,NaN,0.00781219050183048,NaN,0,0.0141901439824197,0.0141901439824197,NaN,0.0274073494657808,0,0,0.00184632212130695,0.0224966090885638,0.0141901439824197,0,0.0606329212609661,0.0248443172237592,0,0.0876062373223065,0.0141901439824197,0.0446471827049447,NaN,0,0,0.113671122531734,0.0141901439824197,0,0,0,0.0141901439824197,0,0,0.00529475489520638,0.0141901439824197,0,0,0.0141901439824197,0.0852279695098872,0,0.0785228686310193,0.0718982173514161,0,0.0764578675929163,0.0562910255554597,0
2010-08-12,0.0827619137707143,NaN,0.0651724246125362,0.0317321420033984,0,NaN,0.049772139543614,NaN,0.0203449438601372,0.0202991781352293,0.0387936660549247,NaN,0.0329594464931906,0,0.0759979576526466,0.00709012183446144,0.0175186780717636,0,0,0.00121414440841572,0,0,0.0265614548268397,0.0312796084986009,0.125774152603887,NaN,0,0,0.0597146843706599,0.0004072404089368,0,0,0.0209907178925844,0,0.00790554342848777,0.0315506313119143,0,0,0.022955468818557,0,0.0217562425139697,0.0560836163730036,0,0.0645941300219606,0.0249557428546312,0.0171864222063274,0.0446275874286081,0,0
2010-08-13,0,NaN,0.0338078208523234,0,0,NaN,0,NaN,0.0204988141495476,0.0144776826429071,0.0215605331773836,NaN,0,0,0,0.0551737787314065,0.0821143657758341,0.0178302595463785,0.055769096588165,0,0.0474346465935382,0.0279671904675788,0,0,0,NaN,0.0510262880276861,0,0.055519562157188,0.0203083706676305,0,0.0133056876957396,0,0,0,0.038189710465044,0,0.0974413465612976,0.0983663259826663,0.0837896658579321,0,0,0.0695029822405285,0,0.066150259214294,0,0,0.0297656126049304,0
2010-08-16,0,NaN,0,0.00478977715574444,0,NaN,0,NaN,0.00780308851457046,0,0,NaN,0,0,0.0502081074063958,0,0.0755932768248306,0,0.185410752504154,0.0484666594416851,0,0,0,0,0,NaN,0,0.121214725560394,0,0,0,0.0175082688113435,0,0.0490072251295204,0.0130734798132258,0.156995915919462,0,0.0113125208767796,0.0187217342470762,0.179640512860448,0,0,0.0107998844839457,0,0,0,0.0494540704504244,0,0
2010-08-17,0,NaN,0.0762698912807011,0,0.00759495888631781,NaN,0,NaN,0,0,0.0321206193665562,NaN,0.00759495888631781,0,0.00759495888631781,0.0807384971373985,0.0625832917697923,0.080173505297046,0.0798341770281122,0.0259892042464982,0,0,0.00759495888631781,0,0,NaN,0.0350591777651104,0,0.124452517645103,0,0.031414844964248,0,0,0.00759495888631781,0.00759495888631781,0.0226220277130915,0,0,0.0764140754763652,0.0998509263274648,0,0.000494964251224028,0.0514810818369679,0,0,0,0,0.0406495096167568,0.0342819349596568
2010-08-18,0.0252792016044281,NaN,0.0208612789630569,0.0787293717428242,0.0252792016044281,NaN,0.0423075743918816,NaN,0.0462525145005884,0.0252792016044281,0.0427431185803394,NaN,0,0,0.0470551968459974,0.0670891124682409,0,0,0,0.0644759930392523,0.0525905143461121,0.0910810690908681,0,0,0.0252792016044281,NaN,0,0,0,0,0.00811272360377507,0.0480753969461679,0,0,0,0,0,0.0252792016044281,0.00898492340981345,0,0,0.0505674541430242,0.0357471874475571,0.0612762549629399,0.0823751058909926,0,0,0.0252792016044281,0
2010-08-19,0,NaN,0.0337399232077309,0.00773281717632598,0.0337399232077309,NaN,0.0405230265837098,NaN,0,0.0486436433014315,0.0547979157779347,NaN,0,0.00447349965294464,0,0,0,0.0247533913465611,0.0032342907276508,0,0.0226596705726227,0,0,0,0,NaN,0.0180197504812272,0,0.133331841010344,0,0.113226430374135,0,0,0.0337399232077309,0,0,0,0,0.0238850768593934,0.0337399232077309,0,0.00869461843488407,0.0463747187498528,0.0337399232077309,0.0435718779269202,0.113450968529973,0.0470084389024361,0.0477321761221478,0.02918623143085
2010-08-20,0.0821637252401923,NaN,0.100876869984851,0.0324632931088163,0,NaN,0.0409402732459587,NaN,0.0349021519437163,0.0413263123576334,0.01185213062707,NaN,0,0,0,0.00816824387968572,0.0423432093502944,0,0.0485362062058761,0.000496234866144991,0.032838710578412,0,0.0233835188506142,0.0552563071109286,0,NaN,0,0,0,0,0.0293546555364798,0.0341203162760313,0.00216945832976165,0.00596478873603156,0,0.0534868938758014,0,0,0.0354188133665934,0.0135431843908468,0.0652738861003838,0,0.063669486069816,0.0124254328321316,0.0539352583061299,0.0750906388297992,0,0,0
