type,code,date,code2,buy,sel,w
p2,NIFTY,SRCM IS Equity,2020-07-29,21727.25,21743.65,0.0394310645740345
p2,NIFTY,SUNP IS Equity,2020-07-29,485.799997965495,493,-0.0271383293101388
p2,NIFTY,TATA IS Equity,2020-07-29,359.09999593099,373.75,-0.00675455342985036
p2,NIFTY,TCS IS Equity,2020-07-29,2299.78336588542,2276.05,0.0300481336476724
p2,NIFTY,TECHM IS Equity,2020-07-29,688.800008138021,676.4,-0.0165009992169367
p2,NIFTY,TTAN IS Equity,2020-07-29,1058.10001627604,1040.45,-0.0168881829666912
p2,NIFTY,TTMT IS Equity,2020-07-29,108.300000508626,105.75,-0.0639295906332594
p2,NIFTY,UPLL IS Equity,2020-07-29,450.699991861979,461.75,-0.00606702222692714
p2,NIFTY,UTCEM IS Equity,2020-07-29,4180.89990234375,4180.95,-0.0339783065708054
p2,NIFTY,WPRO IS Equity,2020-07-29,273.716664632161,277,0.0231792155732665
p2,NIFTY,ADSEZ IS Equity,2020-07-30,317.816670735677,312.5,-0.021844640894071
p2,NIFTY,APNT IS Equity,2020-07-30,1750.63334147135,1743.35,-0.0139978562989203
p2,NIFTY,AXSB IS Equity,2020-07-30,441.999989827474,425.85,0.00627847783112887
p2,NIFTY,BAF IS Equity,2020-07-30,3301.13330078125,3218.3,0.00124740603775383
p2,NIFTY,BHARTI IS Equity,2020-07-30,575.916666666667,552.7,-0.0608690319126701
p2,NIFTY,BJAUT IS Equity,2020-07-30,3112.9833984375,3048.95,0.000991137623656906
p2,NIFTY,BJFIN IS Equity,2020-07-30,6373.28336588542,6177.6,-0.017915761177922
p2,NIFTY,BPCL IS Equity,2020-07-30,436.15000406901,419.1,0.193981334586437
p2,NIFTY,BRIT IS Equity,2020-07-30,3822.24991861979,3805.95,-0.0114789579593623
p2,NIFTY,CIPLA IS Equity,2020-07-30,683.283345540365,685.95,0.0167320519123379
p2,NIFTY,COAL IS Equity,2020-07-30,131.25,128.6,0.0130015529754681
p2,NIFTY,DIVI IS Equity,2020-07-30,2441.11661783854,2562.35,-0.0044109066803368
p2,NIFTY,DRRD IS Equity,2020-07-30,4381.48323567708,4516.6,-0.0787552224365502
p2,NIFTY,EIM IS Equity,2020-07-30,21491.1334635417,2120.13,0.00618238087245245
p2,NIFTY,GAIL IS Equity,2020-07-30,99.1833318074544,96.6,0.00736690997471137
p2,NIFTY,GRASIM IS Equity,2020-07-30,612.15000406901,602.95,0.0319790988793984
p2,NIFTY,HCLT IS Equity,2020-07-30,699.666666666667,695.45,-0.00674112431853287
p2,NIFTY,HDFC IS Equity,2020-07-30,1884,1810.65,0.00998336217400613
p2,NIFTY,HDFCB IS Equity,2020-07-30,1076.26668294271,1050.65,-0.0230154967434938
p2,NIFTY,HDFCLIFE IS Equity,2020-07-30,641.483337402344,635.1,0.0010034814546888
p2,NIFTY,HMCL IS Equity,2020-07-30,2776.10001627604,2703.95,0.0276459555441855
p2,NIFTY,HNDL IS Equity,2020-07-30,165.016662597656,162,-0.00808851584250755
p2,NIFTY,HUVR IS Equity,2020-07-30,2230.78336588542,2195.6,0.0164043813891292
p2,NIFTY,ICICIBC IS Equity,2020-07-30,353.516662597656,344.95,-0.0134819611973894
p2,NIFTY,IIB IS Equity,2020-07-30,543.316650390625,519.85,0.0610089405770908
p2,NIFTY,INFO IS Equity,2020-07-30,962.683329264323,961.45,-0.0203261226175474
p2,NIFTY,IOCL IS Equity,2020-07-30,91.8000005086263,88.55,0.0453320976659476
p2,NIFTY,ITC IS Equity,2020-07-30,198.083333333333,193.35,-0.0221806134956093
p2,NIFTY,JSTL IS Equity,2020-07-30,219,214.35,-0.00616956467657778
p2,NIFTY,KMB IS Equity,2020-07-30,1390.5,1385,-0.00174991452996155
p2,NIFTY,LT IS Equity,2020-07-30,929.433329264323,908.25,-0.0177349989405984
p2,NIFTY,MM IS Equity,2020-07-30,606.983337402344,598.35,0.00791601648786344
p2,NIFTY,MSIL IS Equity,2020-07-30,6191.91666666667,6265.4,0.0171983737687145
p2,NIFTY,NEST IS Equity,2020-07-30,16699.1497395833,16524,-0.0218313070530719
p2,NIFTY,NTPC IS Equity,2020-07-30,88.7166697184245,86.6,-0.00385431800382485
p2,NIFTY,ONGC IS Equity,2020-07-30,80.0833333333333,77.7,-0.0116743033827094
p2,NIFTY,PWGR IS Equity,2020-07-30,182.183334350586,176.85,-0.00201863461660262
p2,NIFTY,RIL IS Equity,2020-07-30,2091.78336588542,2108.85,0.0114003985760716
p2,NIFTY,SBILIFE IS Equity,2020-07-30,887.066650390625,913.55,-0.0177976937798367
p2,NIFTY,SBIN IS Equity,2020-07-30,192.649998982747,186.55,-0.0139505565938159
p2,NIFTY,SRCM IS Equity,2020-07-30,21863.966796875,21395.1,-0.00440528844820276
p2,NIFTY,SUNP IS Equity,2020-07-30,492.616678873698,509.95,0.0145932207892419
p2,NIFTY,TATA IS Equity,2020-07-30,377.033325195313,366.6,-0.0224174523388912
p2,NIFTY,TCS IS Equity,2020-07-30,2292.09993489583,2279.5,-0.00291656154068987
p2,NIFTY,TECHM IS Equity,2020-07-30,680.933329264323,674.75,-0.00735706030720513
p2,NIFTY,TTAN IS Equity,2020-07-30,1045.05000813802,1041.85,0.00975342087971555
p2,NIFTY,TTMT IS Equity,2020-07-30,106.333333333333,103.65,-0.0110370566361148
p2,NIFTY,UPLL IS Equity,2020-07-30,465.383341471354,464.6,-0.014535379979385
p2,NIFTY,UTCEM IS Equity,2020-07-30,4202.15006510417,4155.55,-0.00388423882774126
p2,NIFTY,WPRO IS Equity,2020-07-30,281.483337402344,284.1,-0.0335594587698577
p2,NIFTY,ADSEZ IS Equity,2020-07-31,314.883331298828,315.2,-0.0219812459594395
p2,NIFTY,APNT IS Equity,2020-07-31,1751.83333333333,1715.5,-0.0126015391597628
p2,NIFTY,AXSB IS Equity,2020-07-31,426.416666666667,431.65,-0.0189902239048296
p2,NIFTY,BAF IS Equity,2020-07-31,3227.38338216146,3251.3,-0.00958025643662522
p2,NIFTY,BHARTI IS Equity,2020-07-31,550.816670735677,554.85,0.033852127517736
p2,NIFTY,BJAUT IS Equity,2020-07-31,3058.79996744792,3004.95,-0.0146743652313271
p2,NIFTY,BJFIN IS Equity,2020-07-31,6203.16666666667,6205.9,-0.0163442455700304
p2,NIFTY,BPCL IS Equity,2020-07-31,421.333333333333,413.8,-0.00597103032419421
p2,NIFTY,BRIT IS Equity,2020-07-31,3816.21663411458,3823.6,0.0111174472916557
p2,NIFTY,CIPLA IS Equity,2020-07-31,689.233337402344,720.15,0.0101063322321502
p2,NIFTY,COAL IS Equity,2020-07-31,128.866663614909,129.25,0.00419950578712544
p2,NIFTY,DIVI IS Equity,2020-07-31,2566.66666666667,2616.55,0.00289044801471074
p2,NIFTY,DRRD IS Equity,2020-07-31,4473.41666666667,4521.05,0.0589899108373508
p2,NIFTY,EIM IS Equity,2020-07-31,21358.9498697917,2063.87,-0.0384487300838316
p2,NIFTY,GAIL IS Equity,2020-07-31,96.7499974568685,96.65,0.0125641443511376
p2,NIFTY,GRASIM IS Equity,2020-07-31,605.366658528646,633.05,-0.0102704091970423
p2,NIFTY,HCLT IS Equity,2020-07-31,702.949991861979,705.2,-0.0279465057229554
p2,NIFTY,HDFC IS Equity,2020-07-31,1796.5,1781.95,0.0331760143388631
p2,NIFTY,HDFCB IS Equity,2020-07-31,1053.7666422526,1032.8,-0.0155835061212687
p2,NIFTY,HDFCLIFE IS Equity,2020-07-31,628.25,627.1,0.0676813453748332
p2,NIFTY,HMCL IS Equity,2020-07-31,2702.04996744792,2676.5,0.015772645633319
p2,NIFTY,HNDL IS Equity,2020-07-31,161.316665649414,163.1,0.0207604402201754
p2,NIFTY,HUVR IS Equity,2020-07-31,2192.05004882813,2209.9,0.0134064982832663
p2,NIFTY,ICICIBC IS Equity,2020-07-31,345.15000406901,346.8,-0.00386960708623668
p2,NIFTY,IIB IS Equity,2020-07-31,523.40000406901,523.75,-0.0333467286263589
p2,NIFTY,INFO IS Equity,2020-07-31,970.200012207031,966,-0.0225404674155277
p2,NIFTY,IOCL IS Equity,2020-07-31,89.2333348592122,88.45,-0.0243114074072614
p2,NIFTY,ITC IS Equity,2020-07-31,193.833333333333,194.15,0.0138507745069607
p2,NIFTY,JSTL IS Equity,2020-07-31,214.616668701172,220.25,0.0142277595649771
p2,NIFTY,KMB IS Equity,2020-07-31,1370.80000813802,1365.75,0.0535109538460585
p2,NIFTY,LT IS Equity,2020-07-31,913,913.45,-0.0131561954960937
p2,NIFTY,MM IS Equity,2020-07-31,599.583353678385,606.45,0.00485006037155857
p2,NIFTY,MSIL IS Equity,2020-07-31,6253.70003255208,6262.75,0.0180153742867571
p2,NIFTY,NEST IS Equity,2020-07-31,16529.8665364583,16522.2,0.0170983765410974
p2,NIFTY,NTPC IS Equity,2020-07-31,86.9000015258789,87,0.000516283783070241
p2,NIFTY,ONGC IS Equity,2020-07-31,77.8833338419596,78.3,0.00173991465264102
p2,NIFTY,PWGR IS Equity,2020-07-31,176.766667683919,178.3,0.0247102996683016
p2,NIFTY,RIL IS Equity,2020-07-31,2109.30004882813,2067.1,0.0044099686978938
p2,NIFTY,SBILIFE IS Equity,2020-07-31,919.84999593099,912.85,-0.0268220665298699
p2,NIFTY,SBIN IS Equity,2020-07-31,187.533335367839,191.45,-0.0208539139182412
p2,NIFTY,SRCM IS Equity,2020-07-31,21376.283203125,21711.15,0.0176059834274419
p2,NIFTY,SUNP IS Equity,2020-07-31,514.25,531.7,-0.0241249520488139
p2,NIFTY,TATA IS Equity,2020-07-31,364.600006103516,366.3,0.0312284341646716
p2,NIFTY,TCS IS Equity,2020-07-31,2305.43326822917,2281.4,-0.0337616423082917
p2,NIFTY,TECHM IS Equity,2020-07-31,678.883321126302,681.65,-0.00949947985107134
p2,NIFTY,TTAN IS Equity,2020-07-31,1044.23331705729,1043.25,0.000321950325539576
p2,NIFTY,TTMT IS Equity,2020-07-31,103.983334859212,104.65,0.000950057971425133
p2,NIFTY,UPLL IS Equity,2020-07-31,466.266662597656,478.15,-0.0169977640111382
p2,NIFTY,UTCEM IS Equity,2020-07-31,4149.08333333333,4117.3,0.0124469483092822
p2,NIFTY,WPRO IS Equity,2020-07-31,288.933339436849,280.95,-0.0783237175897885
p2,NIFTY,ADSEZ IS Equity,2020-08-03,312.166666666667,311.35,0.0652616850164157
p2,NIFTY,APNT IS Equity,2020-08-03,1729.33333333333,1705.5,-0.0329934057296408
p2,NIFTY,AXSB IS Equity,2020-08-03,430.59999593099,417.35,0.00402562893336479
p2,NIFTY,BAF IS Equity,2020-08-03,3234.13330078125,3174.5,0.0138974567148033
p2,NIFTY,BHARTI IS Equity,2020-08-03,552.40000406901,547.35,0.00641297296631649
p2,NIFTY,BJAUT IS Equity,2020-08-03,2989.58333333333,2917.45,0.0265529114386438
p2,NIFTY,BJFIN IS Equity,2020-08-03,6204.66666666667,6103.15,-0.0092853837241657
p2,NIFTY,BPCL IS Equity,2020-08-03,413.566670735677,417.8,0.00124797126043502
p2,NIFTY,BRIT IS Equity,2020-08-03,3833.64998372396,3776.2,-0.000633698336333134
p2,NIFTY,CIPLA IS Equity,2020-08-03,725,710.4,-0.0212955062861875
p2,NIFTY,COAL IS Equity,2020-08-03,129.483332316081,128.4,-0.0198254794043012
p2,NIFTY,DIVI IS Equity,2020-08-03,2626.95003255208,2641.75,-0.00545880179173582
p2,NIFTY,DRRD IS Equity,2020-08-03,4517.0166015625,4527.45,0.00348862895903403
p2,NIFTY,EIM IS Equity,2020-08-03,20789.3828125,2078.22,-0.0158963111377775
p2,NIFTY,GAIL IS Equity,2020-08-03,96.6666666666667,94.1,-0.00850288883300324
p2,NIFTY,GRASIM IS Equity,2020-08-03,630,633.5,0.0258242396914007
p2,NIFTY,HCLT IS Equity,2020-08-03,710.866658528646,705.95,-0.0221496169793752
p2,NIFTY,HDFC IS Equity,2020-08-03,1779.16666666667,1739.8,0.00596014877691991
p2,NIFTY,HDFCB IS Equity,2020-08-03,1021.93332926432,1002,0.0342361670419645
p2,NIFTY,HDFCLIFE IS Equity,2020-08-03,623.199991861979,603,0.026405794344212
p2,NIFTY,HMCL IS Equity,2020-08-03,2706.66666666667,2631.3,-0.0372153270627997
p2,NIFTY,HNDL IS Equity,2020-08-03,162.616668701172,161.35,0.00348862895903403
p2,NIFTY,HUVR IS Equity,2020-08-03,2212.80004882813,2204.5,0.0036984086222947
p2,NIFTY,ICICIBC IS Equity,2020-08-03,346.583333333333,343.25,0.00348862895903403
p2,NIFTY,IIB IS Equity,2020-08-03,519.75,503.05,0.019421149056643
p2,NIFTY,INFO IS Equity,2020-08-03,960.416666666667,956.9,0.0322831679553173
p2,NIFTY,IOCL IS Equity,2020-08-03,87.75,86.2,0.00872991870284636
p2,NIFTY,ITC IS Equity,2020-08-03,193.933334350586,192.6,0.00707033442779668
p2,NIFTY,JSTL IS Equity,2020-08-03,221.366668701172,220.55,-0.012297707403287
p2,NIFTY,KMB IS Equity,2020-08-03,1352.41666666667,1308.55,0.0365841644446029
p2,NIFTY,LT IS Equity,2020-08-03,910.283325195313,915.9,0.00577245878034985
p2,NIFTY,MM IS Equity,2020-08-03,609.34999593099,597.15,-0.0236488411758914
p2,NIFTY,MSIL IS Equity,2020-08-03,6354.10009765625,6165.2,-0.0833041874982074
p2,NIFTY,NEST IS Equity,2020-08-03,16537.1165364583,16524.8,0.00186122216606905
p2,NIFTY,NTPC IS Equity,2020-08-03,87,85.6,-0.00716866018671695
p2,NIFTY,ONGC IS Equity,2020-08-03,78.1833318074544,75.9,0.000528270862992304
p2,NIFTY,PWGR IS Equity,2020-08-03,177.816665649414,178.55,-0.0147118452130415
p2,NIFTY,RIL IS Equity,2020-08-03,2047.28336588542,2009,0.0389235611339381
p2,NIFTY,SBILIFE IS Equity,2020-08-03,909.866658528646,875.1,0.012883878386698
p2,NIFTY,SBIN IS Equity,2020-08-03,191.966664632161,192.25,-0.00982950333723621
p2,NIFTY,SRCM IS Equity,2020-08-03,21670.2005208333,21747.25,0.0122645963302841
p2,NIFTY,SUNP IS Equity,2020-08-03,535.65000406901,519.4,-0.0174370995874466
p2,NIFTY,TATA IS Equity,2020-08-03,363.899993896484,373.5,0.023105547349759
p2,NIFTY,TCS IS Equity,2020-08-03,2293.06665039063,2254.15,-0.0149014311113321
p2,NIFTY,TECHM IS Equity,2020-08-03,683.700012207031,673.6,-0.0257557917071836
p2,NIFTY,TTAN IS Equity,2020-08-03,1047.60001627604,1077.35,-0.0131753565851846
p2,NIFTY,TTMT IS Equity,2020-08-03,104.083333333333,113.05,0.0765824587188303
p2,NIFTY,UPLL IS Equity,2020-08-03,479.700002034505,452.15,-0.053230259577303
p2,NIFTY,UTCEM IS Equity,2020-08-03,4135.60009765625,4045.55,-0.0209447329265012
p2,NIFTY,WPRO IS Equity,2020-08-03,282.299997965495,281.55,-0.0303381644053488
p2,NIFTY,ADSEZ IS Equity,2020-08-04,313.416666666667,314.95,-0.00239265097567962
p2,NIFTY,APNT IS Equity,2020-08-04,1716.56669108073,1713.95,-0.0174621215417475
p2,NIFTY,AXSB IS Equity,2020-08-04,421.666666666667,429.15,-0.0339756250687707
p2,NIFTY,BAF IS Equity,2020-08-04,3198.53336588542,3235.6,-0.0217663428728283
p2,NIFTY,BHARTI IS Equity,2020-08-04,548.833333333333,549,0.0212937217535312
p2,NIFTY,BJAUT IS Equity,2020-08-04,2948.5166015625,2969.95,-0.0144150094205181
p2,NIFTY,BJFIN IS Equity,2020-08-04,6154.51676432292,6162,-0.0256169428431699
p2,NIFTY,BPCL IS Equity,2020-08-04,418.09999593099,408.55,0.0246875374609629
p2,NIFTY,BRIT IS Equity,2020-08-04,3798.89998372396,3817.6,-0.00817103911723253
p2,NIFTY,CIPLA IS Equity,2020-08-04,709.116658528646,713.85,0.0475950441899174
p2,NIFTY,COAL IS Equity,2020-08-04,129.683334350586,128.75,-0.025700741147123
p2,NIFTY,DIVI IS Equity,2020-08-04,2668.29996744792,2690.55,-0.0443675218318236
p2,NIFTY,DRRD IS Equity,2020-08-04,4529.68326822917,4634.85,0.0239993420624616
p2,NIFTY,EIM IS Equity,2020-08-04,21073.3671875,2101.57,-0.0447078622939446
p2,NIFTY,GAIL IS Equity,2020-08-04,94.3166656494141,93.15,0.0281343766190406
p2,NIFTY,GRASIM IS Equity,2020-08-04,636.333333333333,624.65,0.0108578502704044
p2,NIFTY,HCLT IS Equity,2020-08-04,708.316670735677,692.65,-0.000832645809569313
p2,NIFTY,HDFC IS Equity,2020-08-04,1751.31665039063,1781.1,-0.00232618777285054
p2,NIFTY,HDFCB IS Equity,2020-08-04,1008.70001220703,1041.65,-0.00635878266826215
p2,NIFTY,HDFCLIFE IS Equity,2020-08-04,605.700012207031,614.15,0.00711814656571509
p2,NIFTY,HMCL IS Equity,2020-08-04,2663.94995117188,2706.1,-0.0429041230396018
p2,NIFTY,HNDL IS Equity,2020-08-04,162.199996948242,162.35,0.00492872157945743
p2,NIFTY,HUVR IS Equity,2020-08-04,2207.5,2197.8,0.0140241788212225
p2,NIFTY,ICICIBC IS Equity,2020-08-04,346.5,351,-0.0347974252853246
p2,NIFTY,IIB IS Equity,2020-08-04,506.600006103516,492.6,-0.0285474047642191
p2,NIFTY,INFO IS Equity,2020-08-04,963.366678873698,949.85,0.00676404588074212
p2,NIFTY,IOCL IS Equity,2020-08-04,86.3500010172526,86.95,0.021451827197951
p2,NIFTY,ITC IS Equity,2020-08-04,192.883336385091,193.65,0.0281343766190406
p2,NIFTY,JSTL IS Equity,2020-08-04,221.966664632161,228.1,0.00201622834889978
p2,NIFTY,KMB IS Equity,2020-08-04,1320.75,1323.95,-0.0222695777817972
p2,NIFTY,LT IS Equity,2020-08-04,919.433329264323,924.25,0.0149268747497785
p2,NIFTY,MM IS Equity,2020-08-04,598.333353678385,602.6,0.0281343766190406
p2,NIFTY,MSIL IS Equity,2020-08-04,6219.83333333333,6358.95,-0.00344612148533722
p2,NIFTY,NEST IS Equity,2020-08-04,16621.5006510417,16580,-0.0103846683865414
p2,NIFTY,NTPC IS Equity,2020-08-04,86.4333343505859,85.6,-0.0324301308678944
p2,NIFTY,ONGC IS Equity,2020-08-04,76.3333333333333,76.1,-0.00222323919639779
p2,NIFTY,PWGR IS Equity,2020-08-04,177.700002034505,178.25,0.0507176884122963
p2,NIFTY,RIL IS Equity,2020-08-04,2020.66666666667,2150.6,-0.0051260256564011
p2,NIFTY,SBILIFE IS Equity,2020-08-04,880.099975585938,875.8,-0.011360704635533
p2,NIFTY,SBIN IS Equity,2020-08-04,193.266667683919,191.6,-0.00482475659852758
p2,NIFTY,SRCM IS Equity,2020-08-04,21726.9505208333,21593.75,0.0406498393394437
p2,NIFTY,SUNP IS Equity,2020-08-04,522.59999593099,528.95,-0.000700682608042538
p2,NIFTY,TATA IS Equity,2020-08-04,375.566670735677,372.25,0.0127117324397112
p2,NIFTY,TCS IS Equity,2020-08-04,2261.2666015625,2249.7,0.0133127923918686
p2,NIFTY,TECHM IS Equity,2020-08-04,674.833333333333,652.65,0.0161621369495465
p2,NIFTY,TTAN IS Equity,2020-08-04,1086.84997558594,1075.2,-0.0338883162582636
p2,NIFTY,TTMT IS Equity,2020-08-04,112.533332824707,111.45,0.0332297836079652
p2,NIFTY,UPLL IS Equity,2020-08-04,456.583333333333,461.7,-0.0190033500725986
p2,NIFTY,UTCEM IS Equity,2020-08-04,4054.05004882813,4004.3,0.0210150015019619
p2,NIFTY,WPRO IS Equity,2020-08-04,281.866668701172,281.05,0.0281343766190406
p2,NIFTY,ADSEZ IS Equity,2020-08-05,316.649993896484,327.1,0.00382632711968598
p2,NIFTY,APNT IS Equity,2020-08-05,1720.85001627604,1716.3,0.0175786391730412
p2,NIFTY,AXSB IS Equity,2020-08-05,438.466664632161,434.95,-0.108775173705792
p2,NIFTY,BAF IS Equity,2020-08-05,3263.86669921875,3262.15,-0.00661215399703278
p2,NIFTY,BHARTI IS Equity,2020-08-05,552.066670735677,558.95,-0.00145488915688034
p2,NIFTY,BJAUT IS Equity,2020-08-05,2991.54996744792,3009,-0.0014977961764128
p2,NIFTY,BJFIN IS Equity,2020-08-05,6211.31673177083,6242.05,-0.0306630216915367
p2,NIFTY,BPCL IS Equity,2020-08-05,409.266662597656,410.45,0.0118013765708599
p2,NIFTY,BRIT IS Equity,2020-08-05,3841.06656901042,3849.95,-0.00376777568454818
p2,NIFTY,CIPLA IS Equity,2020-08-05,721.333333333333,722.15,-0.0276681545430611
p2,NIFTY,COAL IS Equity,2020-08-05,129.283330281576,128.45,0.0130138509203531
p2,NIFTY,DIVI IS Equity,2020-08-05,2704.48331705729,2667.75,0.0105253802457956
p2,NIFTY,DRRD IS Equity,2020-08-05,4649.43326822917,4600.95,0.00533365705855659
p2,NIFTY,EIM IS Equity,2020-08-05,21245.283203125,2195.88,-0.0249210280830157
p2,NIFTY,GAIL IS Equity,2020-08-05,94.0500030517578,93.3,-0.0272133950340824
p2,NIFTY,GRASIM IS Equity,2020-08-05,626.5,633.45,0.0315885469515467
p2,NIFTY,HCLT IS Equity,2020-08-05,691.966674804688,688.4,0.0320797694379683
p2,NIFTY,HDFC IS Equity,2020-08-05,1787.10001627604,1776.7,0.0207095036890321
p2,NIFTY,HDFCB IS Equity,2020-08-05,1047.89998372396,1027.55,-0.00503644799975138
p2,NIFTY,HDFCLIFE IS Equity,2020-08-05,614.549987792969,605,0.00909721175243185
p2,NIFTY,HMCL IS Equity,2020-08-05,2723.48331705729,2695.75,0.00237183660125492
p2,NIFTY,HNDL IS Equity,2020-08-05,164.249994913737,175.75,-0.0265103501211872
p2,NIFTY,HUVR IS Equity,2020-08-05,2198.51668294271,2194.55,0.0203522516492707
p2,NIFTY,ICICIBC IS Equity,2020-08-05,353.566670735677,352.2,-0.00988154695763678
p2,NIFTY,IIB IS Equity,2020-08-05,500.833333333333,492.75,-0.0501434555942241
p2,NIFTY,INFO IS Equity,2020-08-05,952.783345540365,944.7,0.0181889325435712
p2,NIFTY,IOCL IS Equity,2020-08-05,87.216667175293,86.6,0.0285508203161414
p2,NIFTY,ITC IS Equity,2020-08-05,194.149998982747,192.8,0.0051429445248329
p2,NIFTY,JSTL IS Equity,2020-08-05,228.466664632161,235.15,0.0213180990778501
p2,NIFTY,KMB IS Equity,2020-08-05,1329.98331705729,1334.2,-0.00523401303795677
p2,NIFTY,LT IS Equity,2020-08-05,924.216674804688,925.75,0.0340717118311053
p2,NIFTY,MM IS Equity,2020-08-05,605.300008138021,614.25,-0.00152723408912897
p2,NIFTY,MSIL IS Equity,2020-08-05,6400.73323567708,6526.25,0.00317587279472138
p2,NIFTY,NEST IS Equity,2020-08-05,16607.0501302083,16503.35,0.0135730067031755
p2,NIFTY,NTPC IS Equity,2020-08-05,85.9166666666667,85.9,0.010572143773748
p2,NIFTY,ONGC IS Equity,2020-08-05,76.5500005086263,76.95,-0.000176958671663173
p2,NIFTY,PWGR IS Equity,2020-08-05,176.983332316081,175.95,0.0733937162959133
p2,NIFTY,RIL IS Equity,2020-08-05,2175.79996744792,2126.45,-0.0204255325338418
p2,NIFTY,SBILIFE IS Equity,2020-08-05,877.166666666667,860.9,0.0250726416429725
p2,NIFTY,SBIN IS Equity,2020-08-05,192.899998982747,191.45,-0.00475409747897289
p2,NIFTY,SRCM IS Equity,2020-08-05,21720.1998697917,22103.9,-0.0246456148775076
p2,NIFTY,SUNP IS Equity,2020-08-05,536.883341471354,528.85,-0.0717575319696741
p2,NIFTY,TATA IS Equity,2020-08-05,374.683329264323,395.8,0.0188911219744736
p2,NIFTY,TCS IS Equity,2020-08-05,2260.73331705729,2259.5,0.00398292186476684
p2,NIFTY,TECHM IS Equity,2020-08-05,656.166666666667,648.55,0.00998281099360333
p2,NIFTY,TTAN IS Equity,2020-08-05,1082.89998372396,1105.45,-0.0124397354711525
p2,NIFTY,TTMT IS Equity,2020-08-05,112.666666666667,115.4,-0.0202306872395952
p2,NIFTY,UPLL IS Equity,2020-08-05,462.616668701172,453.6,0.0280922174413097
p2,NIFTY,UTCEM IS Equity,2020-08-05,4032.45003255208,4041.05,-0.0146634058853461
p2,NIFTY,WPRO IS Equity,2020-08-05,281.883331298828,278.2,0.0277126870520178
p2,NIFTY,ADSEZ IS Equity,2020-08-06,329.800008138021,323.8,-0.0209840597904304
p2,NIFTY,APNT IS Equity,2020-08-06,1730.35001627604,1727.55,-0.0210140628454465
p2,NIFTY,AXSB IS Equity,2020-08-06,436.033335367839,433,0.0179289957905827
p2,NIFTY,BAF IS Equity,2020-08-06,3286.51668294271,3345.2,-0.020862552920092
p2,NIFTY,BHARTI IS Equity,2020-08-06,560.316670735677,555.3,0.0034988191679691
p2,NIFTY,BJAUT IS Equity,2020-08-06,3030.06673177083,2991.8,0.00159288357021803
p2,NIFTY,BJFIN IS Equity,2020-08-06,6270.25,6295.7,-0.00313379017760591
p2,NIFTY,BPCL IS Equity,2020-08-06,411.766662597656,409.55,0.0100842779048444
p2,NIFTY,BRIT IS Equity,2020-08-06,3864.06665039063,3857.65,0.00931954992785999
p2,NIFTY,CIPLA IS Equity,2020-08-06,725.699991861979,731.1,0.00950284966915004
p2,NIFTY,COAL IS Equity,2020-08-06,129,128.85,0.00717345221419191
p2,NIFTY,DIVI IS Equity,2020-08-06,2680.79996744792,2738.05,0.00107077828508634
p2,NIFTY,DRRD IS Equity,2020-08-06,4611.18326822917,4583.05,0.0204409812360778
p2,NIFTY,EIM IS Equity,2020-08-06,21974.900390625,2168.13,0.0316469782890836
p2,NIFTY,GAIL IS Equity,2020-08-06,94.0666656494141,95.65,-0.0237181922581264
p2,NIFTY,GRASIM IS Equity,2020-08-06,635.25,634.2,0.00864906688625551
p2,NIFTY,HCLT IS Equity,2020-08-06,690.166666666667,704.9,0.00171609473320086
p2,NIFTY,HDFC IS Equity,2020-08-06,1800.33333333333,1783.75,-0.0380162533117727
p2,NIFTY,HDFCB IS Equity,2020-08-06,1036.55000813802,1040.7,-0.021128746786716
p2,NIFTY,HDFCLIFE IS Equity,2020-08-06,607.283325195313,606.9,-0.000531566260595926
p2,NIFTY,HMCL IS Equity,2020-08-06,2721.23331705729,2704.45,-0.0135628472921433
p2,NIFTY,HNDL IS Equity,2020-08-06,177.266667683919,178,-0.0418920335542698
p2,NIFTY,HUVR IS Equity,2020-08-06,2201.70003255208,2220.45,0.0175296155919233
p2,NIFTY,ICICIBC IS Equity,2020-08-06,352.733337402344,358.75,0.0113927548176858
p2,NIFTY,IIB IS Equity,2020-08-06,496.899993896484,494.9,-0.027186583122173
p2,NIFTY,INFO IS Equity,2020-08-06,950.583333333333,970.85,-0.0218110991774994
p2,NIFTY,IOCL IS Equity,2020-08-06,86.8666687011719,87.2,0.01853135055412
p2,NIFTY,ITC IS Equity,2020-08-06,194.083333333333,195.35,-0.00998466880767704
p2,NIFTY,JSTL IS Equity,2020-08-06,234.65000406901,239.5,0.0355038760812154
p2,NIFTY,KMB IS Equity,2020-08-06,1340.46667480469,1340.1,-0.0147834299888188
p2,NIFTY,LT IS Equity,2020-08-06,926.15000406901,922.15,0.0299644230702839
p2,NIFTY,MM IS Equity,2020-08-06,617.583333333333,609.65,-0.00332545136001317
p2,NIFTY,MSIL IS Equity,2020-08-06,6516.43343098958,6555.75,0.0241539489366533
p2,NIFTY,NEST IS Equity,2020-08-06,16564.2669270833,16677.15,-0.00189376357832385
p2,NIFTY,NTPC IS Equity,2020-08-06,86.3500010172526,86.15,-0.00839217174796816
p2,NIFTY,ONGC IS Equity,2020-08-06,77.7333348592122,78.05,-0.0355209461948964
p2,NIFTY,PWGR IS Equity,2020-08-06,176.399998982747,175.9,0.0089207051990174
