date,signal_I1,KWN_1M_I1,NTN_1M_I1,signal_I2,NTN_1M_I2,NTN_2M_I2,signal_I3,NTN_1M_I3,NTN_3M_I3,signal_I4,NTN_1M_I4,NTN_6M_I4,signal_I5,NTN_1M_I5,NTN_12M_I5,signal_I6,NTN_6M_I6,NTN_12M_I6
2013-07-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-07-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-07-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-07-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-07-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-07-31,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-01,1,-30.073511269135,30.065,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.7393330735057,29.735,0,-0,0
2013-08-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-08-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.6740371790088,29.665,0,-0,0
2013-08-30,0,-0,0,0,-0,0,0,-0,0,1,-29.7702338825147,29.765,1,-29.6688936558995,29.645,0,-0,0
2013-09-02,0,-0,0,0,-0,0,0,-0,0,1,-29.5156092485688,29.485,1,-29.4138741056343,29.37,0,-0,0
2013-09-03,0,-0,0,0,-0,0,0,-0,0,1,-29.5854601445033,29.565,1,-29.483243617793,29.46,0,-0,0
2013-09-04,-1,29.6271786075544,-29.645,0,-0,0,0,-0,0,1,-29.4967564484288,29.483,1,-29.3929166359471,29.359,0,-0,0
2013-09-05,0,-0,0,0,-0,0,0,-0,0,1,-29.6008618340764,29.575,1,-29.4952693784612,29.455,0,-0,0
2013-09-06,-1,29.6449211759727,-29.655,0,-0,0,0,-0,0,1,-29.4973887095225,29.485,1,-29.3895483876448,29.35,0,-0,0
2013-09-09,0,-0,0,0,-0,0,1,-29.4568098004201,29.445,1,-29.3816588055657,29.345,1,-29.2687348061639,29.175,1,-29.2021674465693,29.175
2013-09-10,0,-0,0,0,-0,0,1,-29.5120982909992,29.495,1,-29.4364593483478,29.415,1,-29.3127047722006,29.182,1,-29.2612563562694,29.182
2013-09-11,0,-0,0,0,-0,0,0,-0,0,1,-29.4624808303736,29.452,1,-29.3369461696644,29.309,0,-0,0
2013-09-12,0,-0,0,0,-0,0,1,-29.5369540097043,29.536,1,-29.4579417723927,29.44,1,-29.3298298347839,29.285,0,-0,0
2013-09-13,0,-0,0,0,-0,0,1,-29.5588134597416,29.557,1,-29.476877133247,29.445,1,-29.3467613803887,29.295,0,-0,0
2013-09-16,0,-0,0,0,-0,0,0,-0,0,1,-29.357621660494,29.335,1,-29.2262524455863,29.185,0,-0,0
2013-09-17,0,-0,0,0,-0,0,0,-0,0,1,-29.3639207249469,29.355,1,-29.2291312771621,29.185,1,-29.190165040589,29.185
2013-09-18,0,-0,0,0,-0,0,0,-0,0,1,-29.1853588058615,29.165,0,-0,0,0,-0,0
2013-09-19,0,-0,0,0,-0,0,0,-0,0,1,-29.2452194654615,29.225,1,-29.111081964136,29.065,0,-0,0
2013-09-20,0,-0,0,0,-0,0,0,-0,0,1,-29.3212947396519,29.315,1,-29.1836887195688,29.145,1,-29.1472916148598,29.145
2013-09-23,-1,29.4640335310287,-29.475,0,-0,0,1,-29.3595237803475,29.357,1,-29.2680947638255,29.26,1,-29.127439094376,29.085,1,-29.0893020895063,29.085
2013-09-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.1724350097114,29.155,1,-29.1559005450586,29.155
2013-09-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.1585246247988,29.145,0,-0,0
2013-09-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.1548529412197,29.145,1,-29.1456676200961,29.145
2013-09-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-09-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.0285542767203,29.025,0,-0,0
2013-10-03,1,-29.3028906288643,29.295,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-11,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-28.8984930769496,28.885,1,-28.8966238769006,28.885
2013-10-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-28.8948653659455,28.885,0,-0,0
2013-10-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-28.9302027552578,28.915,1,-28.9161445457364,28.915
2013-10-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-17,-1,29.2669379035053,-29.28,0,-0,0,0,-0,0,0,-0,0,1,-28.899497442939,28.895,0,-0,0
2013-10-18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-23,0,-0,0,0,-0,0,0,-0,0,1,-29.1124836995799,29.08,0,-0,0,-1,28.8806849623515,-28.95
2013-10-24,1,-29.3091535010605,29.3,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-10-31,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-11,1,-29.526435094578,29.515,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-12,0,-0,0,0,-0,0,-1,29.445391199891,-29.505,-1,29.3530108965303,-29.415,1,-29.165975196284,29.157,1,-29.1970869625681,29.157
2013-11-13,0,-0,0,0,-0,0,0,-0,0,-1,29.3262136568611,-29.385,-1,29.140931676145,-29.215,0,-0,0
2013-11-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.1751936114393,29.168
2013-11-15,-1,29.4879498014116,-29.5,0,-0,0,-1,29.3877059623547,-29.452,0,-0,0,-1,29.1084727394832,-29.185,-1,29.1236630268866,-29.185
2013-11-18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-11-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-11,0,-0,0,0,-0,0,1,-29.3917168134619,29.385,1,-29.2970876404474,29.285,0,-0,0,0,-0,0
2013-12-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2013-12-23,0,-0,0,0,-0,0,0,-0,0,-1,29.7218526511254,-29.795,-1,29.5555959608568,-29.635,0,-0,0
2013-12-24,0,-0,0,0,-0,0,-1,29.8838409090404,-29.955,-1,29.7900657711386,-29.865,-1,29.6241163821436,-29.705,0,-0,0
2013-12-25,0,-0,0,0,-0,0,-1,29.8804276643558,-29.965,-1,29.7880228446432,-29.885,-1,29.6199826425763,-29.695,0,-0,0
2013-12-26,0,-0,0,0,-0,0,0,-0,0,-1,29.7770923543771,-29.845,-1,29.6090078683409,-29.675,0,-0,0
2013-12-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.5742974690948,-29.65,0,-0,0
2013-12-30,0,-0,0,0,-0,0,0,-0,0,-1,29.6494087341941,-29.72,-1,29.4860418854538,-29.57,0,-0,0
2013-12-31,0,-0,0,-1,29.7389992400787,-29.802,-1,29.6980517699179,-29.763,-1,29.6147961716845,-29.695,-1,29.4537837709328,-29.555,0,-0,0
2014-01-01,0,-0,0,0,-0,0,0,-0,0,-1,29.6131371288448,-29.675,-1,29.4558882969565,-29.555,-1,29.486876851532,-29.555
2014-01-02,0,-0,0,0,-0,0,0,-0,0,-1,29.7413474186055,-29.81,-1,29.5860231015816,-29.68,0,-0,0
2014-01-03,0,-0,0,0,-0,0,0,-0,0,-1,29.774832079457,-29.84,-1,29.6235331602235,-29.73,-1,29.6576725098434,-29.73
2014-01-06,1,-30.0867474526804,30.075,0,-0,0,0,-0,0,0,-0,0,-1,29.7440955195405,-29.84,-1,29.7709208938815,-29.84
2014-01-07,0,-0,0,0,-0,0,0,-0,0,-1,29.9499551413696,-30.01,-1,29.806162535331,-29.91,-1,29.8350811040879,-29.91
2014-01-08,0,-0,0,0,-0,0,0,-0,0,-1,29.963260108364,-30.025,-1,29.8239457295184,-29.93,-1,29.8545630888939,-29.93
2014-01-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.7356057474453,-29.82,-1,29.7537717984144,-29.82
2014-01-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.6452577364522,-29.71,-1,29.6430613632663,-29.71
2014-01-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.6940988055478,-29.765,0,-0,0
2014-01-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.7732528592126,-29.85,-1,29.7838583632687,-29.85
2014-01-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.7772564075196,-29.845,0,-0,0
2014-01-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.76152032238,-29.83,0,-0,0
2014-01-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.8403924540162,-29.904,0,-0,0
2014-01-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-01-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.9795903077949,-30.055,0,-0,0
2014-01-22,0,-0,0,0,-0,0,0,-0,0,-1,30.0387425948676,-30.1,0,-0,0,0,-0,0
2014-01-23,1,-30.2666759429566,30.255,0,-0,0,0,-0,0,-1,30.0974109316269,-30.165,-1,29.9817223990464,-30.055,0,-0,0
2014-01-24,1,-30.2760948697749,30.255,0,-0,0,0,-0,0,-1,30.1019226144349,-30.175,-1,29.9881862816297,-30.08,0,-0,0
2014-01-27,-1,30.3168351508705,-30.335,0,-0,0,0,-0,0,-1,30.1847522560174,-30.245,-1,30.0711443980669,-30.135,0,-0,0
2014-01-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-01-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-01-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-01-31,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-03,1,-30.342601058806,30.335,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-04,-1,30.2422849060036,-30.26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-11,-1,30.2553717844015,-30.27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.9345986109526,29.916,0,-0,0
2014-02-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.9829139287035,29.96,1,-29.967566731584,29.96
2014-02-19,0,-0,0,0,-0,0,0,-0,0,1,-30.1510476627955,30.145,1,-30.0368855173119,30.01,0,-0,0
2014-02-20,1,-30.338121236701,30.33,0,-0,0,0,-0,0,0,-0,0,1,-30.053554702225,30.05,0,-0,0
2014-02-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-24,-1,30.3107624224852,-30.325,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-25,0,-0,0,0,-0,0,0,-0,0,1,-30.1812870969253,30.179,0,-0,0,0,-0,0
2014-02-26,0,-0,0,0,-0,0,0,-0,0,1,-30.1035020817131,30.1,1,-29.982912856653,29.97,0,-0,0
2014-02-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-06,-1,30.1792057882479,-30.19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-11,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,30.0183705031394,-30.09,0,-0,0
2014-03-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,30.0483454638803,-30.115,0,-0,0
2014-03-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-18,0,-0,0,0,-0,0,0,-0,0,-1,30.2924868795038,-30.36,-1,30.1768605989478,-30.28,-1,30.2134685268526,-30.28
2014-03-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,30.3199292676977,-30.39,0,-0,0
2014-03-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,30.4037015303222,-30.475,0,-0,0
2014-03-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-27,-1,30.4591196077814,-30.475,0,-0,0,0,-0,0,0,-0,0,1,-30.199267435583,30.195,0,-0,0
2014-03-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-31,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.9828332698052,29.975,0,-0,0
2014-04-02,0,-0,0,0,-0,0,0,-0,0,1,-30.0890771154122,30.085,1,-29.967889670643,29.945,0,-0,0
2014-04-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.9691687606163,29.96,1,-29.9649591830749,29.96
2014-04-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.8914989137807,29.885,0,-0,0
2014-04-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.771814951074,29.767,0,-0,0
2014-04-09,-1,29.9137266218444,-29.93,-1,29.87784512392,-29.95,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-29.6699754540818,29.665,0,-0,0
2014-04-11,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,30.0121468158933,-30.07,0,-0,0
2014-04-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,29.9931015075252,-30.055,0,-0,0
2014-04-28,-1,30.1895729324714,-30.2,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-14,1,-30.1324245310077,30.115,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-11,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-07-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-07-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-07-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-07-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-07-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-07-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-07-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-07-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
