dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20190430,"09:30:01","SH","NB",48204594,165580178,213784772,-117375584
20190430,"09:30:01","SZ","NB",31114755,77519643,108634398,-46404888
20190430,"09:31:00","SH","NB",193490492,335255682,528746174,-141765190
20190430,"09:31:00","SZ","NB",153053198,215684077,368737275,-62630879
20190430,"09:32:00","SH","NB",325093787,513828524,838922311,-188734737
20190430,"09:32:00","SZ","NB",273677766,346846374,620524140,-73168608
20190430,"09:33:00","SH","NB",495447186,701267966,1196715152,-205820780
20190430,"09:33:00","SZ","NB",421111831,473767200,894879031,-52655369
20190430,"09:34:00","SZ","NB",536118252,617937237,1154055489,-81818985
20190430,"09:34:00","SH","NB",642959295,856907509,1499866804,-213948214
20190430,"09:35:00","SH","NB",786262243,1092584328,1878846571,-306322085
20190430,"09:35:00","SZ","NB",638781497,806320629,1445102126,-167539132
20190430,"09:36:00","SH","NB",981882229,1247942202,2229824431,-266059973
20190430,"09:36:00","SZ","NB",826193875,933218907,1759412782,-107025032
20190430,"09:37:00","SH","NB",1109244083,1511568943,2620813026,-402324860
20190430,"09:37:00","SZ","NB",926110650,1110275103,2036385753,-184164453
20190430,"09:38:00","SH","NB",1241357337,1632186468,2873543805,-390829131
20190430,"09:38:00","SZ","NB",1045682828,1224317558,2270000386,-178634730
20190430,"09:39:00","SH","NB",1360212392,1898792466,3259004858,-538580074
20190430,"09:39:00","SZ","NB",1125741829,1445618999,2571360828,-319877170
20190430,"09:40:00","SZ","NB",1219946168,1584429079,2804375247,-364482911
20190430,"09:40:00","SH","NB",1458697756,2047990903,3506688659,-589293147
20190430,"09:41:00","SH","NB",1563445596,2137650702,3701096298,-574205106
20190430,"09:41:00","SZ","NB",1342120739,1681910129,3024030868,-339789390
20190430,"09:42:00","SH","NB",1771633495,2307023799,4078657294,-535390304
20190430,"09:42:00","SZ","NB",1612994005,1784255281,3397249286,-171261276
20190430,"09:43:00","SZ","NB",1708207636,1963358731,3671566367,-255151095
20190430,"09:43:00","SH","NB",1873455697,2537968718,4411424415,-664513021
20190430,"09:44:00","SH","NB",2007676103,2695810312,4703486415,-688134209
20190430,"09:44:00","SZ","NB",1810053973,2116210412,3926264385,-306156439
20190430,"09:45:00","SH","NB",2127892048,2815155033,4943047081,-687262985
20190430,"09:45:00","SZ","NB",1888509613,2185508665,4074018278,-296999052
20190430,"09:46:00","SH","NB",2222173248,2977869050,5200042298,-755695802
20190430,"09:46:00","SZ","NB",1958563477,2300003226,4258566703,-341439749
20190430,"09:47:00","SH","NB",2323140681,3140558843,5463699524,-817418162
20190430,"09:47:00","SZ","NB",2027090676,2435510778,4462601454,-408420102
20190430,"09:48:00","SH","NB",2501608179,3228096953,5729705132,-726488774
20190430,"09:48:00","SZ","NB",2227321249,2519886128,4747207377,-292564879
20190430,"09:49:00","SH","NB",2599234852,3331810627,5931045479,-732575775
20190430,"09:49:00","SZ","NB",2306988852,2611906535,4918895387,-304917683
20190430,"09:50:00","SH","NB",2688370364,3481992440,6170362804,-793622076
20190430,"09:50:00","SZ","NB",2370842312,2746989644,5117831956,-376147332
20190430,"09:51:00","SH","NB",2768626840,3742077330,6510704170,-973450490
20190430,"09:51:00","SZ","NB",2435223488,2872135304,5307358792,-436911816
20190430,"09:52:00","SZ","NB",2592730349,2972766938,5565497287,-380036589
20190430,"09:52:00","SH","NB",2914433866,3835705154,6750139020,-921271288
20190430,"09:53:00","SH","NB",3004548038,3971062704,6975610742,-966514666
20190430,"09:53:00","SZ","NB",2685419081,3106388543,5791807624,-420969462
20190430,"09:54:00","SH","NB",3071768079,4075047822,7146815901,-1003279743
20190430,"09:54:00","SZ","NB",2778412882,3201349525,5979762407,-422936643
20190430,"09:55:00","SH","NB",3201105137,4147219074,7348324211,-946113937
20190430,"09:55:00","SZ","NB",2963020472,3272129685,6235150157,-309109213
20190430,"09:56:00","SH","NB",3300363448,4218134796,7518498244,-917771348
20190430,"09:56:00","SZ","NB",3054852560,3330810753,6385663313,-275958193
20190430,"09:57:00","SH","NB",3392293717,4273324540,7665618257,-881030823
20190430,"09:57:00","SZ","NB",3136536623,3369886981,6506423604,-233350358
20190430,"09:58:00","SZ","NB",3267918981,3420207520,6688126501,-152288539
20190430,"09:58:00","SH","NB",3506173658,4340479624,7846653282,-834305966
20190430,"09:59:00","SH","NB",3603690649,4412680126,8016370775,-808989477
20190430,"09:59:00","SZ","NB",3401131191,3486693133,6887824324,-85561942
20190430,"10:00:00","SH","NB",3715139709,4493460209,8208599918,-778320500
20190430,"10:00:00","SZ","NB",3501301259,3547896394,7049197653,-46595135
20190430,"10:01:00","SZ","NB",3563043768,3672793916,7235837684,-109750148
20190430,"10:01:00","SH","NB",3788409684,4616968918,8405378602,-828559234
20190430,"10:02:00","SH","NB",3860512659,4780907096,8641419755,-920394437
20190430,"10:02:00","SZ","NB",3622445200,3760498203,7382943403,-138053003
20190430,"10:03:00","SH","NB",3963602100,4862246244,8825848344,-898644144
20190430,"10:03:00","SZ","NB",3706386634,3829424886,7535811520,-123038252
20190430,"10:04:00","SH","NB",4058089460,4912845996,8970935456,-854756536
20190430,"10:04:00","SZ","NB",3794019693,3871958254,7665977947,-77938561
20190430,"10:05:00","SH","NB",4114816567,4979415439,9094232006,-864598872
20190430,"10:05:00","SZ","NB",3859098366,3943801380,7802899746,-84703014
20190430,"10:06:00","SH","NB",4187410616,5091528558,9278939174,-904117942
20190430,"10:06:00","SZ","NB",3916435255,4055379585,7971814840,-138944330
20190430,"10:07:00","SH","NB",4341676846,5175216676,9516893522,-833539830
20190430,"10:07:00","SZ","NB",4073523726,4140021443,8213545169,-66497717
20190430,"10:08:00","SH","NB",4479845263,5266979406,9746824669,-787134143
20190430,"10:08:00","SZ","NB",4203328668,4224432598,8427761266,-21103930
20190430,"10:09:00","SH","NB",4577191368,5327338753,9904530121,-750147385
20190430,"10:09:00","SZ","NB",4290959265,4285643871,8576603136,5315394
20190430,"10:10:00","SZ","NB",4336399768,4379227606,8715627374,-42827838
20190430,"10:10:00","SH","NB",4636269629,5418731675,10055001304,-782462046
20190430,"10:11:00","SH","NB",4688836893,5520078712,10208915605,-831241819
20190430,"10:11:00","SZ","NB",4386850259,4494591478,8881441737,-107741219
20190430,"10:12:00","SH","NB",4815211558,5572187842,10387399400,-756976284
20190430,"10:12:00","SZ","NB",4484967706,4546214894,9031182600,-61247188
20190430,"10:13:00","SH","NB",4896311967,5626534388,10522846355,-730222421
20190430,"10:13:00","SZ","NB",4550892646,4600398517,9151291163,-49505871
20190430,"10:14:00","SH","NB",4946096440,5694886401,10640982841,-748789961
20190430,"10:14:00","SZ","NB",4594390720,4682365979,9276756699,-87975259
20190430,"10:15:00","SH","NB",4983856083,5786752122,10770608205,-802896039
20190430,"10:15:00","SZ","NB",4635976930,4766637610,9402614540,-130660680
20190430,"10:16:00","SZ","NB",4676755506,4858128750,9534884256,-181373244
20190430,"10:16:00","SH","NB",5018728990,5876585573,10895314563,-857856583
20190430,"10:17:00","SH","NB",5087640293,5928585961,11016226254,-840945668
20190430,"10:17:00","SZ","NB",4722407015,4927834932,9650241947,-205427917
20190430,"10:18:00","SH","NB",5135046322,5960505073,11095551395,-825458751
20190430,"10:18:00","SZ","NB",4764019061,4978359172,9742378233,-214340111
20190430,"10:19:00","SH","NB",5174407642,5997635587,11172043229,-823227945
20190430,"10:19:00","SZ","NB",4803129091,5021664131,9824793222,-218535040
20190430,"10:20:00","SH","NB",5209236598,6071696708,11280933306,-862460110
20190430,"10:20:00","SZ","NB",4838676350,5106386213,9945062563,-267709863
20190430,"10:21:00","SH","NB",5299363228,6116276915,11415640143,-816913687
20190430,"10:21:00","SZ","NB",4926531551,5155619784,10082151335,-229088233
20190430,"10:22:00","SH","NB",5340894681,6172602894,11513497575,-831708213
20190430,"10:22:00","SZ","NB",4969092066,5202681800,10171773866,-233589734
20190430,"10:23:00","SH","NB",5375400268,6229832986,11605233254,-854432718
20190430,"10:23:00","SZ","NB",5012489070,5260562710,10273051780,-248073640
20190430,"10:24:00","SZ","NB",5047097322,5375224204,10422321526,-328126882
20190430,"10:24:00","SH","NB",5413774038,6335452480,11749226518,-921678442
20190430,"10:25:00","SH","NB",5452827493,6400120496,11852947989,-947293003
20190430,"10:25:00","SZ","NB",5089066104,5440443858,10529509962,-351377754
20190430,"10:26:00","SZ","NB",5132399660,5493783725,10626183385,-361384065
20190430,"10:26:00","SH","NB",5498533547,6449891429,11948424976,-951357882
20190430,"10:27:00","SH","NB",5557247149,6500170889,12057418038,-942923740
20190430,"10:27:00","SZ","NB",5195727243,5534291774,10730019017,-338564531
20190430,"10:28:00","SH","NB",5622582468,6532403782,12154986250,-909821314
20190430,"10:28:00","SZ","NB",5259912628,5567079032,10826991660,-307166404
20190430,"10:29:00","SH","NB",5686931292,6560502941,12247434233,-873571649
20190430,"10:29:00","SZ","NB",5320227429,5593850685,10914078114,-273623256
20190430,"10:30:00","SH","NB",5727281620,6599601417,12326883037,-872319797
20190430,"10:30:00","SZ","NB",5353771106,5622862052,10976633158,-269090946
20190430,"10:31:00","SH","NB",5783105766,6642127209,12425232975,-859021443
20190430,"10:31:00","SZ","NB",5409351955,5652635225,11061987180,-243283270
20190430,"10:32:00","SH","NB",5841521106,6679650246,12521171352,-838129140
20190430,"10:32:00","SZ","NB",5481772722,5687651590,11169424312,-205878868
20190430,"10:33:00","SH","NB",5982263087,6726671013,12708934100,-744407926
20190430,"10:33:00","SZ","NB",5578626904,5727361161,11305988065,-148734257
20190430,"10:34:00","SH","NB",6038758474,6782441104,12821199578,-743682630
20190430,"10:34:00","SZ","NB",5653846503,5776764566,11430611069,-122918063
20190430,"10:35:00","SH","NB",6085404099,6836633234,12922037333,-751229135
20190430,"10:35:00","SZ","NB",5707705480,5831965037,11539670517,-124259557
20190430,"10:36:00","SZ","NB",5745642861,5903104013,11648746874,-157461152
20190430,"10:36:00","SH","NB",6118330531,6888926054,13007256585,-770595523
20190430,"10:37:00","SH","NB",6157130685,6947793325,13104924010,-790662640
