dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20200221,"09:30:01","SH","NB",87591846,200521514,288113360,-112929668
20200221,"09:30:01","SZ","NB",185194889,174655058,359849947,10539831
20200221,"09:31:01","SH","NB",334931520,423956802,758888322,-89025282
20200221,"09:31:01","SZ","NB",680160106,496299149,1176459255,183860957
20200221,"09:32:01","SH","NB",573412954,613923851,1187336805,-40510897
20200221,"09:32:01","SZ","NB",1098330329,793208930,1891539259,305121399
20200221,"09:33:01","SH","NB",753788562,834631553,1588420115,-80842991
20200221,"09:33:01","SZ","NB",1439416823,1044771026,2484187849,394645797
20200221,"09:34:01","SZ","NB",1802585035,1429534265,3232119300,373050770
20200221,"09:34:01","SH","NB",990919856,1085733856,2076653712,-94814000
20200221,"09:35:01","SH","NB",1272654336,1245594555,2518248891,27059781
20200221,"09:35:01","SZ","NB",2280666852,1779888721,4060555573,500778131
20200221,"09:36:01","SH","NB",1491719692,1451141206,2942860898,40578486
20200221,"09:36:01","SZ","NB",2616443500,2120059566,4736503066,496383934
20200221,"09:37:01","SH","NB",1642529043,1828684533,3471213576,-186155490
20200221,"09:37:01","SZ","NB",2945786239,2731198293,5676984532,214587946
20200221,"09:38:01","SH","NB",1764207521,1979179151,3743386672,-214971630
20200221,"09:38:01","SZ","NB",3277390007,2911852663,6189242670,365537344
20200221,"09:39:01","SZ","NB",3538600711,3178917514,6717518225,359683197
20200221,"09:39:01","SH","NB",1889230158,2114859221,4004089379,-225629063
20200221,"09:40:01","SH","NB",1998173460,2212078189,4210251649,-213904729
20200221,"09:40:01","SZ","NB",3830179466,3367187153,7197366619,462992313
20200221,"09:41:01","SH","NB",2175296828,2440872720,4616169548,-265575892
20200221,"09:41:01","SZ","NB",4258145734,3689906531,7948052265,568239203
20200221,"09:42:01","SH","NB",2300142867,2586991706,4887134573,-286848839
20200221,"09:42:01","SZ","NB",4543262945,3875885961,8419148906,667376984
20200221,"09:43:01","SH","NB",2416862692,2766593519,5183456211,-349730827
20200221,"09:43:01","SZ","NB",4755073054,4107022147,8862095201,648050907
20200221,"09:44:01","SH","NB",2533938377,3141081090,5675019467,-607142713
20200221,"09:44:01","SZ","NB",4919744389,4384337406,9304081795,535406983
20200221,"09:45:01","SH","NB",2676717405,3294806253,5971523658,-618088848
20200221,"09:45:01","SZ","NB",5236748836,4543262695,9780011531,693486141
20200221,"09:46:01","SH","NB",2888807138,3461540374,6350347512,-572733236
20200221,"09:46:01","SZ","NB",5650340338,4800537739,10450878077,849802599
20200221,"09:47:01","SH","NB",3002536828,3557903084,6560439912,-555366256
20200221,"09:47:01","SZ","NB",5846199787,4956384979,10802584766,889814808
20200221,"09:48:01","SH","NB",3085985839,3653189128,6739174967,-567203289
20200221,"09:48:01","SZ","NB",6024859626,5117818859,11142678485,907040767
20200221,"09:49:01","SZ","NB",6177758700,5400618753,11578377453,777139947
20200221,"09:49:01","SH","NB",3147955621,3824325503,6972281124,-676369882
20200221,"09:50:01","SH","NB",3214818708,3965025589,7179844297,-750206881
20200221,"09:50:01","SZ","NB",6339565782,5573082068,11912647850,766483714
20200221,"09:51:01","SH","NB",3360221142,4124187374,7484408516,-763966232
20200221,"09:51:01","SZ","NB",6697292771,5810465946,12507758717,886826825
20200221,"09:52:01","SH","NB",3475049147,4213421912,7688471059,-738372765
20200221,"09:52:01","SZ","NB",6915099923,5937760591,12852860514,977339332
20200221,"09:53:01","SH","NB",3556414756,4334898578,7891313334,-778483822
20200221,"09:53:01","SZ","NB",7054967953,6125735248,13180703201,929232705
20200221,"09:54:01","SH","NB",3626640456,4552831284,8179471740,-926190828
20200221,"09:54:01","SZ","NB",7215264155,6367722885,13582987040,847541270
20200221,"09:55:01","SH","NB",3694619252,4688953229,8383572481,-994333977
20200221,"09:55:01","SZ","NB",7349815614,6564948098,13914763712,784867516
20200221,"09:56:01","SH","NB",3797561000,4891020489,8688581489,-1093459489
20200221,"09:56:01","SZ","NB",7596964040,6885499396,14482463436,711464644
20200221,"09:57:01","SZ","NB",7803558111,7011433003,14814991114,792125108
20200221,"09:57:01","SH","NB",3903802029,4994129530,8897931559,-1090327501
20200221,"09:58:01","SH","NB",4047911645,5077717523,9125629168,-1029805878
20200221,"09:58:01","SZ","NB",8085621940,7095686527,15181308467,989935413
20200221,"09:59:01","SH","NB",4113504770,5143986898,9257491668,-1030482128
20200221,"09:59:01","SZ","NB",8228547860,7222849657,15451397517,1005698203
20200221,"10:00:01","SH","NB",4212122508,5307020171,9519142679,-1094897663
20200221,"10:00:01","SZ","NB",8331649383,7475992573,15807641956,855656810
20200221,"10:01:01","SH","NB",4302771076,5561532647,9864303723,-1258761571
20200221,"10:01:01","SZ","NB",8554752780,7803142064,16357894844,751610716
20200221,"10:02:01","SH","NB",4440337396,5688198909,10128536305,-1247861513
20200221,"10:02:01","SZ","NB",8944777985,7929028626,16873806611,1015749359
20200221,"10:03:01","SH","NB",4528169263,5772962400,10301131663,-1244793137
20200221,"10:03:01","SZ","NB",9154477406,8038059552,17192536958,1116417854
20200221,"10:04:01","SH","NB",4577941015,5870139896,10448080911,-1292198881
20200221,"10:04:01","SZ","NB",9273083791,8187648792,17460732583,1085434999
20200221,"10:05:01","SZ","NB",9456393436,8287855407,17744248843,1168538029
20200221,"10:05:01","SH","NB",4640347592,5958789380,10599136972,-1318441788
20200221,"10:06:01","SH","NB",4700983035,6034556024,10735539059,-1333572989
20200221,"10:06:01","SZ","NB",9609985048,8376734675,17986719723,1233250373
20200221,"10:07:01","SH","NB",4771436764,6106805936,10878242700,-1335369172
20200221,"10:07:01","SZ","NB",9759560495,8512253585,18271814080,1247306910
20200221,"10:08:01","SH","NB",4847093386,6169909698,11017003084,-1322816312
20200221,"10:08:01","SZ","NB",9912370542,8619560513,18531931055,1292810029
20200221,"10:09:01","SZ","NB",10017680889,8852609740,18870290629,1165071149
20200221,"10:09:01","SH","NB",4899060671,6259784394,11158845065,-1360723723
20200221,"10:10:01","SH","NB",4981438797,6319328590,11300767387,-1337889793
20200221,"10:10:01","SZ","NB",10136023044,9006829813,19142852857,1129193231
20200221,"10:11:01","SH","NB",5162042581,6406955532,11568998113,-1244912951
20200221,"10:11:01","SZ","NB",10495415683,9165708882,19661124565,1329706801
20200221,"10:12:01","SH","NB",5234284723,6519787185,11754071908,-1285502462
20200221,"10:12:01","SZ","NB",10619106095,9378093002,19997199097,1241013093
20200221,"10:13:01","SH","NB",5296365814,6601659903,11898025717,-1305294089
20200221,"10:13:01","SZ","NB",10743682481,9527438374,20271120855,1216244107
20200221,"10:14:01","SH","NB",5370224116,6661736296,12031960412,-1291512180
20200221,"10:14:01","SZ","NB",10873327419,9617912382,20491239801,1255415037
20200221,"10:15:01","SH","NB",5437636754,6735082173,12172718927,-1297445419
20200221,"10:15:01","SZ","NB",10955845410,9765223365,20721068775,1190622045
20200221,"10:16:01","SH","NB",5523647986,6834417943,12358065929,-1310769957
20200221,"10:16:01","SZ","NB",11044748345,9928441245,20973189590,1116307100
