dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20200330,"09:30:01","SH","NB",113114410,107669838,220784248,5444572
20200330,"09:30:01","SZ","NB",150568770,136426785,286995555,14141985
20200330,"09:31:01","SH","NB",437636390,359018007,796654397,78618383
20200330,"09:31:01","SZ","NB",626864625,546211007,1173075632,80653618
20200330,"09:32:01","SZ","NB",1156566436,910418006,2066984442,246148430
20200330,"09:32:01","SH","NB",740952034,568465917,1309417951,172486117
20200330,"09:33:01","SH","NB",917279853,727844900,1645124753,189434953
20200330,"09:33:01","SZ","NB",1417194836,1212018667,2629213503,205176169
20200330,"09:34:01","SH","NB",1172391528,1002810191,2175201719,169581337
20200330,"09:34:01","SZ","NB",1703445823,1616722354,3320168177,86723469
20200330,"09:35:01","SH","NB",1516297589,1189268735,2705566324,327028854
20200330,"09:35:01","SZ","NB",2236270623,1938860654,4175131277,297409969
20200330,"09:36:01","SH","NB",1727373894,1372288630,3099662524,355085264
20200330,"09:36:01","SZ","NB",2479120436,2195009734,4674130170,284110702
20200330,"09:37:01","SH","NB",1950218728,1628284353,3578503081,321934375
20200330,"09:37:01","SZ","NB",2795256768,2535348591,5330605359,259908177
20200330,"09:38:01","SH","NB",2093983670,1788745141,3882728811,305238529
20200330,"09:38:01","SZ","NB",3063032227,2752847076,5815879303,310185151
20200330,"09:39:01","SH","NB",2221977012,1919312289,4141289301,302664723
20200330,"09:39:01","SZ","NB",3258861935,2888347965,6147209900,370513970
20200330,"09:40:01","SZ","NB",3426064455,3044083093,6470147548,381981362
20200330,"09:40:01","SH","NB",2332375220,2054658677,4387033897,277716543
20200330,"09:41:01","SH","NB",2493801835,2349829447,4843631282,143972388
20200330,"09:41:01","SZ","NB",3654728727,3388050876,7042779603,266677851
20200330,"09:42:01","SH","NB",2730212477,2486746618,5216959095,243465859
20200330,"09:42:01","SZ","NB",3976673527,3548301150,7524974677,428372377
20200330,"09:43:01","SH","NB",2799151785,2580648717,5379800502,218503068
20200330,"09:43:01","SZ","NB",4119061017,3698047645,7817108662,421013372
20200330,"09:44:01","SH","NB",2897145627,2666124464,5563270091,231021163
20200330,"09:44:01","SZ","NB",4245422198,3810356137,8055778335,435066061
20200330,"09:45:01","SZ","NB",4321727318,4046217355,8367944673,275509963
20200330,"09:45:01","SH","NB",2962937173,2797271926,5760209099,165665247
20200330,"09:46:01","SH","NB",3129876790,2894699003,6024575793,235177787
