dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20191024,"09:30:01","SH","NB",75847757,39515782,115363539,36331975
20191024,"09:30:01","SZ","NB",33672875,16291403,49964278,17381472
20191024,"09:31:01","SH","NB",153557986,128292439,281850425,25265547
20191024,"09:31:01","SZ","NB",159847506,147235541,307083047,12611965
20191024,"09:32:01","SH","NB",252665390,199767242,452432632,52898148
20191024,"09:32:01","SZ","NB",302123637,238639243,540762880,63484394
20191024,"09:33:01","SH","NB",295337292,260879473,556216765,34457819
20191024,"09:33:01","SZ","NB",415811796,337832991,753644787,77978805
20191024,"09:34:01","SH","NB",343359346,315419514,658778860,27939832
20191024,"09:34:01","SZ","NB",541487270,409630408,951117678,131856862
20191024,"09:35:01","SZ","NB",634876998,493812920,1128689918,141064078
20191024,"09:35:01","SH","NB",389447211,389063231,778510442,383980
20191024,"09:36:01","SH","NB",447689116,446176098,893865214,1513018
20191024,"09:36:01","SZ","NB",752242419,563539027,1315781446,188703392
20191024,"09:37:01","SH","NB",495729705,496791307,992521012,-1061602
20191024,"09:37:01","SZ","NB",878898940,623394393,1502293333,255504547
20191024,"09:38:01","SH","NB",535482063,542650575,1078132638,-7168512
20191024,"09:38:01","SZ","NB",962868109,676132272,1639000381,286735837
20191024,"09:39:01","SH","NB",567067036,591558168,1158625204,-24491132
20191024,"09:39:01","SZ","NB",1017624111,733747428,1751371539,283876683
20191024,"09:40:01","SH","NB",606276534,658331099,1264607633,-52054565
20191024,"09:40:01","SZ","NB",1083372738,825898017,1909270755,257474721
20191024,"09:41:01","SH","NB",714155160,719485181,1433640341,-5330021
20191024,"09:41:01","SZ","NB",1201051955,907273471,2108325426,293778484
20191024,"09:42:01","SH","NB",764940775,772224852,1537165627,-7284077
20191024,"09:42:01","SZ","NB",1253090962,989083074,2242174036,264007888
20191024,"09:43:01","SZ","NB",1298793752,1078074313,2376868065,220719439
20191024,"09:43:01","SH","NB",796144694,828230949,1624375643,-32086255
20191024,"09:44:01","SH","NB",828967715,905047819,1734015534,-76080104
20191024,"09:44:01","SZ","NB",1341419417,1182156278,2523575695,159263139
20191024,"09:45:01","SH","NB",911799591,949319167,1861118758,-37519576
20191024,"09:45:01","SZ","NB",1422439434,1235578233,2658017667,186861201
20191024,"09:46:01","SH","NB",980234476,1014707812,1994942288,-34473336
20191024,"09:46:01","SZ","NB",1493469225,1363187884,2856657109,130281341
20191024,"09:47:01","SH","NB",1039665140,1049327263,2088992403,-9662123
20191024,"09:47:01","SZ","NB",1576358337,1421643531,2998001868,154714806
20191024,"09:48:01","SH","NB",1077751638,1083231461,2160983099,-5479823
20191024,"09:48:01","SZ","NB",1627081206,1471409775,3098490981,155671431
20191024,"09:49:01","SH","NB",1107668249,1111374220,2219042469,-3705971
20191024,"09:49:01","SZ","NB",1677884655,1510621172,3188505827,167263483
20191024,"09:50:01","SZ","NB",1730583796,1557198381,3287782177,173385415
