dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20190605,"09:30:01","SH","NB",79971367,44064238,124035605,35907129
20190605,"09:30:01","SZ","NB",49418664,28495421,77914085,20923243
20190605,"09:31:00","SH","NB",312491693,277482578,589974271,35009115
20190605,"09:31:00","SZ","NB",181644687,224627451,406272138,-42982764
20190605,"09:31:59","SH","NB",460251534,437982248,898233782,22269286
20190605,"09:31:59","SZ","NB",276693820,420864704,697558524,-144170884
20190605,"09:32:59","SH","NB",632978542,519873383,1152851925,113105159
20190605,"09:32:59","SZ","NB",389080921,544387655,933468576,-155306734
20190605,"09:33:59","SH","NB",751884839,624757736,1376642575,127127103
20190605,"09:33:59","SZ","NB",497115292,687761828,1184877120,-190646536
20190605,"09:34:59","SZ","NB",587045242,816652626,1403697868,-229607384
20190605,"09:34:59","SH","NB",856138015,708000425,1564138440,148137590
20190605,"09:35:59","SH","NB",999407661,772515203,1771922864,226892458
20190605,"09:35:59","SZ","NB",755110486,910049420,1665159906,-154938934
20190605,"09:36:59","SH","NB",1064756594,849577084,1914333678,215179510
20190605,"09:36:59","SZ","NB",821415209,1023166657,1844581866,-201751448
20190605,"09:37:59","SH","NB",1116316367,911905639,2028222006,204410728
20190605,"09:37:59","SZ","NB",917514781,1115785078,2033299859,-198270297
20190605,"09:39:00","SH","NB",1271657408,958896624,2230554032,312760784
20190605,"09:39:00","SZ","NB",1057333714,1168228234,2225561948,-110894520
20190605,"09:39:59","SZ","NB",1106170068,1283493114,2389663182,-177323046
20190605,"09:39:59","SH","NB",1316541611,1043388529,2359930140,273153082
20190605,"09:40:59","SH","NB",1359931828,1096618528,2456550356,263313300
20190605,"09:40:59","SZ","NB",1140288620,1353153587,2493442207,-212864967
20190605,"09:41:59","SH","NB",1452584157,1138071889,2590656046,314512268
20190605,"09:41:59","SZ","NB",1208878033,1401814440,2610692473,-192936407
20190605,"09:42:59","SH","NB",1493976091,1180435249,2674411340,313540842
20190605,"09:42:59","SZ","NB",1260055078,1467102547,2727157625,-207047469
20190605,"09:43:59","SH","NB",1546143840,1220784976,2766928816,325358864
20190605,"09:43:59","SZ","NB",1300061588,1530895950,2830957538,-230834362
20190605,"09:45:00","SH","NB",1654159639,1263355809,2917515448,390803830
20190605,"09:45:00","SZ","NB",1387134109,1570751057,2957885166,-183616948
20190605,"09:45:59","SH","NB",1842376479,1319971822,3162348301,522404657
20190605,"09:45:59","SZ","NB",1578830162,1625329118,3204159280,-46498956
20190605,"09:47:00","SH","NB",1913637900,1412734162,3326372062,500903738
20190605,"09:47:00","SZ","NB",1652131699,1726531982,3378663681,-74400283
20190605,"09:47:59","SZ","NB",1710925936,1841798663,3552724599,-130872727
20190605,"09:47:59","SH","NB",1979789527,1511843639,3491633166,467945888
20190605,"09:48:59","SH","NB",2054259072,1566864672,3621123744,487394400
20190605,"09:48:59","SZ","NB",1769637200,1886601862,3656239062,-116964662
20190605,"09:49:59","SH","NB",2110871404,1628232345,3739103749,482639059
20190605,"09:49:59","SZ","NB",1814650988,1942907816,3757558804,-128256828
20190605,"09:51:00","SH","NB",2185618098,1688976142,3874594240,496641956
20190605,"09:51:00","SZ","NB",1904495101,1991920245,3896415346,-87425144
20190605,"09:51:59","SH","NB",2255093843,1764986192,4020080035,490107651
20190605,"09:51:59","SZ","NB",1956811887,2054025738,4010837625,-97213851
20190605,"09:53:00","SH","NB",2341082197,1820142570,4161224767,520939627
20190605,"09:53:00","SZ","NB",2031116689,2105965119,4137081808,-74848430
20190605,"09:54:00","SH","NB",2445922586,1879070542,4324993128,566852044
20190605,"09:54:00","SZ","NB",2151654837,2169694408,4321349245,-18039571
20190605,"09:54:59","SH","NB",2493016044,1918726616,4411742660,574289428
20190605,"09:54:59","SZ","NB",2203468869,2214839142,4418308011,-11370273
20190605,"09:56:00","SH","NB",2576515749,1954942955,4531458704,621572794
20190605,"09:56:00","SZ","NB",2267828161,2260443495,4528271656,7384666
20190605,"09:56:59","SZ","NB",2410398559,2295903008,4706301567,114495551
20190605,"09:56:59","SH","NB",2738894184,1994200348,4733094532,744693836
20190605,"09:57:59","SH","NB",2810944213,2048695825,4859640038,762248388
20190605,"09:57:59","SZ","NB",2466697594,2354090901,4820788495,112606693
20190605,"09:58:59","SH","NB",2843607185,2088544684,4932151869,755062501
20190605,"09:58:59","SZ","NB",2496910692,2413368030,4910278722,83542662
20190605,"09:59:59","SH","NB",2907010841,2114372316,5021383157,792638525
20190605,"09:59:59","SZ","NB",2532737214,2456391683,4989128897,76345531
20190605,"10:00:59","SH","NB",2936600688,2167470018,5104070706,769130670
20190605,"10:00:59","SZ","NB",2564528059,2512209783,5076737842,52318276
20190605,"10:01:59","SH","NB",2972832971,2214018584,5186851555,758814387
20190605,"10:01:59","SZ","NB",2598365106,2552644088,5151009194,45721018
20190605,"10:02:59","SH","NB",3017721410,2242312935,5260034345,775408475
20190605,"10:02:59","SZ","NB",2641575998,2589844621,5231420619,51731377
20190605,"10:03:59","SH","NB",3098496729,2271399021,5369895750,827097708
20190605,"10:03:59","SZ","NB",2711117479,2617759470,5328876949,93358009
20190605,"10:04:59","SH","NB",3134555965,2306633800,5441189765,827922165
20190605,"10:04:59","SZ","NB",2739007330,2674185283,5413192613,64822047
20190605,"10:05:59","SH","NB",3174767720,2356292279,5531059999,818475441
20190605,"10:05:59","SZ","NB",2773206420,2739237322,5512443742,33969098
20190605,"10:06:59","SZ","NB",2803494684,2815074649,5618569333,-11579965
20190605,"10:06:59","SH","NB",3222630237,2404456094,5627086331,818174143
20190605,"10:07:59","SH","NB",3318162025,2443989618,5762151643,874172407
