dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20201202,"09:30:01","SH","NB",187056703,207868820,394925523,-20812117
20201202,"09:30:01","SZ","NB",207558393,216321740,423880133,-8763347
20201202,"09:31:01","SH","NB",484767425,526955220,1011722645,-42187795
20201202,"09:31:01","SZ","NB",772743420,875130253,1647873673,-102386833
20201202,"09:32:01","SH","NB",774891198,800168348,1575059546,-25277150
20201202,"09:32:01","SZ","NB",1306506571,1334067827,2640574398,-27561256
20201202,"09:33:01","SH","NB",1010870931,1002346024,2013216955,8524907
20201202,"09:33:01","SZ","NB",1679089703,1758421808,3437511511,-79332105
20201202,"09:34:01","SZ","NB",1986385531,2187330041,4173715572,-200944510
20201202,"09:34:01","SH","NB",1258172651,1257422365,2515595016,750286
20201202,"09:35:01","SH","NB",1480931410,1487910057,2968841467,-6978647
20201202,"09:35:01","SZ","NB",2275418727,2567932157,4843350884,-292513430
20201202,"09:36:01","SH","NB",1690657935,1753966695,3444624630,-63308760
20201202,"09:36:01","SZ","NB",2570084459,3025192400,5595276859,-455107941
20201202,"09:37:01","SH","NB",2021300697,2487440650,4508741347,-466139953
20201202,"09:37:01","SZ","NB",3062638615,3564248511,6626887126,-501609896
20201202,"09:38:01","SH","NB",2261845684,2780594971,5042440655,-518749287
20201202,"09:38:01","SZ","NB",3469567249,3874251390,7343818639,-404684141
20201202,"09:39:01","SH","NB",2471684993,3127459849,5599144842,-655774856
20201202,"09:39:01","SZ","NB",3754644841,4254183264,8008828105,-499538423
20201202,"09:40:01","SH","NB",2674303200,3440196530,6114499730,-765893330
20201202,"09:40:01","SZ","NB",4053176812,4635058768,8688235580,-581881956
20201202,"09:41:01","SH","NB",2938522816,3719495755,6658018571,-780972939
20201202,"09:41:01","SZ","NB",4531582354,5085931982,9617514336,-554349628
20201202,"09:42:01","SH","NB",3107582132,3941615338,7049197470,-834033206
20201202,"09:42:01","SZ","NB",4833464095,5403109271,10236573366,-569645176
20201202,"09:43:01","SH","NB",3281238595,4224337677,7505576272,-943099082
20201202,"09:43:01","SZ","NB",5078167797,5761108765,10839276562,-682940968
20201202,"09:44:01","SZ","NB",5273398444,6010496002,11283894446,-737097558
20201202,"09:44:01","SH","NB",3430333408,4412965061,7843298469,-982631653
20201202,"09:45:01","SH","NB",3573391031,4647369779,8220760810,-1073978748
20201202,"09:45:01","SZ","NB",5501103622,6370887851,11871991473,-869784229
20201202,"09:46:01","SH","NB",3743689445,4960277619,8703967064,-1216588174
20201202,"09:46:01","SZ","NB",5824369032,6730257631,12554626663,-905888599
20201202,"09:47:01","SH","NB",3924769413,5180507497,9105276910,-1255738084
20201202,"09:47:01","SZ","NB",6121799936,6975599636,13097399572,-853799700
20201202,"09:48:01","SH","NB",4103345828,5452608544,9555954372,-1349262716
20201202,"09:48:01","SZ","NB",6341960090,7416290646,13758250736,-1074330556
20201202,"09:49:01","SZ","NB",6554495493,7719550886,14274046379,-1165055393
20201202,"09:49:01","SH","NB",4299738062,5630921216,9930659278,-1331183154
20201202,"09:50:01","SH","NB",4508741822,5780265248,10289007070,-1271523426
20201202,"09:50:01","SZ","NB",6753990993,7952697108,14706688101,-1198706115
20201202,"09:51:01","SZ","NB",6956559635,8608245132,15564804767,-1651685497
20201202,"09:51:01","SH","NB",4719440076,6137619056,10857059132,-1418178980
20201202,"09:52:01","SH","NB",4931298783,6421935828,11353234611,-1490637045
20201202,"09:52:01","SZ","NB",7223827662,8907456522,16131284184,-1683628860
20201202,"09:53:01","SH","NB",5109786621,6547018619,11656805240,-1437231998
20201202,"09:53:01","SZ","NB",7394050991,9131383024,16525434015,-1737332033
20201202,"09:54:01","SH","NB",5261948131,6817403365,12079351496,-1555455234
20201202,"09:54:01","SZ","NB",7582769404,9484622923,17067392327,-1901853519
20201202,"09:55:01","SH","NB",5414001721,6972105843,12386107564,-1558104122
20201202,"09:55:01","SZ","NB",7781232598,9630875919,17412108517,-1849643321
20201202,"09:56:01","SH","NB",5552585529,7146618265,12699203794,-1594032736
20201202,"09:56:01","SZ","NB",7963269646,9924483014,17887752660,-1961213368
20201202,"09:57:01","SH","NB",5701462006,7329434992,13030896998,-1627972986
20201202,"09:57:01","SZ","NB",8121440535,10157093600,18278534135,-2035653065
20201202,"09:58:01","SH","NB",5826298358,7427842782,13254141140,-1601544424
20201202,"09:58:01","SZ","NB",8334753875,10306751436,18641505311,-1971997561
20201202,"09:59:01","SH","NB",5950242904,7578477607,13528720511,-1628234703
20201202,"09:59:01","SZ","NB",8469820007,10514474265,18984294272,-2044654258
20201202,"10:00:01","SZ","NB",8602170640,10620969320,19223139960,-2018798680
20201202,"10:00:01","SH","NB",6071728724,7671923298,13743652022,-1600194574
20201202,"10:01:01","SH","NB",6267937990,7828261360,14096199350,-1560323370
20201202,"10:01:01","SZ","NB",8790823834,10811029211,19601853045,-2020205377
20201202,"10:02:01","SH","NB",6384942633,8105972195,14490914828,-1721029562
20201202,"10:02:01","SZ","NB",8921402206,11159494385,20080896591,-2238092179
20201202,"10:03:01","SH","NB",6549069470,8221227582,14770297052,-1672158112
20201202,"10:03:01","SZ","NB",9095941130,11287926285,20383867415,-2191985155
20201202,"10:04:01","SH","NB",6669017813,8352210150,15021227963,-1683192337
20201202,"10:04:01","SZ","NB",9212902867,11515707708,20728610575,-2302804841
20201202,"10:05:01","SH","NB",6872457974,8508490369,15380948343,-1636032395
20201202,"10:05:01","SZ","NB",9420214276,11656221255,21076435531,-2236006979
20201202,"10:06:01","SZ","NB",9537009856,11933690154,21470700010,-2396680298
20201202,"10:06:01","SH","NB",6965571623,8689706615,15655278238,-1724134992
20201202,"10:07:01","SH","NB",7064796622,8799887724,15864684346,-1735091102
20201202,"10:07:01","SZ","NB",9685995113,12073963853,21759958966,-2387968740
20201202,"10:08:01","SH","NB",7142450557,8874037595,16016488152,-1731587038
20201202,"10:08:01","SZ","NB",9823262420,12168353445,21991615865,-2345091025
20201202,"10:09:01","SH","NB",7225976250,8941548751,16167525001,-1715572501
20201202,"10:09:01","SZ","NB",9941202059,12232466923,22173668982,-2291264864
20201202,"10:10:01","SH","NB",7295303398,9036081708,16331385106,-1740778310
20201202,"10:10:01","SZ","NB",10043602842,12347364020,22390966862,-2303761178
20201202,"10:11:01","SH","NB",7403720663,9274165880,16677886543,-1870445217
20201202,"10:11:01","SZ","NB",10185320094,12592796047,22778116141,-2407475953
20201202,"10:12:01","SH","NB",7510875136,9349025730,16859900866,-1838150594
20201202,"10:12:01","SZ","NB",10361961606,12698774058,23060735664,-2336812452
20201202,"10:13:01","SZ","NB",10457226390,12861723153,23318949543,-2404496763
20201202,"10:13:01","SH","NB",7574257718,9440691399,17014949117,-1866433681
20201202,"10:14:01","SH","NB",7702399538,9517962290,17220361828,-1815562752
20201202,"10:14:01","SZ","NB",10663057308,12958046820,23621104128,-2294989512
20201202,"10:15:01","SZ","NB",10749795119,13083962632,23833757751,-2334167513
20201202,"10:15:01","SH","NB",7776834376,9648208503,17425042879,-1871374127
20201202,"10:16:01","SH","NB",7865550359,9761097338,17626647697,-1895546979
20201202,"10:16:01","SZ","NB",10861849567,13230453930,24092303497,-2368604363
20201202,"10:17:01","SH","NB",7965458463,9851499410,17816957873,-1886040947
20201202,"10:17:01","SZ","NB",11012344431,13320689379,24333033810,-2308344948
20201202,"10:18:01","SH","NB",8060606492,9935441507,17996047999,-1874835015
20201202,"10:18:01","SZ","NB",11133797461,13425770157,24559567618,-2291972696
20201202,"10:19:01","SH","NB",8146834698,10021544916,18168379614,-1874710218
20201202,"10:19:01","SZ","NB",11211640833,13539003789,24750644622,-2327362956
20201202,"10:20:01","SH","NB",8239539116,10094512054,18334051170,-1854972938
20201202,"10:20:01","SZ","NB",11297943599,13637861830,24935805429,-2339918231
20201202,"10:21:01","SH","NB",8366047257,10252024817,18618072074,-1885977560
20201202,"10:21:01","SZ","NB",11421273774,13853572346,25274846120,-2432298572
