dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20191030,"09:30:01","SH","NB",64736978,87098765,151835743,-22361787
20191030,"09:30:01","SZ","NB",105590506,82263017,187853523,23327489
20191030,"09:31:01","SH","NB",202957896,196085562,399043458,6872334
20191030,"09:31:01","SZ","NB",309642789,219753794,529396583,89888995
20191030,"09:32:01","SH","NB",327901290,285891605,613792895,42009685
20191030,"09:32:01","SZ","NB",511303529,333860092,845163621,177443437
20191030,"09:33:01","SH","NB",435066622,393931182,828997804,41135440
20191030,"09:33:01","SZ","NB",724604851,492764961,1217369812,231839890
20191030,"09:34:01","SH","NB",567623189,494292010,1061915199,73331179
20191030,"09:34:01","SZ","NB",917143424,625970884,1543114308,291172540
20191030,"09:35:01","SH","NB",730128016,611947773,1342075789,118180243
20191030,"09:35:01","SZ","NB",1046595731,786320137,1832915868,260275594
20191030,"09:36:01","SH","NB",891456731,723536624,1614993355,167920107
20191030,"09:36:01","SZ","NB",1198056278,902363614,2100419892,295692664
20191030,"09:37:01","SH","NB",973296734,851768802,1825065536,121527932
20191030,"09:37:01","SZ","NB",1300406074,1113688943,2414095017,186717131
20191030,"09:38:01","SZ","NB",1421186525,1271691102,2692877627,149495423
20191030,"09:38:01","SH","NB",1059974518,943792233,2003766751,116182285
20191030,"09:39:01","SH","NB",1154432415,1119878751,2274311166,34553664
20191030,"09:39:01","SZ","NB",1532996345,1444768817,2977765162,88227528
20191030,"09:40:01","SH","NB",1261202778,1258509837,2519712615,2692941
20191030,"09:40:01","SZ","NB",1699182934,1550823530,3250006464,148359404
20191030,"09:41:01","SH","NB",1355195528,1356167543,2711363071,-972015
20191030,"09:41:01","SZ","NB",1881026141,1666276921,3547303062,214749220
20191030,"09:42:01","SH","NB",1438111475,1421627084,2859738559,16484391
20191030,"09:42:01","SZ","NB",2010800196,1743257376,3754057572,267542820
20191030,"09:43:01","SH","NB",1512496971,1489717164,3002214135,22779807
20191030,"09:43:01","SZ","NB",2143405796,1818862534,3962268330,324543262
20191030,"09:44:01","SH","NB",1571374570,1589804648,3161179218,-18430078
20191030,"09:44:01","SZ","NB",2243181246,1917134071,4160315317,326047175
20191030,"09:45:01","SH","NB",1629539014,1668611672,3298150686,-39072658
20191030,"09:45:01","SZ","NB",2329799626,2014358874,4344158500,315440752
20191030,"09:46:01","SH","NB",1730269634,1851366060,3581635694,-121096426
20191030,"09:46:01","SZ","NB",2476327818,2152652838,4628980656,323674980
20191030,"09:47:01","SZ","NB",2624904220,2229907195,4854811415,394997025
20191030,"09:47:01","SH","NB",1825059061,1937249759,3762308820,-112190698
20191030,"09:48:01","SH","NB",1909733814,2010036997,3919770811,-100303183
20191030,"09:48:01","SZ","NB",2744785963,2290846589,5035632552,453939374
20191030,"09:49:01","SH","NB",1973912942,2098582174,4072495116,-124669232
20191030,"09:49:01","SZ","NB",2833364698,2369231953,5202596651,464132745
20191030,"09:50:01","SZ","NB",2951779200,2420401846,5372181046,531377354
20191030,"09:50:01","SH","NB",2026225745,2183866516,4210092261,-157640771
20191030,"09:51:01","SH","NB",2097012897,2331312857,4428325754,-234299960
20191030,"09:51:01","SZ","NB",3045566983,2493459263,5539026246,552107720
20191030,"09:52:01","SH","NB",2161055138,2430254734,4591309872,-269199596
20191030,"09:52:01","SZ","NB",3125838174,2536960180,5662798354,588877994
20191030,"09:53:01","SH","NB",2215681007,2515348553,4731029560,-299667546
20191030,"09:53:01","SZ","NB",3200760605,2581407233,5782167838,619353372
20191030,"09:54:01","SH","NB",2277787954,2567035883,4844823837,-289247929
20191030,"09:54:01","SZ","NB",3278886130,2629513119,5908399249,649373011
20191030,"09:55:01","SH","NB",2332662596,2630096491,4962759087,-297433895
20191030,"09:55:01","SZ","NB",3336044404,2695084709,6031129113,640959695
20191030,"09:56:01","SH","NB",2396500993,2749231037,5145732030,-352730044
20191030,"09:56:01","SZ","NB",3397045474,2818004450,6215049924,579041024
20191030,"09:57:01","SH","NB",2444551579,2787219658,5231771237,-342668079
20191030,"09:57:01","SZ","NB",3465007149,2868760319,6333767468,596246830
20191030,"09:58:01","SH","NB",2493570559,2842586325,5336156884,-349015766
20191030,"09:58:01","SZ","NB",3521026539,2941832619,6462859158,579193920
20191030,"09:59:01","SH","NB",2542602687,2902002482,5444605169,-359399795
20191030,"09:59:01","SZ","NB",3573088739,3001400038,6574488777,571688701
20191030,"10:00:01","SZ","NB",3629626572,3056244714,6685871286,573381858
20191030,"10:00:01","SH","NB",2601065627,2949323928,5550389555,-348258301
20191030,"10:01:01","SH","NB",2686960619,3017393234,5704353853,-330432615
20191030,"10:01:01","SZ","NB",3737257759,3106558726,6843816485,630699033
20191030,"10:02:01","SH","NB",2758203838,3067570527,5825774365,-309366689
20191030,"10:02:01","SZ","NB",3853690384,3158883761,7012574145,694806623
20191030,"10:03:01","SH","NB",2815264234,3114507539,5929771773,-299243305
20191030,"10:03:01","SZ","NB",3933577995,3212231950,7145809945,721346045
20191030,"10:04:01","SH","NB",2867402196,3163715909,6031118105,-296313713
20191030,"10:04:01","SZ","NB",3992610188,3269681665,7262291853,722928523
20191030,"10:05:01","SZ","NB",4047372812,3354127837,7401500649,693244975
20191030,"10:05:01","SH","NB",2928530747,3227617575,6156148322,-299086828
20191030,"10:06:01","SH","NB",2972209121,3263134935,6235344056,-290925814
20191030,"10:06:01","SZ","NB",4100094418,3413119215,7513213633,686975203
20191030,"10:07:01","SH","NB",3015877400,3310440160,6326317560,-294562760
20191030,"10:07:01","SZ","NB",4150117795,3453648547,7603766342,696469248
20191030,"10:08:01","SH","NB",3059897688,3363178479,6423076167,-303280791
20191030,"10:08:01","SZ","NB",4203574341,3504743450,7708317791,698830891
20191030,"10:09:01","SH","NB",3106591497,3387704573,6494296070,-281113076
20191030,"10:09:01","SZ","NB",4262173987,3538659719,7800833706,723514268
20191030,"10:10:01","SH","NB",3151826036,3416246294,6568072330,-264420258
20191030,"10:10:01","SZ","NB",4301007560,3568196288,7869203848,732811272
20191030,"10:11:01","SH","NB",3207039834,3452165577,6659205411,-245125743
20191030,"10:11:01","SZ","NB",4348341666,3601470920,7949812586,746870746
20191030,"10:12:01","SZ","NB",4405204347,3639253444,8044457791,765950903
20191030,"10:12:01","SH","NB",3247901655,3481268804,6729170459,-233367149
20191030,"10:13:01","SH","NB",3289904190,3557384909,6847289099,-267480719
20191030,"10:13:01","SZ","NB",4455381587,3731898138,8187279725,723483449
20191030,"10:14:01","SH","NB",3329297185,3594709701,6924006886,-265412516
20191030,"10:14:01","SZ","NB",4491185122,3779929676,8271114798,711255446
20191030,"10:15:01","SZ","NB",4527496635,3823923894,8351420529,703572741
20191030,"10:15:01","SH","NB",3366663948,3630676231,6997340179,-264012283
20191030,"10:16:01","SH","NB",3413156398,3665072555,7078228953,-251916157
20191030,"10:16:01","SZ","NB",4560596934,3869199848,8429796782,691397086
20191030,"10:17:01","SZ","NB",4601284924,3894483219,8495768143,706801705
20191030,"10:17:01","SH","NB",3447704197,3698591059,7146295256,-250886862
20191030,"10:18:01","SH","NB",3501549364,3734193519,7235742883,-232644155
20191030,"10:18:01","SZ","NB",4662385830,3926201700,8588587530,736184130
20191030,"10:19:01","SH","NB",3539359250,3770439538,7309798788,-231080288
20191030,"10:19:01","SZ","NB",4709625928,3956680305,8666306233,752945623
20191030,"10:20:01","SH","NB",3579304041,3822828849,7402132890,-243524808
20191030,"10:20:01","SZ","NB",4753830789,3993241940,8747072729,760588849
20191030,"10:21:01","SH","NB",3627025585,3864445818,7491471403,-237420233
20191030,"10:21:01","SZ","NB",4818238368,4021748579,8839986947,796489789
20191030,"10:22:01","SH","NB",3666952327,3901519324,7568471651,-234566997
20191030,"10:22:01","SZ","NB",4863193404,4052617677,8915811081,810575727
20191030,"10:23:01","SH","NB",3710517691,3936986180,7647503871,-226468489
20191030,"10:23:01","SZ","NB",4910357821,4080713518,8991071339,829644303
20191030,"10:24:01","SH","NB",3748858428,3971450881,7720309309,-222592453
20191030,"10:24:01","SZ","NB",4958070565,4114108618,9072179183,843961947
20191030,"10:25:01","SH","NB",3791231696,4012542062,7803773758,-221310366
