dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20191203,"09:30:01","SH","NB",53352343,49717121,103069464,3635222
20191203,"09:30:01","SZ","NB",93566324,39473512,133039836,54092812
20191203,"09:31:01","SH","NB",125582495,118233926,243816421,7348569
20191203,"09:31:01","SZ","NB",276481382,179399481,455880863,97081901
20191203,"09:32:01","SH","NB",190725806,180849860,371575666,9875946
20191203,"09:32:01","SZ","NB",425000926,285188318,710189244,139812608
20191203,"09:33:01","SH","NB",244800216,233566455,478366671,11233761
20191203,"09:33:01","SZ","NB",557629836,369453880,927083716,188175956
20191203,"09:34:01","SH","NB",286674733,283728223,570402956,2946510
20191203,"09:34:01","SZ","NB",668845794,495118636,1163964430,173727158
20191203,"09:35:01","SH","NB",341481222,335020680,676501902,6460542
20191203,"09:35:01","SZ","NB",807210416,577406382,1384616798,229804034
20191203,"09:36:01","SZ","NB",959598034,655888561,1615486595,303709473
20191203,"09:36:01","SH","NB",391991498,407812540,799804038,-15821042
20191203,"09:37:01","SH","NB",445572455,473374943,918947398,-27802488
20191203,"09:37:01","SZ","NB",1076308443,739658065,1815966508,336650378
20191203,"09:38:01","SH","NB",489630619,528566548,1018197167,-38935929
20191203,"09:38:01","SZ","NB",1155294743,803796794,1959091537,351497949
20191203,"09:39:01","SZ","NB",1232713722,860038824,2092752546,372674898
20191203,"09:39:01","SH","NB",529295798,571310220,1100606018,-42014422
20191203,"09:40:01","SH","NB",566013363,643583179,1209596542,-77569816
20191203,"09:40:01","SZ","NB",1296947183,933612904,2230560087,363334279
20191203,"09:41:01","SH","NB",620537294,741076301,1361613595,-120539007
20191203,"09:41:01","SZ","NB",1386238133,1054716862,2440954995,331521271
20191203,"09:42:01","SH","NB",713650034,792122936,1505772970,-78472902
20191203,"09:42:01","SZ","NB",1509618383,1099111005,2608729388,410507378
20191203,"09:43:01","SH","NB",763208920,835062715,1598271635,-71853795
20191203,"09:43:01","SZ","NB",1607759870,1139977240,2747737110,467782630
20191203,"09:44:01","SH","NB",799263543,894420032,1693683575,-95156489
20191203,"09:44:01","SZ","NB",1673563363,1187163430,2860726793,486399933
20191203,"09:45:01","SH","NB",830459542,932441561,1762901103,-101982019
20191203,"09:45:01","SZ","NB",1728413506,1225759355,2954172861,502654151
20191203,"09:46:01","SH","NB",880671659,976125632,1856797291,-95453973
20191203,"09:46:01","SZ","NB",1810268373,1277544158,3087812531,532724215
20191203,"09:47:01","SH","NB",931769319,1032245470,1964014789,-100476151
20191203,"09:47:01","SZ","NB",1894917448,1321018069,3215935517,573899379
20191203,"09:48:01","SZ","NB",1973667523,1400235841,3373903364,573431682
20191203,"09:48:01","SH","NB",978896128,1086904213,2065800341,-108008085
20191203,"09:49:01","SH","NB",1015439872,1134646275,2150086147,-119206403
20191203,"09:49:01","SZ","NB",2089842287,1512510415,3602352702,577331872
20191203,"09:50:01","SH","NB",1057559095,1169903697,2227462792,-112344602
20191203,"09:50:01","SZ","NB",2139490868,1568951698,3708442566,570539170
20191203,"09:51:01","SH","NB",1100893588,1224123497,2325017085,-123229909
20191203,"09:51:01","SZ","NB",2189269609,1670101996,3859371605,519167613
20191203,"09:52:01","SH","NB",1147165601,1270967670,2418133271,-123802069
20191203,"09:52:01","SZ","NB",2265136127,1734581126,3999717253,530555001
20191203,"09:53:01","SH","NB",1188653672,1322394504,2511048176,-133740832
20191203,"09:53:01","SZ","NB",2313441074,1781781397,4095222471,531659677
20191203,"09:54:01","SH","NB",1250183233,1375557829,2625741062,-125374596
20191203,"09:54:01","SZ","NB",2377876557,1825432749,4203309306,552443808
20191203,"09:55:01","SH","NB",1331885392,1430110349,2761995741,-98224957
20191203,"09:55:01","SZ","NB",2515228353,1895973175,4411201528,619255178
20191203,"09:56:01","SZ","NB",2577912080,1994698646,4572610726,583213434
20191203,"09:56:01","SH","NB",1382407801,1504472204,2886880005,-122064403
20191203,"09:57:01","SH","NB",1428598331,1541988966,2970587297,-113390635
20191203,"09:57:01","SZ","NB",2635917194,2052640056,4688557250,583277138
20191203,"09:58:01","SZ","NB",2706880375,2103128456,4810008831,603751919
20191203,"09:58:01","SH","NB",1468985522,1581854188,3050839710,-112868666
20191203,"09:59:01","SH","NB",1503712506,1617546619,3121259125,-113834113
20191203,"09:59:01","SZ","NB",2760096062,2154532986,4914629048,605563076
20191203,"10:00:01","SH","NB",1539474809,1653649493,3193124302,-114174684
20191203,"10:00:01","SZ","NB",2821440861,2218703013,5040143874,602737848
20191203,"10:01:01","SH","NB",1594082199,1716380257,3310462456,-122298058
20191203,"10:01:01","SZ","NB",2872316708,2342962163,5215278871,529354545
20191203,"10:02:01","SH","NB",1641935389,1764575687,3406511076,-122640298
20191203,"10:02:01","SZ","NB",2928158093,2393159290,5321317383,534998803
20191203,"10:03:01","SH","NB",1689044771,1799035675,3488080446,-109990904
20191203,"10:03:01","SZ","NB",3004629367,2433840633,5438470000,570788734
20191203,"10:04:01","SH","NB",1723601753,1828099757,3551701510,-104498004
20191203,"10:04:01","SZ","NB",3049825526,2475970833,5525796359,573854693
20191203,"10:05:01","SH","NB",1761354203,1856517220,3617871423,-95163017
20191203,"10:05:01","SZ","NB",3090051963,2512550095,5602602058,577501868
20191203,"10:06:01","SH","NB",1798798201,1887895162,3686693363,-89096961
20191203,"10:06:01","SZ","NB",3143966872,2596465455,5740432327,547501417
20191203,"10:07:01","SZ","NB",3192227720,2634728374,5826956094,557499346
20191203,"10:07:01","SH","NB",1833137902,1912125391,3745263293,-78987489
20191203,"10:08:01","SH","NB",1864260956,1952631777,3816892733,-88370821
20191203,"10:08:01","SZ","NB",3240140420,2691056496,5931196916,549083924
20191203,"10:09:01","SH","NB",1893695523,1985314082,3879009605,-91618559
20191203,"10:09:01","SZ","NB",3278789806,2755362933,6034152739,523426873
