dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20200306,"09:30:01","SH","NB",90823136,114251716,205074852,-23428580
20200306,"09:30:01","SZ","NB",174491801,158594876,333086677,15896925
20200306,"09:31:01","SH","NB",625507295,304893977,930401272,320613318
20200306,"09:31:01","SZ","NB",820239008,438214963,1258453971,382024045
20200306,"09:32:01","SH","NB",994055039,506822347,1500877386,487232692
20200306,"09:32:01","SZ","NB",1374594425,760438718,2135033143,614155707
20200306,"09:33:01","SH","NB",1162330317,748006724,1910337041,414323593
20200306,"09:33:01","SZ","NB",1688268801,1011303612,2699572413,676965189
20200306,"09:34:01","SH","NB",1326215547,1056539210,2382754757,269676337
20200306,"09:34:01","SZ","NB",1991368794,1432348410,3423717204,559020384
20200306,"09:35:01","SH","NB",1549884423,1260541052,2810425475,289343371
20200306,"09:35:01","SZ","NB",2488208230,1666852903,4155061133,821355327
20200306,"09:36:01","SZ","NB",2782117918,1966151370,4748269288,815966548
20200306,"09:36:01","SH","NB",1713144388,1516923338,3230067726,196221050
20200306,"09:37:01","SH","NB",1871508560,1751488317,3622996877,120020243
20200306,"09:37:01","SZ","NB",3078233451,2430763316,5508996767,647470135
20200306,"09:38:01","SH","NB",2014059844,1995536512,4009596356,18523332
20200306,"09:38:01","SZ","NB",3296280287,2701871177,5998151464,594409110
20200306,"09:39:01","SH","NB",2349872119,2218833013,4568705132,131039106
20200306,"09:39:01","SZ","NB",3803852778,2892940845,6696793623,910911933
20200306,"09:40:01","SH","NB",2461552117,2435938755,4897490872,25613362
20200306,"09:40:01","SZ","NB",3994114511,3170158331,7164272842,823956180
20200306,"09:41:01","SH","NB",2691544719,2627916681,5319461400,63628038
20200306,"09:41:01","SZ","NB",4397882887,3393851300,7791734187,1004031587
20200306,"09:42:01","SH","NB",2806374535,2816612669,5622987204,-10238134
20200306,"09:42:01","SZ","NB",4569237476,3675017817,8244255293,894219659
20200306,"09:43:01","SH","NB",2972498248,2931896467,5904394715,40601781
20200306,"09:43:01","SZ","NB",4862155977,3798650263,8660806240,1063505714
20200306,"09:44:01","SH","NB",3052439052,3057773943,6110212995,-5334891
20200306,"09:44:01","SZ","NB",5012298131,4025474806,9037772937,986823325
20200306,"09:45:01","SZ","NB",5245098824,4186138789,9431237613,1058960035
20200306,"09:45:01","SH","NB",3152765267,3159872371,6312637638,-7107104
20200306,"09:46:01","SH","NB",3241053681,3451112729,6692166410,-210059048
20200306,"09:46:01","SZ","NB",5428739812,4598113496,10026853308,830626316
20200306,"09:47:01","SH","NB",3342518466,3559703485,6902221951,-217185019
20200306,"09:47:01","SZ","NB",5739261008,4760075046,10499336054,979185962
20200306,"09:48:01","SH","NB",3428729022,3753377395,7182106417,-324648373
20200306,"09:48:01","SZ","NB",5944420400,4970286581,10914706981,974133819
20200306,"09:49:01","SZ","NB",6098814013,5139134935,11237948948,959679078
20200306,"09:49:01","SH","NB",3508910416,3900055824,7408966240,-391145408
20200306,"09:50:01","SH","NB",3616327667,4050821205,7667148872,-434493538
20200306,"09:50:01","SZ","NB",6326858519,5279064734,11605923253,1047793785
20200306,"09:51:01","SH","NB",3735508920,4317577813,8053086733,-582068893
20200306,"09:51:01","SZ","NB",6554986315,5537664187,12092650502,1017322128
20200306,"09:52:01","SH","NB",3937777004,4446196450,8383973454,-508419446
20200306,"09:52:01","SZ","NB",7005130390,5661501568,12666631958,1343628822
20200306,"09:53:01","SH","NB",4028234370,4569373688,8597608058,-541139318
20200306,"09:53:01","SZ","NB",7175889023,5783376924,12959265947,1392512099
20200306,"09:54:01","SH","NB",4108441107,4719340848,8827781955,-610899741
20200306,"09:54:01","SZ","NB",7303294876,5975083419,13278378295,1328211457
20200306,"09:55:01","SH","NB",4181469332,4803028887,8984498219,-621559555
20200306,"09:55:01","SZ","NB",7449047540,6067610978,13516658518,1381436562
20200306,"09:56:01","SZ","NB",7582349199,6322646680,13904995879,1259702519
20200306,"09:56:01","SH","NB",4259036337,5007741652,9266777989,-748705315
20200306,"09:57:01","SH","NB",4348215496,5145385066,9493600562,-797169570
20200306,"09:57:01","SZ","NB",7740301470,6457106072,14197407542,1283195398
20200306,"09:58:01","SH","NB",4469566449,5263664265,9733230714,-794097816
20200306,"09:58:01","SZ","NB",7958601096,6553209572,14511810668,1405391524
20200306,"09:59:01","SH","NB",4581687642,5347832718,9929520360,-766145076
20200306,"09:59:01","SZ","NB",8125036418,6650197607,14775234025,1474838811
20200306,"10:00:01","SH","NB",4711299164,5407367068,10118666232,-696067904
20200306,"10:00:01","SZ","NB",8265808462,6743056767,15008865229,1522751695
20200306,"10:01:01","SH","NB",4800022312,5487514923,10287537235,-687492611
20200306,"10:01:01","SZ","NB",8417678128,6879637139,15297315267,1538040989
20200306,"10:02:01","SZ","NB",8524015140,7207498914,15731514054,1316516226
20200306,"10:02:01","SH","NB",4863495110,5699537618,10563032728,-836042508
20200306,"10:03:01","SH","NB",4925857683,5821445721,10747303404,-895588038
20200306,"10:03:01","SZ","NB",8644004913,7350676726,15994681639,1293328187
20200306,"10:04:01","SH","NB",5014192511,5901776662,10915969173,-887584151
20200306,"10:04:01","SZ","NB",8765376508,7460223953,16225600461,1305152555
20200306,"10:05:01","SH","NB",5142798606,5971072888,11113871494,-828274282
20200306,"10:05:01","SZ","NB",8977552172,7560184216,16537736388,1417367956
20200306,"10:06:01","SH","NB",5199707888,6085059831,11284767719,-885351943
20200306,"10:06:01","SZ","NB",9045636247,7748965969,16794602216,1296670278
20200306,"10:07:01","SZ","NB",9179860184,7961214913,17141075097,1218645271
20200306,"10:07:01","SH","NB",5263420441,6298722879,11562143320,-1035302438
20200306,"10:08:01","SH","NB",5354943323,6550461146,11905404469,-1195517823
20200306,"10:08:01","SZ","NB",9323055503,8143839763,17466895266,1179215740
20200306,"10:09:01","SH","NB",5471926960,6669924208,12141851168,-1197997248
20200306,"10:09:01","SZ","NB",9453270169,8272741898,17726012067,1180528271
20200306,"10:10:01","SH","NB",5627893852,6750190421,12378084273,-1122296569
20200306,"10:10:01","SZ","NB",9665249270,8378023162,18043272432,1287226108
20200306,"10:11:01","SH","NB",5774219768,6847338334,12621558102,-1073118566
20200306,"10:11:01","SZ","NB",9853868386,8480510119,18334378505,1373358267
20200306,"10:12:01","SH","NB",5842127954,6992918349,12835046303,-1150790395
20200306,"10:12:01","SZ","NB",9931923374,8688240853,18620164227,1243682521
20200306,"10:13:01","SH","NB",5932663072,7043427622,12976090694,-1110764550
20200306,"10:13:01","SZ","NB",10092505076,8742239507,18834744583,1350265569
20200306,"10:14:01","SH","NB",5997600091,7093225172,13090825263,-1095625081
20200306,"10:14:01","SZ","NB",10168375617,8834037620,19002413237,1334337997
20200306,"10:15:01","SH","NB",6034499161,7174461208,13208960369,-1139962047
20200306,"10:15:01","SZ","NB",10219312533,9008999140,19228311673,1210313393
20200306,"10:16:01","SZ","NB",10280993490,9098997914,19379991404,1181995576
20200306,"10:16:01","SH","NB",6067888415,7236667023,13304555438,-1168778608
20200306,"10:17:01","SH","NB",6117506988,7339529203,13457036191,-1222022215
20200306,"10:17:01","SZ","NB",10338973885,9266434268,19605408153,1072539617
20200306,"10:18:01","SH","NB",6164690736,7408268847,13572959583,-1243578111
20200306,"10:18:01","SZ","NB",10427013299,9368827755,19795841054,1058185544
20200306,"10:19:01","SZ","NB",10590411256,9421343808,20011755064,1169067448
20200306,"10:19:01","SH","NB",6263944400,7466122148,13730066548,-1202177748
20200306,"10:20:01","SH","NB",6312437985,7517571920,13830009905,-1205133935
20200306,"10:20:01","SZ","NB",10661585942,9482549770,20144135712,1179036172
20200306,"10:21:01","SH","NB",6375189775,7724388029,14099577804,-1349198254
20200306,"10:21:01","SZ","NB",10739289319,9811498009,20550787328,927791310
20200306,"10:22:01","SH","NB",6450735090,7796912913,14247648003,-1346177823
