dataDate,dataTime,connectMarket,tradeDirection,buyTurnover,sellTurnover,totalTurnover,netTurnover
20200605,"09:30:01","SH","NB",81465545,63718308,145183853,17747237
20200605,"09:30:01","SZ","NB",94017580,70385887,164403467,23631693
20200605,"09:31:01","SH","NB",242576289,201261984,443838273,41314305
20200605,"09:31:01","SZ","NB",442322676,382374677,824697353,59947999
20200605,"09:32:01","SH","NB",434499109,407905104,842404213,26594005
20200605,"09:32:01","SZ","NB",782247283,690068487,1472315770,92178796
20200605,"09:33:01","SZ","NB",1065721535,868062562,1933784097,197658973
20200605,"09:33:01","SH","NB",603179437,539995212,1143174649,63184225
20200605,"09:34:01","SH","NB",775788477,709744324,1485532801,66044153
20200605,"09:34:01","SZ","NB",1462794637,1137643815,2600438452,325150822
20200605,"09:35:01","SH","NB",917221577,863480617,1780702194,53740960
20200605,"09:35:01","SZ","NB",1736486720,1347172626,3083659346,389314094
20200605,"09:36:01","SH","NB",1052456074,1005043960,2057500034,47412114
20200605,"09:36:01","SZ","NB",2009960690,1511161377,3521122067,498799313
20200605,"09:37:01","SH","NB",1178532501,1145553370,2324085871,32979131
20200605,"09:37:01","SZ","NB",2258280142,1746731023,4005011165,511549119
20200605,"09:38:01","SH","NB",1305115734,1240316960,2545432694,64798774
20200605,"09:38:01","SZ","NB",2444554485,1897897536,4342452021,546656949
20200605,"09:39:01","SH","NB",1413642610,1301504746,2715147356,112137864
20200605,"09:39:01","SZ","NB",2614022128,2028590231,4642612359,585431897
20200605,"09:40:01","SH","NB",1523076501,1418708848,2941785349,104367653
20200605,"09:40:01","SZ","NB",2752906651,2320829185,5073735836,432077466
20200605,"09:41:01","SZ","NB",2938250124,2605220694,5543470818,333029430
20200605,"09:41:01","SH","NB",1653938959,1533450918,3187389877,120488041
20200605,"09:42:01","SH","NB",1735761006,1632373596,3368134602,103387410
20200605,"09:42:01","SZ","NB",3066563499,2793940660,5860504159,272622839
20200605,"09:43:01","SH","NB",1821329684,1705810234,3527139918,115519450
20200605,"09:43:01","SZ","NB",3192594302,2914214832,6106809134,278379470
20200605,"09:44:01","SH","NB",1891799265,1780274656,3672073921,111524609
20200605,"09:44:01","SZ","NB",3291806331,3064421301,6356227632,227385030
20200605,"09:45:01","SZ","NB",3378105234,3170514197,6548619431,207591037
20200605,"09:45:01","SH","NB",1945855280,1840178585,3786033865,105676695
20200605,"09:46:01","SH","NB",2041769049,1947447718,3989216767,94321331
20200605,"09:46:01","SZ","NB",3500783710,3401675071,6902458781,99108639
20200605,"09:47:01","SH","NB",2187847112,2042746433,4230593545,145100679
20200605,"09:47:01","SZ","NB",3761709680,3526129986,7287839666,235579694
20200605,"09:48:01","SH","NB",2295799523,2100772706,4396572229,195026817
20200605,"09:48:01","SZ","NB",3895034733,3649188472,7544223205,245846261
20200605,"09:49:01","SH","NB",2358238933,2158188149,4516427082,200050784
20200605,"09:49:01","SZ","NB",3995503997,3763371919,7758875916,232132078
20200605,"09:50:01","SH","NB",2435611495,2201569649,4637181144,234041846
20200605,"09:50:01","SZ","NB",4090837684,3844108042,7934945726,246729642
20200605,"09:51:01","SH","NB",2510841289,2278538607,4789379896,232302682
20200605,"09:51:01","SZ","NB",4210786077,3990167002,8200953079,220619075
20200605,"09:52:01","SH","NB",2618131396,2329520725,4947652121,288610671
20200605,"09:52:01","SZ","NB",4404835954,4071226326,8476062280,333609628
20200605,"09:53:01","SZ","NB",4503639945,4234349091,8737989036,269290854
20200605,"09:53:01","SH","NB",2701655981,2411313510,5112969491,290342471
20200605,"09:54:01","SH","NB",2757897766,2456952234,5214850000,300945532
20200605,"09:54:01","SZ","NB",4586949334,4314817995,8901767329,272131339
20200605,"09:55:01","SH","NB",2812621182,2503184448,5315805630,309436734
20200605,"09:55:01","SZ","NB",4650932934,4406553015,9057485949,244379919
20200605,"09:56:01","SH","NB",2871244822,2593249569,5464494391,277995253
20200605,"09:56:01","SZ","NB",4752607447,4539436490,9292043937,213170957
20200605,"09:57:01","SH","NB",2972497899,2640010751,5612508650,332487148
20200605,"09:57:01","SZ","NB",4875447850,4605189933,9480637783,270257917
20200605,"09:58:01","SH","NB",3039391923,2681534987,5720926910,357856936
20200605,"09:58:01","SZ","NB",4976463041,4662620176,9639083217,313842865
20200605,"09:59:01","SH","NB",3088164943,2733722125,5821887068,354442818
20200605,"09:59:01","SZ","NB",5041922902,4748701580,9790624482,293221322
20200605,"10:00:01","SH","NB",3149800180,2787433052,5937233232,362367128
20200605,"10:00:01","SZ","NB",5139398788,4815050479,9954449267,324348309
20200605,"10:01:01","SZ","NB",5251506551,4934798373,10186304924,316708178
20200605,"10:01:01","SH","NB",3244487954,2848040276,6092528230,396447678
20200605,"10:02:01","SH","NB",3307750003,2972127143,6279877146,335622860
20200605,"10:02:01","SZ","NB",5357753643,5116517642,10474271285,241236001
20200605,"10:03:01","SH","NB",3444838999,3021730652,6466569651,423108347
20200605,"10:03:01","SZ","NB",5548293900,5207976773,10756270673,340317127
20200605,"10:04:01","SH","NB",3498852274,3058382073,6557234347,440470201
20200605,"10:04:01","SZ","NB",5647548296,5279261209,10926809505,368287087
20200605,"10:05:01","SH","NB",3578139502,3092221858,6670361360,485917644
20200605,"10:05:01","SZ","NB",5749084574,5334704241,11083788815,414380333
20200605,"10:06:01","SZ","NB",5861941790,5392647527,11254589317,469294263
20200605,"10:06:01","SH","NB",3640684310,3135463705,6776148015,505220605
20200605,"10:07:01","SH","NB",3720347329,3173399378,6893746707,546947951
20200605,"10:07:01","SZ","NB",5963894146,5459198986,11423093132,504695160
20200605,"10:08:01","SH","NB",3787938080,3220447603,7008385683,567490477
20200605,"10:08:01","SZ","NB",6051740554,5539505246,11591245800,512235308
20200605,"10:09:01","SH","NB",3834831073,3299190914,7134021987,535640159
20200605,"10:09:01","SZ","NB",6105110146,5651982099,11757092245,453128047
20200605,"10:10:01","SH","NB",3897334606,3353731234,7251065840,543603372
20200605,"10:10:01","SZ","NB",6180717231,5704602858,11885320089,476114373
20200605,"10:11:01","SH","NB",3991829516,3408496710,7400326226,583332806
20200605,"10:11:01","SZ","NB",6294826652,5776235670,12071062322,518590982
20200605,"10:12:01","SH","NB",4061345941,3464901897,7526247838,596444044
20200605,"10:12:01","SZ","NB",6383504373,5866600244,12250104617,516904129
20200605,"10:13:01","SH","NB",4123575199,3501782939,7625358138,621792260
20200605,"10:13:01","SZ","NB",6465308246,5930719498,12396027744,534588748
20200605,"10:14:01","SH","NB",4191868307,3545042302,7736910609,646826005
20200605,"10:14:01","SZ","NB",6543623151,6001878193,12545501344,541744958
