,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
580,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-04,3960.442,3901.789,3615.107,3930.341,3618.688,4516643500,52872597597.0,-341.754,-0.086292
581,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-05,3618.688,3430.55,3317.866,3660.509,3659.941,7041323000,71642397221.0,41.253,0.0114
582,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-06,3659.941,3676.691,3563.233,3786.77,3736.931,6713567300,72455721070.0,76.99,0.021036
583,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-07,3736.931,3751.669,3736.164,3936.835,3936.766,6477424100,72898894721.0,199.835,0.053476
584,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-08,3936.766,3970.279,3931.382,4036.883,4002.868,6457133900,77279691493.0,66.102,0.016791
585,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-11,4002.868,4057.166,4056.821,4117.254,4104.551,6173008700,75960465320.0,101.683,0.025403
586,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-12,4104.551,4138.33,3945.679,4218.606,4218.436,7356973900,91489531674.0,113.885,0.027746
587,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-13,4218.436,4263.624,4254.626,4398.61,4372.53,7771329200,97788636916.0,154.094,0.036529
588,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-14,4372.53,4365.982,4249.206,4399.521,4311.975,6896110600,86675999000.0,-60.555,-0.013849
589,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-15,4311.975,4262.75,4232.303,4349.162,4316.53,5208474900,68126706919.0,4.555,0.001056
590,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-18,4316.53,4400.395,4400.395,4454.784,4439.185,5788577000,77232791678.0,122.655,0.028415
591,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-19,4439.185,4446.695,4394.226,4529.281,4529.033,6184438900,81876852714.0,89.848,0.02024
592,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-20,4529.033,4539.579,4371.003,4589.219,4396.218,6728099800,89231807250.0,-132.815,-0.029325
593,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-21,4396.218,4372.354,4277.04,4452.479,4374.488,5200246600,67946337133.0,-21.73,-0.004943
594,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-22,4374.488,4376.381,4050.674,4386.932,4123.215,5568941100,71083781474.0,-251.273,-0.057441
595,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-25,4123.215,4139.283,3824.889,4184.327,3851.944,4765213600,58112620536.0,-271.271,-0.065791
596,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-26,3851.944,3739.191,3667.821,3930.039,3928.703,4362727100,48942410244.0,76.759,0.019927
597,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-27,3928.703,3944.36,3877.079,4031.634,4022.313,4201226000,50065258655.0,93.61,0.023827
598,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-28,4022.313,4017.175,3756.603,4026.095,3757.978,3996948100,47754747206.0,-264.335,-0.065717
599,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-06-29,3757.978,3636.306,3527.316,3718.176,3585.486,3878781800,41524065151.0,-172.492,-0.0459
600,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-02,3585.486,3571.722,3489.117,3658.144,3644.79,3350486800,34644472118.0,59.304,0.01654
601,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-03,3644.79,3675.355,3587.714,3710.083,3704.706,3057577600,32661483719.0,59.916,0.016439
602,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-04,3704.706,3711.611,3605.448,3716.505,3622.518,2683980800,30190398031.0,-82.188,-0.022185
603,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-05,3622.518,3562.278,3378.451,3570.052,3380.179,2941409000,29637774666.0,-242.339,-0.066898
604,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-06,3380.179,3359.092,3309.148,3594.416,3591.377,3795462800,38035548331.0,211.198,0.062481
605,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-09,3591.377,3627.978,3603.508,3737.692,3711.714,4151975300,43718393520.0,120.337,0.033507
606,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-10,3711.714,3704.877,3587.156,3704.877,3606.187,3473693500,37679772173.0,-105.527,-0.028431
607,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-11,3606.187,3581.905,3564.149,3653.311,3653.311,2480642000,26413967549.0,47.124,0.013068
608,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-12,3653.311,3659.396,3634.483,3687.151,3671.175,2359861600,25393487602.0,17.864,0.00489
609,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-13,3671.175,3671.463,3596.249,3672.344,3655.845,2016354900,21984568028.0,-15.33,-0.004176
610,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-16,3655.845,3654.863,3532.064,3662.36,3532.064,2084593500,22344037803.0,-123.781,-0.033858
611,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-17,3532.064,3514.279,3492.265,3641.503,3610.382,2145445400,22853321720.0,78.318,0.022173
612,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-18,3610.382,3601.286,3573.529,3673.903,3624.341,2495989400,27717882918.0,13.959,0.003866
613,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-19,3624.341,3615.967,3593.211,3652.535,3640.282,1883875500,20775564259.0,15.941,0.004398
614,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-20,3640.282,3642.334,3642.334,3791.308,3788.744,3523285400,38740105100.0,148.462,0.040783
615,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-23,3788.744,3813.978,3813.978,3984.788,3984.788,5043356200,55838077780.0,196.044,0.051744
616,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-24,3984.788,4012.795,3977.448,4097.468,3993.019,5108945400,57820628537.0,8.231,0.002066
617,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-25,3993.019,3991.352,3991.175,4106.826,4106.826,4105760600,47213457196.0,113.807,0.028501
618,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-26,4106.826,4135.064,4103.282,4212.322,4190.881,4762039500,55425456592.0,84.055,0.020467
619,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-27,4190.881,4171.894,4111.686,4269.852,4269.767,4819096400,56651988553.0,78.886,0.018823
620,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-30,4269.767,4279.041,4277.832,4386.287,4353.092,5300965400,64827905503.0,83.325,0.019515
621,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-07-31,4353.092,4349.61,4279.301,4403.665,4403.584,5071250800,62607462049.0,50.492,0.011599
622,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-01,4403.584,4423.042,4155.48,4435.243,4161.135,5939887200,72828848174.0,-242.449,-0.055057
623,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-02,4161.135,4181.491,4171.857,4336.811,4336.811,4642575900,58838667134.0,175.676,0.042218
624,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-03,4336.811,4376.961,4323.987,4424.266,4408.047,5389607200,69671492702.0,71.236,0.016426
625,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-06,4408.047,4446.206,4418.258,4504.661,4504.344,5475012300,70459502288.0,96.297,0.021846
626,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-07,4504.344,4510.079,4405.602,4510.079,4470.142,5109886300,66773260613.0,-34.202,-0.007593
627,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-08,4470.142,4435.547,4294.058,4465.566,4395.427,4610560300,58981564820.0,-74.715,-0.016714
628,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-09,4395.427,4392.991,4392.99,4444.957,4442.06,3880722700,51315376014.0,46.633,0.010609
629,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-10,4442.06,4443.122,4243.742,4443.122,4348.811,4067867800,53830037360.0,-93.249,-0.020992
630,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-13,4348.811,4343.733,4257.381,4350.349,4329.765,4050241700,50191212539.0,-19.046,-0.00438
631,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-14,4329.765,4329.947,4324.86,4440.757,4436.206,3700829900,46945431399.0,106.441,0.024584
632,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-15,4436.206,4448.922,4300.555,4460.17,4412.795,3700102800,46717677164.0,-23.411,-0.005277
633,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-16,4412.795,4396.902,4344.458,4462.576,4438.959,3936771900,47830427191.0,26.164,0.005929
634,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-17,4438.959,4422.648,4384.53,4482.731,4390.883,3800565600,46601863474.0,-48.076,-0.01083
635,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-20,4390.883,4475.399,4468.854,4570.571,4570.571,4557650200,56270754622.0,179.688,0.040923
636,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-21,4570.571,4598.379,4571.764,4636.636,4625.28,4959184400,62521547200.0,54.709,0.01197
637,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-22,4625.28,4566.175,4543.517,4704.878,4685.058,5546843400,69573143499.0,59.778,0.012924
638,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-23,4685.058,4708.668,4662.031,4739.892,4733.839,5001558500,64556411932.0,48.781,0.010412
639,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-24,4733.839,4752.304,4703.052,4765.17,4742.953,5088111500,65018909882.0,9.114,0.001925
640,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-27,4742.953,4802.428,4680.098,4822.023,4724.544,5224181900,68668494103.0,-18.409,-0.003881
641,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-28,4724.544,4706.027,4630.42,4734.562,4729.791,4777647900,64289982505.0,5.247,0.001111
642,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-29,4729.791,4711.043,4642.645,4762.46,4701.439,4490727000,60585235208.0,-28.352,-0.005994
643,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-30,4701.439,4721.387,4721.387,4849.632,4843.707,5151990900,65345030170.0,142.268,0.030261
644,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-08-31,4843.707,4871.995,4868.455,4914.965,4897.636,5558788400,70019593012.0,53.929,0.011134
645,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-03,4897.636,4941.979,4941.979,5023.522,5008.833,6463971600,84427006030.0,111.197,0.022704
646,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-04,5008.833,5032.546,4957.888,5055.614,4980.529,5777406200,77495879890.0,-28.304,-0.005651
647,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-05,4980.529,4985.498,4900.541,5016.475,5010.729,4576678900,63170678715.0,30.2,0.006064
648,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-06,5010.729,5036.055,5028.053,5080.34,5065.515,5102993300,70110951607.0,54.786,0.010934
649,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-07,5065.515,5036.791,4937.811,5051.539,4939.231,5732459800,80534769127.0,-126.284,-0.02493
650,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-10,4939.231,4881.124,4834.323,5038.949,5038.941,4922455400,66787184658.0,99.71,0.020187
651,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-11,5038.941,5041.229,4712.09,5054.09,4718.312,5578424100,75086248504.0,-320.629,-0.06363
652,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-12,4718.312,4692.405,4590.272,4797.423,4770.769,4794435500,61351262628.0,52.457,0.011118
653,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-13,4770.769,4788.871,4765.23,4872.661,4872.661,4137063500,54207889357.0,101.892,0.021358
654,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-14,4872.661,4892.23,4824.015,4948.102,4936.694,4690156600,63222360422.0,64.033,0.013141
655,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-17,4936.694,4926.836,4919.704,5052.762,5047.597,5251173200,69846130437.0,110.903,0.022465
656,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-18,5047.597,5068.11,5002.233,5096.539,5096.239,4977486600,66761885766.0,48.642,0.009637
657,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-19,5096.239,5106.86,5008.454,5114.962,5029.101,4311097600,59072327991.0,-67.138,-0.013174
658,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-20,5029.101,5043.424,5020.586,5083.288,5079.078,4122437000,56343044287.0,49.977,0.009938
659,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-21,5079.078,5093.255,4922.329,5098.759,5028.843,4290105700,58015194349.0,-50.235,-0.009891
660,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-24,5028.843,5040.301,4974.564,5080.564,5054.73,3962657900,55022107293.0,25.887,0.005148
661,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-25,5054.73,5054.473,4977.45,5081.849,5013.06,3314722500,46237261072.0,-41.67,-0.008244
662,000905.ZICN,000905,中证指数有限公司,中证500,XSHG,2007-09-26,5013.06,5010.219,4903.29,5034.802,4932.521,2777092400,38381151797.0,-80.539,-0.016066
