tradeDate,rocp,orocp,lrocp,hrocp,ma,macp,dif,dea,macd,difrocp,dearocp,macdrocp,rsi,rsirocp,vrocp,up,mid,low,vmarocp,vmacp,rocpvrocp,sigma,code,chgPct,nextPct,preClosePrice,closePrice,nextPrice
2013-11-08,,,,,,,,,,,,,,,,,,,,,,,JD,-0.006,-0.0172,,3976.0,3941.0
2013-11-11,-0.008802816901408451,-0.016790123456790124,-0.009571788413098237,-0.02329573320255027,,,,,,,,,,,-0.4122498111341105,,,,,,0.00362895960505379,,JD,-0.0172,0.0005,3976.0,3941.0,3951.0
2013-11-12,0.002537427048972342,-0.01054746358613762,0.0,-0.003263871453678132,,,,,,,,,,,-0.3566576113321712,,,,,,-0.0009049926702161158,,JD,0.0005,-0.00126358,3941.0,3951.0,3952.0
2013-11-13,0.0002531004808909137,0.0015228426395939086,0.000762970498474059,0.0,,,,,,,,,,,-0.3228679584705557,,,,,,-8.171803555316521e-05,,JD,-0.00126358,-0.00025265,3951.0,3952.0,3957.0
2013-11-14,0.0012651821862348178,0.0030410542321338066,0.0010165184243964421,-0.0017632241813602015,3955.4,-0.00040434672731865277,,,,,,,,,-0.3801012716961238,,,,,2.249220215445629,-0.00048089735791513637,,JD,-0.00025265,0.0154,3952.0,3957.0,4013.0
2013-11-15,0.014152135456153651,-0.0007579585649317837,0.003808073115003808,0.013121372697451426,3962.8,-0.012509344629952608,,,,,,,,,1.200725023365906,4017.383203414835,3965.0,3912.616796585165,-0.21613731130581648,-0.28810294205764275,0.016992823176267557,,JD,0.0154,0.00876314,3957.0,4013.0,4029.0
2013-11-18,0.00398704211313232,0.015170670037926675,0.012392513909964592,0.005977584059775841,3980.4,-0.01206254653760236,,,,,,,,,-0.18746351661942956,4048.3280758771307,3973.8333333333335,3899.3385907895363,-0.08558731067221624,-0.19664281884901927,-0.0007474249354375462,,JD,0.00876314,-0.00049689,4013.0,4029.0,4023.0
2013-11-19,-0.0014892032762472078,0.0024906600249066002,0.0022483137646764927,-0.0007427581084426838,3994.8,-0.00700969425801636,,,,,,,,,-0.40140824281256227,4063.159764736615,3987.5,3911.840235263385,-0.07163567746686303,0.29582757845373076,0.0005977784703091024,,JD,-0.00049689,0.0032,4029.0,4023.0,4036.0
2013-11-20,0.003231419338801889,0.0,0.0009970089730807576,0.002973240832507433,4011.6,-0.006045589692765137,,,,,,,,,-0.04259779838164496,4076.346427423291,4001.6666666666665,3926.986905910042,-0.006286096720620642,0.34501107159632294,-0.00013765134948083132,,JD,0.0032,-0.0064,4023.0,4036.0,4010.0
2013-11-21,-0.006442021803766105,0.0034782608695652175,-0.0027390438247011954,-0.002223320158102767,4022.2,0.003042394014962548,,,,,,,,,-0.3065980532114138,4067.9960782956687,4011.3333333333335,3954.6705883709983,0.008535922213851967,0.984860088365243,0.0019751113437801683,,JD,-0.0064,-0.0007,4036.0,4010.0,4018.0
2013-11-22,0.00199501246882793,-0.006684822975984155,0.00024968789013732833,0.0002475860361475613,4023.2,0.001294176207068148,,,,,,,,,0.0016691197067144846,4041.20786644972,4021.5,4001.79213355028,-0.2292860040166602,0.527210350911586,3.3299146268618145e-06,,JD,-0.0007,0.0357853,4010.0,4018.0,4168.0
2013-11-25,0.03733200597312095,0.002243270189431705,0.0037443834248627058,0.03415841584158416,4051.0,-0.028071017274472167,51.406144163016506,,,,,,,,1.3983086081904317,4166.903675252502,4047.3333333333335,3927.7629914141653,0.535460765310707,-0.6520764101482682,0.05220166531323164,,JD,0.0357853,0.005799899999999999,4018.0,4168.0,4162.0
2013-11-26,-0.0014395393474088292,0.037055458841084306,0.030838099975130564,0.0004786979415988511,4078.8,-0.019990389235944213,61.15317705624375,,,0.18960832507332112,,,78.08481936818768,,-0.42576811088803634,4218.457712119917,4069.5,3920.5422878800828,0.18400812593527668,-0.2462011336721931,0.0006129099484952538,,JD,0.005799899999999999,-0.0055,4168.0,4162.0,4138.0
2013-11-27,-0.005766458433445459,-0.0009592326139088729,-0.005307599517490953,-0.0014354066985645933,4099.2,-0.00937651039149352,61.88064404454417,,,0.01189581675587117,,,81.0525484507895,0.03800647944907579,-0.20326371311245736,4238.496792698339,4088.6666666666665,3938.836540634994,0.10541031932357767,0.04958769106999193,0.001172111752690768,,JD,-0.0055,0.00699638,4162.0,4138.0,4174.0
2013-11-28,0.008699855002416627,-0.00672107537205953,0.003638127577007034,0.004551988500239578,4132.0,-0.010062290368950648,86.34653619270694,,,0.39537229332246826,,,82.40941384537624,0.016740564245312353,0.5270859633519308,4265.016810672687,4111.666666666667,3958.316522660647,0.23639708348104352,-0.1797095000476751,0.004585571454970882,,JD,0.00699638,0.00095969,4138.0,4174.0,4172.0
2013-11-29,-0.0004791566842357451,0.009908168197196714,0.0043499275012083135,-0.0019079418077748629,4162.8,-0.002205177372962564,123.63521837614553,,,0.43184919543522,,,81.90014518250834,-0.006179738929140192,-0.4817826203139012,4259.746254817053,4138.666666666667,4017.5870785162806,0.06362429352262293,0.8286355057177752,0.00023084936287201782,,JD,0.00095969,-0.0019,4174.0,4172.0,4162.0
2013-12-02,-0.0023969319271332696,-0.0014357501794687725,-0.001203079884504331,0.0011947431302270011,4161.6,-9.61076405573369e-05,99.68963507408444,68.80851961053224,30.88111546355219,-0.19367930607935266,,,79.39234600559472,-0.030620204290544042,-0.33692701371937034,4188.794557256368,4162.666666666667,4136.538776076966,-0.26292066067130854,1.074518113465482,0.000807591116297628,,JD,-0.0019,-0.00119962,4172.0,4162.0,4163.0
