tradeDate,rocp,orocp,lrocp,hrocp,ma,macp,dif,dea,macd,difrocp,dearocp,macdrocp,rsi,rsirocp,vrocp,up,mid,low,vmarocp,vmacp,rocpvrocp,sigma,code,chgPct,nextPct,preClosePrice,closePrice,nextPrice
2007-10-29,,,,,,,,,,,,,,,,,,,,,,,P,0.08,0.0187782,,8424.0,8572.0
2007-10-30,0.017568850902184234,0.041916167664670656,0.023952095808383235,0.03276353276353276,,,,,,,,,,,1.4446864523553777,,,,,,0.02538148088183712,,P,0.0187782,-0.0106877,8424.0,8572.0,8516.0
2007-10-31,-0.006532897806812879,-0.022758620689655173,-0.005847953216374269,-0.016781609195402298,,,,,,,,,,,-0.6268035574140398,,,,,,0.004094843585532691,,P,-0.0106877,0.00797186,8572.0,8516.0,8598.0
2007-11-01,0.009628933771723814,0.02328863796753705,0.0058823529411764705,0.01706803834463409,,,,,,,,,,,-0.3573633017012935,,,,,,-0.0034410275645263113,,P,0.00797186,-0.00766907,8516.0,8598.0,8540.0
2007-11-02,-0.006745754826703885,-0.017241379310344827,-0.0035087719298245615,-0.015632183908045976,8530.0,-0.00117096018735363,,,,,,,,,0.02544453847468727,,,,,0.9619854721549636,-0.00017164261822887435,,P,-0.00766907,0.006999999999999999,8598.0,8540.0,8600.0
2007-11-05,0.00702576112412178,0.0,0.0035211267605633804,0.007473143390938813,8565.2,-0.004046511627906892,,,,,,,,,0.3279121291934646,8674.341708278367,8541.666666666666,8408.991625054965,0.07188695544859929,0.5691960252935861,0.002303832289415442,,P,0.006999999999999999,0.0079,8540.0,8600.0,8666.0
2007-11-06,0.007674418604651163,0.005380116959064328,0.005380116959064328,0.004867872044506259,8584.0,-0.00946226632817909,,,,,,,,,-0.15722805097656892,8687.284376808717,8582.0,8476.715623191283,-0.42945138449139364,0.06398282340311329,-0.001206633879587622,,P,0.0079,0.0217895,8600.0,8666.0,8816.0
2007-11-07,0.017309023771059313,0.015588645881805491,0.015588645881805491,0.023990772779700114,8644.0,-0.019509981851179675,,,,,,,,,0.12230649414117999,8839.164857575197,8622.666666666666,8406.168475758135,-0.048330138230249196,-0.09827915869980876,0.002117006014444611,,P,0.0217895,0.00499093,8666.0,8816.0,8860.0
2007-11-08,0.004990925589836661,0.003436426116838488,0.003436426116838488,0.0022527596305474207,8696.4,-0.018465011286681758,,,,,,,,,0.07300577503049359,8938.945554122869,8680.0,8421.054445877131,0.06721798134011872,-0.10325167037861914,0.00036436639080554876,,P,0.00499093,0.0072,8816.0,8860.0,8910.0
2007-11-09,0.0056433408577878106,0.01141552511415525,0.01141552511415525,0.005619240278714317,8770.4,-0.015667789001122374,,,,,,,,,0.060948916165921324,9033.685929403411,8732.0,8430.314070596589,0.07252135903039925,-0.09353484466834601,0.0003439555088370278,,P,0.0072,-0.0074,8860.0,8910.0,8836.0
2007-11-12,-0.008305274971941638,0.0056433408577878106,-0.004514672686230248,-0.002011622708985248,8817.6,-0.002082390221819787,,,,,,,,,-0.4596092664912695,9023.188386343742,8781.333333333334,8539.478280322926,-0.09364579473879207,0.6267664172901081,0.003817181337862395,,P,-0.0074,0.0108,8910.0,8836.0,8948.0
2007-11-13,0.012675418741511997,-0.014590347923681257,-0.006575963718820862,0.004479283314669653,8874.0,-0.008270004470272686,249.0830643823865,,,,,,,,0.17926823392909613,9034.94383066583,8839.333333333334,8643.722836000838,-0.04517118037812984,0.3149894440534834,0.002272299932102622,,P,0.0108,0.00587703,8836.0,8948.0,8900.0
2007-11-14,-0.005364327223960662,0.0193621867881549,0.012554211367267747,-0.0011148272017837235,8890.8,-0.001033707865168621,228.58912603428507,,,-0.08227752616950151,,,75.38183665358153,,0.22685024343853508,8977.688588185136,8878.333333333334,8778.978078481532,-0.0367119768810874,0.029159519725557463,-0.0012168989366394373,,P,0.00587703,-0.0004,8948.0,8900.0,8900.0
2007-11-15,0.0,-0.000670391061452514,0.001127141568981064,0.0011160714285714285,8898.8,-0.00013483146067423907,218.4547846247042,,,-0.04433431102081767,,,70.67529363158265,-0.06243603540237257,-0.03828888237434508,8971.059864227733,8892.333333333334,8813.606802438935,-0.0625555555555555,0.0032104637336504704,-0.0,,P,-0.0004,-0.0226,8900.0,8900.0,8724.0
2007-11-16,-0.019775280898876403,-0.004919499105545617,-0.02026570592208962,-0.007803790412486065,8861.6,0.015772581384685964,161.979588126409,,,-0.2585212157074844,,,61.77360998497521,-0.12595184525175493,0.09189266783796421,9029.554961005766,8869.666666666666,8709.778372327566,-0.06459642052862391,-0.14077299945563412,-0.0018172033190428877,,P,-0.0226,-0.0111,8900.0,8724.0,8722.0
2007-11-19,-0.00022925263640531865,-0.01707865168539326,-0.00505630889450701,-0.01146067415730337,8838.8,0.013391423985324384,148.2118299165577,,,-0.08499687132866975,,,57.7810675299424,-0.06463184612335092,0.9160910193549002,9030.673310110567,8838.333333333334,8645.9933565561,0.3835529650278764,-0.48373522458628837,-0.00021001628137434666,,P,-0.0111,-0.0321839,8724.0,8722.0,8420.0
2007-11-20,-0.03462508598945196,-0.006858710562414266,-0.03441903441903442,-0.012502841554898841,8733.2,0.03719714964370555,44.262221833287185,207.4545690359409,-163.1923472026537,-0.7013583743065143,,,44.74982549536742,-0.22552788641058136,-0.12720539839160755,9161.324355603881,8769.0,8376.675644396119,0.20771132887627067,-0.285063702900515,0.004404497857631905,,P,-0.0321839,0.017088,8722.0,8420.0,8690.0
2007-11-21,0.032066508313539195,-0.0216390423572744,0.01555023923444976,0.00046040515653775324,8691.2,0.00013808975834300662,-48.28496383961465,172.5863770411376,-220.87134088075226,-2.0908843216564916,-0.16807627885391366,0.35344178000254056,54.056406174693194,0.2079690943217021,-0.035225325706208094,9078.708378125613,8726.0,8373.291621874387,0.13725638886782437,-0.15723517842090473,-0.0011295531996052478,,P,0.017088,0.0155778,8420.0,8690.0,8736.0
2007-11-22,0.005293440736478711,0.01411764705882353,0.015312131919905771,0.009664058904739991,8658.4,-0.008882783882783924,-160.46032032322182,126.35207114208278,-286.8123914653046,2.323194376953735,-0.2678908190304872,0.29854960051224433,53.308578271502085,-0.013834214223830668,-0.21709161317415007,9009.59473980685,8698.666666666666,8387.738593526483,0.07281456291258255,0.15998558038932956,-0.0011491615887239245,,P,0.0155778,-0.0043,8690.0,8736.0,8710.0
2007-11-23,-0.002976190476190476,0.016241299303944315,0.0032482598607888632,0.0,8655.6,-0.006245694603903517,-188.57597620175875,64.57624240270988,-253.15221860446863,0.17521874455879438,-0.48891821226979365,-0.1173595488286558,45.980986689478314,-0.13745614345038695,0.8218530027314691,8911.003278666498,8667.0,8422.996721333502,0.2437068804773447,-0.3049670024313998,-0.002445991079557944,,P,-0.0043,0.0112566,8736.0,8710.0,8804.0
2007-11-26,0.01079219288174512,0.001141552511415525,0.01341350601295097,0.010255241567912488,8672.0,-0.014993184915947297,-216.0805276152132,2.454905256244258,-218.53543287145746,0.14585395217059438,-0.961984389848282,-0.1367429680207437,48.25602931369377,0.04947789919297338,0.013892819206163826,8946.9796658914,8680.333333333334,8413.687000775268,0.08035982008995511,-0.25940390544707087,0.00014993398454413314,,P,0.0112566,-0.0122616,8710.0,8804.0,8700.0
2007-11-27,-0.011812812358019082,-0.0011402508551881414,-0.010725696029210407,-0.011955786149334537,8728.0,0.003218390804597701,-80.19932971742128,-69.84035409773023,-10.358975619691051,-0.6288451782187576,-29.4493073286985,-0.9525981874720325,42.266079830546296,-0.12412851965521517,-0.17297142063525633,8941.159136628794,8676.666666666666,8412.174196704538,0.05222499768711242,-0.05574927355749281,0.002043278935264273,,P,-0.0122616,-0.0194954,8804.0,8700.0,8550.0
2007-11-28,-0.017241379310344827,-0.014611872146118721,-0.01384083044982699,-0.011872146118721462,8700.0,0.017543859649122806,-61.55777355090686,-121.96392751051214,60.40615395960528,-0.23244029884285944,0.7463245867832147,-6.831286429980694,39.79509893255313,-0.05846250487151525,0.44639927782319244,8865.17537439813,8698.333333333334,8531.491292268538,0.15672396359959556,-0.2613138686131387,-0.007696539272813663,,P,-0.0194954,-0.00768514,8700.0,8550.0,8522.0
2007-11-29,-0.0032748538011695906,-0.006487488415199258,-0.017543859649122806,-0.006469500924214418,8657.2,0.015864820464679737,-42.59039574779672,-151.08666319280255,108.49626744500583,-0.30812319401747945,0.23878155022336672,0.7961128185310276,33.5668855322475,-0.15650704653006503,-0.011229174263841863,8891.449290845827,8670.333333333334,8449.217375820841,0.16228336880510794,-0.13168654173764913,3.677390402193826e-05,,P,-0.00768514,-0.0028,8550.0,8522.0,8500.0
2007-11-30,-0.002581553625909411,-0.008861940298507462,0.007142857142857143,-0.006279069767441861,8615.2,0.013552941176470674,-23.60572920712184,-138.95347499683706,115.34774578971522,-0.44574994449674704,-0.0803061497260169,0.0631494382807431,34.23092196501963,0.0197824856921623,-0.5170950548561137,8878.441306171788,8631.0,8383.558693828212,-0.08894120724609247,0.8342330480579327,0.001334908613803626,,P,-0.0028,-0.0002,8522.0,8500.0,8510.0
2007-12-03,0.001176470588235294,0.0,0.004491725768321513,0.006318745611982214,8556.4,0.005452408930669757,-61.49630380000781,-111.31956162661716,49.82325782660935,1.605143152343474,-0.19887169695359486,-0.5680604117098251,34.77641439782971,0.01593566288887907,-0.25255427577805956,8847.894296369437,8597.666666666666,8347.439036963895,-0.12863398176728147,1.1542147293700091,-0.0002971226773859524,,P,-0.0002,0.0035,8500.0,8510.0,8570.0
2007-12-04,0.007050528789659225,0.001176470588235294,0.0014120969639915275,0.0,8530.4,-0.004620770128354768,-107.51276022211641,-62.76430341467619,-44.74845680744022,0.7482800360125508,-0.43617902821790416,-1.8981439343683624,43.664051759539085,0.2555650867291259,0.5409412847262309,8706.540486752125,8558.666666666666,8410.792846581207,-0.04983936073811681,0.2787139689578715,0.003813922101477539,,P,0.0035,0.0009,8510.0,8570.0,8576.0
2007-12-05,0.0007001166861143524,0.008930669800235018,0.0023501762632197414,0.004186046511627907,8535.6,-0.004710820895522346,-95.64318293937868,-56.736384819372425,-38.90679812000625,-0.11040156776010342,-0.0960405559745965,-0.13054436072670758,44.045650677736134,0.00873942987010323,0.62406686010853,8601.849823805553,8538.0,8474.150176194447,-0.039795387549852686,-0.28617466967450855,0.0004369196220129731,,P,0.0009,-0.0093,8570.0,8576.0,8480.0
2007-12-06,-0.011194029850746268,-0.00395993477754484,-0.006799531066822978,-0.009726725335803613,8527.2,0.005566037735849142,-135.86429750524985,-59.35985409264357,-76.50444341260628,0.420532999109455,0.0462396270333984,0.9663515660330567,53.76715935402311,0.2207143844329885,0.0696583028872327,8603.789557529113,8526.333333333334,8448.877109137555,-0.018284424379232507,-0.344931465582166,-0.0007797571218720078,,P,-0.0093,0.00587682,8576.0,8480.0,8558.0
2007-12-07,0.00919811320754717,-0.0037418147801683817,-0.005193578847969783,0.0009354536950420954,8538.8,-0.002243514839915953,-111.00467208167174,-70.25870254356279,-40.74596953810895,-0.18297393708319526,0.18360638882146282,-0.4674038824339071,41.07356453861111,-0.23608453501946453,0.05146828775522893,8613.659016033615,8532.333333333334,8451.007650633053,0.18132904115888718,-0.2640595903165735,0.0004734111373712095,,P,0.00587682,0.0002,8480.0,8558.0,8522.0
2007-12-10,-0.0042065903248422526,0.0014084507042253522,0.007593735168485999,0.0007009345794392523,8541.2,0.0022529922553392078,-74.58801678809141,-92.04307169250696,17.455054904415547,-0.32806416712610764,0.31005937144138285,-1.428387276147403,35.177277885920844,-0.14355429627120564,0.03150368330697825,8612.147225819463,8536.0,8459.852774180537,0.19258019308626587,-0.1491459519511179,-0.0001325230893960291,,P,0.0002,0.0068,8558.0,8522.0,8576.0
2007-12-11,0.0063365407181412816,-0.0035161744022503515,0.0011775788977861517,0.004903105300023348,8542.4,-0.003917910447761236,-64.43671396129685,-104.4419086572779,40.00519469598106,-0.13609830726073552,0.1347069012015634,1.2918973853162203,41.2012947190848,0.17124738453895472,0.2831167362393749,8624.180308369429,8547.0,8469.819691630571,0.18566998531091894,-0.21852409638554213,0.0017939807271680644,,P,0.0068,-0.0028,8522.0,8576.0,8518.0
2007-12-12,-0.006763059701492537,0.010115266996000941,-0.0002352387673488591,-0.0023234200743494425,8530.8,0.0015027001643577451,-41.74956371934422,-99.18490832242767,57.43534460308345,-0.3520842210479478,-0.05033420398415809,0.43569716481978354,30.001171630270292,-0.2718391051829377,-0.15630909004536483,8614.791600817412,8538.333333333334,8461.875065849255,0.0447374941497123,-0.030826203549993568,0.001057127707862775,,P,-0.0028,0.0206,8576.0,8518.0,8710.0
2007-12-13,0.022540502465367457,0.0004657661853749418,0.007058823529411765,0.033302282254308334,8576.8,-0.015292766934558062,20.84014768059933,-93.46581849863342,114.30596617923275,-1.4991704301557351,-0.05766088733179833,0.9901676740892431,50.94338569957982,0.6980465405617511,0.004980165696949569,8721.577407969622,8560.666666666666,8399.75592536371,0.03243912722673129,-0.0043456162642947676,0.0001122554371700302,,P,0.0206,0.00207039,8518.0,8710.0,8712.0
2007-12-14,0.0002296211251435132,0.006750465549348231,0.010514018691588784,-0.016452558034708135,8607.6,-0.011983471074380124,30.53240373936569,-66.31294905960672,96.84535279897241,0.4650761696755705,-0.2905112251215529,-0.15275329857132694,62.7649837587459,0.23205363948285013,-0.08455017036123343,8777.747084671806,8599.333333333334,8420.919581994862,0.0056663008244212,0.09401638206302927,-1.9414505249422142e-05,,P,0.00207039,0.00965295,8710.0,8712.0,8786.0
2007-12-17,0.008494031221303948,0.011329479768786127,0.008323699421965317,0.008020164986251146,8660.4,-0.014295470066014155,64.19842100232927,-37.703301607867225,101.90172261019649,1.1026323885386624,-0.4314337977341823,0.05221076350168166,69.2495621731273,0.10331522492392613,-0.46403626036094997,8864.069009102866,8637.333333333334,8410.597657563801,-0.09144437958427444,0.9898832684824904,-0.003941538483323037,,P,0.00965295,-0.0109,8712.0,8786.0,8680.0
2007-12-18,-0.012064648304120192,0.004343850022862369,-0.004815409309791332,-0.00136394635144351,8681.2,0.00013824884792635112,77.38428164087418,-13.639577995776815,91.023859636651,0.20539228897960737,-0.6382391617149316,-0.1067485680802125,61.94918300552293,-0.10542130431601954,0.9616207285615037,8860.886003108777,8663.666666666666,8466.447330224555,-0.015112576121571138,-0.1945859508852085,-0.011601615892046368,,P,-0.0109,0.0064,8786.0,8680.0,8786.0
2007-12-19,0.012211981566820277,-0.015479171409059867,-0.0034562211981566822,0.0034145231049396768,8734.8,-0.005827452765763798,142.2838774187221,19.34299959404131,122.9408778246808,0.8386663854945982,-2.4181523504635134,0.3506445267805182,66.10713121943891,0.06711869329326405,-0.10819942259671372,8895.743978061626,8698.666666666666,8501.589355271706,-0.0007658053719828171,-0.09712967708867247,-0.0013213293542916652,,P,0.0064,0.0027504,8680.0,8786.0,8750.0
2007-12-20,-0.004097427725927612,0.018265895953757227,0.010635838150289017,-0.0009074410163339383,8742.8,-0.000822857142857226,145.6739873496972,55.261609587527616,90.41237776216958,0.02382638140369519,1.8569307112300815,-0.26458652840350066,60.90671104628141,-0.07866655347507065,0.1194946121094668,8824.847141767577,8737.333333333334,8649.81952489909,0.0247232472324723,-0.17398466994623044,-0.0004896205367562946,,P,0.0027504,0.0075,8786.0,8750.0,8818.0
2007-12-21,0.0077714285714285715,-0.006357856494096276,-0.0036604895904827272,0.0036330608537693005,8764.0,-0.00612383760489907,156.50461856186666,77.34101281465948,79.16360574720719,0.07434842286680894,0.39954325239406563,-0.12441628340482733,63.536776361358534,0.04318186403266149,-0.09319680115435162,8858.829549045144,8755.333333333334,8651.837117621524,0.019971745935015627,-0.07062089853609292,-0.0007242722832566755,,P,0.0075,0.0262,8750.0,8818.0,8996.0
2007-12-24,0.020185983216148787,0.005255941499085923,0.006888633754305396,0.02194570135746606,8806.0,-0.021120497999110716,121.47989178597709,101.63590826289155,19.84398352308554,-0.223793566590779,0.3141269368485323,-0.7493294635106282,76.22108401232092,0.19963725541915686,0.18476880095241208,9014.306612486602,8802.666666666666,8591.02672084673,0.15770463309977725,-0.09348219032429567,0.003729739914893326,,P,0.0262,0.00827555,8818.0,8996.0,9016.0
2007-12-25,0.0022232103156958646,0.02796090020459195,0.02120866590649943,0.0011069293779056896,8873.2,-0.015838509316770107,158.95062223425703,122.41543207893673,36.535190155320294,0.30845212238331393,0.20445061367776482,0.8411217744066861,74.67284045774034,-0.020312536546060023,-0.0923469051352284,9112.89115469246,8841.0,8569.10884530754,-0.005184264233268305,-0.006140145301148306,-0.0002053065921192272,,P,0.00827555,0.028,8996.0,9016.0,9246.0
2007-12-26,0.025510204081632654,-0.0004422821760283061,0.007146047342563644,0.022556390977443608,8965.2,-0.03036988968202458,166.194470798986,145.8684129379048,20.32605786108121,0.04557294877432562,0.19158516586246213,-0.4436580793840125,82.1495143858217,0.10012574695498089,0.3168210168620548,9311.755791040978,8935.333333333334,8558.91087562569,0.08319185059422754,-0.1892693258030356,0.008082168797501399,,P,0.028,0.013292700000000005,9016.0,9246.0,9300.0
2007-12-27,0.005840363400389357,0.024115044247787612,0.02638580931263858,0.025735294117647058,9075.2,-0.02417204301075261,226.47446933972606,152.45975086064757,74.01471847907848,0.3627076054392288,0.045186876239948326,2.6413710412974982,82.08028249615718,-0.0008427547038119886,-0.1726376752960552,9462.602536224595,9021.0,8579.397463775405,0.01338819226750261,-0.004895254382214544,-0.0010082667603273827,,P,0.013292700000000005,-0.0083,9246.0,9300.0,9298.0
2007-12-28,-0.00021505376344086021,0.004536616979909268,-0.005400734499891985,-0.00801180687328695,9171.2,-0.013637341363734058,279.7890052599014,163.38995509215448,116.3990501677469,0.23541079961732972,0.07169239205629697,0.5726473404157996,86.50805023485249,0.05394435306558073,-0.0009619492543780168,9509.325356762847,9112.333333333334,8715.34130990382,0.03056862366007159,0.02651118005777247,2.068708073931219e-07,,P,-0.0083,-0.0062,9300.0,9298.0,9296.0
2008-01-02,-0.00021510002151000216,0.0,0.003909643788010426,-0.005313496280552604,9231.2,-0.0069707401032701455,318.31070826791256,176.05634623864177,142.2543620292708,0.13768126082090903,0.07752245931730163,0.2221264849177279,83.25016315017905,-0.03765992963462838,0.3300402214346597,9483.237360240733,9192.0,8900.762639759267,0.06553549839496406,-0.18530560204000315,-7.099165872976118e-05,,P,-0.0062,0.0146,9298.0,9296.0,9424.0
2008-01-03,0.013769363166953529,0.008602150537634409,0.014712245781047165,0.018803418803418803,9312.8,-0.011799660441426224,382.80587654293777,213.8957828453468,168.91009369759098,0.20261702355530423,0.21492798990281342,0.18738076842125517,85.26429189350365,0.02419369124467924,0.07658907591532474,9533.00177172881,9263.333333333334,8993.664894937858,0.09738252670292268,-0.1696862048549437,0.00105458280089948,,P,0.0146,-0.00506222,9296.0,9424.0,9434.0
2008-01-04,0.0010611205432937182,0.007462686567164179,0.0031982942430703624,-0.0041946308724832215,9350.4,-0.008861564553741824,378.0091578293759,249.293393936304,128.7157638930719,-0.012530420788939562,0.16548999059299252,-0.2379628648864596,84.2228020370845,-0.01221484203164419,-0.006290621580272787,9487.230995587744,9333.0,9178.769004412256,0.03734669138619509,-0.13322410069263418,-6.675107788914248e-06,,P,-0.00506222,-0.0006,9424.0,9434.0,9448.0
2008-01-07,0.001483994064023744,-0.0031746031746031746,-0.0006376195536663124,0.0018955349620893007,9380.0,-0.0071972904318374255,330.83597090768853,292.6189172381161,38.21705366957241,-0.12479376741179429,0.17379330682497773,-0.7030895632851896,95.21322569078954,0.1304922584844161,0.0322372825120536,9517.899819998376,9366.666666666666,9215.433513334956,0.07740028526748116,-0.0953102453102453,4.7839935888143994e-05,,P,-0.0006,-0.0004,9434.0,9448.0,9470.0
